date,hour,datetime,ecs_az,topshut,botshut,eastVent,westVent,pwfs2_see,windSpeed,windDir,p2_mean,Error,Adjusted Timestamp,operador
5/4/22 0:00,3:00:59,44685.12569,140.2,103.9,9.6,30,30,0.57,3.7,337,0.5675,60,5/4/22 3:02,op3
5/4/22 0:00,3:03:00,44685.12709,140.2,103.9,9.6,30,30,0.7,3.7,325,0.7,60,5/4/22 3:04,op3
5/4/22 0:00,3:05:01,44685.12849,140.2,103.9,9.6,30,30,0.71,4,336,0.725,60,5/4/22 3:06,op3
5/4/22 0:00,3:07:01,44685.12988,144.6,103.9,9.6,30,30,0.67,4,343.5,0.6775,60,5/4/22 3:08,op3
5/4/22 0:00,3:09:02,44685.13128,144.6,103.9,9.6,30,30,0.69,4.5,342.5,0.7075,60,5/4/22 3:10,op3
5/4/22 0:00,3:11:02,44685.13267,146,103.9,9.6,30,30,0.62,4.5,345.5,0.68,60,5/4/22 3:12,op3
5/4/22 0:00,3:13:03,44685.13407,147.5,103.9,9.6,30,30,0.76,4.5,341,0.6575,60,5/4/22 3:14,op3
5/4/22 0:00,3:15:04,44685.13547,149,103.9,9.6,30,30,0.59,4.3,317.5,0.6275,60,5/4/22 3:16,op3
5/4/22 0:00,3:17:04,44685.13686,149,103.9,9.6,30,30,0.9,4.3,225,0.73,60,5/4/22 3:18,op3
5/4/22 0:00,3:19:05,44685.13826,149,103.9,9.6,30,30,0.72,4.7,345.5,0.7175,60,5/4/22 3:20,op3
5/4/22 0:00,3:21:06,44685.13966,152.2,103.9,9.6,30,30,0.69,4.7,344,0.675,60,5/4/22 3:22,op3
5/4/22 0:00,3:23:06,44685.14105,154.55,103.9,9.6,30,30,0.76,4.7,342,0.64,60,5/4/22 3:24,op3
5/4/22 0:00,3:25:07,44685.14245,156.9,103.9,9.6,30,30,0.61,3.9,343.5,0.6825,60,5/4/22 3:26,op3
5/4/22 0:00,3:27:08,44685.14385,156.9,103.9,9.6,30,30,0.6,3.9,339.5,0.615,60,5/4/22 3:28,op3
5/4/22 0:00,3:29:08,44685.14524,159.5,103.9,9.6,30,30,0.6,5.1,343.5,0.6525,60,5/4/22 3:30,op3
5/4/22 0:00,3:31:09,44685.14664,162.1,103.9,9.6,30,30,0.67,5.1,344,0.6625,60,5/4/22 3:31,op3
5/4/22 0:00,3:33:10,44685.14804,162.1,103.9,9.6,30,30,0.54,5.1,336.5,0.68,60,5/4/22 3:33,op3
5/4/22 0:00,3:35:10,44685.14943,164.6,103.9,9.6,30,27,0.77,5.1,337.5,0.72,60,5/4/22 3:35,op3
5/4/22 0:00,3:37:11,44685.15083,167.1,103.9,9.6,21.5,22,0.59,5.1,335,0.61,60,5/4/22 3:37,op3
5/4/22 0:00,3:39:12,44685.15223,169.55,103.9,9.6,20,20,0.61,5.1,338.5,0.6225,60,5/4/22 3:39,op3
5/4/22 0:00,3:41:12,44685.15362,172,103.9,9.6,20,20,0.63,5.1,331,0.59,60,5/4/22 3:41,op3
5/4/22 0:00,3:43:13,44685.15502,172,103.9,9.6,20,20,0.61,5.1,334,0.6125,60,5/4/22 3:43,op3
5/4/22 0:00,3:45:14,44685.15642,177.1,103.9,9.6,20,20,0.57,5.5,328.5,0.545,60,5/4/22 3:45,op3
5/4/22 0:00,3:47:14,44685.15781,177.1,103.9,9.6,20,20,0.57,5.5,333.5,0.5625,60,5/4/22 3:47,op3
5/4/22 0:00,3:49:15,44685.15921,179.6,103.9,9.6,20,20,0.53,4.3,330,0.585,60,5/4/22 3:49,op3
5/4/22 0:00,3:51:15,44685.1606,182.1,103.9,9.6,20,20,0.56,4.3,328.5,0.61,60,5/4/22 3:51,op3
5/4/22 0:00,3:53:16,44685.162,182.1,103.9,9.6,20,20,0.57,4.3,328,0.5975,60,5/4/22 3:53,op3
5/4/22 0:00,3:55:17,44685.1634,184.55,103.9,9.6,20,20,0.54,4.7,323,0.5925,60,5/4/22 3:55,op3
5/4/22 0:00,3:57:17,44685.16479,187,103.9,9.6,20,20,0.69,4.7,323.5,0.66,60,5/4/22 3:57,op3
5/4/22 0:00,3:59:18,44685.16619,189.55,103.9,9.6,20,20,0.71,5.6,323,0.6225,60,5/4/22 3:59,op3
5/4/22 0:00,4:01:19,44685.16759,192.1,103.9,9.6,20,20,0.65,5.6,322,0.72,60,5/4/22 4:01,op3
5/4/22 0:00,4:03:19,44685.16898,192.1,103.9,9.6,20,20,0.58,5.6,319.5,0.6725,60,5/4/22 4:03,op3
5/4/22 0:00,4:05:20,44685.17038,194.6,103.9,9.6,20,20,0.91,5.1,316.5,0.7375,60,5/4/22 4:05,op3
5/4/22 0:00,4:07:21,44685.17178,197.1,103.9,9.6,20,20,0.73,5.1,318.5,0.755,60,5/4/22 4:07,op3
5/4/22 0:00,4:09:21,44685.17317,197.1,103.9,9.6,20,20,0.7,4.7,322.5,0.6875,60,5/4/22 4:09,op3
5/4/22 0:00,4:11:22,44685.17457,199.6,103.9,9.6,20,20,0.71,4.7,318.5,0.7275,60,5/4/22 4:11,op3
5/4/22 0:00,4:13:23,44685.17597,202.1,103.9,9.6,20,20,0.72,4.7,315.5,0.8,60,5/4/22 4:13,op3
5/4/22 0:00,4:15:23,44685.17736,202.1,103.9,9.6,20,20,0.7,4.7,308,0.736666667,60,5/4/22 4:15,op3
5/4/22 0:00,4:16:54,44685.17841,202.1,103.9,9.6,20,20,0.81,4.7,314,0.785,60,5/4/22 4:17,op3
5/4/22 0:00,4:18:55,44685.17981,206.9,103.9,9.6,20,20,0.82,4.7,312,0.815,60,5/4/22 4:19,op3
5/4/22 0:00,4:20:55,44685.1812,206.9,103.9,9.6,20,20,0.85,4.7,315.5,0.9225,60,5/4/22 4:21,op3
5/4/22 0:00,4:22:56,44685.1826,206.9,103.9,9.6,20,20,0.68,4.7,308,0.715,60,5/4/22 4:23,op3
5/4/22 0:00,4:24:57,44685.184,212.15,103.9,9.6,20,20,0.74,4.8,317,0.8325,60,5/4/22 4:25,op3
5/4/22 0:00,4:26:57,44685.18539,212.9,103.9,9.6,20,20,0.89,4.8,321,0.8225,60,5/4/22 4:27,op3
5/4/22 0:00,4:28:58,44685.18679,212.9,103.9,9.6,20,20,0.73,4.8,327,0.79,60,5/4/22 4:29,op3
5/4/22 0:00,4:30:59,44685.18819,215.6,103.9,9.6,20,20,0.98,5.2,327,0.8425,60,5/4/22 4:31,op3
5/4/22 0:00,4:32:59,44685.18958,215.6,103.9,9.6,20,20,0.79,5.2,325,0.8225,60,5/4/22 4:34,op3
5/4/22 0:00,4:35:00,44685.19098,215.6,103.9,9.6,20,20,0.74,4.6,326,0.8175,60,5/4/22 4:36,op3
5/4/22 0:00,4:37:00,44685.19237,215.6,103.9,9.6,20,20,0.83,4.6,327.5,0.8475,60,5/4/22 4:38,op3
5/4/22 0:00,4:39:01,44685.19377,219.6,103.9,9.6,20,20,0.87,4.1,329.5,0.825,60,5/4/22 4:40,op3
5/4/22 0:00,4:41:02,44685.19517,219.6,103.9,9.6,20,20,1.14,4.1,326.5,0.8125,60,5/4/22 4:42,op3
5/4/22 0:00,4:43:02,44685.19656,219.6,103.9,9.6,20,20,0.68,4.1,329.5,0.83,60,5/4/22 4:44,op3
5/4/22 0:00,4:45:03,44685.19796,221.5,103.9,9.6,20,20,0.83,6.5,326.5,0.855,60,5/4/22 4:46,op3
5/4/22 0:00,4:47:04,44685.19936,223.4,103.9,9.6,20,20,0.78,6.5,323.5,0.7325,60,5/4/22 4:48,op3
5/4/22 0:00,4:49:04,44685.20075,223.4,103.9,9.6,20,20,0.76,5.5,329.5,0.73,60,5/4/22 4:50,op3
5/4/22 0:00,4:51:05,44685.20215,223.4,103.9,9.6,20,20,0.61,5.5,332.5,0.925,60,5/4/22 4:52,op3
5/4/22 0:00,4:53:06,44685.20355,223.4,103.9,9.6,20,20,0.61,5.5,330,0.7375,60,5/4/22 4:54,op3
5/4/22 0:00,4:55:06,44685.20494,225.1,103.9,9.6,20,20,0.82,4.6,330.5,0.775,60,5/4/22 4:56,op3
5/4/22 0:00,4:57:07,44685.20634,226.8,103.9,9.6,20,20,0.57,4.6,331.5,0.675,60,5/4/22 4:58,op3
5/4/22 0:00,4:59:08,44685.20774,226.8,103.9,9.6,20,20,0.65,5,332.5,0.735,60,5/4/22 5:00,op3
5/4/22 0:00,5:01:08,44685.20913,226.8,103.9,9.6,20,20,0.77,5,336.5,0.715,60,5/4/22 5:01,op3
5/4/22 0:00,5:03:09,44685.21053,226.8,103.9,9.6,20,20,0.76,5,332.5,0.75,60,5/4/22 5:03,op3
5/4/22 0:00,5:05:10,44685.21193,228.35,103.9,9.6,20,20,0.76,6.2,334.5,0.8075,60,5/4/22 5:05,op3
5/4/22 0:00,5:07:10,44685.21332,229.9,103.9,9.6,20,20,0.79,6.2,331.5,0.765,60,5/4/22 5:07,op3
5/4/22 0:00,5:09:11,44685.21472,229.9,103.9,9.6,20,20,0.7,5.4,330.5,0.6925,60,5/4/22 5:09,op3
5/4/22 0:00,5:11:12,44685.21612,229.9,103.9,9.6,20,20,0.71,5.4,333.5,0.725,60,5/4/22 5:11,op3
5/4/22 0:00,5:13:12,44685.21751,229.9,103.9,9.6,20,20,0.71,5.4,329,0.735,60,5/4/22 5:13,op3
5/4/22 0:00,5:15:13,44685.21891,229.9,103.9,9.6,20,20,0.7,5.8,326.5,0.675,60,5/4/22 5:15,op3
5/4/22 0:00,5:17:14,44685.22031,231.3,103.9,9.6,20,20,0.71,5.8,328,0.7375,60,5/4/22 5:17,op3
5/4/22 0:00,5:19:14,44685.2217,232.7,103.9,9.6,20,20,0.77,3.5,318,0.75,60,5/4/22 5:19,op3
5/4/22 0:00,5:21:15,44685.2231,232.7,103.9,9.6,20,20,0.79,3.5,323.5,0.735,60,5/4/22 5:21,op3
5/4/22 0:00,5:23:16,44685.2245,232.7,103.9,9.6,20,20,0.64,3.5,329.5,0.7725,60,5/4/22 5:23,op3
5/4/22 0:00,5:25:16,44685.22589,232.7,103.9,9.6,20,20,0.74,6.4,333,0.7575,60,5/4/22 5:25,op3
5/4/22 0:00,5:27:17,44685.22729,232.7,103.9,9.6,20,20,0.66,6.4,331.5,0.91,60,5/4/22 5:27,op3
5/4/22 0:00,5:29:18,44685.22869,232.7,103.9,9.6,20,20,0.65,6.4,329,0.6875,60,5/4/22 5:29,op3
5/4/22 0:00,5:31:18,44685.23008,235.55,103.9,9.6,20,20,0.86,6.4,326.5,0.7875,60,5/4/22 5:31,op3
5/4/22 0:00,5:33:19,44685.23148,238.4,103.9,9.6,20,20,0.84,6.4,328,0.7175,60,5/4/22 5:33,op3
5/4/22 0:00,5:35:20,44685.23288,238.4,103.9,9.6,20,20,0.71,6.4,327,0.755,60,5/4/22 5:35,op3
5/4/22 0:00,5:37:20,44685.23427,238.4,103.9,9.6,20,20,0.96,6.4,318.5,0.765,60,5/4/22 5:37,op3
5/4/22 0:00,5:39:21,44685.23567,238.4,103.9,9.6,20,20,0.77,6.1,319,0.81,60,5/4/22 5:39,op3
5/4/22 0:00,5:41:22,44685.23707,238.4,103.9,9.6,20,20,0.76,6.1,318.5,0.88,60,5/4/22 5:41,op3
5/4/22 0:00,5:43:22,44685.23846,238.4,103.9,9.6,20,20,0.6,6.1,319,0.69,60,5/4/22 5:43,op3
5/4/22 0:00,5:45:23,44685.23986,238.4,103.9,9.6,20,20,0.73,6.6,319.5,0.676666667,60,5/4/22 5:45,op3
5/4/22 0:00,5:46:54,44685.24091,238.4,103.9,9.6,20,20,0.7,6.6,320.5,0.755,60,5/4/22 5:47,op3
5/4/22 0:00,5:48:54,44685.2423,238.4,103.9,9.6,20,20,0.7,6.6,321.5,0.82,60,5/4/22 5:49,op3
5/4/22 0:00,5:50:55,44685.2437,237.95,103.9,8.95,20,20,0.81,3.4,320.5,0.74,60,5/4/22 5:51,op3
5/4/22 0:00,5:52:56,44685.2451,237.5,103.9,8.3,20,20,0.69,3.4,319.5,0.7125,60,5/4/22 5:53,op3
5/4/22 0:00,5:54:56,44685.24649,237.5,103.9,8.3,20,20,0.75,6.2,319.5,0.765,60,5/4/22 5:55,op3
5/4/22 0:00,5:56:57,44685.24789,237.5,103.9,8.3,20,20,0.56,6.2,320.5,0.6925,60,5/4/22 5:57,op3
5/4/22 0:00,5:58:58,44685.24929,237.5,103.9,8.3,20,20,0.77,6.2,321,0.783333333,60,5/4/22 5:59,op3
5/4/22 0:00,22:50:51,44685.95198,132,103,9.6,60,90,0.65,3.3,300.5,0.65,60,5/4/22 22:50,op3
5/4/22 0:00,22:51:21,44685.95233,132,103,9.6,60,90,0.58,3.3,301.5,0.655,60,5/4/22 22:51,op3
5/4/22 0:00,22:53:22,44685.95373,136.9,103,9.6,60,90,0.61,3.3,297.5,0.6175,60,5/4/22 22:53,op3
5/4/22 0:00,22:55:22,44685.95512,134,103,9.6,60,90,0.57,3.3,307.5,0.57,60,5/4/22 22:55,op3
5/5/22 0:00,1:53:22,44686.07873,254.7,103,24.9,45,50,0.55,3,308.5,0.58,60,5/5/22 1:53,op3
5/5/22 0:00,1:55:22,44686.08012,254.7,103,24.9,45,50,0.53,3,310,0.5375,60,5/5/22 1:55,op3
5/5/22 0:00,1:57:22,44686.08151,254.7,103,24.9,45,50,0.57,3,309,0.595,60,5/5/22 1:57,op3
5/5/22 0:00,1:59:23,44686.08291,254.7,103,24.9,45,50,0.62,3,308.5,0.6025,60,5/5/22 1:59,op3
5/5/22 0:00,2:01:23,44686.0843,254.7,103,24.9,45,50,0.65,3,308.5,0.665,60,5/5/22 2:01,op3
5/5/22 0:00,2:03:23,44686.08569,254.7,103,24.9,45,50,0.66,3,308,0.666666667,60,5/5/22 2:03,op3
5/5/22 0:00,2:04:54,44686.08674,254.7,103,24.9,45,50,0.6,3,308,0.68,60,5/5/22 2:05,op3
5/5/22 0:00,2:06:54,44686.08813,254.7,103,24.9,45,50,0.63,3.5,306,0.5675,60,5/5/22 2:07,op3
5/5/22 0:00,2:08:54,44686.08952,185.1,61.05,17.25,22.5,25,0.55,3.5,305,0.56,60,5/5/22 2:09,op3
5/5/22 0:00,2:10:55,44686.09092,185.1,61.05,17.25,22.5,25,0.53,3.5,307.5,0.535,60,5/5/22 2:11,op3
5/5/22 0:00,2:12:55,44686.09231,185.1,61.05,17.25,22.5,25,0.5,3.5,306.5,0.53,60,5/5/22 2:13,op3
5/5/22 0:00,2:14:55,44686.0937,185.1,61.05,17.25,22.5,25,0.58,3.5,305.5,0.57,60,5/5/22 2:15,op3
5/5/22 0:00,2:16:55,44686.09509,185.1,61.05,17.25,22.5,25,0.54,3.5,306,0.625,60,5/5/22 2:17,op3
5/5/22 0:00,2:18:56,44686.09649,185.1,61.05,17.25,22.5,25,0.62,3.5,309.5,0.62,60,5/5/22 2:18,op3
5/5/22 0:00,2:21:07,44686.098,185.1,61.05,17.25,22.5,25,0.64,3.4,308,0.735,60,5/5/22 2:22,op3
5/5/22 0:00,2:23:07,44686.09939,185.1,61.05,17.25,22.5,25,0.71,3.4,308,0.715,60,5/5/22 2:23,op3
5/5/22 0:00,2:25:29,44686.10104,185.1,61.05,17.25,22.5,25,0.45,2.6,309.5,0.486666667,60,5/5/22 2:26,op3
5/5/22 0:00,2:27:00,44686.10209,185.1,61.05,17.25,22.5,25,0.54,2.6,309,0.51,60,5/5/22 2:28,op3
5/5/22 0:00,2:29:01,44686.10349,185.1,61.05,17.25,22.5,25,0.52,2.6,308.5,0.53,60,5/5/22 2:29,op3
5/5/22 0:00,2:33:57,44686.10692,185.1,61.05,17.25,22.5,25,0.74,3.6,306,0.685,60,5/5/22 2:33,op3
5/5/22 0:00,2:35:11,44686.10777,185.1,61.05,17.25,22.5,25,0.85,3.4,307,0.7025,60,5/5/22 2:35,op3
5/5/22 0:00,2:37:11,44686.10916,185.1,61.05,17.25,22.5,25,0.79,3.4,310,0.7125,60,5/5/22 2:37,op3
5/5/22 0:00,2:39:12,44686.11056,185.1,61.05,17.25,22.5,25,0.67,3.4,311,0.6575,60,5/5/22 2:39,op3
5/5/22 0:00,2:41:13,44686.11196,185.1,61.05,17.25,22.5,25,0.65,4.1,309.5,0.67,60,5/5/22 2:41,op3
5/5/22 0:00,2:43:13,44686.11335,185.1,61.05,17.25,22.5,25,0.74,4.1,309.5,0.6675,60,5/5/22 2:43,op3
5/5/22 0:00,2:45:14,44686.11475,185.1,61.05,17.25,22.5,25,0.68,4.1,309,0.7975,60,5/5/22 2:45,op3
5/5/22 0:00,2:47:15,44686.11615,185.1,61.05,17.25,22.5,25,0.82,4.1,309.5,0.825,60,5/5/22 2:47,op3
5/5/22 0:00,2:49:15,44686.11754,185.1,61.05,17.25,22.5,25,0.7,4.1,308.5,0.77,60,5/5/22 2:49,op3
5/5/22 0:00,2:51:16,44686.11894,185.1,61.05,17.25,22.5,25,0.69,4.1,308.5,0.7225,60,5/5/22 2:51,op3
5/5/22 0:00,2:53:17,44686.12034,185.1,61.05,17.25,22.5,25,0.66,4.1,309.5,0.6325,60,5/5/22 2:53,op3
5/5/22 0:00,2:55:17,44686.12173,185.1,61.05,17.25,22.5,25,0.64,3.9,310.5,0.55,60,5/5/22 2:55,op3
5/5/22 0:00,2:57:18,44686.12313,185.1,61.05,17.25,22.5,25,0.56,3.9,309.5,0.5425,60,5/5/22 2:57,op3
5/5/22 0:00,2:59:18,44686.12452,185.1,61.05,17.25,22.5,25,0.53,3.9,309.5,0.525,60,5/5/22 2:59,op3
5/5/22 0:00,3:01:19,44686.12592,185.1,61.05,17.25,22.5,25,0.53,3.9,309.5,0.5225,60,5/5/22 3:01,op3
5/5/22 0:00,3:03:20,44686.12732,185.1,61.05,17.25,22.5,25,0.52,3.9,307.5,0.5275,60,5/5/22 3:03,op3
5/5/22 0:00,3:05:20,44686.12871,185.1,61.05,17.25,22.5,25,0.54,3.9,305.5,0.5375,60,5/5/22 3:05,op3
5/5/22 0:00,3:07:21,44686.13011,185.1,61.05,17.25,22.5,25,0.58,3.9,305.5,0.52,60,5/5/22 3:07,op3
5/5/22 0:00,3:09:22,44686.13151,185.1,61.05,17.25,22.5,25,0.52,3.9,306,0.52,60,5/5/22 3:09,op3
5/5/22 0:00,3:11:22,44686.1329,185.1,61.05,17.25,22.5,25,0.48,3.9,307.5,0.5175,60,5/5/22 3:11,op3
5/5/22 0:00,3:13:23,44686.1343,185.1,61.05,17.25,22.5,25,0.57,3.9,307.5,0.61,60,5/5/22 3:13,op3
5/5/22 0:00,3:16:34,44686.13651,185.1,61.05,17.25,22.5,25,0.66,2.7,310.5,0.66,60,5/5/22 3:16,op3
5/5/22 0:00,3:17:04,44686.13686,185.1,61.05,17.25,22.5,25,0.58,2.7,310.5,0.6025,60,5/5/22 3:18,op3
5/5/22 0:00,3:21:39,44686.14004,185.1,61.05,17.25,22.5,25,0.76,2.7,310.5,0.663333333,60,5/5/22 3:21,op3
5/5/22 0:00,3:23:09,44686.14108,185.1,61.05,17.25,22.5,25,0.59,2.7,310.5,0.5575,60,5/5/22 3:23,op3
5/5/22 0:00,3:25:10,44686.14248,185.1,61.05,17.25,22.5,25,0.54,2.7,311.5,0.545,60,5/5/22 3:25,op3
5/5/22 0:00,3:27:10,44686.14387,185.1,61.05,17.25,22.5,25,0.48,2.7,310.5,0.5625,60,5/5/22 3:27,op3
5/5/22 0:00,3:29:10,44686.14526,185.1,61.05,17.25,22.5,25,0.54,2.7,309.5,0.535,60,5/5/22 3:29,op3
5/5/22 0:00,3:45:48,44686.15681,185.1,61.05,17.25,22.5,25,0.77,2.4,309.5,0.676666667,60,5/5/22 3:45,op3
5/5/22 0:00,3:47:19,44686.15786,185.1,61.05,17.25,22.5,25,0.64,2.4,309.5,0.62,60,5/5/22 3:47,op3
5/5/22 0:00,3:49:19,44686.15925,185.1,61.05,17.25,22.5,25,0.98,2.4,309.5,0.685,60,5/5/22 3:49,op3
5/5/22 0:00,3:51:20,44686.16065,185.1,61.05,17.25,22.5,25,0.62,2.4,309.5,0.5425,60,5/5/22 3:51,op3
5/5/22 0:00,3:53:21,44686.16205,185.1,61.05,17.25,22.5,25,0.58,2.4,309.5,0.565,60,5/5/22 3:53,op3
5/5/22 0:00,3:59:41,44686.16645,185.1,61.05,17.25,22.5,25,0.68,2.4,310.5,0.69,60,5/5/22 3:59,op3
5/5/22 0:00,4:01:11,44686.16749,185.1,61.05,17.25,22.5,25,0.66,2.4,310.5,0.746666667,60,5/5/22 4:02,op3
5/5/22 0:00,4:03:20,44686.16899,185.1,61.05,17.25,22.5,25,0.9,2.4,310.5,0.895,60,5/5/22 4:03,op3
5/5/22 0:00,4:05:20,44686.17038,185.1,61.05,17.25,22.5,25,0.79,2.4,310.5,0.805,60,5/5/22 4:05,op3
5/5/22 0:00,4:07:20,44686.17177,185.1,61.05,17.25,22.5,25,0.64,2.4,310.5,0.8,60,5/5/22 4:07,op3
5/5/22 0:00,4:09:21,44686.17317,185.1,61.05,17.25,22.5,25,0.73,2.4,310.5,0.67,60,5/5/22 4:09,op3
5/5/22 0:00,4:42:57,44686.1965,185.1,61.05,17.25,22.5,25,0.43,3.1,315.5,0.44,60,5/5/22 4:43,op3
5/5/22 0:00,4:44:58,44686.1979,185.1,61.05,17.25,22.5,25,0.4,3.1,315.5,0.5375,60,5/5/22 4:45,op3
5/5/22 0:00,4:47:01,44686.19932,185.1,61.05,17.25,22.5,25,0.45,3.1,315.5,0.45,60,5/5/22 4:48,op3
5/5/22 0:00,4:49:02,44686.20072,185.1,61.05,17.25,22.5,25,0.43,3.1,313.5,0.4275,60,5/5/22 4:50,op3
5/5/22 0:00,4:51:03,44686.20212,185.1,61.05,17.25,22.5,25,0.42,3.1,312.5,0.395,60,5/5/22 4:52,op3
5/5/22 0:00,4:53:03,44686.20351,185.1,61.05,17.25,22.5,25,0.47,3.1,310.5,0.45,60,5/5/22 4:54,op3
5/5/22 0:00,4:55:04,44686.20491,185.1,61.05,17.25,22.5,25,0.52,1.4,311,0.4675,60,5/5/22 4:56,op3
5/5/22 0:00,4:57:05,44686.20631,185.1,61.05,17.25,22.5,25,0.47,1.4,311,0.545,60,5/5/22 4:58,op3
5/5/22 0:00,4:59:06,44686.20771,185.1,61.05,17.25,22.5,25,0.39,0.6,311,0.4175,60,5/5/22 5:00,op3
5/5/22 0:00,5:01:06,44686.2091,185.1,61.05,17.25,22.5,25,0.4,0.6,310.5,0.4175,60,5/5/22 5:02,op3
5/5/22 0:00,5:03:07,44686.2105,185.1,61.05,17.25,22.5,25,0.4,0.6,312.5,0.4,60,5/5/22 5:03,op3
5/5/22 0:00,5:07:38,44686.21364,185.1,61.05,17.25,22.5,25,0.49,1.7,312.5,0.61,60,5/5/22 5:08,op3
5/5/22 0:00,5:09:10,44686.2147,185.1,61.05,17.25,22.5,25,0.48,1.7,312.5,0.475,60,5/5/22 5:09,op3
5/5/22 0:00,5:11:11,44686.2161,185.1,61.05,17.25,22.5,25,0.49,1.7,314.5,0.4925,60,5/5/22 5:11,op3
5/5/22 0:00,5:13:11,44686.21749,185.1,61.05,17.25,22.5,25,0.46,1.7,314.5,0.47,60,5/5/22 5:13,op3
5/5/22 0:00,5:15:12,44686.21889,185.1,61.05,17.25,22.5,25,0.5,1.7,310,0.48,60,5/5/22 5:15,op3
5/5/22 0:00,5:17:13,44686.22029,185.1,61.05,17.25,22.5,25,0.44,1.7,311.5,0.4525,60,5/5/22 5:17,op3
5/5/22 0:00,5:19:13,44686.22168,185.1,61.05,17.25,22.5,25,0.4,1.1,313.5,0.64,60,5/5/22 5:19,op3
5/5/22 0:00,5:21:14,44686.22308,185.1,61.05,17.25,22.5,25,0.44,1.1,313,0.4775,60,5/5/22 5:21,op3
5/5/22 0:00,5:23:15,44686.22448,185.1,61.05,17.25,22.5,25,0.46,1.1,310.5,0.4575,60,5/5/22 5:23,op3
5/5/22 0:00,5:25:15,44686.22587,185.1,61.05,17.25,22.5,25,0.47,1.1,310.5,0.585,60,5/5/22 5:25,op3
5/5/22 0:00,5:27:16,44686.22727,185.1,61.05,17.25,22.5,25,0.42,1.1,310.5,0.4325,60,5/5/22 5:27,op3
5/5/22 0:00,5:29:17,44686.22867,185.1,61.05,17.25,22.5,25,0.4,1.1,311,0.4225,60,5/5/22 5:29,op3
5/5/22 0:00,5:31:17,44686.23006,185.1,61.05,17.25,22.5,25,0.4,1.1,310.5,0.42,60,5/5/22 5:31,op3
5/5/22 0:00,22:49:28,44686.95103,138.4,102.9,9.6,90,90,0.98,6.6,280,0.836666667,60,5/5/22 22:49,op3
5/5/22 0:00,22:50:59,44686.95208,163.4,102.9,9.6,90,90,0.82,6.6,243,0.9,60,5/5/22 22:50,op3
5/6/22 0:00,0:08:16,44687.00575,155,102.9,9.6,90,90,1.32,6.4,144.5,1.32,60,5/6/22 0:08,op3
5/6/22 0:00,0:09:38,44687.00669,156.1,102.9,9.6,90,90,0.34,6.4,148.5,0.34,60,5/6/22 0:09,op3
5/6/22 0:00,0:11:33,44687.00803,159.05,102.9,9.6,90,90,0.92,6.4,210.5,0.913333333,60,5/6/22 0:12,op3
5/6/22 0:00,0:13:03,44687.00907,162.6,102.9,9.6,90,90,0.64,6.4,265,0.623333333,60,5/6/22 0:14,op3
5/6/22 0:00,0:19:59,44687.01388,174.7,102.9,9.6,90,90,1.08,5.2,31,1.01,60,5/6/22 0:19,op3
5/6/22 0:00,0:20:58,44687.01457,176.3,102.9,9.6,90,90,0.88,5.2,94,0.8125,60,5/6/22 0:21,op3
5/6/22 0:00,0:22:59,44687.01597,181,102.9,9.6,90,90,0.91,5.2,128,0.88,60,5/6/22 0:23,op3
5/6/22 0:00,0:24:59,44687.01736,185.8,102.9,9.6,90,90,1.09,5.1,108,1.0925,60,5/6/22 0:26,op3
5/6/22 0:00,0:27:00,44687.01875,190.9,102.9,9.6,90,90,1.02,5.1,100,1.0075,60,5/6/22 0:28,op3
5/6/22 0:00,0:29:18,44687.02035,193.45,102.9,9.6,90,90,1.03,5,161,0.853333333,60,5/6/22 0:29,op3
5/6/22 0:00,0:31:13,44687.02168,196,102.9,9.6,90,90,0.79,5,270,0.705,60,5/6/22 0:31,op3
5/6/22 0:00,0:33:13,44687.02307,200.9,102.9,9.6,90,90,0.71,5,289.5,0.7025,60,5/6/22 0:33,op3
5/6/22 0:00,0:35:14,44687.02447,203.4,102.9,9.6,90,90,0.79,5,292.5,0.77,60,5/6/22 0:35,op3
5/6/22 0:00,0:37:14,44687.02586,205.9,102.9,9.6,90,90,0.84,5,271,0.79,60,5/6/22 0:37,op3
5/6/22 0:00,0:39:14,44687.02725,211,102.9,9.6,90,90,0.78,5,289,0.75,60,5/6/22 0:39,op3
5/6/22 0:00,0:41:14,44687.02864,211,102.9,9.6,90,90,0.76,5,199.5,0.7175,60,5/6/22 0:41,op3
5/6/22 0:00,0:43:15,44687.03004,216.1,102.9,9.6,90,90,0.64,5,302.5,0.76,60,5/6/22 0:43,op3
5/6/22 0:00,0:45:15,44687.03143,218.6,102.9,9.6,90,90,1.01,4.8,305.5,0.8075,60,5/6/22 0:45,op3
5/6/22 0:00,0:47:15,44687.03282,221.1,102.9,9.6,90,90,0.71,4.8,323,0.725,60,5/6/22 0:47,op3
5/6/22 0:00,0:49:16,44687.03422,221.1,102.9,9.6,90,90,0.71,4.3,266,0.6325,60,5/6/22 0:49,op3
5/6/22 0:00,0:51:16,44687.03561,223.6,102.9,9.6,90,90,0.77,4.3,271,0.7975,60,5/6/22 0:51,op3
5/6/22 0:00,0:53:16,44687.037,226.1,102.9,9.6,90,90,0.86,4.3,281.5,0.9125,60,5/6/22 0:53,op3
5/6/22 0:00,0:55:16,44687.03839,226.1,102.9,9.6,90,90,0.96,4.7,267,0.975,60,5/6/22 0:55,op3
