,datetime,colB_mas_cercano
13879,44676.21791,44675.24995
13880,44676.21826,44675.24995
13881,44676.21861,44675.24995
13882,44676.21895,44675.24995
13883,44676.2193,44675.24995
13884,44676.21965,44675.24995
13885,44676.22,44675.24995
13886,44676.22035,44675.24995
13887,44676.2207,44675.24995
13888,44676.22105,44675.24995
13889,44676.2214,44675.24995
13890,44676.22175,44675.24995
13891,44676.2221,44675.24995
13892,44676.22245,44675.24995
13893,44676.2228,44675.24995
13894,44676.223139999995,44675.24995
13895,44676.22349,44675.24995
13896,44676.22384,44675.24995
13897,44676.22419,44675.24995
13898,44676.224539999996,44675.24995
13899,44676.22489,44675.24995
13900,44676.22524,44675.24995
13901,44676.225589999995,44675.24995
13902,44676.22594,44675.24995
13903,44676.22629,44675.24995
13904,44676.22664,44675.24995
13905,44676.22698,44675.24995
13906,44676.22733,44675.24995
13907,44676.22768,44675.24995
13908,44676.22803,44675.24995
13909,44676.22838,44675.24995
13910,44676.22873,44675.24995
13911,44676.229080000005,44675.24995
13912,44676.22943,44675.24995
13913,44676.22978,44675.24995
13914,44676.23013,44675.24995
13915,44676.23048,44675.24995
13916,44676.23083,44675.24995
13917,44676.231980000004,44675.24995
13918,44676.23233,44675.24995
13919,44676.23268,44675.24995
13920,44676.23303,44675.24995
13921,44676.23338,44675.24995
13922,44676.23373,44675.24995
13923,44676.23408,44675.24995
13924,44676.234430000004,44675.24995
13925,44676.23478,44675.24995
13926,44676.23513,44675.24995
13927,44676.23548,44675.24995
13928,44676.23582,44675.24995
13929,44676.23617,44675.24995
13930,44676.23652,44675.24995
13931,44676.23687,44675.24995
13932,44676.237219999995,44675.24995
13933,44676.23757,44675.24995
13934,44676.23792,44675.24995
13935,44676.23827,44675.24995
13936,44676.23862,44675.24995
13937,44676.24023,44675.24995
13938,44676.24058,44675.24995
13939,44676.24093,44675.24995
13940,44676.24128,44675.24995
13941,44676.241630000004,44675.24995
13942,44676.241969999995,44675.24995
13943,44676.24232,44675.24995
13944,44676.24267,44675.24995
13945,44676.24302,44675.24995
13946,44676.24337,44675.24995
13947,44676.24372,44675.24995
13948,44676.24407,44675.24995
13949,44676.244419999995,44675.24995
13950,44676.24477,44675.24995
13951,44676.24512,44675.24995
13952,44676.24547,44675.24995
13953,44676.24582,44675.24995
13954,44676.24616,44675.24995
13955,44676.246510000004,44675.24995
13956,44676.24686,44675.24995
13957,44676.24721,44675.24995
13958,44676.24756,44675.24995
13959,44676.247910000006,44675.24995
13960,44676.24826,44675.24995
13961,44676.24861,44675.24995
13962,44676.248960000004,44675.24995
13963,44676.24931,44675.24995
13964,44676.24966,44675.24995
13965,44676.94331,44675.24995
13966,44676.943660000004,44675.24995
13967,44676.94436,44675.24995
13968,44676.94471,44675.24995
13969,44676.9461,44675.24995
13970,44677.022260000005,44675.24995
13971,44677.0226,44675.24995
13972,44677.02295,44675.24995
13973,44677.023310000004,44675.24995
13974,44677.02366,44675.24995
13975,44677.02402,44675.24995
13976,44677.02437,44675.24995
13977,44677.02472,44675.24995
13978,44677.025069999996,44675.24995
13979,44677.02542,44675.24995
13980,44677.02609,44675.24995
13981,44677.026439999994,44675.24995
13982,44677.026789999996,44675.24995
13983,44677.02715,44675.24995
13984,44677.0275,44675.24995
13985,44677.02785,44675.24995
13986,44677.0282,44675.24995
13987,44677.02855,44675.24995
13988,44677.0289,44675.24995
13989,44677.02925,44675.24995
13990,44677.0296,44675.24995
13991,44677.02995,44675.24995
13992,44677.0303,44675.24995
13993,44677.03065,44675.24995
13994,44677.030999999995,44675.24995
13995,44677.03135,44675.24995
13996,44677.0317,44675.24995
13997,44677.03205,44675.24995
13998,44677.0324,44675.24995
13999,44677.032739999995,44675.24995
14000,44677.03309,44675.24995
14001,44677.03344,44675.24995
14002,44677.033789999994,44675.24995
14003,44677.034139999996,44675.24995
14004,44677.03449,44675.24995
14005,44677.03485,44675.24995
14006,44677.0352,44675.24995
14007,44677.03554,44675.24995
14008,44677.03589,44675.24995
14009,44677.036239999994,44675.24995
14010,44677.036589999996,44675.24995
14011,44677.03694,44675.24995
14012,44677.03729,44675.24995
14013,44677.037639999995,44675.24995
14014,44677.03799,44675.24995
14015,44677.03834,44675.24995
14016,44677.03869,44675.24995
14017,44677.039039999996,44675.24995
14018,44677.03939,44675.24995
14019,44677.03974,44675.24995
14020,44677.040089999995,44675.24995
14021,44677.04044,44675.24995
14022,44677.04079,44675.24995
14023,44677.04114,44675.24995
14024,44677.041489999996,44675.24995
14025,44677.04185,44675.24995
14026,44677.0422,44675.24995
14027,44677.04255,44675.24995
14028,44677.0429,44675.24995
14029,44677.04325,44675.24995
14030,44677.0436,44675.24995
14031,44677.04395,44675.24995
14032,44677.0443,44675.24995
14033,44677.04465,44675.24995
14034,44677.044989999995,44675.24995
14035,44677.045360000004,44675.24995
14036,44677.045710000006,44675.24995
14037,44677.04606,44675.24995
14038,44677.0464,44675.24995
14039,44677.04675,44675.24995
14040,44677.0471,44675.24995
14041,44677.04745,44675.24995
14042,44677.0478,44675.24995
14043,44677.04815,44675.24995
14044,44677.0485,44675.24995
14045,44677.04887,44675.24995
14046,44677.04922,44675.24995
14047,44677.04956,44675.24995
14048,44677.04991,44675.24995
14049,44677.05026,44675.24995
14050,44677.050610000006,44675.24995
14051,44677.05096,44675.24995
14052,44677.05131,44675.24995
14053,44677.051660000005,44675.24995
14054,44677.05201,44675.24995
14055,44677.13381,44675.24995
14056,44677.13416,44675.24995
14057,44677.13451,44675.24995
14058,44677.134860000006,44675.24995
14059,44677.13521,44675.24995
14060,44677.13556,44675.24995
14061,44677.135910000005,44675.24995
14062,44677.137310000006,44675.24995
14063,44677.13765,44675.24995
14064,44677.138,44675.24995
14065,44677.13835,44675.24995
14066,44677.1387,44675.24995
14067,44677.13905,44675.24995
14068,44677.1394,44675.24995
14069,44677.13975,44675.24995
14070,44677.1401,44675.24995
14071,44677.14045,44675.24995
14072,44677.1408,44675.24995
14073,44677.14115,44675.24995
14074,44677.141489999995,44675.24995
14075,44677.14184,44675.24995
14076,44677.14219,44675.24995
14077,44677.14254,44675.24995
14078,44677.142889999996,44675.24995
14079,44677.14324,44675.24995
14080,44677.14359,44675.24995
14081,44677.14429,44675.24995
14082,44677.14464,44675.24995
14083,44677.14499,44675.24995
14084,44677.145339999995,44675.24995
14085,44677.14568,44675.24995
14086,44677.14603,44675.24995
14087,44677.14638,44675.24995
14088,44677.14673,44675.24995
14089,44677.14708,44675.24995
14090,44677.147430000005,44675.24995
14091,44677.14778,44675.24995
14092,44677.14813,44675.24995
14093,44677.14848,44675.24995
14094,44677.14883,44675.24995
14095,44677.14918,44675.24995
14096,44677.14952,44675.24995
14097,44677.14987,44675.24995
14098,44677.150219999996,44675.24995
14099,44677.15057,44675.24995
14100,44677.15092,44675.24995
14101,44677.15127,44675.24995
14102,44677.15162,44675.24995
14103,44677.15197,44675.24995
14104,44677.15232,44675.24995
14105,44677.152669999996,44675.24995
14106,44677.15302,44675.24995
14107,44677.15337,44675.24995
14108,44677.153710000006,44675.24995
14109,44677.15406,44675.24995
14110,44677.15441,44675.24995
14111,44677.154760000005,44675.24995
14112,44677.15511,44675.24995
14113,44677.15546,44675.24995
14114,44677.155810000004,44675.24995
14115,44677.156160000006,44675.24995
14116,44677.15651,44675.24995
14117,44677.15686,44675.24995
14118,44677.157210000005,44675.24995
14119,44677.15755,44675.24995
14120,44677.1579,44675.24995
14121,44677.1586,44675.24995
14122,44677.15895,44675.24995
14123,44677.1593,44675.24995
14124,44677.15965,44675.24995
14125,44677.16,44675.24995
14126,44677.16035,44675.24995
14127,44677.1607,44675.24995
14128,44677.16105,44675.24995
14129,44677.16139,44675.24995
14130,44677.161739999996,44675.24995
14131,44677.16209,44675.24995
14132,44677.16244,44675.24995
14133,44677.162789999995,44675.24995
14134,44677.16314,44675.24995
14135,44677.16349,44675.24995
14136,44677.16384,44675.24995
14137,44677.164189999996,44675.24995
14138,44677.16454,44675.24995
14139,44677.16489,44675.24995
14140,44677.165239999995,44675.24995
14141,44677.16558,44675.24995
14142,44677.16593,44675.24995
14143,44677.16628,44675.24995
14144,44677.16663,44675.24995
14145,44677.16698,44675.24995
14146,44677.167330000004,44675.24995
14147,44677.16768,44675.24995
14148,44677.16803,44675.24995
14149,44677.16838,44675.24995
14150,44677.16873,44675.24995
14151,44677.16908,44675.24995
14152,44677.16942,44675.24995
14153,44677.16977,44675.24995
14154,44677.170119999995,44675.24995
14155,44677.17047,44675.24995
14156,44677.17082,44675.24995
14157,44677.17117,44675.24995
14158,44677.171519999996,44675.24995
14159,44677.17187,44675.24995
14160,44677.17222,44675.24995
14161,44677.172569999995,44675.24995
14162,44677.17292,44675.24995
14163,44677.17327,44675.24995
14164,44677.18267,44675.24995
14165,44677.18337,44675.24995
14166,44677.18372,44675.24995
14167,44677.18406,44675.24995
14168,44677.184760000004,44675.24995
14169,44677.185110000006,44675.24995
14170,44677.18546,44675.24995
14171,44677.18581,44675.24995
14172,44677.186160000005,44675.24995
14173,44677.18651,44675.24995
14174,44677.1877,44675.24995
14175,44677.18805,44675.24995
14176,44677.1884,44675.24995
14177,44677.18875,44675.24995
14178,44677.1891,44675.24995
14179,44677.18945,44675.24995
14180,44677.1898,44675.24995
14181,44677.19015,44675.24995
14182,44677.19049,44675.24995
14183,44677.19949,44675.24995
14184,44677.20473,44675.24995
14185,44677.20508,44675.24995
14186,44677.20542,44675.24995
14187,44677.20577,44675.24995
14188,44677.20647,44675.24995
14189,44677.20682,44675.24995
14190,44677.20717,44675.24995
14191,44677.219280000005,44675.24995
14192,44677.21963,44675.24995
14193,44677.21998,44675.24995
14194,44677.220330000004,44675.24995
14195,44677.22067,44675.24995
14196,44677.22102,44675.24995
14197,44677.22137,44675.24995
14198,44677.22172,44675.24995
14199,44677.22206,44675.24995
14200,44677.22241,44675.24995
14201,44677.222760000004,44675.24995
14202,44677.22311,44675.24995
14203,44677.22346,44675.24995
14204,44677.2238,44675.24995
14205,44677.22415,44675.24995
14206,44677.2245,44675.24995
14207,44677.22485,44675.24995
14208,44677.22519,44675.24995
14209,44677.22554,44675.24995
14210,44677.225889999994,44675.24995
14211,44677.226239999996,44675.24995
14212,44677.22658,44675.24995
14213,44677.226930000004,44675.24995
14214,44677.22728,44675.24995
14215,44677.22763,44675.24995
14216,44677.22797,44675.24995
14217,44677.22832,44675.24995
14218,44677.22867,44675.24995
14219,44677.22902,44675.24995
14220,44677.22937,44675.24995
14221,44677.22971,44675.24995
14222,44677.23006,44675.24995
14223,44677.230410000004,44675.24995
14224,44677.230760000006,44675.24995
14225,44677.2311,44675.24995
14226,44677.23145,44675.24995
14227,44677.2318,44675.24995
14228,44677.23215,44675.24995
14229,44677.2325,44675.24995
14230,44677.23284,44675.24995
14231,44677.23319,44675.24995
14232,44677.23354,44675.24995
14233,44677.233889999996,44675.24995
14234,44677.23423,44675.24995
14235,44677.234580000004,44675.24995
14236,44677.23493,44675.24995
14237,44677.23528,44675.24995
14238,44677.23563,44675.24995
14239,44677.23598,44675.24995
14240,44677.23633,44675.24995
14241,44677.23667,44675.24995
14242,44677.23702,44675.24995
14243,44677.237369999995,44675.24995
14244,44677.23772,44675.24995
14245,44677.23806,44675.24995
14246,44677.238410000005,44675.24995
14247,44677.23876,44675.24995
14248,44677.23911,44675.24995
14249,44677.239460000004,44675.24995
14250,44677.2398,44675.24995
14251,44677.24015,44675.24995
14252,44677.2405,44675.24995
14253,44677.24085,44675.24995
14254,44677.24119,44675.24995
14255,44677.242860000006,44675.24995
14256,44677.24321,44675.24995
14257,44677.24356,44675.24995
14258,44677.243910000005,44675.24995
14259,44677.24426,44675.24995
14260,44677.24461,44675.24995
14261,44677.24496,44675.24995
14262,44677.245310000006,44675.24995
14263,44677.24566,44675.24995
14264,44677.24601,44675.24995
14265,44677.246360000005,44675.24995
14266,44677.2467,44675.24995
14267,44677.24705,44675.24995
14268,44677.24849,44675.24995
14269,44677.24884,44675.24995
14270,44677.249189999995,44675.24995
14271,44677.24953,44675.24995
14272,44677.24988,44675.24995
14273,44678.22134,44679.95865
14274,44678.22483,44679.95865
14275,44678.22553,44679.95865
14276,44678.22588,44679.95865
14277,44678.22658,44679.95865
14278,44678.22797,44679.95865
14279,44678.22832,44679.95865
14280,44678.22867,44679.95865
14281,44678.22902,44679.95865
14282,44678.22937,44679.95865
14283,44678.229719999996,44679.95865
14284,44678.23007,44679.95865
14285,44678.23042,44679.95865
14286,44678.23077,44679.95865
14287,44678.23112,44679.95865
14288,44678.23146,44679.95865
14289,44678.231810000005,44679.95865
14290,44678.23216,44679.95865
14291,44678.23251,44679.95865
14292,44678.232860000004,44679.95865
14293,44678.942339999994,44679.95865
14294,44678.943210000005,44679.95865
14295,44678.94356,44679.95865
14296,44678.94391,44679.95865
14297,44678.944260000004,44679.95865
14298,44678.944610000006,44679.95865
14299,44678.94496,44679.95865
14300,44678.94531,44679.95865
14301,44679.05734,44679.95865
14302,44679.057689999994,44679.95865
14303,44679.058039999996,44679.95865
14304,44679.05839,44679.95865
14305,44679.05874,44679.95865
14306,44679.059089999995,44679.95865
14307,44679.05944,44679.95865
14308,44679.05979,44679.95865
14309,44679.06013,44679.95865
14310,44679.06048,44679.95865
14311,44679.06083,44679.95865
14312,44679.061180000004,44679.95865
14313,44679.06153,44679.95865
14314,44679.06351,44679.95865
14315,44679.06386,44679.95865
14316,44679.064210000004,44679.95865
14317,44679.06456,44679.95865
14318,44679.06491,44679.95865
14319,44679.06526,44679.95865
14320,44679.065610000005,44679.95865
14321,44679.06596,44679.95865
14322,44679.06631,44679.95865
14323,44679.06665,44679.95865
14324,44679.067,44679.95865
14325,44679.06745,44679.95865
14326,44679.0678,44679.95865
14327,44679.06815,44679.95865
14328,44679.0685,44679.95865
14329,44679.06885,44679.95865
14330,44679.0692,44679.95865
14331,44679.06955,44679.95865
14332,44679.0699,44679.95865
14333,44679.07025,44679.95865
14334,44679.0706,44679.95865
14335,44679.07095,44679.95865
14336,44679.07129,44679.95865
14337,44679.071639999995,44679.95865
14338,44679.07199,44679.95865
14339,44679.07234,44679.95865
14340,44679.07269,44679.95865
14341,44679.073039999996,44679.95865
14342,44679.07339,44679.95865
14343,44679.07374,44679.95865
14344,44679.074089999995,44679.95865
14345,44679.07444,44679.95865
14346,44679.07479,44679.95865
14347,44679.07514,44679.95865
14348,44679.07548,44679.95865
14349,44679.07583,44679.95865
14350,44679.076180000004,44679.95865
14351,44679.07653,44679.95865
14352,44679.07688,44679.95865
14353,44679.07723,44679.95865
14354,44679.077580000005,44679.95865
14355,44679.07793,44679.95865
14356,44679.07828,44679.95865
14357,44679.07863,44679.95865
14358,44679.07898,44679.95865
14359,44679.07932,44679.95865
14360,44679.07967,44679.95865
14361,44679.08002,44679.95865
14362,44679.080369999996,44679.95865
14363,44679.08204,44679.95865
14364,44679.083230000004,44679.95865
14365,44679.0865,44679.95865
14366,44679.08685,44679.95865
14367,44679.0872,44679.95865
14368,44679.08755,44679.95865
14369,44679.0879,44679.95865
14370,44679.08825,44679.95865
14371,44679.0886,44679.95865
14372,44679.08895,44679.95865
14373,44679.0893,44679.95865
14374,44679.08965,44679.95865
14375,44679.08999,44679.95865
14376,44679.090339999995,44679.95865
14377,44679.09069,44679.95865
14378,44679.09104,44679.95865
14379,44679.091389999994,44679.95865
14380,44679.091739999996,44679.95865
14381,44679.09377,44679.95865
14382,44679.09412,44679.95865
14383,44679.09447,44679.95865
14384,44679.09482,44679.95865
14385,44679.09517,44679.95865
14386,44679.095519999995,44679.95865
14387,44679.09587,44679.95865
14388,44679.09621,44679.95865
14389,44679.096560000005,44679.95865
14390,44679.09691,44679.95865
14391,44679.09726,44679.95865
14392,44679.097610000004,44679.95865
14393,44679.09796,44679.95865
14394,44679.09831,44679.95865
14395,44679.09866,44679.95865
14396,44679.099010000005,44679.95865
14397,44679.09936,44679.95865
14398,44679.09971,44679.95865
14399,44679.10005,44679.95865
14400,44679.1004,44679.95865
14401,44679.10075,44679.95865
14402,44679.1011,44679.95865
14403,44679.10145,44679.95865
14404,44679.1018,44679.95865
14405,44679.10215,44679.95865
14406,44679.1025,44679.95865
14407,44679.10285,44679.95865
14408,44679.1032,44679.95865
14409,44679.10355,44679.95865
14410,44679.10389,44679.95865
14411,44679.10424,44679.95865
14412,44679.104589999995,44679.95865
14413,44679.10494,44679.95865
14414,44679.10529,44679.95865
14415,44679.105639999994,44679.95865
14416,44679.10599,44679.95865
14417,44679.10634,44679.95865
14418,44679.10669,44679.95865
14419,44679.107039999995,44679.95865
14420,44679.10739,44679.95865
14421,44679.10774,44679.95865
14422,44679.10808,44679.95865
14423,44679.10843,44679.95865
14424,44679.10878,44679.95865
14425,44679.109130000004,44679.95865
14426,44679.10948,44679.95865
14427,44679.10983,44679.95865
14428,44679.11018,44679.95865
14429,44679.11053,44679.95865
14430,44679.11088,44679.95865
14431,44679.11123,44679.95865
14432,44679.111580000004,44679.95865
14433,44679.111919999996,44679.95865
14434,44679.11227,44679.95865
14435,44679.11262,44679.95865
14436,44679.11297,44679.95865
14437,44679.11332,44679.95865
14438,44679.11367,44679.95865
14439,44679.11402,44679.95865
14440,44679.114369999996,44679.95865
14441,44679.11472,44679.95865
14442,44679.11507,44679.95865
14443,44679.11542,44679.95865
14444,44679.11577,44679.95865
14445,44679.11611,44679.95865
14446,44679.14948,44679.95865
14447,44679.14983,44679.95865
14448,44679.150180000004,44679.95865
14449,44679.15053,44679.95865
14450,44679.15088,44679.95865
14451,44679.15123,44679.95865
14452,44679.15157,44679.95865
14453,44679.15192,44679.95865
14454,44679.152539999995,44679.95865
14455,44679.15289,44679.95865
14456,44679.15324,44679.95865
14457,44679.153589999994,44679.95865
14458,44679.15393,44679.95865
14459,44679.15428,44679.95865
14460,44679.154630000005,44679.95865
14461,44679.15498,44679.95865
14462,44679.15533,44679.95865
14463,44679.15568,44679.95865
14464,44679.15602,44679.95865
14465,44679.15637,44679.95865
14466,44679.15672,44679.95865
14467,44679.15707,44679.95865
14468,44679.157419999996,44679.95865
14469,44679.15776,44679.95865
14470,44679.158110000004,44679.95865
14471,44679.158460000006,44679.95865
14472,44679.15881,44679.95865
14473,44679.15916,44679.95865
14474,44679.159510000005,44679.95865
14475,44679.15985,44679.95865
14476,44679.1602,44679.95865
14477,44679.16055,44679.95865
14478,44679.1609,44679.95865
14479,44679.16125,44679.95865
14480,44679.161589999996,44679.95865
14481,44679.16194,44679.95865
14482,44679.16229,44679.95865
14483,44679.162639999995,44679.95865
14484,44679.16299,44679.95865
14485,44679.16333,44679.95865
14486,44679.16368,44679.95865
14487,44679.16403,44679.95865
14488,44679.16438,44679.95865
14489,44679.164730000004,44679.95865
14490,44679.16508,44679.95865
14491,44679.16542,44679.95865
14492,44679.16577,44679.95865
14493,44679.16612,44679.95865
14494,44679.16647,44679.95865
14495,44679.16682,44679.95865
14496,44679.167160000005,44679.95865
14497,44679.16751,44679.95865
14498,44679.16786,44679.95865
14499,44679.16821,44679.95865
14500,44679.168560000006,44679.95865
14501,44679.16891,44679.95865
14502,44679.16925,44679.95865
14503,44679.1696,44679.95865
14504,44679.16995,44679.95865
14505,44679.1703,44679.95865
14506,44679.17065,44679.95865
14507,44679.17099,44679.95865
14508,44679.17134,44679.95865
14509,44679.171689999996,44679.95865
14510,44679.17204,44679.95865
14511,44679.17239,44679.95865
14512,44679.17434,44679.95865
14513,44679.17469,44679.95865
14514,44679.175039999995,44679.95865
14515,44679.17538,44679.95865
14516,44679.17575,44679.95865
14517,44679.17609,44679.95865
14518,44679.176439999996,44679.95865
14519,44679.17679,44679.95865
14520,44679.17714,44679.95865
14521,44679.17782,44679.95865
14522,44679.17817,44679.95865
14523,44679.17852,44679.95865
14524,44679.178869999996,44679.95865
14525,44679.17922,44679.95865
14526,44679.17957,44679.95865
14527,44679.17991,44679.95865
14528,44679.18026,44679.95865
14529,44679.18061,44679.95865
14530,44679.180960000005,44679.95865
14531,44679.18131,44679.95865
14532,44679.18165,44679.95865
14533,44679.182,44679.95865
14534,44679.18235,44679.95865
14535,44679.1827,44679.95865
14536,44679.18305,44679.95865
14537,44679.1834,44679.95865
14538,44679.18374,44679.95865
14539,44679.184089999995,44679.95865
14540,44679.18444,44679.95865
14541,44679.18479,44679.95865
14542,44679.185139999994,44679.95865
14543,44679.18548,44679.95865
14544,44679.18583,44679.95865
14545,44679.186180000004,44679.95865
14546,44679.18653,44679.95865
14547,44679.18688,44679.95865
14548,44679.18722,44679.95865
14549,44679.18757,44679.95865
14550,44679.18792,44679.95865
14551,44679.18827,44679.95865
14552,44679.18862,44679.95865
14553,44679.188969999996,44679.95865
14554,44679.18931,44679.95865
14555,44679.189660000004,44679.95865
14556,44679.190010000006,44679.95865
14557,44679.19036,44679.95865
14558,44679.19071,44679.95865
14559,44679.19105,44679.95865
14560,44679.1914,44679.95865
14561,44679.19175,44679.95865
14562,44679.1921,44679.95865
14563,44679.19245,44679.95865
14564,44679.1928,44679.95865
14565,44679.193139999996,44679.95865
14566,44679.19349,44679.95865
14567,44679.19384,44679.95865
14568,44679.194189999995,44679.95865
14569,44679.19454,44679.95865
14570,44679.19488,44679.95865
14571,44679.195230000005,44679.95865
14572,44679.19558,44679.95865
14573,44679.19593,44679.95865
14574,44679.196280000004,44679.95865
14575,44679.19663,44679.95865
14576,44679.19697,44679.95865
14577,44679.19732,44679.95865
14578,44679.19767,44679.95865
14579,44679.198019999996,44679.95865
14580,44679.20048,44679.95865
14581,44679.20083,44679.95865
14582,44679.201180000004,44679.95865
14583,44679.20153,44679.95865
14584,44679.20187,44679.95865
14585,44679.20222,44679.95865
14586,44679.20257,44679.95865
14587,44679.202919999996,44679.95865
14588,44679.20327,44679.95865
14589,44679.20362,44679.95865
14590,44679.20397,44679.95865
14591,44679.20432,44679.95865
14592,44679.20467,44679.95865
14593,44679.20502,44679.95865
14594,44679.205369999996,44679.95865
14595,44679.20572,44679.95865
14596,44679.206060000004,44679.95865
14597,44679.20641,44679.95865
14598,44679.20676,44679.95865
14599,44679.20711,44679.95865
14600,44679.207460000005,44679.95865
14601,44679.20781,44679.95865
14602,44679.20816,44679.95865
14603,44679.208510000004,44679.95865
14604,44679.20886,44679.95865
14605,44679.20921,44679.95865
14606,44679.20956,44679.95865
14607,44679.2099,44679.95865
14608,44679.21025,44679.95865
14609,44679.2106,44679.95865
14610,44679.21095,44679.95865
14611,44679.2113,44679.95865
14612,44679.21165,44679.95865
14613,44679.212,44679.95865
14614,44679.21235,44679.95865
14615,44679.2127,44679.95865
14616,44679.21305,44679.95865
14617,44679.2134,44679.95865
14618,44679.21374,44679.95865
14619,44679.214089999994,44679.95865
14620,44679.214439999996,44679.95865
14621,44679.21479,44679.95865
14622,44679.21514,44679.95865
14623,44679.215489999995,44679.95865
14624,44679.21584,44679.95865
14625,44679.21619,44679.95865
14626,44679.216539999994,44679.95865
14627,44679.216889999996,44679.95865
14628,44679.21724,44679.95865
14629,44679.21759,44679.95865
14630,44679.21793,44679.95865
14631,44679.21828,44679.95865
14632,44679.21863,44679.95865
14633,44679.21898,44679.95865
14634,44679.21933,44679.95865
14635,44679.21968,44679.95865
14636,44679.220030000004,44679.95865
14637,44679.22038,44679.95865
14638,44679.22073,44679.95865
14639,44679.22108,44679.95865
14640,44679.22143,44679.95865
14641,44679.22177,44679.95865
14642,44679.22212,44679.95865
14643,44679.22247,44679.95865
14644,44679.222819999995,44679.95865
14645,44679.22317,44679.95865
14646,44679.22352,44679.95865
14647,44679.22387,44679.95865
14648,44679.22422,44679.95865
14649,44679.22457,44679.95865
14650,44679.22492,44679.95865
14651,44679.225269999995,44679.95865
14652,44679.22561,44679.95865
14653,44679.22596,44679.95865
14654,44679.226310000005,44679.95865
14655,44679.22666,44679.95865
14656,44679.22701,44679.95865
14657,44679.227360000004,44679.95865
14658,44679.22771,44679.95865
14659,44679.22806,44679.95865
14660,44679.22841,44679.95865
14661,44679.228760000005,44679.95865
14662,44679.22911,44679.95865
14663,44679.22946,44679.95865
14664,44679.2298,44679.95865
14665,44679.23015,44679.95865
14666,44679.2305,44679.95865
14667,44679.23085,44679.95865
14668,44679.2312,44679.95865
14669,44679.23155,44679.95865
14670,44679.2319,44679.95865
14671,44679.23225,44679.95865
14672,44679.2326,44679.95865
14673,44679.23295,44679.95865
14674,44679.2333,44679.95865
14675,44679.23364,44679.95865
14676,44679.23399,44679.95865
14677,44679.234339999995,44679.95865
14678,44679.23469,44679.95865
14679,44679.23504,44679.95865
14680,44679.235389999994,44679.95865
14681,44679.23574,44679.95865
14682,44679.23609,44679.95865
14683,44679.23644,44679.95865
14684,44679.236789999995,44679.95865
14685,44679.23714,44679.95865
14686,44679.23749,44679.95865
14687,44679.23783,44679.95865
14688,44679.23818,44679.95865
14689,44679.23853,44679.95865
14690,44679.238880000004,44679.95865
14691,44679.23923,44679.95865
14692,44679.23958,44679.95865
14693,44679.23993,44679.95865
14694,44679.24028,44679.95865
14695,44679.24063,44679.95865
14696,44679.24098,44679.95865
14697,44679.241330000004,44679.95865
14698,44679.241669999996,44679.95865
14699,44679.24202,44679.95865
14700,44679.24237,44679.95865
14701,44679.24272,44679.95865
14702,44679.24307,44679.95865
14703,44679.24342,44679.95865
14704,44679.24377,44679.95865
14705,44679.244119999996,44679.95865
14706,44679.24447,44679.95865
14707,44679.24482,44679.95865
14708,44679.24517,44679.95865
14709,44679.24551,44679.95865
14710,44679.24586,44679.95865
14711,44679.246210000005,44679.95865
14712,44679.24656,44679.95865
14713,44679.24691,44679.95865
14714,44679.247260000004,44679.95865
14715,44679.247610000006,44679.95865
14716,44679.24796,44679.95865
14717,44679.24831,44679.95865
14718,44679.248660000005,44679.95865
14719,44679.24901,44679.95865
14720,44679.24936,44679.95865
14721,44679.2497,44679.95865
14722,44679.95205,44679.95865
14723,44679.95263,44679.95865
14724,44679.95321,44679.95865
14725,44680.169839999995,44680.169839999995
14726,44680.17019,44680.170139999995
14727,44680.17054,44680.17053
14728,44680.17089,44680.17083
14729,44680.171239999996,44680.17123
14730,44680.17159,44680.17153
14731,44680.17194,44680.17192
14732,44680.17338,44680.173310000006
14733,44680.17464,44680.17462
14734,44680.17499,44680.175
14735,44680.175339999994,44680.175310000006
14736,44680.17569,44680.17569
14737,44680.17604,44680.17601
14738,44680.176380000004,44680.17639
14739,44680.17673,44680.1767
14740,44680.18033,44680.18025
14741,44680.18068,44680.18056
14742,44680.18103,44680.18095
14743,44680.18138,44680.18125
14744,44680.181730000004,44680.181639999995
14745,44680.182069999995,44680.181939999995
14746,44680.18242,44680.18234
14747,44680.18277,44680.18264
14748,44680.18312,44680.18303
14749,44680.183469999996,44680.18333
14750,44680.18382,44680.183730000004
14751,44680.18417,44680.184030000004
14752,44680.184519999995,44680.18442
14753,44680.18487,44680.18472
14754,44680.18522,44680.18512
14755,44680.18557,44680.18542
14756,44680.18591,44680.18581
14757,44680.18626,44680.18611
14758,44680.18757,44680.1875
14759,44680.18792,44680.18789
14760,44680.18827,44680.18819
14761,44680.18862,44680.18859
14762,44680.188969999996,44680.18889
14763,44680.18932,44680.18928
14764,44680.189660000004,44680.18958
14765,44680.190010000006,44680.18998
14766,44680.19036,44680.19028
14767,44680.19071,44680.190669999996
14768,44680.191060000005,44680.190969999996
14769,44680.19141,44680.19137
14770,44680.19176,44680.19167
14771,44680.19211,44680.19206
14772,44680.192460000006,44680.19236
14773,44680.19281,44680.19275
14774,44680.19316,44680.193060000005
14775,44680.1935,44680.19345
14776,44680.19385,44680.19375
14777,44680.1942,44680.19414
14778,44680.19455,44680.19444
14779,44680.1949,44680.19484
14780,44680.19525,44680.195139999996
14781,44680.1956,44680.195530000005
14782,44680.19595,44680.195830000004
14783,44680.1963,44680.19623
14784,44680.19665,44680.19653
