datetime,pwfs2_see
2022-01-02 00:35:08.559976,0.9329806567040165
2022-01-02 00:35:38.724088,1.09429288638689
2022-01-02 00:36:08.888643,1.141138515022488
2022-01-02 00:36:39.052548,0.756602701668008
2022-01-02 00:37:09.216753,1.429361731090349
2022-01-02 00:37:39.380938,0.9633795078797934
2022-01-02 00:38:09.545475,1.121074554408085
2022-01-02 00:38:39.709420,0.9068119624408191
2022-01-02 00:39:09.873555,0.9869984974605231
2022-01-02 00:39:40.037757,1.184565887606694
2022-01-02 00:40:10.202255,1.072052035169594
2022-01-02 00:40:40.366192,1.446194135011406
2022-01-02 00:41:10.530356,1.534498637678938
2022-01-02 00:41:40.694497,1.502964366002307
2022-01-02 00:42:10.859051,1.470962147512985
2022-01-02 00:42:41.022943,1.366759247342405
2022-01-02 00:43:11.187125,1.32351517157229
2022-01-02 00:43:41.351312,1.593305407073045
2022-01-02 00:44:11.515896,1.210169246166004
2022-01-02 00:44:41.679785,1.627992184954639
2022-01-02 00:45:11.843958,1.395880318724147
2022-01-02 00:45:42.008121,1.709998065321356
2022-01-02 00:46:12.172649,1.396478343712123
2022-01-02 00:46:42.336570,1.65497495870859
2022-01-02 00:47:12.500782,0.880540556527518
2022-01-02 00:47:42.664884,1.41772959529022
2022-01-02 00:48:12.829446,1.209001004106176
2022-01-02 00:48:42.993372,1.180438513890083
2022-01-02 00:49:13.157569,1.001289857277099
2022-01-02 00:49:43.321706,1.324998391864335
2022-01-02 00:50:13.486285,1.002985929692342
2022-01-02 07:51:11.362925,0.87420323272476
2022-01-02 07:51:41.444098,0.814452974673651
2022-01-02 07:52:11.526438,0.7998679126829243
2022-01-02 07:52:41.606832,0.9914737905068369
2022-01-02 07:53:11.688533,0.9760578417863064
2022-01-02 07:53:41.769662,0.9357157146203138
2022-01-02 07:54:11.851074,1.103284804304523
2022-01-02 07:54:41.932431,1.001485115371458
2022-01-02 07:55:12.014119,0.9951465669879184
2022-01-02 07:55:42.095433,1.049358199312692
2022-01-02 07:56:12.176643,0.9101629184743389
2022-01-02 07:56:42.258005,1.058286264926745
2022-01-02 07:57:12.339763,1.101492308881284
2022-01-02 07:57:42.420922,1.395151331495914
2022-01-02 07:58:12.502262,1.18403221656387
2022-01-02 07:58:42.583677,1.038123544430595
2022-01-02 07:59:12.665321,0.9118833086440662
2022-01-02 07:59:42.746497,1.13114835591915
2022-01-02 08:00:12.827825,1.079303265137217
2022-01-02 08:00:42.909209,1.704396419827628
2022-01-02 08:01:12.990904,1.307344645671244
2022-01-02 08:01:43.072015,1.182236843621675
2022-01-02 08:02:13.153591,1.510514243850599
2022-01-02 08:02:43.234754,1.220053281929229
2022-01-02 08:03:13.316597,1.548238841583255
2022-01-02 08:03:43.397654,1.537662935227573
2022-01-02 08:04:13.479021,1.512715008143115
2022-01-02 08:04:43.560517,1.424009886599165
2022-01-02 08:05:13.642103,1.321885828202997
2022-01-02 08:05:43.723229,1.171918841000544
2022-01-02 08:10:01.606441,0.7603740502745668
2022-01-02 08:10:32.127283,1.59408265283207
2022-01-02 08:11:02.291510,0.7487221046813001
2022-01-02 08:11:32.455680,0.6133015263338888
2022-01-02 08:12:02.619802,0.6971836238562038
2022-01-02 08:12:32.784053,0.7221369690731583
2022-01-02 08:13:02.948268,0.7347953847611389
2022-01-02 08:13:33.112443,0.6757192069040082
2022-01-02 08:14:03.276591,0.6660375098622201
2022-01-02 08:14:33.441937,0.6188845421019211
2022-01-02 08:15:37.276058,1.576980429288556
2022-01-02 08:16:07.440370,0.7873188872860998
2022-01-02 08:16:37.604492,0.8182741272455712
2022-01-02 08:17:07.768683,0.6679436840062268
2022-01-02 08:17:37.932832,0.6689978367694321
2022-01-02 08:18:08.097099,0.6651547091732016
2022-01-02 08:18:38.261400,0.6835441119997562
2022-01-02 08:19:08.425472,0.6897309041186198
2022-01-02 08:19:38.589602,0.7542024151804471
2022-01-02 08:20:08.753847,0.6957913783645635
2022-01-02 08:20:38.918059,0.6765561096160758
2022-01-02 08:21:09.082253,0.6451918973686893
2022-01-02 08:21:39.246428,0.7069157775020979
2022-01-02 08:22:09.410675,0.5916391243774479
2022-01-02 08:22:39.574829,0.6502207810580365
2022-01-02 08:23:09.739040,0.6479633987000121
2022-01-02 08:23:39.903204,0.6761537469918522
2022-01-02 08:24:10.067436,0.8209406031234276
2022-01-02 08:24:40.231626,0.8630943717035191
2022-01-02 08:25:10.396139,0.8717551490953104
2022-01-02 08:25:40.559972,0.890505569634602
2022-01-02 08:26:10.724227,0.8861683482283303
2022-01-02 08:26:40.888404,0.8753336837911087
2022-01-02 08:27:11.052626,0.8556476073752375
2022-01-02 08:27:41.216754,0.7754694796829354
2022-01-02 08:33:49.148314,6.105008280580625
2022-01-02 08:34:39.849239,3.999844351953242
2022-01-02 08:36:14.738563,1.613221100084143
2022-01-02 08:37:04.894342,0.7206737567458777
2022-01-02 08:37:55.056519,0.6780169186797765
2022-01-02 08:38:45.241984,0.5893192989852761
2022-01-02 08:39:35.518941,0.6429864374671663
2022-01-02 08:40:25.680840,0.6730452966294468
2022-01-02 08:41:15.848805,0.6173419518030291
2022-01-02 08:42:06.016590,0.6493408186972887
2022-01-02 08:42:56.295844,0.5825353680427079
2022-01-02 08:43:46.459291,0.7241722628023511
2022-01-02 08:44:36.622272,0.621674623336642
2022-01-02 08:45:26.797026,0.6785583397412241
2022-01-02 08:46:17.075607,0.6277502391369582
2022-01-02 08:47:07.249810,0.612495343887483
2022-01-02 08:47:57.423039,0.6363381803603977
2022-01-02 08:48:47.591605,0.6387943999936111
2022-01-02 08:49:37.857404,0.6971994362668146
2022-01-02 08:50:28.022124,0.6388937797541668
2022-01-02 08:51:18.196987,0.5711754412731077
2022-01-02 08:52:08.368993,0.6338492622301161
2022-01-02 10:06:25.998170,0.0
2022-01-02 10:06:25.998179,0.0
2022-01-02 10:06:34.596494,0.6338492622301161
2022-01-02 11:53:54.308747,0.0
2022-01-02 11:53:55.386422,0.6338492622301161
2022-01-03 00:24:20.873405,0.5293928142019775
2022-01-03 00:25:11.015158,0.7989597049586278
2022-01-03 00:26:01.182252,0.5373310270917994
2022-01-03 00:26:51.314306,0.583756893940344
2022-01-03 00:27:41.532032,0.8104841378946265
2022-01-03 00:28:31.718933,0.6077754917349967
2022-01-03 00:29:21.789428,0.6737568749597612
2022-01-03 00:30:11.862647,0.7602844140639697
2022-01-03 00:40:50.465202,0.4910367924798831
2022-01-03 00:41:40.487119,0.6200175188168376
2022-01-03 00:42:30.498833,0.6319570256471769
2022-01-03 00:43:20.511377,0.6245818841613524
2022-01-03 04:47:56.846422,0.6290788769097809
2022-01-03 04:48:27.010258,1.045195855417186
2022-01-03 04:48:57.174457,0.6464343330925529
2022-01-03 04:49:27.338585,0.9025753016394777
2022-01-03 04:49:57.503127,0.7239004537373351
2022-01-03 04:50:27.667304,0.7608592551096014
2022-01-03 04:50:57.831514,0.6217205570578036
2022-01-03 04:51:27.995434,0.8083980364479476
2022-01-03 04:51:58.159935,0.6969990297601243
2022-01-03 04:52:28.323854,0.8255578159090862
2022-01-03 04:52:58.488103,0.6351970689109694
2022-01-03 04:53:28.652224,0.8071717402762069
2022-01-03 04:53:58.816818,0.6345215707080399
2022-01-03 04:54:28.980676,0.6708412730806195
2022-01-03 04:54:59.144862,0.6676147335962695
2022-01-03 04:55:29.308985,0.615742908872763
2022-01-03 04:55:59.473523,0.6203931923392538
2022-01-03 04:56:29.637448,0.739305512238912
2022-01-03 04:56:59.801670,0.6600288951305537
2022-01-03 04:57:29.965906,0.5998307414005041
2022-01-03 04:58:00.130379,0.7199612204452164
2022-01-03 04:58:30.294263,0.6704493017758378
2022-01-03 04:59:00.458464,0.7234125123856029
2022-01-03 04:59:30.622605,0.8645245411905182
2022-01-03 05:00:00.787692,0.7263094733214306
2022-01-03 05:00:30.951091,0.828922861074146
2022-01-03 05:01:01.115287,0.6856351075101129
2022-01-03 05:01:31.279446,0.9084765426586986
2022-01-03 05:02:01.443940,0.8414408199017317
2022-01-03 05:02:31.607877,1.083871120781827
2022-01-03 05:03:01.772218,0.9116207885984491
2022-01-03 05:03:31.941332,1.05245508056895
2022-01-03 05:04:02.105847,0.7570699158188526
2022-01-03 05:04:32.269704,0.7877293287076804
2022-01-03 05:05:02.433882,0.49691521508625414
2022-01-03 05:05:32.598061,0.5783351889765654
2022-01-03 05:06:02.762538,0.470591564609298
2022-01-03 05:06:32.926581,0.5740416837339201
2022-01-03 05:07:03.090710,0.7016016731817054
2022-01-03 05:07:33.254818,0.7661430027782546
2022-01-03 05:08:03.419364,0.8643259665263795
2022-01-03 05:08:33.583302,0.7714049318008604
2022-01-03 05:09:03.747479,0.8107879736830352
2022-01-03 05:09:33.911643,0.759190598812184
2022-01-03 05:10:04.076175,0.948583528434922
2022-01-03 05:10:34.240119,0.7707703576490887
2022-01-03 05:11:04.404297,0.7555978684402493
2022-01-03 05:11:34.568454,0.6107613634836858
2022-01-03 05:12:04.732984,0.6682624288214152
2022-01-03 05:12:34.896906,0.6434940814368065
2022-01-03 05:13:05.061198,0.6042783945283302
2022-01-03 05:13:35.225494,0.6415668489581278
2022-01-03 05:14:05.389834,0.7907688970494609
2022-01-03 05:14:35.553716,0.7888027819056685
2022-01-03 05:15:05.717920,0.8505258308205786
2022-01-03 05:15:35.882088,0.8540597592467315
2022-01-03 05:16:06.046598,0.6794803787717932
2022-01-03 05:16:36.210526,0.6440686013111939
2022-01-03 05:17:06.374696,0.6994545951544181
2022-01-03 05:17:36.538865,0.6055614091736844
2022-01-03 05:18:06.703379,0.5762186136483335
2022-01-03 05:18:36.867305,0.7620940157744605
2022-01-03 05:19:07.032135,0.6129384452901088
2022-01-03 05:19:37.195664,0.7638288662066349
2022-01-03 05:20:07.360296,0.5898894940143434
2022-01-03 05:20:37.524433,0.6004371241732457
2022-01-03 05:21:07.688294,0.6088319170910709
2022-01-03 05:21:37.852436,0.682490847983198
2022-01-03 05:22:08.017039,0.5699341646519632
2022-01-03 05:22:38.180929,0.6614913919883638
2022-01-03 05:23:08.345214,0.6309145125292782
2022-01-03 05:23:38.509290,0.559382246233907
2022-01-03 05:24:08.673786,0.6362573270282001
2022-01-03 05:24:38.837711,0.6050406378228022
2022-01-03 05:25:09.001923,0.5812003507669623
2022-01-03 05:25:39.166148,0.6640917306235924
2022-01-03 05:26:09.330634,0.6925401682411233
2022-01-03 05:26:39.494544,0.6816111244056742
2022-01-03 05:27:09.658781,0.6841068533887462
2022-01-03 05:27:39.822853,0.5945916887618193
2022-01-03 05:28:09.987371,0.5270002217736648
2022-01-03 05:28:40.151353,0.7679726755131313
2022-01-03 05:29:10.315557,0.7632422585820362
2022-01-03 05:29:40.479655,0.6027102662436629
2022-01-03 05:30:10.644174,0.6950544674962187
2022-01-03 05:30:40.808120,0.6935051021695243
2022-01-03 05:31:10.972326,0.962320212260169
2022-01-03 05:31:41.136772,0.8475977423389367
2022-01-03 05:32:11.300983,0.9099097976740813
2022-01-03 05:32:41.464928,0.724164992992962
2022-01-03 05:33:11.629134,0.7410269750773898
2022-01-03 05:33:41.793516,0.6541386176867041
2022-01-03 05:34:11.957788,0.8810994470364845
2022-01-03 05:34:42.121812,0.720213348425528
2022-01-03 05:35:12.286040,0.7500950850000437
2022-01-03 05:35:42.450222,0.8717380885422685
2022-01-03 05:36:12.614599,0.9424264297965733
2022-01-03 05:36:42.778505,0.8172156833171632
2022-01-03 05:37:12.942720,0.8310403792137786
2022-01-03 05:37:43.106898,0.7324510800667027
2022-01-03 05:38:13.271471,0.7244985936870334
2022-01-03 05:38:43.435362,0.8605569252915688
2022-01-03 05:39:13.599547,0.7070651144354602
2022-01-03 05:39:43.763712,0.7554808268252515
2022-01-03 05:40:13.928450,0.6589800465368949
2022-01-03 05:40:44.092115,0.676319476228634
2022-01-03 05:41:14.257075,0.6516673667762181
2022-01-03 05:41:44.420548,0.7030894341464965
2022-01-03 05:42:14.584991,0.6122017866884493
2022-01-03 05:42:44.749090,0.6083650794387995
2022-01-03 05:43:14.913142,0.6170806977691276
2022-01-03 05:43:45.077293,0.6603848396002046
2022-01-03 05:44:15.241978,0.6582122224699083
2022-01-03 05:44:45.405780,0.6577561233086627
2022-01-03 05:45:15.569938,0.5963745708913383
2022-01-03 05:45:45.734096,0.8638153647301848
2022-01-03 05:46:15.898592,0.8540774383057597
2022-01-03 05:46:46.062549,0.5724458793832717
2022-01-03 05:47:16.226989,0.7512774574197145
2022-01-03 05:47:46.390894,0.8872577558501981
2022-01-03 05:48:16.555481,0.7319282945385038
2022-01-03 05:48:46.719331,0.8896809597537676
2022-01-03 05:49:16.883542,0.8276007784671228
2022-01-03 05:49:47.047705,0.9877267880835826
2022-01-03 05:50:17.212207,0.9112279026801778
2022-01-03 05:50:47.376168,1.09127492669434
2022-01-03 05:51:17.540346,0.9157121475650369
2022-01-03 05:51:47.704519,0.8850176534801335
2022-01-03 05:52:17.869018,0.8853326570832101
2022-01-03 05:52:48.032938,0.7848529434758993
2022-01-03 05:53:18.197146,0.7621682901213279
2022-01-03 05:53:48.361348,0.6905920548758683
2022-01-03 05:54:18.526072,0.6459137377812554
2022-01-03 05:54:48.689748,0.6970549254766779
2022-01-03 05:55:18.853962,0.6996687383030893
2022-01-03 05:55:49.018117,0.725427379302416
2022-01-03 05:56:19.182624,0.6509192486951462
2022-01-03 05:56:49.346569,0.6045464930226743
2022-01-03 05:57:19.510775,0.657054611189942
2022-01-03 05:57:49.674911,0.6308535742509523
2022-01-03 05:58:19.839426,0.5518133937798998
2022-01-03 05:58:50.003347,0.6103783496995198
2022-01-03 05:59:20.167557,0.5977257644063345
2022-01-03 05:59:50.331709,0.65018034790356
2022-01-03 06:00:20.496239,0.5709377068820796
2022-01-03 06:00:50.660286,0.6182415388360479
2022-01-03 06:01:20.824591,0.5166555765229269
2022-01-03 06:01:50.988523,0.5527154061471382
2022-01-03 06:02:21.153040,0.4984755702296491
2022-01-03 06:02:51.317020,0.5410641115583558
2022-01-03 06:03:21.481827,0.49552044350134716
2022-01-03 06:03:51.645336,0.5991189741536678
2022-01-03 06:04:21.809847,0.5253760047093655
2022-01-03 06:04:51.973966,0.4102696509908732
2022-01-03 06:05:22.137961,0.7105693785637933
2022-01-03 06:05:52.302126,0.6213246369256379
2022-01-03 06:06:22.466803,0.4937277733422178
2022-01-03 06:06:52.630572,0.5088635986144228
2022-01-03 06:07:22.795055,0.46064874468736194
2022-01-03 06:07:52.959081,0.5192946954845735
2022-01-03 06:08:23.123453,0.6405267005202849
2022-01-03 06:08:53.287383,0.5759763775631348
2022-01-03 06:09:23.451654,0.5557070047222621
2022-01-03 06:09:53.615755,0.6077426133769313
2022-01-03 06:10:23.780256,0.7036505037498032
