,WVP_P2_ind,WVP_Ext_Wind_ind,WVP_Eq_Wind_group,WVP_cpWind_date_time,WVP_VG_date_time,WVP_P2_date_time,WVP_VG_date_time_num,WVP_cpWindSpeed_mean,WVP_VG_East,WVP_VG_West,WVP_seeing_mean,WVP_VG_date,OP_in
1163,1,0,144,4/19/22 0:59,4/19/22 1:04,4/19/22 1:04,1650355494,5.3,0,15,0.919,4/19/22,9
1164,1,1,145,4/19/22 1:04,4/19/22 1:05,4/19/22 1:05,1650355533,5.5,0,15,0.873,4/19/22,9
1165,1,0,145,4/19/22 1:04,4/19/22 1:06,4/19/22 1:06,1650355573,5.5,0,15,0.679,4/19/22,9
1166,1,0,145,4/19/22 1:04,4/19/22 1:06,4/19/22 1:06,1650355614,5.5,0,15,1.063,4/19/22,9
1167,1,0,145,4/19/22 1:04,4/19/22 1:07,4/19/22 1:07,1650355655,5.5,0,15,0.749,4/19/22,9
1168,1,0,145,4/19/22 1:04,4/19/22 1:08,4/19/22 1:08,1650355690,5.5,0,15,0.877,4/19/22,9
1169,1,0,145,4/19/22 1:04,4/19/22 1:08,4/19/22 1:08,1650355733,5.5,0,15,1.465,4/19/22,9
1170,1,0,145,4/19/22 1:04,4/19/22 1:09,4/19/22 1:09,1650355773,5.5,0,15,2.184,4/19/22,9
1171,1,1,146,4/19/22 1:09,4/19/22 1:10,4/19/22 1:10,1650355815,5.2,0,15,1.188,4/19/22,9
1172,1,0,146,4/19/22 1:09,4/19/22 1:10,4/19/22 1:10,1650355852,5.2,0,15,0.578,4/19/22,9
1173,1,0,146,4/19/22 1:09,4/19/22 1:11,4/19/22 1:11,1650355895,5.2,0,15,0.569,4/19/22,9
1174,1,0,146,4/19/22 1:09,4/19/22 1:12,4/19/22 1:12,1650355935,5.2,0,15,1.136,4/19/22,9
1175,1,0,146,4/19/22 1:09,4/19/22 1:12,4/19/22 1:12,1650355976,5.2,0,15,0.491,4/19/22,9
1176,1,0,146,4/19/22 1:09,4/19/22 1:13,4/19/22 1:13,1650356015,5.2,0,15,1.253,4/19/22,9
1177,1,0,146,4/19/22 1:09,4/19/22 1:14,4/19/22 1:14,1650356056,5.2,0,15,2.282,4/19/22,9
1178,1,0,146,4/19/22 1:09,4/19/22 1:14,4/19/22 1:14,1650356097,5.2,0,15,2.477,4/19/22,9
1179,1,1,147,4/19/22 1:14,4/19/22 1:15,4/19/22 1:15,1650356137,5.8,0,15,3.219,4/19/22,9
1180,1,0,147,4/19/22 1:14,4/19/22 1:16,4/19/22 1:16,1650356177,5.8,0,15,0.792,4/19/22,9
1181,1,0,147,4/19/22 1:14,4/19/22 1:16,4/19/22 1:16,1650356211,5.8,0,15,0.96,4/19/22,9
1182,1,0,147,4/19/22 1:14,4/19/22 1:17,4/19/22 1:17,1650356256,5.8,0,15,1.021,4/19/22,9
1183,1,0,147,4/19/22 1:14,4/19/22 1:18,4/19/22 1:18,1650356293,5.8,0,15,3.432,4/19/22,9
1184,1,0,147,4/19/22 1:14,4/19/22 1:18,4/19/22 1:18,1650356332,5.8,0,15,0.77,4/19/22,9
1185,1,0,147,4/19/22 1:14,4/19/22 1:19,4/19/22 1:19,1650356377,5.8,0,15,3.213,4/19/22,9
1186,1,1,148,4/19/22 1:19,4/19/22 1:20,4/19/22 1:20,1650356415,5.9,0,15,3.524,4/19/22,9
1187,1,0,148,4/19/22 1:19,4/19/22 1:20,4/19/22 1:20,1650356455,5.9,0,15,3.434,4/19/22,9
1188,1,1,149,4/19/22 1:24,4/19/22 1:25,4/19/22 1:25,1650356751,6,0,15,0.7,4/19/22,9
1189,1,0,149,4/19/22 1:24,4/19/22 1:26,4/19/22 1:26,1650356788,6,0,15,0.833,4/19/22,9
1190,1,0,149,4/19/22 1:24,4/19/22 1:27,4/19/22 1:27,1650356828,6,0,15,0.78,4/19/22,9
1191,1,0,149,4/19/22 1:24,4/19/22 1:27,4/19/22 1:27,1650356870,6,0,15,1.098,4/19/22,9
1192,1,0,149,4/19/22 1:24,4/19/22 1:28,4/19/22 1:28,1650356912,6,0,15,1.077,4/19/22,9
1193,1,0,149,4/19/22 1:24,4/19/22 1:29,4/19/22 1:29,1650356949,6,0,15,0.976,4/19/22,9
1194,1,0,149,4/19/22 1:24,4/19/22 1:29,4/19/22 1:29,1650356986,6,0,15,0.649,4/19/22,9
1195,1,1,150,4/19/22 1:29,4/19/22 1:30,4/19/22 1:30,1650357023,5.9,0,15,1.089,4/19/22,9
1196,1,0,150,4/19/22 1:29,4/19/22 1:31,4/19/22 1:31,1650357073,5.9,0,2,0.827,4/19/22,9
1197,1,0,150,4/19/22 1:29,4/19/22 1:31,4/19/22 1:31,1650357112,5.9,0,0,0.688,4/19/22,9
1198,1,0,150,4/19/22 1:29,4/19/22 1:32,4/19/22 1:32,1650357149,5.9,0,0,0.784,4/19/22,9
1199,1,0,150,4/19/22 1:29,4/19/22 1:32,4/19/22 1:33,1650357173,5.9,0,0,0.942,4/19/22,9
1200,1,0,150,4/19/22 1:29,4/19/22 1:33,4/19/22 1:33,1650357233,5.9,0,0,0.948,4/19/22,9
1201,1,0,150,4/19/22 1:29,4/19/22 1:34,4/19/22 1:34,1650357251,5.9,0,0,0.908,4/19/22,9
1202,1,1,151,4/19/22 1:34,4/19/22 1:35,4/19/22 1:35,1650357313,6.3,0,0,0.907,4/19/22,9
1203,1,0,151,4/19/22 1:34,4/19/22 1:35,4/19/22 1:35,1650357349,6.3,0,0,0.745,4/19/22,9
1204,1,0,151,4/19/22 1:34,4/19/22 1:35,4/19/22 1:36,1650357358,6.3,0,0,0.7875,4/19/22,9
1205,1,0,151,4/19/22 1:34,4/19/22 1:37,4/19/22 1:37,1650357467,6.3,0,0,1.009,4/19/22,9
1206,1,0,151,4/19/22 1:34,4/19/22 1:39,4/19/22 1:39,1650357548,6.3,0,0,0.858,4/19/22,9
1207,1,0,151,4/19/22 1:34,4/19/22 1:39,4/19/22 1:39,1650357564,6.3,0,0,1.19,4/19/22,9
1208,1,1,152,4/19/22 1:39,4/19/22 1:40,4/19/22 1:40,1650357626,6.1,0,0,0.601,4/19/22,9
1209,1,0,152,4/19/22 1:39,4/19/22 1:41,4/19/22 1:41,1650357670,6.1,0,0,0.824,4/19/22,9
1210,1,0,152,4/19/22 1:39,4/19/22 1:41,4/19/22 1:41,1650357698,6.1,0,0,0.975,4/19/22,9
1211,1,0,152,4/19/22 1:39,4/19/22 1:43,4/19/22 1:43,1650357795,6.1,0,0,0.9612,4/19/22,9
1212,1,1,153,4/19/22 1:44,4/19/22 1:46,4/19/22 1:46,1650357977,6.3,0,0,2.029,4/19/22,9
1213,1,0,153,4/19/22 1:44,4/19/22 1:47,4/19/22 1:47,1650358037,6.3,0,0,3.038,4/19/22,9
1214,1,0,153,4/19/22 1:44,4/19/22 1:49,4/19/22 1:49,1650358153,6.3,0,0,2.981,4/19/22,9
1215,1,0,153,4/19/22 1:44,4/19/22 1:49,4/19/22 1:50,1650358170,6.3,0,0,2.88,4/19/22,9
1216,1,1,154,4/19/22 1:49,4/19/22 1:50,4/19/22 1:50,1650358244,5.3,0,0,2.451,4/19/22,9
1217,1,0,154,4/19/22 1:49,4/19/22 1:51,4/19/22 1:51,1650358271,5.3,0,0,1.538,4/19/22,9
1218,1,0,154,4/19/22 1:49,4/19/22 1:51,4/19/22 1:52,1650358309,5.3,0,0,0.913,4/19/22,9
1219,1,0,154,4/19/22 1:49,4/19/22 1:52,4/19/22 1:52,1650358345,5.3,0,0,0.8815,4/19/22,9
1220,1,0,154,4/19/22 1:49,4/19/22 1:53,4/19/22 1:54,1650358422,5.3,0,0,0.892,4/19/22,9
1221,1,0,154,4/19/22 1:49,4/19/22 1:54,4/19/22 1:54,1650358484,5.3,0,0,0.886,4/19/22,9
1222,1,1,155,4/19/22 1:54,4/19/22 1:56,4/19/22 1:56,1650358566,6.3,0,0,1.139,4/19/22,9
1223,1,0,155,4/19/22 1:54,4/19/22 1:56,4/19/22 1:56,1650358605,6.3,0,0,1.559,4/19/22,9
1224,1,0,155,4/19/22 1:54,4/19/22 1:57,4/19/22 1:57,1650358620,6.3,0,0,0.969666667,4/19/22,9
1225,1,0,155,4/19/22 1:54,4/19/22 1:59,4/19/22 1:59,1650358767,6.3,0,0,0.698,4/19/22,9
1226,1,0,155,4/19/22 1:54,4/19/22 1:59,4/19/22 2:00,1650358786,6.3,0,0,0.9555,4/19/22,9
1227,1,1,156,4/19/22 1:59,4/19/22 2:01,4/19/22 2:01,1650358881,6.7,0,0,2.888,4/19/22,9
1228,1,1,157,4/19/22 2:04,4/19/22 2:05,4/19/22 2:05,1650359106,6.4,0,0,4.5865,4/19/22,9
1229,1,0,157,4/19/22 2:04,4/19/22 2:07,4/19/22 2:07,1650359232,6.4,0,0,1.0515,4/19/22,9
1230,1,0,157,4/19/22 2:04,4/19/22 2:08,4/19/22 2:08,1650359329,6.4,0,0,0.723,4/19/22,9
1231,1,0,157,4/19/22 2:04,4/19/22 2:09,4/19/22 2:09,1650359370,6.4,0,0,0.789,4/19/22,9
1232,1,1,158,4/19/22 2:09,4/19/22 2:10,4/19/22 2:10,1650359417,7.4,0,0,1.293,4/19/22,9
1233,1,0,158,4/19/22 2:09,4/19/22 2:10,4/19/22 2:10,1650359448,7.4,0,0,0.892,4/19/22,9
1234,1,0,158,4/19/22 2:09,4/19/22 2:11,4/19/22 2:11,1650359472,7.4,0,0,1.043333333,4/19/22,9
1235,1,0,158,4/19/22 2:09,4/19/22 2:13,4/19/22 2:13,1650359617,7.4,0,0,1.629,4/19/22,9
1236,1,0,158,4/19/22 2:09,4/19/22 2:13,4/19/22 2:14,1650359618,7.4,0,0,0.951333333,4/19/22,9
1237,1,1,159,4/19/22 2:14,4/19/22 2:16,4/19/22 2:16,1650359760,6.8,0,0,1.088,4/19/22,9
1238,1,0,159,4/19/22 2:14,4/19/22 2:16,4/19/22 2:16,1650359815,6.8,0,0,1.436,4/19/22,9
1239,1,0,159,4/19/22 2:14,4/19/22 2:17,4/19/22 2:17,1650359831,6.8,0,0,1.1325,4/19/22,9
1240,1,0,159,4/19/22 2:14,4/19/22 2:19,4/19/22 2:20,1650359983,6.8,0,0,1.043333333,4/19/22,9
1241,1,1,160,4/19/22 2:19,4/19/22 2:22,4/19/22 2:22,1650360138,8.1,0,0,1.375,4/19/22,9
1242,1,0,160,4/19/22 2:19,4/19/22 2:22,4/19/22 2:22,1650360179,8.1,0,0,1.242,4/19/22,9
1243,1,0,160,4/19/22 2:19,4/19/22 2:23,4/19/22 2:23,1650360214,8.1,0,0,0.8285,4/19/22,9
1244,1,0,160,4/19/22 2:19,4/19/22 2:24,4/19/22 2:24,1650360270,8.1,0,0,0.981,4/19/22,9
1245,1,1,161,4/19/22 2:24,4/19/22 2:25,4/19/22 2:25,1650360326,8.7,0,0,0.726,4/19/22,9
1246,1,0,161,4/19/22 2:24,4/19/22 2:25,4/19/22 2:26,1650360346,8.7,0,0,1.208,4/19/22,9
1247,1,0,161,4/19/22 2:24,4/19/22 2:26,4/19/22 2:27,1650360385,8.7,0,0,0.888,4/19/22,9
1248,1,0,161,4/19/22 2:24,4/19/22 2:28,4/19/22 2:29,1650360538,8.7,0,0,1.17,4/19/22,9
1249,1,1,162,4/19/22 2:29,4/19/22 2:30,4/19/22 2:30,1650360614,8.5,0,0,0.972,4/19/22,9
1250,1,0,162,4/19/22 2:29,4/19/22 2:30,4/19/22 2:31,1650360625,8.5,0,0,1.1355,4/19/22,9
1251,1,0,162,4/19/22 2:29,4/19/22 2:31,4/19/22 2:32,1650360710,8.5,0,0,0.972,4/19/22,9
1252,1,0,162,4/19/22 2:29,4/19/22 2:32,4/19/22 2:33,1650360771,8.5,0,0,1.0005,4/19/22,9
1253,1,0,162,4/19/22 2:29,4/19/22 2:34,4/19/22 2:34,1650360861,8.5,0,0,1.435,4/19/22,9
1254,1,0,162,4/19/22 2:29,4/19/22 2:34,4/19/22 2:35,1650360880,8.5,0,0,1.812,4/19/22,9
1255,1,1,163,4/19/22 2:34,4/19/22 2:36,4/19/22 2:36,1650360990,9.4,0,0,4.269,4/19/22,9
1256,1,0,163,4/19/22 2:34,4/19/22 2:38,4/19/22 2:38,1650361121,9.4,0,0,5.397,4/19/22,9
1257,1,1,164,4/19/22 2:39,4/19/22 2:40,4/19/22 2:40,1650361218,10.1,0,0,2.426,4/19/22,9
1258,1,0,164,4/19/22 2:39,4/19/22 2:43,4/19/22 2:43,1650361396,10.1,0,0,0.999333333,4/19/22,9
1259,1,1,165,4/19/22 2:44,4/19/22 2:45,4/19/22 2:45,1650361519,9.2,0,0,1.109,4/19/22,9
1260,1,0,165,4/19/22 2:44,4/19/22 2:45,4/19/22 2:46,1650361548,9.2,0,0,1.044,4/19/22,9
1261,1,0,165,4/19/22 2:44,4/19/22 2:46,4/19/22 2:47,1650361612,9.2,0,0,2.056,4/19/22,9
1262,1,0,165,4/19/22 2:44,4/19/22 2:47,4/19/22 2:48,1650361667,9.2,0,0,1.446,4/19/22,9
1263,1,0,165,4/19/22 2:44,4/19/22 2:48,4/19/22 2:49,1650361727,9.2,0,0,1.580666667,4/19/22,9
1264,1,1,166,4/19/22 2:49,4/19/22 2:51,4/19/22 2:51,1650361883,10.7,0,0,2.289,4/19/22,9
1265,1,0,166,4/19/22 2:49,4/19/22 2:53,4/19/22 2:53,1650361991,10.7,0,0,2.774,4/19/22,9
1266,1,0,166,4/19/22 2:49,4/19/22 2:54,4/19/22 2:54,1650362069,10.7,0,0,2.943,4/19/22,9
1267,1,0,166,4/19/22 2:49,4/19/22 2:54,4/19/22 2:55,1650362070,10.7,0,0,3.24,4/19/22,9
1268,1,1,167,4/19/22 2:54,4/19/22 2:55,4/19/22 2:56,1650362135,9.6,0,0,2.46,4/19/22,9
1269,1,0,167,4/19/22 2:54,4/19/22 2:56,4/19/22 2:56,1650362205,9.6,0,0,1.996,4/19/22,9
1270,1,0,167,4/19/22 2:54,4/19/22 2:56,4/19/22 2:57,1650362219,9.6,0,0,1.763,4/19/22,9
1271,1,0,167,4/19/22 2:54,4/19/22 2:57,4/19/22 2:58,1650362264,9.6,0,0,0.952666667,4/19/22,9
1272,1,0,167,4/19/22 2:54,4/19/22 2:59,4/19/22 3:00,1650362386,9.6,0,0,1.029,4/19/22,9
1273,1,1,168,4/19/22 2:59,4/19/22 3:00,4/19/22 3:00,1650362426,9.5,0,0,1.092,4/19/22,9
1274,1,0,168,4/19/22 2:59,4/19/22 3:02,4/19/22 3:02,1650362558,9.5,0,0,1.23,4/19/22,9
1275,1,0,168,4/19/22 2:59,4/19/22 3:03,4/19/22 3:03,1650362606,9.5,0,0,1.102,4/19/22,9
1276,1,0,168,4/19/22 2:59,4/19/22 3:04,4/19/22 3:04,1650362682,9.5,0,0,1.041666667,4/19/22,9
1277,1,1,169,4/19/22 3:04,4/19/22 3:06,4/19/22 3:06,1650362781,10,0,0,1.1905,4/19/22,9
1278,1,0,169,4/19/22 3:04,4/19/22 3:08,4/19/22 3:08,1650362887,10,0,0,0.817,4/19/22,9
1279,1,0,169,4/19/22 3:04,4/19/22 3:08,4/19/22 3:08,1650362906,10,0,0,1.10375,4/19/22,9
1280,1,1,170,4/19/22 3:09,4/19/22 3:10,4/19/22 3:11,1650363050,10.6,0,0,0.8775,4/19/22,9
1281,1,0,170,4/19/22 3:09,4/19/22 3:12,4/19/22 3:12,1650363144,10.6,0,0,1.257,4/19/22,9
1282,1,0,170,4/19/22 3:09,4/19/22 3:14,4/19/22 3:14,1650363247,10.6,0,0,0.875,4/19/22,9
1283,1,0,170,4/19/22 3:09,4/19/22 3:14,4/19/22 3:14,1650363264,10.6,0,0,0.905,4/19/22,9
1284,1,1,171,4/19/22 3:14,4/19/22 3:16,4/19/22 3:16,1650363377,9.9,0,0,0.8815,4/19/22,9
1285,1,0,171,4/19/22 3:14,4/19/22 3:18,4/19/22 3:18,1650363489,9.9,0,0,0.989,4/19/22,9
1286,1,0,171,4/19/22 3:14,4/19/22 3:18,4/19/22 3:18,1650363502,9.9,0,0,1.04,4/19/22,9
1287,1,0,171,4/19/22 3:14,4/19/22 3:19,4/19/22 3:20,1650363579,9.9,0,0,0.786,4/19/22,9
1288,1,1,172,4/19/22 3:19,4/19/22 3:20,4/19/22 3:20,1650363638,8.8,0,0,1.156,4/19/22,9
1289,1,0,172,4/19/22 3:19,4/19/22 3:21,4/19/22 3:21,1650363670,8.8,0,0,0.874,4/19/22,9
1290,1,0,172,4/19/22 3:19,4/19/22 3:21,4/19/22 3:22,1650363708,8.8,0,0,1.0735,4/19/22,9
1291,1,0,172,4/19/22 3:19,4/19/22 3:23,4/19/22 3:23,1650363805,8.8,0,0,1.0138,4/19/22,9
1292,1,1,173,4/19/22 3:24,4/19/22 3:26,4/19/22 3:26,1650364007,9.6,0,0,0.784,4/19/22,9
1293,1,0,173,4/19/22 3:24,4/19/22 3:27,4/19/22 3:27,1650364025,9.6,0,0,2.31,4/19/22,9
1294,1,0,173,4/19/22 3:24,4/19/22 3:28,4/19/22 3:28,1650364088,9.6,0,0,2.154,4/19/22,9
1295,1,0,173,4/19/22 3:24,4/19/22 3:28,4/19/22 3:28,1650364120,9.6,0,0,1.959,4/19/22,9
1296,1,0,173,4/19/22 3:24,4/19/22 3:29,4/19/22 3:29,1650364161,9.6,0,0,1.063,4/19/22,9
1297,1,0,173,4/19/22 3:24,4/19/22 3:29,4/19/22 3:30,1650364177,9.6,0,0,1.3865,4/19/22,9
1298,1,1,174,4/19/22 3:29,4/19/22 3:31,4/19/22 3:31,1650364295,8.4,0,0,0.8,4/19/22,9
1299,1,0,174,4/19/22 3:29,4/19/22 3:31,4/19/22 3:32,1650364306,8.4,0,0,0.8555,4/19/22,9
1300,1,0,174,4/19/22 3:29,4/19/22 3:33,4/19/22 3:33,1650364416,8.4,0,0,0.884,4/19/22,9
1301,1,0,174,4/19/22 3:29,4/19/22 3:33,4/19/22 3:34,1650364439,8.4,0,0,0.856,4/19/22,9
1302,1,0,174,4/19/22 3:29,4/19/22 3:34,4/19/22 3:34,1650364472,8.4,0,0,0.95,4/19/22,9
1303,1,1,175,4/19/22 3:34,4/19/22 3:35,4/19/22 3:35,1650364514,8.6,0,0,0.71,4/19/22,9
1304,1,0,175,4/19/22 3:34,4/19/22 3:36,4/19/22 3:36,1650364571,8.6,0,0,0.829,4/19/22,9
1305,1,0,175,4/19/22 3:34,4/19/22 3:36,4/19/22 3:36,1650364611,8.6,0,0,2.064,4/19/22,9
1306,1,1,176,4/19/22 3:39,4/19/22 3:40,4/19/22 3:40,1650364811,9.2,0,0,2.788,4/19/22,9
1307,1,0,176,4/19/22 3:39,4/19/22 3:41,4/19/22 3:41,1650364876,9.2,0,0,2.03,4/19/22,9
1308,1,0,176,4/19/22 3:39,4/19/22 3:41,4/19/22 3:41,1650364897,9.2,0,0,1.79,4/19/22,9
1309,1,0,176,4/19/22 3:39,4/19/22 3:42,4/19/22 3:42,1650364927,9.2,0,0,0.736,4/19/22,9
1310,1,0,176,4/19/22 3:39,4/19/22 3:42,4/19/22 3:43,1650364977,9.2,0,0,0.8615,4/19/22,9
1311,1,0,176,4/19/22 3:39,4/19/22 3:44,4/19/22 3:44,1650365077,9.2,0,0,0.715,4/19/22,9
1312,1,1,177,4/19/22 3:44,4/19/22 3:45,4/19/22 3:45,1650365156,7.9,0,0,0.81,4/19/22,9
1313,1,0,177,4/19/22 3:44,4/19/22 3:46,4/19/22 3:46,1650365181,7.9,0,0,0.8,4/19/22,9
1314,1,0,177,4/19/22 3:44,4/19/22 3:46,4/19/22 3:47,1650365219,7.9,0,0,0.964,4/19/22,9
1315,1,0,177,4/19/22 3:44,4/19/22 3:47,4/19/22 3:47,1650365263,7.9,0,0,0.9775,4/19/22,9
1316,1,0,177,4/19/22 3:44,4/19/22 3:49,4/19/22 3:49,1650365360,7.9,0,0,1.181,4/19/22,9
1317,1,0,177,4/19/22 3:44,4/19/22 3:49,4/19/22 3:50,1650365364,7.9,0,0,1.783,4/19/22,9
1318,1,1,178,4/19/22 3:49,4/19/22 3:50,4/19/22 3:50,1650365437,6.5,0,0,2.183,4/19/22,9
1319,1,0,178,4/19/22 3:49,4/19/22 3:51,4/19/22 3:51,1650365474,6.5,0,0,2.626,4/19/22,9
1320,1,0,178,4/19/22 3:49,4/19/22 3:51,4/19/22 3:52,1650365513,6.5,0,0,2.775,4/19/22,9
1321,1,0,178,4/19/22 3:49,4/19/22 3:52,4/19/22 3:53,1650365556,6.5,0,0,2.157,4/19/22,9
1322,1,0,178,4/19/22 3:49,4/19/22 3:53,4/19/22 3:53,1650365607,6.5,0,0,0.921,4/19/22,9
1323,1,0,178,4/19/22 3:49,4/19/22 3:54,4/19/22 3:55,1650365697,6.5,0,0,1.907,4/19/22,9
1324,1,1,179,4/19/22 3:54,4/19/22 3:56,4/19/22 3:56,1650365781,6.7,0,0,2.3715,4/19/22,9
1325,1,0,179,4/19/22 3:54,4/19/22 3:57,4/19/22 3:57,1650365867,6.7,0,0,2.574,4/19/22,9
1326,1,0,179,4/19/22 3:54,4/19/22 3:58,4/19/22 3:58,1650365905,6.7,0,0,2.749,4/19/22,9
1327,1,1,180,4/19/22 19:29,4/19/22 19:30,4/19/22 19:30,1650421802,6.4,20,65,1.024,4/19/22,9
1328,1,0,180,4/19/22 19:29,4/19/22 19:30,4/19/22 19:30,1650421849,6.4,20,65,1.561,4/19/22,9
1329,1,0,180,4/19/22 19:29,4/19/22 19:31,4/19/22 19:31,1650421881,6.4,20,65,1.143,4/19/22,9
1330,1,0,180,4/19/22 19:29,4/19/22 19:31,4/19/22 19:31,1650421904,6.4,20,65,1.069,4/19/22,9
1331,1,0,180,4/19/22 19:29,4/19/22 19:32,4/19/22 19:32,1650421936,6.4,20,65,1.284,4/19/22,9
1332,1,0,180,4/19/22 19:29,4/19/22 19:32,4/19/22 19:32,1650421964,6.4,20,65,1.237,4/19/22,9
1333,1,0,180,4/19/22 19:29,4/19/22 19:33,4/19/22 19:33,1650421991,6.4,20,65,1.238,4/19/22,9
1334,1,0,180,4/19/22 19:29,4/19/22 19:33,4/19/22 19:33,1650422031,6.4,20,65,1.177,4/19/22,9
1335,1,0,180,4/19/22 19:29,4/19/22 19:34,4/19/22 19:34,1650422060,6.4,20,65,1.034,4/19/22,9
1336,1,0,180,4/19/22 19:29,4/19/22 19:34,4/19/22 19:34,1650422092,6.4,20,65,0.987,4/19/22,9
1337,1,1,181,4/19/22 19:34,4/19/22 19:35,4/19/22 19:35,1650422122,6.6,20,65,1.145,4/19/22,9
1338,1,0,181,4/19/22 19:34,4/19/22 19:35,4/19/22 19:35,1650422153,6.6,20,65,1.226,4/19/22,9
1339,1,0,181,4/19/22 19:34,4/19/22 19:36,4/19/22 19:36,1650422181,6.6,20,65,1.303,4/19/22,9
1340,1,0,181,4/19/22 19:34,4/19/22 19:36,4/19/22 19:36,1650422213,6.6,20,65,1.301,4/19/22,9
1341,1,0,181,4/19/22 19:34,4/19/22 19:37,4/19/22 19:37,1650422239,6.6,20,65,1.3,4/19/22,9
1342,1,0,181,4/19/22 19:34,4/19/22 19:37,4/19/22 19:37,1650422274,6.6,20,65,1.224,4/19/22,9
1343,1,0,181,4/19/22 19:34,4/19/22 19:38,4/19/22 19:38,1650422298,6.6,20,65,1.207,4/19/22,9
1344,1,0,181,4/19/22 19:34,4/19/22 19:38,4/19/22 19:38,1650422332,6.6,20,65,1.45,4/19/22,9
1345,1,0,181,4/19/22 19:34,4/19/22 19:39,4/19/22 19:39,1650422363,6.6,20,65,1.458,4/19/22,9
1346,1,0,181,4/19/22 19:34,4/19/22 19:39,4/19/22 19:39,1650422394,6.6,20,65,1.444,4/19/22,9
1347,1,1,182,4/19/22 19:39,4/19/22 19:40,4/19/22 19:40,1650422423,5.9,20,65,1.406,4/19/22,9
1348,1,0,182,4/19/22 19:39,4/19/22 19:40,4/19/22 19:40,1650422455,5.9,20,65,1.716,4/19/22,9
1349,1,0,182,4/19/22 19:39,4/19/22 19:41,4/19/22 19:41,1650422477,5.9,20,65,1.489,4/19/22,9
1350,1,0,182,4/19/22 19:39,4/19/22 19:41,4/19/22 19:41,1650422513,5.9,20,65,1.592,4/19/22,9
1351,1,0,182,4/19/22 19:39,4/19/22 19:42,4/19/22 19:42,1650422545,5.9,20,65,1.897,4/19/22,9
1352,1,0,182,4/19/22 19:39,4/19/22 19:42,4/19/22 19:42,1650422567,5.9,20,65,1.9915,4/19/22,9
1353,1,0,182,4/19/22 19:39,4/19/22 19:43,4/19/22 19:43,1650422635,5.9,20,65,1.937,4/19/22,9
1354,1,0,182,4/19/22 19:39,4/19/22 19:44,4/19/22 19:44,1650422661,5.9,20,65,2.486,4/19/22,9
1355,1,1,183,4/19/22 19:44,4/19/22 19:45,4/19/22 19:45,1650422730,7.3,20,65,2.017,4/19/22,9
1356,1,0,183,4/19/22 19:44,4/19/22 19:46,4/19/22 19:46,1650422763,7.3,20,65,1.874,4/19/22,9
1357,1,0,183,4/19/22 19:44,4/19/22 19:46,4/19/22 19:46,1650422784,7.3,20,65,1.947,4/19/22,9
1358,1,1,184,4/19/22 21:24,4/19/22 21:27,4/19/22 21:27,1650428851,12.7,0,60,4.413,4/19/22,9
1359,1,0,184,4/19/22 21:24,4/19/22 21:28,4/19/22 21:28,1650428897,12.7,0,25,2.502,4/19/22,9
1360,1,0,184,4/19/22 21:24,4/19/22 21:29,4/19/22 21:29,1650428963,12.7,0,25,0.799,4/19/22,9
1361,1,0,184,4/19/22 21:24,4/19/22 21:29,4/19/22 21:29,1650428993,12.7,0,25,0.781,4/19/22,9
1362,1,1,185,4/19/22 21:29,4/19/22 21:30,4/19/22 21:30,1650429024,11.2,0,25,0.798,4/19/22,9
1363,1,0,185,4/19/22 21:29,4/19/22 21:30,4/19/22 21:30,1650429054,11.2,0,25,1.142,4/19/22,9
1364,1,0,185,4/19/22 21:29,4/19/22 21:31,4/19/22 21:31,1650429084,11.2,0,25,1.126,4/19/22,9
1365,1,0,185,4/19/22 21:29,4/19/22 21:31,4/19/22 21:31,1650429113,11.2,0,25,1.072,4/19/22,9
1366,1,0,185,4/19/22 21:29,4/19/22 21:32,4/19/22 21:32,1650429143,11.2,0,10,0.928,4/19/22,9
1367,1,0,185,4/19/22 21:29,4/19/22 21:32,4/19/22 21:32,1650429173,11.2,0,10,0.771,4/19/22,9
1368,1,0,185,4/19/22 21:29,4/19/22 21:33,4/19/22 21:33,1650429202,11.2,0,10,1.261,4/19/22,9
1369,1,0,185,4/19/22 21:29,4/19/22 21:33,4/19/22 21:33,1650429230,11.2,0,10,0.957,4/19/22,9
1370,1,0,185,4/19/22 21:29,4/19/22 21:34,4/19/22 21:34,1650429262,11.2,0,10,0.849,4/19/22,9
1371,1,0,185,4/19/22 21:29,4/19/22 21:34,4/19/22 21:34,1650429294,11.2,0,10,0.79,4/19/22,9
1372,1,1,186,4/19/22 21:34,4/19/22 21:35,4/19/22 21:35,1650429324,12,0,10,1.08,4/19/22,9
1373,1,0,186,4/19/22 21:34,4/19/22 21:35,4/19/22 21:35,1650429354,12,0,10,0.946,4/19/22,9
1374,1,0,186,4/19/22 21:34,4/19/22 21:36,4/19/22 21:36,1650429384,12,0,10,0.867,4/19/22,9
1375,1,0,186,4/19/22 21:34,4/19/22 21:36,4/19/22 21:36,1650429407,12,0,10,0.884,4/19/22,9
1376,1,0,186,4/19/22 21:34,4/19/22 21:37,4/19/22 21:37,1650429442,12,0,10,0.992,4/19/22,9
1377,1,0,186,4/19/22 21:34,4/19/22 21:37,4/19/22 21:37,1650429471,12,0,10,0.884,4/19/22,9
1378,1,0,186,4/19/22 21:34,4/19/22 21:38,4/19/22 21:38,1650429504,12,0,10,1.143,4/19/22,9
