"group","P2_ind","V1_date","V1_date_time","V1_date_time_num","Vent_Gate_1","Vent_Gate_2","Seeing_mean"
0,1,"04/23/2022",2022-04-23 01:17:20,1650701840.63012,40,40,0.83135804
0,1,"04/23/2022",2022-04-23 01:17:50,1650701870.79428,40,40,0.93394703
0,1,"04/23/2022",2022-04-23 01:18:21,1650701901.05889,40,40,1.1714289
0,1,"04/23/2022",2022-04-23 01:18:51,1650701931.22313,40,40,0.87298772
247,1,"04/23/2022",2022-04-23 01:19:21,1650701961.38725,40,40,0.88624407
0,1,"04/23/2022",2022-04-23 01:20:21,1650702021.71563,40,40,0.80680408
0,1,"04/23/2022",2022-04-23 01:20:51,1650702051.87975,40,40,1.0950667
0,1,"04/23/2022",2022-04-23 01:21:22,1650702082.0439,40,40,0.8297515
0,1,"04/23/2022",2022-04-23 01:21:52,1650702112.20807,40,40,1.2560369
0,1,"04/23/2022",2022-04-23 01:22:22,1650702142.3722,40,40,1.2661837
0,1,"04/23/2022",2022-04-23 01:22:52,1650702172.53671,40,40,1.9440037
0,1,"04/23/2022",2022-04-23 01:23:22,1650702202.70059,40,40,1.0154907
0,1,"04/23/2022",2022-04-23 01:23:52,1650702232.86473,40,40,0.79654107
0,1,"04/23/2022",2022-04-23 01:24:23,1650702263.02886,40,40,0.8664859
0,1,"04/23/2022",2022-04-23 01:24:53,1650702293.19314,40,40,1.0059844
0,1,"04/23/2022",2022-04-23 01:25:23,1650702323.35726,40,40,0.90988224
0,1,"04/23/2022",2022-04-23 01:25:53,1650702353.5214,40,40,0.97973827
0,1,"04/23/2022",2022-04-23 01:26:23,1650702383.68606,40,40,1.3042791
0,1,"04/23/2022",2022-04-23 01:26:53,1650702413.84976,40,40,1.8872224
0,1,"04/23/2022",2022-04-23 01:27:24,1650702444.01389,40,40,1.0992846
248,1,"04/23/2022",2022-04-23 01:27:54,1650702474.17818,40,40,1.04485327
249,1,"04/23/2022",2022-04-23 01:29:24,1650702564.67107,40,40,1.2409812
0,1,"04/23/2022",2022-04-23 01:30:25,1650702625.0139,40,40,1.2983597
0,1,"04/23/2022",2022-04-23 01:30:55,1650702655.1781,40,40,1.0193478
0,1,"04/23/2022",2022-04-23 01:31:25,1650702685.34227,40,40,1.7063049
0,1,"04/23/2022",2022-04-23 01:31:55,1650702715.50646,40,40,1.2200932
0,1,"04/23/2022",2022-04-23 01:32:25,1650702745.67058,40,40,1.5660813
0,1,"04/23/2022",2022-04-23 01:32:55,1650702775.83504,40,40,2.4441008
0,1,"04/23/2022",2022-04-23 01:33:25,1650702805.99891,40,40,2.2782027
0,1,"04/23/2022",2022-04-23 01:33:56,1650702836.16317,40,40,1.3412387
0,1,"04/23/2022",2022-04-23 01:34:26,1650702866.32718,40,40,1.1487557
250,1,"04/23/2022",2022-04-23 01:36:59,1650703019.55569,40,40,1.64221595
0,1,"04/23/2022",2022-04-23 01:37:59,1650703079.88363,40,40,2.2365858
0,1,"04/23/2022",2022-04-23 01:38:30,1650703110.04778,40,40,1.4725873
0,1,"04/23/2022",2022-04-23 01:39:00,1650703140.21226,40,40,1.5446317
251,1,"04/23/2022",2022-04-23 01:39:30,1650703170.37623,40,40,1.523198
0,1,"04/23/2022",2022-04-23 01:40:30,1650703230.70442,40,40,1.6555148
0,1,"04/23/2022",2022-04-23 01:41:00,1650703260.8689,40,40,1.5748619
0,1,"04/23/2022",2022-04-23 01:42:58,1650703378.80261,40,40,0.87870165
252,1,"04/23/2022",2022-04-23 01:43:28,1650703408.9665,40,40,1.2642385
0,1,"04/23/2022",2022-04-23 01:44:29,1650703469.29478,40,40,1.3515305
0,1,"04/23/2022",2022-04-23 01:44:59,1650703499.45929,40,40,1.2100785
253,1,"04/23/2022",2022-04-23 01:45:29,1650703529.62321,40,40,1.09887245
0,1,"04/23/2022",2022-04-23 01:46:29,1650703589.95211,40,40,1.0599511
0,1,"04/23/2022",2022-04-23 01:47:00,1650703620.11603,40,40,0.95408384
254,1,"04/23/2022",2022-04-23 01:47:30,1650703650.2798,40,40,0.91659156
255,1,"04/23/2022",2022-04-23 01:49:00,1650703740.77264,40,40,0.962780583333333
0,1,"04/23/2022",2022-04-23 01:50:31,1650703831.26476,40,40,0.99194685
0,1,"04/23/2022",2022-04-23 01:51:01,1650703861.42932,40,40,0.79284656
256,1,"04/23/2022",2022-04-23 01:51:31,1650703891.59314,40,40,1.09330718333333
0,1,"04/23/2022",2022-04-23 01:53:02,1650703982.086,40,40,1.017084
0,1,"04/23/2022",2022-04-23 01:53:32,1650704012.24979,40,40,1.1001288
0,1,"04/23/2022",2022-04-23 01:54:02,1650704042.41394,40,40,0.99502274
0,1,"04/23/2022",2022-04-23 01:54:32,1650704072.57805,40,40,1.1803194
0,1,"04/23/2022",2022-04-23 01:55:02,1650704102.74258,40,40,1.0287918
0,1,"04/23/2022",2022-04-23 01:55:32,1650704132.90647,40,40,0.88348827
0,1,"04/23/2022",2022-04-23 01:57:52,1650704272.34411,40,40,0.81817867
0,1,"04/23/2022",2022-04-23 01:58:22,1650704302.50797,40,40,0.78819096
257,1,"04/23/2022",2022-04-23 01:58:52,1650704332.67214,40,40,0.793525256666667
0,1,"04/23/2022",2022-04-23 02:00:23,1650704423.16463,40,40,1.0514401
258,1,"04/23/2022",2022-04-23 02:00:53,1650704453.32881,40,40,1.000924695
0,1,"04/23/2022",2022-04-23 02:01:53,1650704513.65742,40,40,1.074825
0,1,"04/23/2022",2022-04-23 02:02:23,1650704543.82132,40,40,1.0080812
0,1,"04/23/2022",2022-04-23 02:02:53,1650704573.98553,40,40,0.96525358
0,1,"04/23/2022",2022-04-23 02:03:24,1650704604.14956,40,40,1.0246618
259,1,"04/23/2022",2022-04-23 02:03:54,1650704634.31419,40,40,0.90560662
0,1,"04/23/2022",2022-04-23 02:04:54,1650704694.64212,40,40,0.86646826
260,1,"04/23/2022",2022-04-23 02:05:24,1650704724.80627,40,40,0.897717315
0,1,"04/23/2022",2022-04-23 02:06:25,1650704785.13489,40,40,0.79249198
0,1,"04/23/2022",2022-04-23 02:06:55,1650704815.29878,40,40,0.73775392
261,1,"04/23/2022",2022-04-23 02:07:25,1650704845.4629,40,40,0.880101135
262,1,"04/23/2022",2022-04-23 02:08:25,1650704905.79132,40,40,0.680748563333333
0,1,"04/23/2022",2022-04-23 02:09:56,1650704996.28407,40,40,0.62109185
0,1,"04/23/2022",2022-04-23 02:10:26,1650705026.44796,40,40,0.72757423
263,1,"04/23/2022",2022-04-23 02:10:56,1650705056.61212,40,40,0.626715873333333
264,1,"04/23/2022",2022-04-23 02:12:27,1650705147.1046,40,40,0.80029265
0,1,"04/23/2022",2022-04-23 02:15:58,1650705358.2541,40,40,0.84849772
0,1,"04/23/2022",2022-04-23 02:16:28,1650705388.41795,40,40,0.76996061
0,1,"04/23/2022",2022-04-23 02:16:58,1650705418.58209,40,40,0.76313013
0,1,"04/23/2022",2022-04-23 02:58:03,1650707883.02883,15,50,0.70429623
0,1,"04/23/2022",2022-04-23 02:58:33,1650707913.19272,15,50,0.66521166
265,1,"04/23/2022",2022-04-23 02:59:03,1650707943.35687,15,50,0.685271745
266,1,"04/23/2022",2022-04-23 03:00:03,1650708003.68548,15,50,0.6786051
0,1,"04/23/2022",2022-04-23 03:01:04,1650708064.01355,15,50,0.57422
267,1,"04/23/2022",2022-04-23 03:01:34,1650708094.17764,15,50,0.67736384
0,1,"04/23/2022",2022-04-23 03:03:04,1650708184.67022,15,50,0.66168988
268,1,"04/23/2022",2022-04-23 03:03:34,1650708214.83457,15,50,0.71746508
0,1,"04/23/2022",2022-04-23 03:04:35,1650708275.16269,15,50,0.65101305
269,1,"04/23/2022",2022-04-23 03:05:05,1650708305.32695,15,50,0.633577218333333
0,1,"04/23/2022",2022-04-23 03:08:06,1650708486.31228,15,50,0.81113451
0,1,"04/23/2022",2022-04-23 03:08:36,1650708516.47613,15,50,0.71953657
270,1,"04/23/2022",2022-04-23 03:09:06,1650708546.64067,15,50,0.796941035
0,1,"04/23/2022",2022-04-23 03:10:06,1650708606.9688,15,50,0.80087057
271,1,"04/23/2022",2022-04-23 03:10:37,1650708637.13287,15,50,0.803488645
0,1,"04/23/2022",2022-04-23 03:12:37,1650708757.78936,15,50,0.70813045
0,1,"04/23/2022",2022-04-23 03:13:07,1650708787.95354,15,50,0.67052393
272,1,"04/23/2022",2022-04-23 03:13:38,1650708818.11766,15,50,0.704932043333333
0,1,"04/23/2022",2022-04-23 03:15:08,1650708908.61024,15,50,0.75343321
0,1,"04/23/2022",2022-04-23 03:15:38,1650708938.77432,15,50,0.69687656
273,1,"04/23/2022",2022-04-23 03:16:08,1650708968.93883,15,50,0.723030235
0,1,"04/23/2022",2022-04-23 03:17:09,1650709029.2669,15,50,0.59692181
0,1,"04/23/2022",2022-04-23 03:17:39,1650709059.431,15,50,0.65198483
0,1,"04/23/2022",2022-04-23 03:18:09,1650709089.59557,15,50,0.62268951
0,1,"04/23/2022",2022-04-23 03:18:39,1650709119.75937,15,50,0.63089321
0,1,"04/23/2022",2022-04-23 03:19:09,1650709149.92354,15,50,0.54764285
0,1,"04/23/2022",2022-04-23 03:19:40,1650709180.08773,15,50,0.57846626
0,1,"04/23/2022",2022-04-23 03:20:10,1650709210.25212,15,50,0.67805023
0,1,"04/23/2022",2022-04-23 03:21:38,1650709298.83802,15,50,0.66138762
0,1,"04/23/2022",2022-04-23 03:22:09,1650709329.00188,15,50,0.48117194
0,1,"04/23/2022",2022-04-23 03:22:39,1650709359.16614,15,50,0.55497267
0,1,"04/23/2022",2022-04-23 03:23:09,1650709389.33024,15,50,0.64662507
0,1,"04/23/2022",2022-04-23 03:23:39,1650709419.49466,15,50,0.58262396
0,1,"04/23/2022",2022-04-23 03:24:09,1650709449.65855,15,50,0.56690242
0,1,"04/23/2022",2022-04-23 03:24:39,1650709479.82269,15,50,0.53528263
0,1,"04/23/2022",2022-04-23 03:25:09,1650709509.98683,15,50,0.61245091
274,1,"04/23/2022",2022-04-23 03:25:40,1650709540.15139,15,50,0.62119815
0,1,"04/23/2022",2022-04-23 03:27:10,1650709630.6435,15,50,0.55991921
275,1,"04/23/2022",2022-04-23 03:27:40,1650709660.80796,15,50,0.69577392
0,1,"04/23/2022",2022-04-23 03:29:11,1650709751.30016,15,50,0.60803454
0,1,"04/23/2022",2022-04-23 03:29:41,1650709781.46461,15,50,0.68759081
0,1,"04/23/2022",2022-04-23 03:30:11,1650709811.62852,15,50,0.74416942
0,1,"04/23/2022",2022-04-23 03:30:41,1650709841.79279,15,50,0.5247666
0,1,"04/23/2022",2022-04-23 03:31:11,1650709871.95683,15,50,0.51021893
0,1,"04/23/2022",2022-04-23 03:31:42,1650709902.12134,15,50,0.66023096
0,1,"04/23/2022",2022-04-23 03:32:12,1650709932.28623,15,50,0.67317372
0,1,"04/23/2022",2022-04-23 03:32:42,1650709962.44936,15,50,0.73072014
0,1,"04/23/2022",2022-04-23 03:33:12,1650709992.61349,15,50,0.61978458
276,1,"04/23/2022",2022-04-23 03:36:27,1650710187.99043,15,50,0.562458025
0,1,"04/23/2022",2022-04-23 03:37:28,1650710248.31845,15,50,0.52865968
0,1,"04/23/2022",2022-04-23 03:37:58,1650710278.48256,15,50,0.53620719
277,1,"04/23/2022",2022-04-23 03:38:28,1650710308.64706,15,50,0.730385196666667
0,1,"04/23/2022",2022-04-23 03:39:59,1650710399.13927,15,50,0.56685411
0,1,"04/23/2022",2022-04-23 03:40:29,1650710429.30374,15,50,0.54497512
0,1,"04/23/2022",2022-04-23 03:40:59,1650710459.46761,15,50,0.48649347
0,1,"04/23/2022",2022-04-23 03:41:29,1650710489.63217,15,50,0.79905725
0,1,"04/23/2022",2022-04-23 03:41:59,1650710519.796,15,50,0.82742102
0,1,"04/23/2022",2022-04-23 03:42:29,1650710549.98522,15,50,1.2096304
0,1,"04/23/2022",2022-04-23 03:43:00,1650710580.1494,15,50,0.82390251
278,1,"04/23/2022",2022-04-23 03:43:30,1650710610.31359,15,50,0.550346775
279,1,"04/23/2022",2022-04-23 03:44:30,1650710670.64185,15,50,0.530394576
0,1,"04/23/2022",2022-04-23 03:47:01,1650710821.46274,15,50,0.56219536
0,1,"04/23/2022",2022-04-23 03:47:31,1650710851.62692,15,50,0.6502258
0,1,"04/23/2022",2022-04-23 03:48:01,1650710881.7911,15,50,0.53622022
0,1,"04/23/2022",2022-04-23 03:48:31,1650710911.95582,15,50,0.69844472
0,1,"04/23/2022",2022-04-23 03:49:02,1650710942.11939,15,50,0.62390392
0,1,"04/23/2022",2022-04-23 03:49:32,1650710972.28358,15,50,0.68028622
0,1,"04/23/2022",2022-04-23 03:55:00,1650711300.1353,15,50,0.78052068
0,1,"04/23/2022",2022-04-23 03:55:30,1650711330.29894,15,50,0.77612758
0,1,"04/23/2022",2022-04-23 03:56:00,1650711360.46322,15,50,0.69897476
0,1,"04/23/2022",2022-04-23 03:56:30,1650711390.62725,15,50,0.60699906
0,1,"04/23/2022",2022-04-23 04:00:33,1650711633.41859,15,50,0.67239303
0,1,"04/23/2022",2022-04-23 04:01:05,1650711665.95569,15,50,3.7571262
0,1,"04/23/2022",2022-04-23 04:01:36,1650711696.28052,0,50,3.0655149
0,1,"04/23/2022",2022-04-23 04:02:06,1650711726.44464,0,50,0.78834535
0,1,"04/23/2022",2022-04-23 04:02:36,1650711756.85519,0,50,0.59301852
0,1,"04/23/2022",2022-04-23 04:03:07,1650711787.01931,0,50,0.51632151
0,1,"04/23/2022",2022-04-23 04:03:37,1650711817.1835,0,50,0.55140893
0,1,"04/23/2022",2022-04-23 04:04:07,1650711847.34767,0,50,0.54854601
0,1,"04/23/2022",2022-04-23 04:04:37,1650711877.51212,0,50,0.56305878
0,1,"04/23/2022",2022-04-23 04:05:07,1650711907.7516,0,50,0.86238987
0,1,"04/23/2022",2022-04-23 04:05:37,1650711937.91565,0,50,0.61467891
0,1,"04/23/2022",2022-04-23 04:06:08,1650711968.07971,0,50,0.64285165
0,1,"04/23/2022",2022-04-23 04:06:38,1650711998.24387,0,50,1.0077145
0,1,"04/23/2022",2022-04-23 04:07:08,1650712028.53375,0,50,0.96209023
0,1,"04/23/2022",2022-04-23 04:07:38,1650712058.69794,0,50,0.83853574
0,1,"04/23/2022",2022-04-23 04:08:08,1650712088.86208,0,50,0.83091876
0,1,"04/23/2022",2022-04-23 04:08:39,1650712119.02622,0,50,0.78103337
0,1,"04/23/2022",2022-04-23 04:09:09,1650712149.19045,0,50,0.83494411
0,1,"04/23/2022",2022-04-23 04:09:39,1650712179.35463,0,50,0.76722323
0,1,"04/23/2022",2022-04-23 04:10:09,1650712209.51875,0,50,0.71706122
0,1,"04/23/2022",2022-04-23 04:10:39,1650712239.68286,0,50,0.68621349
0,1,"04/23/2022",2022-04-23 04:11:09,1650712269.84707,0,50,0.63292985
0,1,"04/23/2022",2022-04-23 04:11:40,1650712300.01127,0,50,0.60386292
0,1,"04/23/2022",2022-04-23 04:12:10,1650712330.17551,0,50,0.69120667
0,1,"04/23/2022",2022-04-23 04:12:40,1650712360.33955,0,50,0.79025613
0,1,"04/23/2022",2022-04-23 04:13:10,1650712390.50376,0,50,0.71273621
0,1,"04/23/2022",2022-04-23 04:13:40,1650712420.6679,0,50,0.76503557
0,1,"04/23/2022",2022-04-23 04:14:10,1650712450.83208,0,50,0.81449227
0,1,"04/23/2022",2022-04-23 04:14:40,1650712480.99629,0,50,0.79112566
0,1,"04/23/2022",2022-04-23 04:15:11,1650712511.16043,0,50,0.78627489
280,1,"04/23/2022",2022-04-23 04:29:59,1650713399.29021,0,20,0.46912903
281,1,"04/23/2022",2022-04-23 04:30:59,1650713459.61815,0,20,0.460170105
0,1,"04/23/2022",2022-04-23 04:34:29,1650713669.33733,0,20,0.68888457
0,1,"04/23/2022",2022-04-23 04:38:20,1650713900.22865,0,20,1.4606908
0,1,"04/23/2022",2022-04-23 04:40:08,1650714008.18601,0,20,1.156158
282,1,"04/23/2022",2022-04-23 04:40:58,1650714058.33548,0,20,1.01718236
283,1,"04/23/2022",2022-04-23 04:42:38,1650714158.65126,0,20,0.776151165
284,1,"04/23/2022",2022-04-23 04:44:19,1650714259.11607,0,20,0.63882326
0,1,"04/23/2022",2022-04-23 04:45:59,1650714359.52254,0,20,0.52433294
0,1,"04/23/2022",2022-04-23 04:46:49,1650714409.82165,0,20,0.58743527
0,1,"04/23/2022",2022-04-23 04:47:40,1650714460.04793,0,20,0.54282585
0,1,"04/23/2022",2022-04-23 04:48:30,1650714510.2725,0,20,0.48425901
0,1,"04/23/2022",2022-04-23 04:49:20,1650714560.49593,0,20,0.52338824
0,1,"04/23/2022",2022-04-23 04:50:10,1650714610.8036,0,20,0.52156968
0,1,"04/23/2022",2022-04-23 04:51:01,1650714661.00741,0,20,0.56737551
0,1,"04/23/2022",2022-04-23 04:51:51,1650714711.2039,0,20,0.63446548
0,1,"04/23/2022",2022-04-23 04:52:41,1650714761.40218,0,0,0.51008569
0,1,"04/23/2022",2022-04-23 04:53:31,1650714811.70103,0,0,0.51855384
0,1,"04/23/2022",2022-04-23 04:54:21,1650714861.95337,0,0,0.7230944
0,1,"04/23/2022",2022-04-23 04:55:12,1650714912.15473,0,0,0.62182181
285,1,"04/23/2022",2022-04-23 04:56:02,1650714962.37049,0,0,0.540040095
0,1,"04/23/2022",2022-04-23 04:59:23,1650715163.36057,0,0,0.51942772
0,1,"04/23/2022",2022-04-23 05:00:13,1650715213.66521,0,0,0.60642995
0,1,"04/23/2022",2022-04-23 05:01:03,1650715263.89869,0,0,0.46696606
0,1,"04/23/2022",2022-04-23 05:01:54,1650715314.47967,0,0,1.5918156
0,1,"04/23/2022",2022-04-23 05:02:44,1650715364.7171,0,0,0.46717084
0,1,"04/23/2022",2022-04-23 05:03:35,1650715415.03203,0,0,0.43788752
286,1,"04/23/2022",2022-04-23 05:04:25,1650715465.28545,0,0,0.51243106
0,1,"04/23/2022",2022-04-23 05:08:41,1650715721.49733,0,0,0.42737203
0,1,"04/23/2022",2022-04-23 05:09:31,1650715771.73218,0,0,0.54460408
0,1,"04/23/2022",2022-04-23 05:10:21,1650715821.96649,0,0,0.43558007
0,1,"04/23/2022",2022-04-23 05:11:12,1650715872.19851,0,0,0.49376911
0,1,"04/23/2022",2022-04-23 05:12:02,1650715922.52618,0,0,0.48583301
0,1,"04/23/2022",2022-04-23 05:12:52,1650715972.76207,0,0,0.45990599
287,1,"04/23/2022",2022-04-23 05:13:43,1650716023.00562,0,0,0.52564998
288,1,"04/23/2022",2022-04-23 05:15:23,1650716123.59169,0,0,0.415708066666667
289,1,"04/23/2022",2022-04-23 05:17:54,1650716274.34063,0,0,0.47065632
0,1,"04/23/2022",2022-04-23 05:19:34,1650716374.94825,0,0,0.76992409
0,1,"04/23/2022",2022-04-23 05:20:25,1650716425.19229,0,0,0.48406538
290,1,"04/23/2022",2022-04-23 05:21:15,1650716475.44245,0,0,0.443141215
291,1,"04/23/2022",2022-04-23 05:22:56,1650716576.03311,0,0,0.413913095
292,1,"04/23/2022",2022-04-23 05:24:36,1650716676.51516,0,0,0.37477798
0,1,"04/23/2022",2022-04-23 05:26:17,1650716777.10339,0,0,0.46499072
293,1,"04/23/2022",2022-04-23 05:27:57,1650716877.57903,0,0,1.62647695333333
0,1,"04/23/2022",2022-04-23 05:30:28,1650717028.35298,0,0,0.43494135
0,1,"04/23/2022",2022-04-23 05:31:18,1650717078.64072,0,0,0.47327368
294,1,"04/23/2022",2022-04-23 05:32:08,1650717128.95026,0,0,0.468093746666667
0,1,"04/23/2022",2022-04-23 05:34:39,1650717279.7001,0,0,0.4638663
0,1,"04/23/2022",2022-04-23 05:35:29,1650717329.99061,0,0,0.46539958
295,1,"04/23/2022",2022-04-23 05:36:20,1650717380.22968,0,0,0.422206095
0,1,"04/23/2022",2022-04-23 05:38:00,1650717480.71723,0,0,0.49365771
0,1,"04/23/2022",2022-04-23 05:53:14,1650718394.14031,0,0,4.2495493
0,1,"04/23/2022",2022-04-23 05:54:04,1650718444.4523,0,0,0.46831751
0,1,"04/23/2022",2022-04-23 05:54:54,1650718494.76706,0,0,0.46024305
0,1,"04/23/2022",2022-04-23 05:55:45,1650718545.02546,0,0,0.42288138
0,1,"04/23/2022",2022-04-23 05:56:35,1650718595.28583,0,0,0.45991132
0,1,"04/23/2022",2022-04-23 05:57:25,1650718645.60838,0,0,0.67694612
0,1,"04/23/2022",2022-04-23 05:58:15,1650718695.93364,0,0,0.4569268
0,1,"04/23/2022",2022-04-23 05:59:06,1650718746.21045,0,0,0.46413303
0,1,"04/23/2022",2022-04-23 05:59:56,1650718796.45886,0,0,0.57952036
296,1,"04/23/2022",2022-04-23 06:00:46,1650718846.73238,0,0,0.643958985
297,1,"04/23/2022",2022-04-23 06:02:27,1650718947.24517,0,0,0.553299395
0,1,"04/23/2022",2022-04-23 06:04:07,1650719047.80238,0,0,0.51389743
0,1,"04/23/2022",2022-04-23 06:04:58,1650719098.12395,0,0,0.44881078
298,1,"04/23/2022",2022-04-23 06:05:48,1650719148.38135,0,0,0.477267845
