,VG_date_time_num,WindSpeed_mean,VG_East,VG_West,seeing_mean,VG_date
1311,1650365077,9.2,0,0,0.715,4/19/22
1312,1650365156,7.9,0,0,0.81,4/19/22
1313,1650365181,7.9,0,0,0.8,4/19/22
1314,1650365219,7.9,0,0,0.964,4/19/22
1315,1650365263,7.9,0,0,0.9775,4/19/22
1316,1650365360,7.9,0,0,1.181,4/19/22
1317,1650365364,7.9,0,0,1.783,4/19/22
1318,1650365437,6.5,0,0,2.183,4/19/22
1319,1650365474,6.5,0,0,2.626,4/19/22
1320,1650365513,6.5,0,0,2.775,4/19/22
1321,1650365556,6.5,0,0,2.157,4/19/22
1322,1650365607,6.5,0,0,0.921,4/19/22
1323,1650365697,6.5,0,0,1.907,4/19/22
1324,1650365781,6.7,0,0,2.3715,4/19/22
1325,1650365867,6.7,0,0,2.574,4/19/22
1326,1650365905,6.7,0,0,2.749,4/19/22
1327,1650421802,6.4,20,65,1.024,4/19/22
1328,1650421849,6.4,20,65,1.561,4/19/22
1329,1650421881,6.4,20,65,1.143,4/19/22
1330,1650421904,6.4,20,65,1.069,4/19/22
1331,1650421936,6.4,20,65,1.284,4/19/22
1332,1650421964,6.4,20,65,1.237,4/19/22
1333,1650421991,6.4,20,65,1.238,4/19/22
1334,1650422031,6.4,20,65,1.177,4/19/22
1335,1650422060,6.4,20,65,1.034,4/19/22
1336,1650422092,6.4,20,65,0.987,4/19/22
1337,1650422122,6.6,20,65,1.145,4/19/22
1338,1650422153,6.6,20,65,1.226,4/19/22
1339,1650422181,6.6,20,65,1.303,4/19/22
1340,1650422213,6.6,20,65,1.301,4/19/22
1341,1650422239,6.6,20,65,1.3,4/19/22
1342,1650422274,6.6,20,65,1.224,4/19/22
1343,1650422298,6.6,20,65,1.207,4/19/22
1344,1650422332,6.6,20,65,1.45,4/19/22
1345,1650422363,6.6,20,65,1.458,4/19/22
1346,1650422394,6.6,20,65,1.444,4/19/22
1347,1650422423,5.9,20,65,1.406,4/19/22
1348,1650422455,5.9,20,65,1.716,4/19/22
1349,1650422477,5.9,20,65,1.489,4/19/22
1350,1650422513,5.9,20,65,1.592,4/19/22
1351,1650422545,5.9,20,65,1.897,4/19/22
1352,1650422567,5.9,20,65,1.9915,4/19/22
1353,1650422635,5.9,20,65,1.937,4/19/22
1354,1650422661,5.9,20,65,2.486,4/19/22
1355,1650422730,7.3,20,65,2.017,4/19/22
1356,1650422763,7.3,20,65,1.874,4/19/22
1357,1650422784,7.3,20,65,1.947,4/19/22
1358,1650428851,12.7,0,60,4.413,4/19/22
1359,1650428897,12.7,0,25,2.502,4/19/22
1360,1650428963,12.7,0,25,0.799,4/19/22
1361,1650428993,12.7,0,25,0.781,4/19/22
1362,1650429024,11.2,0,25,0.798,4/19/22
1363,1650429054,11.2,0,25,1.142,4/19/22
1364,1650429084,11.2,0,25,1.126,4/19/22
1365,1650429113,11.2,0,25,1.072,4/19/22
1366,1650429143,11.2,0,10,0.928,4/19/22
1367,1650429173,11.2,0,10,0.771,4/19/22
1368,1650429202,11.2,0,10,1.261,4/19/22
1369,1650429230,11.2,0,10,0.957,4/19/22
1370,1650429262,11.2,0,10,0.849,4/19/22
1371,1650429294,11.2,0,10,0.79,4/19/22
1372,1650429324,12,0,10,1.08,4/19/22
1373,1650429354,12,0,10,0.946,4/19/22
1374,1650429384,12,0,10,0.867,4/19/22
1375,1650429407,12,0,10,0.884,4/19/22
1376,1650429442,12,0,10,0.992,4/19/22
1377,1650429471,12,0,10,0.884,4/19/22
1378,1650429504,12,0,10,1.143,4/19/22
1379,1650429532,12,0,10,1.134,4/19/22
1380,1650429558,12,0,10,1.932,4/19/22
1381,1650429594,12,0,10,0.895,4/19/22
1382,1650429625,10.7,0,10,0.774,4/19/22
1383,1650429656,10.7,0,10,0.898,4/19/22
1384,1650429685,10.7,0,10,0.859,4/19/22
1385,1650429715,10.7,0,10,0.864,4/19/22
1386,1650429745,10.7,0,10,0.9,4/19/22
1387,1650429771,10.7,0,10,0.912,4/19/22
1388,1650429806,10.7,0,10,0.851,4/19/22
1389,1650429835,10.7,0,10,0.992,4/19/22
1390,1650429864,10.7,0,10,0.936,4/19/22
1391,1650429895,10.7,0,10,0.925,4/19/22
1392,1650429917,11.6,0,10,0.882,4/19/22
1393,1650429956,11.6,0,10,0.973,4/19/22
1394,1650429986,11.6,0,10,1.119,4/19/22
1395,1650430016,11.6,0,10,0.937,4/19/22
1396,1650430068,11.6,0,10,1.335,4/19/22
1397,1650430096,11.6,0,10,0.928,4/19/22
1398,1650430130,11.6,0,10,1.175,4/19/22
1399,1650430160,11.6,0,10,1.204,4/19/22
1400,1650430175,11.6,0,10,1.007,4/19/22
1401,1650430219,10.8,0,10,1.054,4/19/22
1402,1650430250,10.8,0,10,1.011,4/19/22
1403,1650430281,10.8,0,10,0.951,4/19/22
1404,1650430311,10.8,0,10,0.979,4/19/22
1405,1650430340,10.8,0,10,1.022,4/19/22
1406,1650430371,10.8,0,10,1.181,4/19/22
1407,1650430400,10.8,0,10,0.817,4/19/22
1408,1650430430,10.8,0,10,1.02,4/19/22
1409,1650430461,10.8,0,10,1.047,4/19/22
1410,1650430491,10.8,0,10,0.833,4/19/22
1411,1650430522,10.3,0,10,0.878,4/19/22
1412,1650430551,10.3,0,10,1.067,4/19/22
1413,1650430576,10.3,0,10,1.019,4/19/22
1414,1650430612,10.3,0,10,1.223,4/19/22
1415,1650430640,10.3,0,10,1.004,4/19/22
1416,1650430672,10.3,0,10,1.014,4/19/22
1417,1650430696,10.3,0,10,1.093,4/19/22
1418,1650430727,10.3,0,10,1.013,4/19/22
1419,1650430762,10.3,0,10,1.093,4/19/22
1420,1650430791,10.3,0,10,0.89,4/19/22
1421,1650430822,12.3,0,10,0.999,4/19/22
1422,1650430852,12.3,0,10,0.991,4/19/22
1423,1650430879,12.3,0,10,1.171,4/19/22
1424,1650430909,12.3,0,10,1,4/19/22
1425,1650430941,12.3,0,10,0.902,4/19/22
1426,1650430967,12.3,0,10,1.089,4/19/22
1427,1650430998,12.3,0,10,0.97,4/19/22
1428,1650431030,12.3,0,10,1.038,4/19/22
1429,1650431063,12.3,0,10,1.297,4/19/22
1430,1650431092,12.3,0,10,1.165,4/19/22
1431,1650431120,9.7,0,10,1.055,4/19/22
1432,1650431143,9.7,0,10,1.077,4/19/22
1433,1650431184,9.7,0,10,1.04,4/19/22
1434,1650431211,9.7,0,10,0.985,4/19/22
1435,1650431243,9.7,0,10,0.78,4/19/22
1436,1650431269,9.7,0,10,0.863,4/19/22
1437,1650431301,9.7,0,10,0.737,4/19/22
1438,1650431332,9.7,0,10,0.9,4/19/22
1439,1650431363,9.7,0,10,0.912,4/19/22
1440,1650431391,9.7,0,10,0.832,4/19/22
1441,1650431423,10.4,0,10,0.898,4/19/22
1442,1650431454,10.4,0,10,0.986,4/19/22
1443,1650431479,10.4,0,10,0.991,4/19/22
1444,1650431512,10.4,0,10,1.125,4/19/22
1445,1650431542,10.4,0,10,1.11,4/19/22
1446,1650431574,10.4,0,10,1.11,4/19/22
1447,1650431604,10.4,0,10,1.004,4/19/22
1448,1650431632,10.4,0,10,0.869,4/19/22
1449,1650431665,10.4,0,10,1.024,4/19/22
1450,1650431695,10.4,0,10,0.995,4/19/22
1451,1650431724,10.6,0,10,1.108,4/19/22
1452,1650431745,10.6,0,10,1.108,4/19/22
1453,1650431781,10.6,0,10,0.984,4/19/22
1454,1650431810,10.6,0,10,1.118,4/19/22
1455,1650431844,10.6,0,10,1.055,4/19/22
1456,1650431875,10.6,0,10,0.821,4/19/22
1457,1650431905,10.6,0,10,0.82,4/19/22
1458,1650431935,10.6,0,10,0.943,4/19/22
1459,1650431962,10.6,0,10,0.979,4/19/22
1460,1650431995,10.6,0,10,1.164,4/19/22
1461,1650432018,7.9,0,10,1.066,4/19/22
1462,1650432055,7.9,0,10,1.068,4/19/22
1463,1650432084,7.9,0,10,1.195,4/19/22
1464,1650432109,7.9,0,10,1.168,4/19/22
1465,1650432141,7.9,0,10,0.887,4/19/22
1466,1650432176,7.9,0,10,0.989,4/19/22
1467,1650432202,7.9,0,10,0.925,4/19/22
1468,1650432236,7.9,0,10,0.907,4/19/22
1469,1650432265,7.9,0,10,0.958,4/19/22
1470,1650432292,7.9,0,10,1.106,4/19/22
1471,1650432327,11.2,0,19,1.137,4/19/22
1472,1650432357,11.2,0,30,0.98,4/19/22
1473,1650432386,11.2,0,30,1.033,4/19/22
1474,1650432416,11.2,0,30,0.883,4/19/22
1475,1650432446,11.2,0,30,1.053,4/19/22
1476,1650432477,11.2,0,30,1.181,4/19/22
1477,1650432507,11.2,0,30,1.386,4/19/22
1478,1650432530,11.2,0,30,1.254,4/19/22
1479,1650432567,11.2,0,30,1.239,4/19/22
1480,1650432595,11.2,0,30,1.413,4/19/22
1481,1650432619,10,0,30,1.307,4/19/22
1482,1650432655,10,0,30,1.16,4/19/22
1483,1650432684,10,0,30,1.018,4/19/22
1484,1650433651,11.3,0,0,1.206,4/19/22
1485,1650433683,11.3,0,0,1.118,4/19/22
1486,1650433706,11.3,0,0,1.0415,4/19/22
1487,1650433774,11.3,0,0,1.082,4/19/22
1488,1650433805,12,0,0,0.917,4/19/22
1489,1650433834,12,0,0,0.693,4/19/22
1490,1650433854,12,0,0,0.702,4/19/22
1491,1650433888,12,0,0,0.774,4/19/22
1492,1650433924,12,0,0,1.091,4/19/22
1493,1650433954,12,0,0,1.1605,4/19/22
1494,1650434014,12,0,0,1.367,4/19/22
1495,1650434024,12,0,0,1.5,4/19/22
1496,1650434054,12,0,0,0.9205,4/19/22
1497,1650434178,11.3,0,0,0.68,4/19/22
1498,1650434223,11.3,0,0,0.851,4/19/22
1499,1650434247,11.3,0,0,1.0195,4/19/22
1500,1650434325,11.3,0,0,1.199,4/19/22
1501,1650434364,11.3,0,0,1.018,4/19/22
1502,1650434409,9.9,0,0,0.9005,4/19/22
1503,1650434522,9.9,0,0,0.864333333,4/19/22
1504,1650434636,9.9,0,0,0.872,4/19/22
1505,1650434655,9.9,0,0,1.02125,4/19/22
1506,1650434787,12,0,0,1.2282,4/19/22
1507,1650434930,12,0,0,1.117,4/19/22
1508,1650434954,12,0,0,1.1575,4/19/22
1509,1650435008,11.3,0,0,0.932,4/19/22
1510,1650435054,11.3,0,0,1.15,4/19/22
1511,1650435073,11.3,0,0,1.125,4/19/22
1512,1650435140,11.3,0,0,1.43,4/19/22
1513,1650435166,11.3,0,0,0.997,4/19/22
1514,1650435206,11.3,0,0,1.051,4/19/22
1515,1650435233,11.3,0,0,0.932,4/19/22
1516,1650435256,11.3,0,0,1.0328,4/19/22
1517,1650435402,10.7,0,0,0.884,4/19/22
1518,1650435438,10.7,0,0,0.981,4/19/22
1519,1650435480,10.7,0,0,1.009,4/19/22
1520,1650435505,10.7,0,0,0.753,4/19/22
1521,1650435535,10.7,0,0,0.979,4/19/22
1522,1650435555,10.7,0,0,0.96,4/19/22
1523,1650435600,8.9,0,0,1.051,4/19/22
1524,1650435650,8.9,0,0,1.546,4/19/22
1525,1650435665,8.9,0,0,0.956,4/19/22
1526,1650435709,8.9,0,0,1.23,4/19/22
1527,1650435742,8.9,0,0,0.921666667,4/19/22
1528,1650435830,8.9,0,0,0.922,4/19/22
1529,1650435868,8.9,0,0,0.965,4/19/22
1530,1650435893,8.9,0,0,1.068,4/19/22
1531,1650435931,10.8,0,0,0.906,4/19/22
1532,1650439087,9.9,0,0,1.063,4/20/22
1533,1650439197,9.9,0,0,3.025,4/20/22
1534,1650439244,10.7,0,0,2.664,4/20/22
1535,1650439300,10.7,0,0,2.944,4/20/22
1536,1650439353,10.7,0,0,2.233,4/20/22
1537,1650439403,10.7,0,0,2.525,4/20/22
1538,1650439452,10.7,0,0,0.862,4/20/22
1539,1650440510,12.6,10,80,1.121,4/20/22
1540,1650440540,12.6,10,80,0.988,4/20/22
1541,1650440563,12.6,10,80,0.869,4/20/22
1542,1650440593,12.6,10,80,0.981,4/20/22
1543,1650440988,11.7,14,80,1.274,4/20/22
1544,1650441017,11,15,80,1.527,4/20/22
1545,1650441041,11,15,80,1.048,4/20/22
1546,1650441078,11,15,80,1.057,4/20/22
1547,1650441273,11,15,80,1.152,4/20/22
1548,1650441523,12,0,80,0.997,4/20/22
1549,1650441549,12,0,80,1.051,4/20/22
1550,1650441576,12,0,80,1.246,4/20/22
1551,1650441601,11.6,0,80,1.4765,4/20/22
1552,1650441648,11.6,0,80,1.19,4/20/22
1553,1650441684,11.6,0,80,1.286,4/20/22
1554,1650441724,11.6,0,80,1.058,4/20/22
1555,1650441765,11.6,0,80,1.197,4/20/22
1556,1650441779,11.6,0,80,1.579,4/20/22
1557,1650441812,11.6,0,80,1.023,4/20/22
1558,1650441884,11.6,0,80,1.225,4/20/22
1559,1650441915,11.5,1,80,1.07,4/20/22
1560,1650441943,11.5,10,80,0.95,4/20/22
1561,1650441975,11.5,10,80,1.107,4/20/22
1562,1650442005,11.5,10,80,0.907,4/20/22
1563,1650442032,11.5,10,80,0.87,4/20/22
1564,1650442062,11.5,10,80,1.913,4/20/22
1565,1650442097,11.5,20,80,0.926,4/20/22
1566,1650442126,11.5,20,80,0.838,4/20/22
1567,1650442135,11.5,20,80,0.72,4/20/22
1568,1650442212,11.6,20,80,0.8805,4/20/22
1569,1650442395,11.6,20,80,0.686,4/20/22
1570,1650442425,11.6,20,80,0.955333333,4/20/22
1571,1650442510,10.1,20,80,1.217,4/20/22
1572,1650442545,10.1,20,80,1.185333333,4/20/22
1573,1650442731,10.1,20,80,0.787,4/20/22
1574,1650442736,10.1,20,80,0.9375,4/20/22
1575,1650442820,10.4,20,80,0.927333333,4/20/22
1576,1650442885,10.4,20,80,0.819,4/20/22
1577,1650442996,10.4,20,80,1.167,4/20/22
1578,1650443029,10.4,20,80,0.691,4/20/22
1579,1650443062,10.4,20,80,1.66,4/20/22
1580,1650443089,10.4,20,80,0.911,4/20/22
1581,1650443143,9.7,20,80,1.008,4/20/22
1582,1650443187,9.7,20,80,0.69,4/20/22
1583,1650443232,9.7,20,80,0.585,4/20/22
1584,1650443253,9.7,20,80,0.9275,4/20/22
1585,1650443334,9.7,20,80,0.757666667,4/20/22
1586,1650443398,9.7,20,80,0.917,4/20/22
1587,1650443454,9.7,20,80,0.7395,4/20/22
1588,1650443546,9.7,20,80,0.774,4/20/22
1589,1650443605,9.7,20,80,1.142,4/20/22
1590,1650443620,9.7,20,80,0.775,4/20/22
1591,1650443695,9.7,20,80,1.54,4/20/22
1592,1650443725,11.4,20,80,0.651333333,4/20/22
1593,1650443810,11.4,20,80,0.751,4/20/22
1594,1650443826,11.4,20,80,0.8765,4/20/22
1595,1650443905,11.4,20,80,0.789,4/20/22
1596,1650443908,11.4,20,80,0.683,4/20/22
1597,1650443981,11.4,20,80,0.787666667,4/20/22
1598,1650444176,11.6,20,80,0.771,4/20/22
1599,1650444203,11.6,20,80,1.0065,4/20/22
1600,1650444240,11.6,20,80,0.696,4/20/22
1601,1650444357,11.4,20,80,0.8625,4/20/22
1602,1650444413,11.4,20,80,0.778,4/20/22
1603,1650444447,11.4,20,80,0.773,4/20/22
1604,1650444475,11.4,20,80,1.014,4/20/22
1605,1650444507,11.4,20,80,0.881,4/20/22
1606,1650444577,11.4,20,80,0.504,4/20/22
1607,1650444602,11.4,20,80,0.699,4/20/22
1608,1650444651,11.4,20,80,1.118,4/20/22
1609,1650444717,11.4,20,80,0.704,4/20/22
1610,1650444747,11.4,20,80,0.727,4/20/22
1611,1650444770,11.4,20,80,0.866666667,4/20/22
1612,1650444859,11.4,20,80,0.773333333,4/20/22
1613,1650444940,10.9,20,80,0.77,4/20/22
1614,1650444988,10.9,20,80,0.675,4/20/22
1615,1650444992,10.9,20,80,0.9005,4/20/22
1616,1650445116,10.9,20,80,0.992666667,4/20/22
1617,1650445230,10,10,80,0.778,4/20/22
1618,1650445246,10,10,80,0.84525,4/20/22
1619,1650445467,10,10,80,1.081,4/20/22
1620,1650445495,10,10,80,0.832,4/20/22
1621,1650445526,11.4,10,80,1.04,4/20/22
1622,1650445570,11.4,10,80,0.745,4/20/22
1623,1650445604,11.4,10,80,0.676,4/20/22
1624,1650445656,11.4,10,80,0.614,4/20/22
1625,1650445743,11.4,10,80,1.644,4/20/22
1626,1650445752,11.4,10,80,2.366,4/20/22
1627,1650445803,10.9,1,80,0.754,4/20/22
1628,1650445811,10.9,0,80,0.888,4/20/22
1629,1650445857,10.9,0,80,1,4/20/22
1630,1650445902,10.9,0,80,0.538,4/20/22
1631,1650445927,10.9,0,80,0.883,4/20/22
1632,1650445983,10.9,0,80,1.371,4/20/22
1633,1650446008,10.9,0,80,0.721,4/20/22
1634,1650446074,10.9,0,80,0.878,4/20/22
1635,1650446101,13.2,0,80,2.334,4/20/22
1636,1650446134,13.2,0,80,0.631,4/20/22
1637,1650446161,13.2,0,80,0.728,4/20/22
1638,1650446227,13.2,0,80,1.296,4/20/22
1639,1650446253,13.2,0,80,0.692,4/20/22
1640,1650446281,13.2,0,80,0.649333333,4/20/22
1641,1650446376,13.2,0,80,0.588,4/20/22
1642,1650446405,13,0,80,0.55,4/20/22
1643,1650446437,13,0,80,0.7295,4/20/22
1644,1650446497,13,0,80,1.475,4/20/22
1645,1650446531,13,0,80,0.683,4/20/22
1646,1650446562,13,0,80,1.0965,4/20/22
1647,1650446611,13,0,80,0.702,4/20/22
1648,1650446653,13,0,80,0.815,4/20/22
1649,1650446683,13,0,80,0.845,4/20/22
1650,1650446712,15.6,0,80,0.772,4/20/22
1651,1650446742,15.6,0,80,0.39,4/20/22
1652,1650446752,15.6,0,80,0.759,4/20/22
1653,1650446793,15.6,0,80,0.689,4/20/22
1654,1650446834,15.6,0,62,3.24,4/20/22
1655,1650446861,15.6,0,25,1.772,4/20/22
1656,1650446919,15.6,0,10,5.076,4/20/22
1657,1650446955,15.6,0,10,4.087,4/20/22
1658,1650447006,12.9,0,10,2.001,4/20/22
1659,1650447048,12.9,0,10,1.69,4/20/22
1660,1650447091,12.9,0,10,2.441,4/20/22
1661,1650447138,12.9,0,10,1.589,4/20/22
1662,1650447183,12.9,0,10,1.595,4/20/22
1663,1650447204,12.9,0,10,0.891,4/20/22
1664,1650447264,12.9,0,10,2.267,4/20/22
1665,1650447309,12.7,0,10,0.9,4/20/22
1666,1650447348,12.7,0,10,0.847,4/20/22
1667,1650447389,12.7,0,10,0.76,4/20/22
1668,1650447422,12.7,0,10,1.724,4/20/22
1669,1650447474,12.7,0,10,4.133,4/20/22
1670,1650447553,12.7,0,10,3.489,4/20/22
1671,1650447594,12.7,0,10,3.95,4/20/22
1672,1650447635,11.8,0,10,2.888,4/20/22
1673,1650451596,10,0,0,0.895,4/20/22
1674,1650451636,10,0,0,0.708,4/20/22
1675,1650451667,10,0,0,0.793,4/20/22
1676,1650451696,10,0,0,0.736,4/20/22
1677,1650451728,10,0,0,0.679,4/20/22
1678,1650451758,10,0,0,0.781,4/20/22
1679,1650451786,10,0,0,0.672,4/20/22
1680,1650451805,8.2,0,0,0.721,4/20/22
1681,1650451846,8.2,0,0,0.737,4/20/22
1682,1650451875,8.2,0,0,0.732,4/20/22
1683,1650451907,8.2,0,0,0.755,4/20/22
1684,1650451922,8.2,0,0,0.853,4/20/22
1685,1650451967,8.2,0,0,1.12,4/20/22
1686,1650451996,8.2,0,0,0.668,4/20/22
1687,1650452027,8.2,0,0,0.642,4/20/22
1688,1650452057,8.2,0,0,0.938,4/20/22
1689,1650452089,8.2,0,0,0.648,4/20/22
1690,1650452110,9.7,0,0,1.008,4/20/22
1691,1650452148,9.7,0,0,0.836,4/20/22
1692,1650452179,9.7,0,0,0.973,4/20/22
1693,1650452207,9.7,0,0,0.942,4/20/22
1694,1650452237,9.7,0,0,0.93,4/20/22
1695,1650452265,9.7,0,0,0.478,4/20/22
1696,1650452298,9.7,0,0,0.761,4/20/22
1697,1650452328,9.7,0,0,0.859,4/20/22
1698,1650452360,9.7,0,0,1.284,4/20/22
1699,1650452390,9.7,0,0,0.724,4/20/22
1700,1650452417,9.3,0,0,1.152,4/20/22
1701,1650452448,9.3,0,0,0.652,4/20/22
1702,1650452481,9.3,0,0,0.603,4/20/22
1703,1650452511,9.3,49,0,0.945,4/20/22
1704,1650452537,9.3,50,0,0.723,4/20/22
1705,1650452561,9.3,50,0,1.106,4/20/22
1706,1650452597,9.3,50,0,0.493,4/20/22
1707,1650452629,9.3,50,0,1.328,4/20/22
1708,1650452650,9.3,50,0,0.57,4/20/22
1709,1650452690,9.3,50,0,0.796,4/20/22
1710,1650452715,10.2,50,10,1.24,4/20/22
1711,1650452749,10.2,50,10,0.66,4/20/22
1712,1650452782,10.2,50,16,1.214,4/20/22
1713,1650452812,10.2,50,30,0.701,4/20/22
1714,1650452837,10.2,50,30,0.781,4/20/22
1715,1650452900,10.2,50,30,0.538,4/20/22
1716,1650452932,10.2,50,30,0.623,4/20/22
1717,1650452962,10.2,50,30,0.517,4/20/22
1718,1650452992,10.2,48,30,0.981,4/20/22
1719,1650453008,7.7,30,30,0.539,4/20/22
1720,1650453026,7.7,30,30,0.646111111,4/20/22
1721,1650453324,8.6,30,30,0.504,4/20/22
1722,1650453352,8.6,30,30,0.610857143,4/20/22
1723,1650453539,8.6,30,30,0.505333333,4/20/22
1724,1650453652,8.6,30,30,0.467,4/20/22
1725,1650453683,8.6,30,30,0.47,4/20/22
1726,1650453702,8.6,30,30,0.51175,4/20/22
1727,1650453991,9.4,30,30,0.5085,4/20/22
1728,1650454079,9.4,30,30,0.536,4/20/22
1729,1650454084,9.4,30,30,0.4825,4/20/22
1730,1650454282,9.3,30,30,0.467,4/20/22
1731,1650454304,9.3,30,30,0.4714,4/20/22
1732,1650454479,9.3,30,30,1.025,4/20/22
1733,1650454492,9.3,30,30,0.634333333,4/20/22
1734,1650454598,10.8,30,30,0.629,4/20/22
1735,1650454613,10.8,30,30,0.7545,4/20/22
1736,1650454811,11.6,20,20,0.476,4/20/22
1737,1650454840,11.6,20,20,0.472,4/20/22
1738,1650454869,11.6,20,20,0.411,4/20/22
1739,1650454897,11.6,20,20,0.456,4/20/22
1740,1650454920,11.6,20,20,1.469,4/20/22
1741,1650454945,11.6,20,20,0.5095,4/20/22
1742,1650455004,11.6,20,20,0.596,4/20/22
1743,1650455035,11.6,20,20,0.583,4/20/22
1744,1650455082,11.6,20,20,0.566,4/20/22
1745,1650455114,9.4,20,20,1.982,4/20/22
1746,1650455173,9.4,20,20,0.528,4/20/22
1747,1650455203,9.4,20,20,0.491,4/20/22
1748,1650455223,9.4,20,20,0.7955,4/20/22
1749,1650455293,9.4,20,20,0.7485,4/20/22
1750,1650455325,9.4,20,20,0.747,4/20/22
1751,1650455444,9.9,20,20,0.9395,4/20/22
1752,1650455499,9.9,20,20,0.828,4/20/22
1753,1650455527,9.9,20,20,0.915666667,4/20/22
1754,1650455604,9.9,20,20,0.712,4/20/22
1755,1650455644,9.9,20,20,0.986,4/20/22
1756,1650455684,9.9,20,20,0.699,4/20/22
1757,1650455715,9.6,20,20,0.86,4/20/22
1758,1650455741,9.6,20,20,0.811,4/20/22
1759,1650455748,9.6,20,20,0.693,4/20/22
1760,1650455802,9.6,20,20,1.004,4/20/22
1761,1650455831,9.6,20,20,0.8835,4/20/22
1762,1650455883,9.6,20,20,0.679,4/20/22
1763,1650455909,9.6,20,20,0.8995,4/20/22
1764,1650455979,9.6,20,20,0.704,4/20/22
1765,1650456003,9.4,20,20,1.2685,4/20/22
1766,1650456057,9.4,20,20,0.7,4/20/22
1767,1650456107,9.4,20,20,0.819,4/20/22
1768,1650456131,9.4,20,20,0.639,4/20/22
1769,1650456154,9.4,20,20,3.619,4/20/22
1770,1650456181,9.4,20,20,5.2935,4/20/22
1771,1650456319,9.4,20,20,0.7705,4/20/22
1772,1650456393,9.4,20,20,0.846,4/20/22
1773,1650456412,9.4,20,20,0.7135,4/20/22
1774,1650456558,9.4,20,20,1.495,4/20/22
1775,1650456572,9.4,20,20,0.8405,4/20/22
1776,1650456704,9.5,20,20,0.841,4/20/22
1777,1650456783,9.5,20,20,0.841,4/20/22
1778,1650456979,8.5,20,20,0.565,4/20/22
1779,1650457001,8.5,20,20,0.732,4/20/22
1780,1650457093,8.5,20,20,0.914333333,4/20/22
1781,1650457167,8.5,20,20,0.615,4/20/22
1782,1650457218,9.1,20,20,0.9865,4/20/22
1783,1650457272,9.1,20,20,0.768,4/20/22
1784,1650457283,9.1,20,20,0.693,4/20/22
1785,1650457336,9.1,20,20,0.9065,4/20/22
1786,1650457384,9.1,20,20,0.712,4/20/22
1787,1650457431,9.1,20,20,1.269,4/20/22
1788,1650457457,9.1,20,20,0.855,4/20/22
1789,1650457489,9.1,20,20,0.701,4/20/22
1790,1650457501,8.4,20,20,1.19,4/20/22
1791,1650457549,8.4,20,20,0.694,4/20/22
1792,1650457576,8.4,20,20,0.9365,4/20/22
1793,1650457642,8.4,20,20,1.51,4/20/22
1794,1650457643,8.4,20,20,0.7325,4/20/22
1795,1650457733,8.4,26,20,1.12,4/20/22
1796,1650457762,8.4,35,20,0.727,4/20/22
1797,1650457792,8.4,35,20,1.113,4/20/22
1798,1650457823,9,35,20,0.725,4/20/22
1799,1650457853,9,35,20,0.817,4/20/22
1800,1650457881,9,35,20,0.878,4/20/22
1801,1650457894,9,35,20,0.657,4/20/22
1802,1650457943,9,35,20,0.885,4/20/22
1803,1650457974,9,35,20,0.724,4/20/22
1804,1650458004,9,35,20,0.798,4/20/22
1805,1650458034,9,35,20,0.832,4/20/22
1806,1650458064,9,35,20,0.846,4/20/22
1807,1650458094,9,35,20,1.039,4/20/22
1808,1650458125,8,35,20,0.641,4/20/22
1809,1650458154,8,35,20,0.928,4/20/22
1810,1650458185,8,35,20,0.704,4/20/22
1811,1650458212,8,35,20,1.157,4/20/22
1812,1650458244,8,35,20,0.801,4/20/22
1813,1650458273,8,35,20,0.696,4/20/22
1814,1650458303,8,35,20,0.781,4/20/22
1815,1650458336,8,35,20,0.685,4/20/22
1816,1650458366,8,35,20,1.048,4/20/22
1817,1650458374,8,35,20,0.896,4/20/22
1818,1650458426,8.5,35,20,0.93,4/20/22
1819,1650458457,8.5,35,20,1.179,4/20/22
1820,1650458487,8.5,35,20,0.913,4/20/22
1821,1650458509,8.5,35,20,1.656,4/20/22
1822,1650458546,8.5,35,20,0.898,4/20/22
1823,1650458577,8.5,35,20,0.884,4/20/22
1824,1650458608,8.5,35,20,1.17,4/20/22
1825,1650458636,8.5,35,20,0.715,4/20/22
1826,1650458668,8.5,35,20,0.788,4/20/22
1827,1650458697,8.5,35,20,1.401,4/20/22
1828,1650458726,8.5,35,20,0.87,4/20/22
1829,1650458759,8.5,35,20,1.569,4/20/22
1830,1650458787,8.5,35,20,0.685,4/20/22
1831,1650458816,8.5,35,20,1.026,4/20/22
1832,1650458840,8.5,35,20,0.664,4/20/22
1833,1650458879,8.5,35,20,0.679,4/20/22
1834,1650458909,8.5,35,20,1.323,4/20/22
1835,1650458939,8.5,35,20,0.848,4/20/22
1836,1650458970,8.5,35,20,0.927,4/20/22
1837,1650459000,7.5,35,20,0.716,4/20/22
1838,1650459027,7.5,35,20,0.826,4/20/22
1839,1650459060,7.5,35,20,1.046,4/20/22
1840,1650459089,7.5,35,20,0.845,4/20/22
1841,1650459120,7.5,35,20,1.104,4/20/22
1842,1650459150,7.5,35,20,0.852,4/20/22
1843,1650459181,7.5,35,20,0.9,4/20/22
1844,1650459211,7.5,35,20,1.162,4/20/22
1845,1650459238,7.5,35,20,0.822,4/20/22
1846,1650459271,7.5,35,20,1.298,4/20/22
1847,1650459301,7.4,35,20,0.726,4/20/22
1848,1650459318,7.4,35,20,1.393,4/20/22
1849,1650459360,7.4,35,20,0.924,4/20/22
