fecha,hour,datetime,p2,wind
5/17/22,  03:13:59,44698.13472,0.82,8.8
5/17/22,  03:18:59,44698.13819,0.88,9.8
5/17/22,  03:24:00,44698.14167,0.96,9.3
5/17/22,  03:29:00,44698.14514,0.83,8.7
5/17/22,  03:33:59,44698.14861,0.76,9.1
5/17/22,  03:38:59,44698.15208,0.73,8.7
5/17/22,  03:44:00,44698.15556,1.07,9.2
5/17/22,  03:49:00,44698.15903,0.92,8.5
5/17/22,  03:53:59,44698.1625,0.83,8.2
5/17/22,  03:58:59,44698.16597,0.76,8.5
5/17/22,  04:03:59,44698.16944,0.75,7.3
5/17/22,  04:09:00,44698.17292,0.69,7.8
5/17/22,  04:14:00,44698.17639,0.68,7.6
5/17/22,  04:18:59,44698.17986,0.97,7.5
5/17/22,  04:23:59,44698.18333,1.04,6.3
5/17/22,  04:29:00,44698.18681,0.94,6.4
5/17/22,  04:34:00,44698.19028,0.86,7.3
5/17/22,  04:38:59,44698.19375,0.83,7
5/17/22,  04:43:59,44698.19722,0.75,7.3
5/17/22,  04:48:59,44698.20069,0.67,7.2
5/17/22,  04:54:00,44698.20417,0.69,7.1
5/17/22,  04:59:00,44698.20764,0.65,0.1
5/17/22,  05:03:59,44698.21111,0.77,6.7
5/17/22,  05:08:59,44698.21458,0.8,0.1
5/17/22,  05:14:00,44698.21806,0.79,6.8
5/17/22,  05:19:00,44698.22153,0.7,6.5
5/17/22,  05:23:59,44698.225,0.78,5.5
5/17/22,  05:28:59,44698.22847,0.7,4.5
5/17/22,  05:33:59,44698.23194,0.76,4.6
5/17/22,  05:39:00,44698.23542,0.8,5.5
5/17/22,  05:44:00,44698.23889,0.73,4
5/17/22,  05:48:59,44698.24236,0.79,3.4
5/17/22,  05:53:59,44698.24583,0.79,3.7
5/17/22,  22:34:00,44698.94028,2.51,9.6
5/17/22,  22:38:59,44698.94375,1.42,11.5
5/17/22,  22:43:59,44698.94722,0.61,11.1
5/17/22,  22:48:59,44698.95069,2.65,9.6
5/17/22,  23:08:59,44698.96458,0.96,7
5/17/22,  23:19:00,44698.97153,1.07,9.3
5/17/22,  23:23:59,44698.975,1.39,9
5/17/22,  23:28:59,44698.97847,1.35,8.8
5/17/22,  23:33:59,44698.98194,0.98,8.6
5/17/22,  23:39:00,44698.98542,1.06,8.8
5/17/22,  23:44:00,44698.98889,0.89,8.1
5/17/22,  23:48:59,44698.99236,0.79,9.7
5/17/22,  23:53:59,44698.99583,0.76,7.4
5/17/22,  23:59:00,44698.99931,0.79,8.2
5/18/22,  00:04:00,44699.00278,0.74,8.6
5/18/22,  00:08:59,44699.00625,0.88,11
5/18/22,  00:13:59,44699.00972,0.8,9
5/18/22,  00:18:59,44699.01319,0.85,9.1
5/18/22,  00:24:00,44699.01667,1.03,8.3
5/18/22,  00:29:00,44699.02014,1.17,9.2
5/18/22,  00:33:59,44699.02361,1.21,8.7
5/18/22,  00:38:59,44699.02708,1.03,8.4
5/18/22,  00:44:00,44699.03056,0.93,9.4
5/18/22,  00:49:00,44699.03403,0.85,8.8
5/18/22,  00:53:59,44699.0375,0.73,8.6
5/18/22,  00:58:59,44699.04097,0.75,9
5/18/22,  01:03:59,44699.04444,0.72,8.7
5/18/22,  01:09:00,44699.04792,0.67,8.5
5/18/22,  01:14:00,44699.05139,0.76,9.7
5/18/22,  01:18:59,44699.05486,0.77,8.3
5/18/22,  01:23:59,44699.05833,0.97,8.9
5/18/22,  01:29:00,44699.06181,0.72,8.6
5/18/22,  01:34:00,44699.06528,0.79,9
5/18/22,  01:38:59,44699.06875,1.24,8.1
5/18/22,  01:43:59,44699.07222,0.79,9.1
5/18/22,  01:48:59,44699.07569,0.81,9.7
5/18/22,  01:54:00,44699.07917,1.13,8.1
5/18/22,  01:59:00,44699.08264,0.88,7.4
5/18/22,  02:03:59,44699.08611,0.8,7.1
5/18/22,  02:14:00,44699.09306,0.57,7.5
5/18/22,  02:19:00,44699.09653,0.55,6.8
5/18/22,  02:23:59,44699.1,0.55,6.6
5/18/22,  02:33:59,44699.10694,0.69,5.9
5/18/22,  02:39:00,44699.11042,0.7,6.6
5/18/22,  02:44:00,44699.11389,0.65,5.9
5/18/22,  02:48:59,44699.11736,0.64,5.3
5/18/22,  02:59:00,44699.12431,0.8,5
5/18/22,  03:04:00,44699.12778,0.69,0.1
5/18/22,  03:08:59,44699.13125,3.2,4.3
5/18/22,  03:13:59,44699.13472,6.67,4.8
5/18/22,  03:18:59,44699.13819,1.09,4
5/18/22,  03:38:59,44699.15208,0.89,5.1
5/18/22,  03:44:00,44699.15556,0.56,4.3
5/18/22,  03:49:00,44699.15903,0.53,4.8
5/18/22,  03:53:59,44699.1625,0.5,4.4
5/18/22,  03:58:59,44699.16597,0.46,4.8
5/18/22,  23:33:59,44699.98194,1.65,1.2
5/18/22,  23:39:00,44699.98542,1.51,1.5
5/18/22,  23:44:00,44699.98889,1.94,2.1
5/18/22,  23:48:59,44699.99236,1.41,1.9
5/18/22,  23:59:00,44699.99931,1.68,2
5/19/22,  22:43:59,44700.94722,2.9,6.5
5/19/22,  22:48:59,44700.95069,2.45,5.4
5/19/22,  22:54:00,44700.95417,2.09,5.3
5/19/22,  22:59:00,44700.95764,2.61,5.6
5/19/22,  23:03:59,44700.96111,2.06,5.1
5/19/22,  23:08:59,44700.96458,2.72,5.3
5/19/22,  23:14:00,44700.96806,1.6,5.1
5/19/22,  23:19:00,44700.97153,1.61,4.4
5/19/22,  23:23:59,44700.975,1.72,4.3
5/19/22,  23:28:59,44700.97847,2.01,4.2
5/19/22,  23:33:59,44700.98194,1.82,5
5/19/22,  23:39:00,44700.98542,1.69,5.2
5/19/22,  23:44:00,44700.98889,1.67,5.1
5/19/22,  23:48:59,44700.99236,2.08,5.7
5/19/22,  23:53:59,44700.99583,2.09,6.5
5/19/22,  23:59:00,44700.99931,2.02,6.6
5/20/22,  00:04:00,44701.00278,1.6,7.5
5/20/22,  00:08:59,44701.00625,1.44,6.1
5/20/22,  00:13:59,44701.00972,1.66,4.7
5/20/22,  00:24:00,44701.01667,1.36,6.1
5/20/22,  00:29:00,44701.02014,1.32,5.5
5/20/22,  00:33:59,44701.02361,1.21,7.2
5/20/22,  00:38:59,44701.02708,1.14,6.7
5/20/22,  00:44:00,44701.03056,1.2,6.5
5/20/22,  00:49:00,44701.03403,1.14,4.8
5/20/22,  00:53:59,44701.0375,1.4,3.8
5/20/22,  00:58:59,44701.04097,1.16,6.3
5/20/22,  01:54:00,44701.07917,1.56,5.4
5/20/22,  01:59:00,44701.08264,1.65,6.4
5/20/22,  02:03:59,44701.08611,1.29,5.8
5/20/22,  02:08:59,44701.08958,1.42,6.6
5/20/22,  02:23:59,44701.1,1.34,7.2
5/20/22,  02:28:59,44701.10347,1.43,8.3
5/20/22,  02:33:59,44701.10694,1.3,7.2
5/20/22,  02:39:00,44701.11042,1.23,7.6
5/20/22,  02:44:00,44701.11389,1.38,8.6
5/20/22,  02:48:59,44701.11736,1.35,8.7
5/20/22,  02:53:59,44701.12083,1.16,8.3
5/20/22,  02:59:00,44701.12431,1.19,8.5
5/20/22,  03:04:00,44701.12778,1.41,8.4
5/20/22,  03:08:59,44701.13125,1.64,8.8
5/20/22,  03:13:59,44701.13472,1.36,8.4
5/20/22,  03:18:59,44701.13819,1.2,0.1
5/20/22,  03:29:00,44701.14514,1.17,8.2
5/20/22,  03:33:59,44701.14861,1.28,8.5
5/20/22,  03:38:59,44701.15208,1.22,9
5/20/22,  03:44:00,44701.15556,1.36,8.2
5/20/22,  03:49:00,44701.15903,1.37,8.7
5/20/22,  03:53:59,44701.1625,1.25,9.8
5/20/22,  03:58:59,44701.16597,1.14,10.2
5/20/22,  04:09:00,44701.17292,1.08,11.7
5/20/22,  04:14:00,44701.17639,1.16,12.3
5/20/22,  04:18:59,44701.17986,1.32,10.6
5/20/22,  04:23:59,44701.18333,1.08,7.9
5/20/22,  04:29:00,44701.18681,1.28,11.4
5/20/22,  04:34:00,44701.19028,1.31,9.7
5/20/22,  04:38:59,44701.19375,1.53,10.9
5/20/22,  04:43:59,44701.19722,1.23,10.7
5/20/22,  04:48:59,44701.20069,1.21,10.2
5/21/22,  22:48:59,44702.95069,1.24,14
5/21/22,  22:54:00,44702.95417,1.02,10.3
5/21/22,  22:59:00,44702.95764,1.86,13
5/21/22,  23:03:59,44702.96111,1.26,12.8
5/21/22,  23:08:59,44702.96458,1.09,13
5/21/22,  23:14:00,44702.96806,0.91,10.1
5/21/22,  23:19:00,44702.97153,0.97,11.7
5/21/22,  23:23:59,44702.975,1.43,13.5
5/21/22,  23:28:59,44702.97847,1.53,12
5/21/22,  23:33:59,44702.98194,1.03,13.2
5/21/22,  23:39:00,44702.98542,3.58,13.3
5/21/22,  23:44:00,44702.98889,0.98,12.8
5/22/22,  00:04:00,44703.00278,0.95,11.8
5/22/22,  00:08:59,44703.00625,0.74,12.6
5/22/22,  00:13:59,44703.00972,0.68,11.9
5/22/22,  00:18:59,44703.01319,1.34,11.4
5/22/22,  00:24:00,44703.01667,0.72,12
5/22/22,  00:29:00,44703.02014,0.62,11.2
5/22/22,  00:33:59,44703.02361,0.54,11.9
5/22/22,  00:38:59,44703.02708,0.54,10.7
5/22/22,  00:44:00,44703.03056,0.69,11.2
5/22/22,  00:49:00,44703.03403,0.7,12.7
5/22/22,  00:53:59,44703.0375,0.69,12.6
5/22/22,  00:58:59,44703.04097,0.73,12.5
5/22/22,  01:03:59,44703.04444,0.9,13
5/22/22,  01:09:00,44703.04792,0.85,12.6
5/22/22,  01:14:00,44703.05139,0.89,11.8
5/22/22,  01:18:59,44703.05486,0.93,14.9
5/22/22,  01:23:59,44703.05833,0.98,10.5
5/22/22,  01:29:00,44703.06181,1.05,12.7
5/22/22,  01:34:00,44703.06528,1.17,11.2
5/22/22,  01:38:59,44703.06875,1.23,10.7
5/22/22,  01:43:59,44703.07222,1.17,11.1
5/22/22,  01:48:59,44703.07569,1.22,12.6
5/22/22,  01:54:00,44703.07917,1.23,10.2
5/22/22,  01:59:00,44703.08264,1.24,9.4
5/22/22,  02:03:59,44703.08611,1.34,9.3
5/22/22,  02:08:59,44703.08958,0.85,8.5
5/22/22,  02:23:59,44703.1,0.95,9.4
5/22/22,  02:28:59,44703.10347,0.96,9.2
5/22/22,  02:33:59,44703.10694,0.95,8.4
5/22/22,  02:39:00,44703.11042,0.83,9.6
5/22/22,  02:44:00,44703.11389,0.9,9
5/22/22,  02:48:59,44703.11736,0.81,8.7
5/22/22,  02:53:59,44703.12083,0.74,7.8
5/22/22,  02:59:00,44703.12431,0.79,8.2
5/22/22,  03:04:00,44703.12778,0.77,7.5
5/22/22,  03:08:59,44703.13125,0.88,8.9
5/22/22,  03:13:59,44703.13472,0.77,7.5
5/22/22,  03:18:59,44703.13819,0.89,7.7
5/22/22,  04:48:59,44703.20069,0.76,7.8
5/22/22,  04:54:00,44703.20417,1,7.9
5/22/22,  04:59:00,44703.20764,0.79,7.8
5/22/22,  05:03:59,44703.21111,0.76,6.7
5/22/22,  05:08:59,44703.21458,0.87,5.2
5/22/22,  05:14:00,44703.21806,0.75,8
5/22/22,  05:19:00,44703.22153,0.89,5.7
5/22/22,  05:39:00,44703.23542,0.95,6.8
5/22/22,  22:38:59,44703.94375,0.57,4.6
5/22/22,  22:43:59,44703.94722,0.5,4.5
5/22/22,  22:48:59,44703.95069,0.55,5.7
5/22/22,  22:54:00,44703.95417,0.59,5.6
5/22/22,  22:59:00,44703.95764,0.63,4.9
5/22/22,  23:03:59,44703.96111,0.68,6.8
5/22/22,  23:08:59,44703.96458,0.67,5.9
5/22/22,  23:14:00,44703.96806,0.61,7.1
5/22/22,  23:19:00,44703.97153,0.61,6.2
5/22/22,  23:23:59,44703.975,0.69,7.8
5/22/22,  23:28:59,44703.97847,0.71,6.9
5/22/22,  23:33:59,44703.98194,0.93,7.8
5/22/22,  23:39:00,44703.98542,1.54,8
5/22/22,  23:44:00,44703.98889,0.98,9
5/22/22,  23:48:59,44703.99236,0.92,9.5
5/22/22,  23:53:59,44703.99583,0.86,9.1
5/22/22,  23:59:00,44703.99931,0.77,8.3
5/23/22,  00:04:00,44704.00278,0.83,9.7
5/23/22,  00:08:59,44704.00625,0.77,8.4
5/23/22,  00:13:59,44704.00972,0.82,8.6
5/23/22,  00:29:00,44704.02014,0.95,8.8
5/23/22,  00:44:00,44704.03056,0.9,8.9
5/23/22,  00:49:00,44704.03403,0.99,8
5/23/22,  01:14:00,44704.05139,0.65,6.8
5/23/22,  01:18:59,44704.05486,0.61,8.1
5/23/22,  01:23:59,44704.05833,0.62,7.9
5/23/22,  01:29:00,44704.06181,0.7,8.8
5/23/22,  01:38:59,44704.06875,1.66,7.7
5/23/22,  01:43:59,44704.07222,1.18,5.9
5/23/22,  01:48:59,44704.07569,1.24,7.6
5/23/22,  01:54:00,44704.07917,1.36,5.9
5/23/22,  01:59:00,44704.08264,1.7,6.9
5/23/22,  02:03:59,44704.08611,1.24,6.5
5/23/22,  02:08:59,44704.08958,1.39,6.2
5/23/22,  02:14:00,44704.09306,1.17,7.3
5/23/22,  02:19:00,44704.09653,1.53,6.7
5/23/22,  02:23:59,44704.1,2.83,7.4
5/23/22,  02:28:59,44704.10347,1.05,6
5/23/22,  02:33:59,44704.10694,1.06,7.5
5/23/22,  02:39:00,44704.11042,1.28,6.2
5/23/22,  02:44:00,44704.11389,1.15,5.2
5/23/22,  02:48:59,44704.11736,0.83,5.9
5/23/22,  02:53:59,44704.12083,0.95,6.1
5/23/22,  04:03:59,44704.16944,1.27,6.9
5/23/22,  04:09:00,44704.17292,0.62,4.8
5/23/22,  04:14:00,44704.17639,0.46,4.7
5/23/22,  04:18:59,44704.17986,0.51,5.5
5/23/22,  04:23:59,44704.18333,1.01,5.8
5/23/22,  04:29:00,44704.18681,0.49,6.1
5/23/22,  04:34:00,44704.19028,0.5,5
5/23/22,  04:43:59,44704.19722,0.51,0.1
5/23/22,  04:59:00,44704.20764,0.46,4.7
5/23/22,  05:03:59,44704.21111,0.57,4.9
5/23/22,  05:08:59,44704.21458,0.6,5.1
5/23/22,  05:14:00,44704.21806,0.64,5.7
5/23/22,  05:19:00,44704.22153,0.56,6.6
5/23/22,  05:23:59,44704.225,0.62,6.2
5/23/22,  05:28:59,44704.22847,0.46,6.4
5/23/22,  05:33:59,44704.23194,0.53,6.5
5/23/22,  05:39:00,44704.23542,0.49,7.1
5/23/22,  05:44:00,44704.23889,0.58,6.6
5/23/22,  05:48:59,44704.24236,0.68,6.3
5/23/22,  05:53:59,44704.24583,0.59,6.6
5/23/22,  05:59:00,44704.24931,0.57,6.8
5/23/22,  22:43:59,44704.94722,2.36,5.4
5/23/22,  22:59:00,44704.95764,0.76,5.2
5/24/22,  02:53:59,44705.12083,3.65,9.1
5/24/22,  02:59:00,44705.12431,0.87,9.3
5/24/22,  03:04:00,44705.12778,1.4,8.7
5/24/22,  03:08:59,44705.13125,0.95,9.3
5/24/22,  03:13:59,44705.13472,0.78,8.9
5/24/22,  03:18:59,44705.13819,0.72,8
5/24/22,  03:33:59,44705.14861,1.43,8.3
5/24/22,  03:38:59,44705.15208,1,8.2
5/24/22,  03:53:59,44705.1625,0.77,8.2
5/24/22,  03:58:59,44705.16597,1.01,6.5
5/24/22,  04:03:59,44705.16944,1.45,7.2
5/24/22,  04:09:00,44705.17292,0.75,6.6
5/24/22,  04:14:00,44705.17639,0.65,7
5/24/22,  04:18:59,44705.17986,0.65,6.8
5/24/22,  04:23:59,44705.18333,0.59,6.7
5/24/22,  04:38:59,44705.19375,0.68,5.9
5/24/22,  04:43:59,44705.19722,0.67,5.4
5/24/22,  22:43:59,44705.94722,1.89,7.2
5/24/22,  23:48:59,44705.99236,0.7,5.9
5/25/22,  00:04:00,44706.00278,0.66,6.7
5/25/22,  00:08:59,44706.00625,0.64,6.1
5/25/22,  00:24:00,44706.01667,0.76,7.2
5/25/22,  00:29:00,44706.02014,0.77,7
5/25/22,  00:33:59,44706.02361,0.78,6.9
5/25/22,  00:38:59,44706.02708,0.93,6.4
5/25/22,  00:44:00,44706.03056,0.81,6.7
5/25/22,  00:49:00,44706.03403,0.86,8
5/25/22,  00:53:59,44706.0375,0.81,8.5
5/25/22,  00:58:59,44706.04097,0.89,8
5/25/22,  01:34:00,44706.06528,0.91,7.9
5/25/22,  01:38:59,44706.06875,0.87,8.1
5/25/22,  01:43:59,44706.07222,0.87,7.8
5/25/22,  01:48:59,44706.07569,0.86,8
5/25/22,  01:54:00,44706.07917,0.79,8.3
5/25/22,  02:08:59,44706.08958,0.81,7.5
5/25/22,  02:14:00,44706.09306,0.88,7.7
5/25/22,  02:19:00,44706.09653,0.99,8.6
5/25/22,  02:23:59,44706.1,0.94,8.1
5/25/22,  02:39:00,44706.11042,1.25,9
5/25/22,  02:44:00,44706.11389,0.96,8.2
5/25/22,  02:48:59,44706.11736,0.83,8.4
5/25/22,  02:53:59,44706.12083,0.86,7.8
5/25/22,  02:59:00,44706.12431,0.99,8.8
5/25/22,  03:24:00,44706.14167,1.1,8.6
5/25/22,  03:29:00,44706.14514,1.72,8.3
5/25/22,  03:33:59,44706.14861,1.28,8.5
5/25/22,  03:38:59,44706.15208,1.38,10
5/25/22,  03:44:00,44706.15556,1.33,10.2
5/25/22,  03:49:00,44706.15903,1.14,10.4
5/25/22,  04:03:59,44706.16944,1.11,7.3
5/25/22,  04:09:00,44706.17292,1.04,10.1
5/25/22,  04:23:59,44706.18333,0.98,8.6
5/25/22,  04:29:00,44706.18681,1.01,9.3
5/25/22,  04:34:00,44706.19028,0.92,9.6
5/25/22,  04:38:59,44706.19375,1.03,8.4
5/25/22,  04:54:00,44706.20417,1.25,8.5
5/25/22,  04:59:00,44706.20764,1.01,8.4
5/25/22,  05:03:59,44706.21111,1.04,6.3
5/25/22,  05:08:59,44706.21458,1.19,8.7
5/25/22,  05:14:00,44706.21806,1.07,8.1
5/25/22,  05:19:00,44706.22153,1.16,8
5/25/22,  05:23:59,44706.225,1.46,8.2
5/25/22,  05:28:59,44706.22847,1.41,8.4
5/25/22,  05:33:59,44706.23194,1.14,8.5
5/25/22,  05:39:00,44706.23542,1.2,8.2
5/25/22,  05:44:00,44706.23889,2.22,8.9
5/25/22,  05:48:59,44706.24236,1.21,8.4
5/25/22,  05:53:59,44706.24583,1.07,8.9
5/25/22,  05:59:00,44706.24931,1.08,7.9
5/25/22,  22:54:00,44706.95417,1.17,5.8
5/25/22,  22:59:00,44706.95764,0.39,5.6
5/26/22,  00:29:00,44707.02014,0.49,5.2
5/26/22,  00:33:59,44707.02361,0.44,5.5
5/26/22,  02:14:00,44707.09306,0.43,4.9
5/26/22,  02:19:00,44707.09653,0.41,4.8
5/26/22,  02:33:59,44707.10694,0.44,4.7
5/26/22,  02:39:00,44707.11042,0.56,4.5
5/26/22,  02:53:59,44707.12083,0.44,4.5
5/26/22,  03:08:59,44707.13125,0.46,5.1
5/26/22,  03:13:59,44707.13472,0.43,5
5/26/22,  03:18:59,44707.13819,0.41,6.5
5/26/22,  03:24:00,44707.14167,0.42,6.4
5/26/22,  03:29:00,44707.14514,0.42,6.1
5/26/22,  03:33:59,44707.14861,0.55,6.4
5/26/22,  03:38:59,44707.15208,0.58,6.1
5/26/22,  03:53:59,44707.1625,0.6,5.9
5/26/22,  03:58:59,44707.16597,0.61,6.1
5/26/22,  04:03:59,44707.16944,0.68,6.6
5/26/22,  04:09:00,44707.17292,0.57,6.3
5/26/22,  04:14:00,44707.17639,0.54,6.7
5/26/22,  04:18:59,44707.17986,0.55,6.3
5/26/22,  04:23:59,44707.18333,0.54,6.7
5/26/22,  04:29:00,44707.18681,0.55,6.8
5/26/22,  04:34:00,44707.19028,0.53,6.3
5/26/22,  22:29:00,44707.93681,5.14,5.4
5/26/22,  22:43:59,44707.94722,1.54,5.3
5/26/22,  22:48:59,44707.95069,0.78,5.1
5/26/22,  22:54:00,44707.95417,0.82,4.9
5/26/22,  23:14:00,44707.96806,0.81,4.3
5/26/22,  23:48:59,44707.99236,1.2,5.1
5/27/22,  00:38:59,44708.02708,1.1,6.1
5/27/22,  00:44:00,44708.03056,1.05,6
5/27/22,  00:49:00,44708.03403,0.95,6.1
5/27/22,  00:53:59,44708.0375,1.03,6.4
5/27/22,  00:58:59,44708.04097,0.79,6.6
5/27/22,  01:03:59,44708.04444,0.86,6.4
5/27/22,  01:23:59,44708.05833,0.78,5.9
5/27/22,  01:29:00,44708.06181,0.98,5.7
5/27/22,  01:34:00,44708.06528,0.87,6.4
5/27/22,  01:38:59,44708.06875,0.72,5.9
5/27/22,  01:43:59,44708.07222,1,5.6
5/27/22,  01:48:59,44708.07569,0.77,4.9
5/27/22,  01:54:00,44708.07917,0.95,6.2
5/27/22,  01:59:00,44708.08264,0.84,6.4
5/27/22,  02:03:59,44708.08611,0.95,6
5/27/22,  02:08:59,44708.08958,0.92,5.7
5/27/22,  02:14:00,44708.09306,0.94,6
5/27/22,  02:19:00,44708.09653,0.99,5.6
5/27/22,  02:23:59,44708.1,0.96,6.1
5/27/22,  02:28:59,44708.10347,1.08,6.2
5/27/22,  02:33:59,44708.10694,1.1,6
5/27/22,  02:39:00,44708.11042,1.1,5.9
5/27/22,  02:44:00,44708.11389,1.22,5.8
5/27/22,  02:48:59,44708.11736,1.16,5.7
5/27/22,  02:53:59,44708.12083,1.26,4.7
5/27/22,  02:59:00,44708.12431,1.07,4.9
5/27/22,  04:03:59,44708.16944,0.94,6.1
5/27/22,  04:09:00,44708.17292,0.84,5.8
5/27/22,  04:14:00,44708.17639,0.87,5.9
5/27/22,  04:29:00,44708.18681,0.91,5.6
5/27/22,  05:39:00,44708.23542,0.69,5.9
5/27/22,  05:44:00,44708.23889,1,5.8
5/27/22,  05:48:59,44708.24236,0.92,6.7
5/27/22,  05:53:59,44708.24583,0.95,6.8
5/27/22,  05:59:00,44708.24931,0.92,6.5
5/27/22,  22:48:59,44708.95069,0.61,5.7
5/27/22,  22:54:00,44708.95417,0.77,5.6
5/27/22,  22:59:00,44708.95764,0.62,5.5
5/27/22,  23:03:59,44708.96111,0.61,6
5/27/22,  23:08:59,44708.96458,0.67,6.5
5/27/22,  23:14:00,44708.96806,0.64,6.9
5/27/22,  23:19:00,44708.97153,0.67,7
5/27/22,  23:23:59,44708.975,0.6,7.4
5/28/22,  22:34:00,44709.94028,2.82,8
5/28/22,  22:38:59,44709.94375,3.74,9.7
5/28/22,  22:43:59,44709.94722,5.19,9.2
5/28/22,  22:48:59,44709.95069,6.88,10.9
5/28/22,  22:54:00,44709.95417,8.03,10.5
5/30/22,  00:08:59,44711.00625,1.85,10.7
5/30/22,  00:13:59,44711.00972,1.74,10.4
5/30/22,  00:18:59,44711.01319,1.97,10.5
5/30/22,  00:24:00,44711.01667,1.61,10.2
5/30/22,  00:29:00,44711.02014,1.76,10.4
5/30/22,  00:33:59,44711.02361,1.68,9.2
5/30/22,  00:49:00,44711.03403,1.63,8.7
5/30/22,  00:53:59,44711.0375,1.48,9
5/30/22,  01:09:00,44711.04792,1.27,8.5
5/30/22,  01:14:00,44711.05139,1.06,7.1
5/30/22,  01:18:59,44711.05486,1.07,7.9
5/30/22,  01:23:59,44711.05833,1.01,9.1
5/30/22,  01:29:00,44711.06181,1.01,7.6
5/30/22,  01:34:00,44711.06528,5.66,5.9
5/30/22,  01:38:59,44711.06875,1.8,8.3
5/30/22,  01:43:59,44711.07222,1.16,7.9
5/30/22,  01:48:59,44711.07569,3.04,7.2
5/30/22,  01:54:00,44711.07917,2.56,7.7
5/30/22,  01:59:00,44711.08264,1.21,7.2
5/30/22,  02:03:59,44711.08611,1.11,6.8
5/30/22,  02:08:59,44711.08958,1.91,7
6/5/22,  22:18:59,44717.92986,1.93,15.4
6/5/22,  22:23:59,44717.93333,1.8,16.5
6/5/22,  22:29:00,44717.93681,1.83,16.4
6/5/22,  22:34:00,44717.94028,1.82,14.8
6/5/22,  23:39:00,44717.98542,2.24,12.8
6/5/22,  23:44:00,44717.98889,2.44,16.7
6/5/22,  23:48:59,44717.99236,3.12,15.3
6/5/22,  23:53:59,44717.99583,2.3,15
6/5/22,  23:59:00,44717.99931,2.19,14.9
6/6/22,  00:04:00,44718.00278,2.65,13.1
6/6/22,  00:08:59,44718.00625,2.31,13.6
6/6/22,  00:44:00,44718.03056,1.71,15
6/6/22,  00:49:00,44718.03403,1.58,17.1
6/6/22,  00:53:59,44718.0375,1.51,13.1
6/6/22,  00:58:59,44718.04097,1.51,14.9
6/6/22,  01:03:59,44718.04444,1.41,14.7
6/6/22,  01:09:00,44718.04792,1.48,11.3
6/6/22,  01:14:00,44718.05139,1.85,13.7
6/6/22,  01:18:59,44718.05486,2.04,12.3
6/6/22,  01:38:59,44718.06875,1.89,16.3
6/6/22,  01:43:59,44718.07222,1.54,17.7
6/6/22,  01:48:59,44718.07569,1.44,14.1
6/6/22,  01:54:00,44718.07917,1.64,16.2
6/6/22,  01:59:00,44718.08264,2.15,16.3
6/6/22,  02:03:59,44718.08611,1.94,12.6
6/6/22,  02:08:59,44718.08958,2.04,14.8
6/6/22,  02:14:00,44718.09306,1.99,15.9
6/6/22,  22:38:59,44718.94375,1.55,11.8
6/6/22,  22:48:59,44718.95069,0.58,0.1
6/7/22,  02:33:59,44719.10694,0.83,20.1
6/7/22,  02:39:00,44719.11042,0.81,20.2
6/7/22,  02:44:00,44719.11389,0.86,18.3
6/7/22,  02:48:59,44719.11736,0.87,17.9
6/7/22,  02:53:59,44719.12083,0.85,1.9
6/7/22,  02:59:00,44719.12431,0.86,18
6/7/22,  03:04:00,44719.12778,0.8,14.9
6/7/22,  03:08:59,44719.13125,0.93,15.9
6/7/22,  03:13:59,44719.13472,0.75,17.1
6/7/22,  03:18:59,44719.13819,0.66,18
6/7/22,  03:24:00,44719.14167,0.78,19
6/7/22,  03:29:00,44719.14514,0.79,19.1
6/7/22,  03:33:59,44719.14861,0.77,15.7
6/7/22,  03:38:59,44719.15208,0.79,13.7
6/7/22,  03:44:00,44719.15556,0.77,17.2
6/7/22,  05:08:59,44719.21458,1.17,15
6/7/22,  05:14:00,44719.21806,1.27,15.3
6/7/22,  05:19:00,44719.22153,1.21,16.4
6/7/22,  05:23:59,44719.225,1.09,15.3
6/7/22,  22:29:00,44719.93681,0.59,4.6
6/7/22,  22:43:59,44719.94722,0.54,5.3
6/8/22,  22:38:59,44720.94375,0.57,2.8
6/9/22,  05:08:59,44721.21458,0.77,11.8
6/9/22,  05:14:00,44721.21806,1.01,10.4
6/9/22,  05:19:00,44721.22153,0.78,11.6
6/9/22,  05:23:59,44721.225,1.07,11.1
6/9/22,  05:59:00,44721.24931,0.81,9.5
6/9/22,  22:34:00,44721.94028,2.88,6.8
6/9/22,  22:38:59,44721.94375,0.99,7.1
6/9/22,  22:43:59,44721.94722,0.5,6.3
6/9/22,  22:48:59,44721.95069,0.46,7.1
6/10/22,  03:04:00,44722.12778,4.28,5.4
6/10/22,  03:08:59,44722.13125,0.4,5.5
6/10/22,  03:13:59,44722.13472,0.37,6
6/10/22,  03:18:59,44722.13819,0.4,6.2
6/10/22,  03:24:00,44722.14167,0.37,5.8
6/10/22,  03:29:00,44722.14514,0.36,5.6
6/10/22,  03:33:59,44722.14861,0.37,6.2
6/10/22,  03:49:00,44722.15903,0.35,5.6
6/10/22,  04:34:00,44722.19028,0.53,4.7
6/10/22,  04:38:59,44722.19375,0.52,4.9
6/10/22,  04:43:59,44722.19722,0.52,3.6
6/10/22,  22:34:00,44722.94028,0.57,0.6
6/10/22,  23:08:59,44722.96458,0.65,0.5
6/10/22,  23:14:00,44722.96806,0.77,1.2
6/10/22,  23:19:00,44722.97153,0.79,0.1
6/10/22,  23:23:59,44722.975,0.92,1.2
