,datetime,fecha,windSp
25171,44663.871530000004,4/12/22 20:55,9.2
25172,44663.875,4/12/22 21:00,8.5
25173,44663.878469999996,4/12/22 21:05,8.6
25174,44663.88194,4/12/22 21:10,9.0
25175,44663.88542,4/12/22 21:15,9.3
25176,44663.888889999995,4/12/22 21:20,9.6
25177,44663.892360000005,4/12/22 21:25,7.2
25178,44663.89583,4/12/22 21:30,8.2
25179,44663.89931,4/12/22 21:35,9.6
25180,44663.902780000004,4/12/22 21:40,9.2
25181,44663.90625,4/12/22 21:45,8.3
25182,44663.909719999996,4/12/22 21:50,6.5
25183,44663.91319,4/12/22 21:55,8.0
25184,44663.91667,4/12/22 22:00,9.5
25185,44663.920139999995,4/12/22 22:05,5.8
25186,44663.923610000005,4/12/22 22:10,8.0
25187,44663.92708,4/12/22 22:15,7.1
25188,44663.93056,4/12/22 22:20,8.3
25189,44663.934030000004,4/12/22 22:25,8.5
25190,44663.9375,4/12/22 22:30,5.8
25191,44663.94028,4/12/22 22:34,9.7
25192,44663.94375,4/12/22 22:39,7.9
25193,44663.94722,4/12/22 22:44,9.0
25194,44663.95069,4/12/22 22:49,8.7
25195,44663.95833,4/12/22 23:00,9.1
25196,44663.96181,4/12/22 23:05,8.2
25197,44663.965280000004,4/12/22 23:10,9.9
25198,44663.96875,4/12/22 23:15,9.0
25199,44663.972219999996,4/12/22 23:20,9.9
25200,44663.97569,4/12/22 23:25,9.3
25201,44663.97917,4/12/22 23:30,10.4
25202,44663.982639999995,4/12/22 23:35,9.4
25203,44663.986110000005,4/12/22 23:40,8.2
25204,44663.996530000004,4/12/22 23:55,8.0
25205,44664.0,4/13/22 0:00,8.2
25206,44664.003469999996,4/13/22 0:05,7.7
25207,44664.00694,4/13/22 0:10,9.6
25208,44664.01042,4/13/22 0:15,10.8
25209,44664.013889999995,4/13/22 0:20,8.2
25210,44664.017360000005,4/13/22 0:25,8.0
25211,44664.027780000004,4/13/22 0:40,5.8
25212,44664.03125,4/13/22 0:45,7.4
25213,44664.034719999996,4/13/22 0:50,8.8
25214,44664.03819,4/13/22 0:55,7.7
25215,44664.04167,4/13/22 1:00,8.4
25216,44664.045139999995,4/13/22 1:05,6.7
25217,44664.048610000005,4/13/22 1:10,6.0
25218,44664.05208,4/13/22 1:15,5.3
25219,44664.05556,4/13/22 1:20,7.2
25220,44664.059030000004,4/13/22 1:25,7.4
25221,44664.0625,4/13/22 1:30,8.9
25222,44664.065969999996,4/13/22 1:35,5.2
25223,44664.079860000005,4/13/22 1:55,5.5
25224,44664.08333,4/13/22 2:00,6.5
25225,44664.08681,4/13/22 2:05,8.8
25226,44664.08958,4/13/22 2:09,4.0
25227,44664.09306,4/13/22 2:14,7.0
25228,44664.09653,4/13/22 2:19,6.2
25229,44664.1,4/13/22 2:24,6.7
25230,44664.10347,4/13/22 2:29,6.2
25231,44664.10694,4/13/22 2:34,5.6
25232,44664.11042,4/13/22 2:39,8.0
25233,44664.11389,4/13/22 2:44,5.8
25234,44664.12431,4/13/22 2:59,5.6
25235,44664.12778,4/13/22 3:04,5.8
25236,44664.13125,4/13/22 3:09,5.7
25237,44664.13472,4/13/22 3:14,7.4
25238,44664.13819,4/13/22 3:19,5.1
25239,44664.14167,4/13/22 3:24,7.4
25240,44664.14514,4/13/22 3:29,5.6
25241,44664.148610000004,4/13/22 3:34,4.7
25242,44664.15208,4/13/22 3:39,6.9
25243,44664.1625,4/13/22 3:54,5.5
25244,44664.16597,4/13/22 3:59,5.0
25245,44664.16944,4/13/22 4:04,5.5
25246,44664.17292,4/13/22 4:09,6.3
25247,44664.17639,4/13/22 4:14,7.4
25248,44664.184030000004,4/13/22 4:25,0.1
25249,44664.1875,4/13/22 4:30,7.6
25250,44664.190969999996,4/13/22 4:35,8.2
25251,44664.19444,4/13/22 4:40,4.8
25252,44664.19792,4/13/22 4:45,6.7
25253,44664.201389999995,4/13/22 4:50,6.4
25254,44664.204860000005,4/13/22 4:55,6.0
25255,44664.20833,4/13/22 5:00,6.4
25256,44664.21181,4/13/22 5:05,4.6
25257,44664.222219999996,4/13/22 5:20,4.6
25258,44664.225,4/13/22 5:24,5.0
25259,44664.22847,4/13/22 5:29,5.2
25260,44664.23194,4/13/22 5:34,4.5
25261,44664.23542,4/13/22 5:39,3.6
25262,44664.23889,4/13/22 5:44,3.5
25263,44664.242360000004,4/13/22 5:49,3.9
25264,44664.25,4/13/22 6:00,4.7
25265,44664.253469999996,4/13/22 6:05,4.4
25266,44664.25694,4/13/22 6:10,4.2
25267,44664.26042,4/13/22 6:15,4.0
25268,44664.263889999995,4/13/22 6:20,4.1
25269,44664.267360000005,4/13/22 6:25,3.8
25270,44664.27083,4/13/22 6:30,4.2
25271,44664.27431,4/13/22 6:35,4.5
25272,44664.277780000004,4/13/22 6:40,4.2
25273,44664.28125,4/13/22 6:45,4.9
25274,44664.284719999996,4/13/22 6:50,4.1
25275,44664.28819,4/13/22 6:55,4.3
25276,44664.29167,4/13/22 7:00,3.8
25277,44664.295139999995,4/13/22 7:05,4.0
25278,44664.298610000005,4/13/22 7:10,4.2
25279,44664.30208,4/13/22 7:15,4.0
25280,44664.30556,4/13/22 7:20,3.7
25281,44664.309030000004,4/13/22 7:25,3.5
25282,44664.3125,4/13/22 7:30,2.8
25283,44664.315969999996,4/13/22 7:35,3.0
25284,44664.31944,4/13/22 7:40,2.8
25285,44664.32292,4/13/22 7:45,2.3
25286,44664.326389999995,4/13/22 7:50,2.5
25287,44664.329860000005,4/13/22 7:55,1.9
25288,44664.33333,4/13/22 8:00,1.3
25289,44664.336110000004,4/13/22 8:04,1.4
25290,44664.34375,4/13/22 8:15,1.7
25291,44664.347219999996,4/13/22 8:20,1.6
25292,44664.361110000005,4/13/22 8:40,2.0
25293,44664.36458,4/13/22 8:45,1.6
25294,44664.36806,4/13/22 8:50,1.3
25295,44664.37083,4/13/22 8:54,0.7
25296,44664.378469999996,4/13/22 9:05,2.3
25297,44664.38194,4/13/22 9:10,1.5
25298,44664.38542,4/13/22 9:15,2.1
25299,44664.388889999995,4/13/22 9:20,2.4
25300,44664.39583,4/13/22 9:30,2.5
25301,44664.39931,4/13/22 9:35,4.0
25302,44664.40208,4/13/22 9:39,4.6
25303,44664.40556,4/13/22 9:44,3.2
25304,44664.41319,4/13/22 9:55,4.8
25305,44664.41667,4/13/22 10:00,5.5
25306,44664.41944,4/13/22 10:04,4.6
25307,44664.42292,4/13/22 10:09,5.0
25308,44664.43681,4/13/22 10:29,3.2
25309,44664.44028,4/13/22 10:34,3.4
25310,44664.45069,4/13/22 10:49,4.0
25311,44664.45417,4/13/22 10:54,3.7
25312,44664.45764,4/13/22 10:59,3.9
25313,44664.46806,4/13/22 11:14,3.9
25314,44664.47153,4/13/22 11:19,3.5
25315,44664.475,4/13/22 11:24,4.2
25316,44664.47847,4/13/22 11:29,4.5
25317,44664.48194,4/13/22 11:34,4.7
25318,44664.48542,4/13/22 11:39,4.6
25319,44664.48889,4/13/22 11:44,3.9
25320,44664.492360000004,4/13/22 11:49,4.2
25321,44664.49583,4/13/22 11:54,4.4
25322,44664.49931,4/13/22 11:59,4.7
25323,44664.50278,4/13/22 12:04,5.6
25324,44664.50625,4/13/22 12:09,5.8
25325,44664.50972,4/13/22 12:14,5.4
25326,44664.51319,4/13/22 12:19,5.6
25327,44664.51667,4/13/22 12:24,5.5
25328,44664.52014,4/13/22 12:29,5.7
25329,44664.523610000004,4/13/22 12:34,6.2
25330,44664.52708,4/13/22 12:39,6.1
25331,44664.53056,4/13/22 12:44,5.3
25332,44664.53403,4/13/22 12:49,6.1
25333,44664.5375,4/13/22 12:54,6.4
25334,44664.54097,4/13/22 12:59,6.5
25335,44664.54444,4/13/22 13:04,6.9
25336,44664.54792,4/13/22 13:09,6.2
25337,44664.55139,4/13/22 13:14,6.8
25338,44664.559030000004,4/13/22 13:25,6.8
25339,44664.56181,4/13/22 13:29,6.7
25340,44664.56528,4/13/22 13:34,7.4
25341,44664.56875,4/13/22 13:39,6.8
25342,44664.57917,4/13/22 13:54,6.8
25343,44664.58264,4/13/22 13:59,6.9
25344,44664.586110000004,4/13/22 14:04,8.1
25345,44664.58958,4/13/22 14:09,7.9
25346,44664.59306,4/13/22 14:14,8.3
25347,44664.60347,4/13/22 14:29,7.7
25348,44664.60694,4/13/22 14:34,8.4
25349,44664.61042,4/13/22 14:39,6.3
25350,44664.61389,4/13/22 14:44,6.5
25351,44664.617360000004,4/13/22 14:49,6.2
25352,44664.62083,4/13/22 14:54,6.3
25353,44664.62431,4/13/22 14:59,5.7
25354,44664.62778,4/13/22 15:04,6.7
25355,44664.63125,4/13/22 15:09,6.5
25356,44664.63472,4/13/22 15:14,6.0
25357,44664.63819,4/13/22 15:19,5.7
25358,44664.64167,4/13/22 15:24,5.8
25359,44664.64514,4/13/22 15:29,6.0
25360,44664.648610000004,4/13/22 15:34,5.9
25361,44664.65208,4/13/22 15:39,6.7
25362,44664.65556,4/13/22 15:44,6.6
25363,44664.65903,4/13/22 15:49,6.7
25364,44664.6625,4/13/22 15:54,6.8
25365,44664.66597,4/13/22 15:59,7.0
25366,44664.66944,4/13/22 16:04,7.5
25367,44664.67292,4/13/22 16:09,7.2
25368,44664.67639,4/13/22 16:14,7.0
25369,44664.679860000004,4/13/22 16:19,6.4
25370,44664.68333,4/13/22 16:24,6.3
25371,44664.68681,4/13/22 16:29,6.5
25372,44664.69028,4/13/22 16:34,6.2
25373,44664.69375,4/13/22 16:39,6.6
25374,44664.69722,4/13/22 16:44,5.9
25375,44664.70069,4/13/22 16:49,6.1
25376,44664.70417,4/13/22 16:54,6.9
25377,44664.71458,4/13/22 17:09,7.0
25378,44664.71806,4/13/22 17:14,5.9
25379,44664.72153,4/13/22 17:19,6.6
25380,44664.725,4/13/22 17:24,6.3
25381,44664.72847,4/13/22 17:29,7.3
25382,44664.73194,4/13/22 17:34,6.8
25383,44664.73542,4/13/22 17:39,7.1
25384,44664.73889,4/13/22 17:44,6.9
25385,44664.742360000004,4/13/22 17:49,0.1
25386,44664.74583,4/13/22 17:54,7.1
25387,44664.74931,4/13/22 17:59,6.9
25388,44664.75278,4/13/22 18:04,6.7
25389,44664.75625,4/13/22 18:09,7.9
25390,44664.75972,4/13/22 18:14,8.2
25391,44664.76319,4/13/22 18:19,8.8
25392,44664.76667,4/13/22 18:24,8.4
25393,44664.77014,4/13/22 18:29,7.8
25394,44664.773610000004,4/13/22 18:34,7.9
25395,44664.77708,4/13/22 18:39,7.2
25396,44664.78056,4/13/22 18:44,8.0
25397,44664.78403,4/13/22 18:49,8.1
25398,44664.7875,4/13/22 18:54,7.5
25399,44664.79097,4/13/22 18:59,7.2
25400,44664.79444,4/13/22 19:04,7.7
25401,44664.79792,4/13/22 19:09,7.2
25402,44664.80139,4/13/22 19:14,6.9
25403,44664.804860000004,4/13/22 19:19,7.4
25404,44664.80833,4/13/22 19:24,7.0
25405,44664.81181,4/13/22 19:29,7.7
25406,44664.81528,4/13/22 19:34,7.0
25407,44664.81875,4/13/22 19:39,7.4
25408,44664.82222,4/13/22 19:44,6.5
25409,44664.82569,4/13/22 19:49,0.1
25410,44664.82917,4/13/22 19:54,6.4
25411,44664.83264,4/13/22 19:59,0.1
25412,44664.836110000004,4/13/22 20:04,6.2
25413,44664.83958,4/13/22 20:09,6.5
25414,44664.84306,4/13/22 20:14,6.4
25415,44664.84653,4/13/22 20:19,6.2
25416,44664.85,4/13/22 20:24,8.0
25417,44664.85347,4/13/22 20:29,7.4
25418,44664.85694,4/13/22 20:34,6.2
25419,44664.86042,4/13/22 20:39,7.1
25420,44664.86389,4/13/22 20:44,7.4
25421,44664.867360000004,4/13/22 20:49,7.7
25422,44664.87083,4/13/22 20:54,6.2
25423,44664.88472,4/13/22 21:14,7.1
25424,44664.88819,4/13/22 21:19,6.9
25425,44664.89167,4/13/22 21:24,7.3
25426,44664.89514,4/13/22 21:29,7.6
25427,44664.898610000004,4/13/22 21:34,7.3
25428,44664.90208,4/13/22 21:39,7.1
25429,44664.90556,4/13/22 21:44,6.2
25430,44664.90903,4/13/22 21:49,6.6
25431,44664.9125,4/13/22 21:54,6.4
25432,44664.91597,4/13/22 21:59,6.8
25433,44664.91944,4/13/22 22:04,6.9
25434,44664.92292,4/13/22 22:09,6.3
25435,44664.92639,4/13/22 22:14,7.9
25436,44664.929860000004,4/13/22 22:19,6.9
25437,44664.93333,4/13/22 22:24,7.7
25438,44664.93681,4/13/22 22:29,8.2
25439,44664.94028,4/13/22 22:34,7.2
25440,44664.94375,4/13/22 22:39,7.0
25441,44664.94722,4/13/22 22:44,7.8
25442,44664.95069,4/13/22 22:49,7.4
25443,44664.95417,4/13/22 22:54,8.5
25444,44664.95764,4/13/22 22:59,6.3
25445,44664.961110000004,4/13/22 23:04,9.0
25446,44664.96458,4/13/22 23:09,8.8
25447,44664.96806,4/13/22 23:14,6.7
25448,44664.97153,4/13/22 23:19,6.4
25449,44664.975,4/13/22 23:24,8.5
25450,44664.982639999995,4/13/22 23:35,6.9
25451,44664.98958,4/13/22 23:45,7.9
25452,44664.992360000004,4/13/22 23:49,7.0
25453,44664.99583,4/13/22 23:54,7.4
25454,44664.99931,4/13/22 23:59,8.0
25455,44665.00694,4/14/22 0:10,7.3
25456,44665.00972,4/14/22 0:14,8.9
25457,44665.01319,4/14/22 0:19,9.0
25458,44665.01667,4/14/22 0:24,8.1
25459,44665.02014,4/14/22 0:29,8.9
25460,44665.023610000004,4/14/22 0:34,8.3
25461,44665.03819,4/14/22 0:55,7.7
25462,44665.05833,4/14/22 1:24,6.8
25463,44665.06181,4/14/22 1:29,9.7
25464,44665.06528,4/14/22 1:34,9.3
25465,44665.06875,4/14/22 1:39,7.8
25466,44665.07917,4/14/22 1:54,8.3
25467,44665.1,4/14/22 2:24,8.7
25468,44665.10347,4/14/22 2:29,6.4
25469,44665.11389,4/14/22 2:44,8.2
25470,44665.12431,4/14/22 2:59,7.5
25471,44665.12778,4/14/22 3:04,6.9
25472,44665.13125,4/14/22 3:09,9.5
25473,44665.13472,4/14/22 3:14,8.2
25474,44665.13819,4/14/22 3:19,6.7
25475,44665.14167,4/14/22 3:24,8.7
25476,44665.14514,4/14/22 3:29,9.0
25477,44665.148610000004,4/14/22 3:34,7.6
25478,44665.15208,4/14/22 3:39,7.7
25479,44665.15556,4/14/22 3:44,5.8
25480,44665.16319,4/14/22 3:55,7.5
25481,44665.16597,4/14/22 3:59,7.9
25482,44665.16944,4/14/22 4:04,9.3
25483,44665.17292,4/14/22 4:09,6.4
25484,44665.17639,4/14/22 4:14,7.2
25485,44665.179860000004,4/14/22 4:19,6.6
25486,44665.18333,4/14/22 4:24,7.9
25487,44665.18681,4/14/22 4:29,6.0
25488,44665.19028,4/14/22 4:34,6.6
25489,44665.19375,4/14/22 4:39,6.1
25490,44665.19722,4/14/22 4:44,5.9
25491,44665.20764,4/14/22 4:59,4.8
25492,44665.211110000004,4/14/22 5:04,7.8
25493,44665.21458,4/14/22 5:09,8.3
25494,44665.21806,4/14/22 5:14,7.3
25495,44665.22153,4/14/22 5:19,6.2
25496,44665.225,4/14/22 5:24,7.0
25497,44665.23542,4/14/22 5:39,4.7
25498,44665.23889,4/14/22 5:44,4.2
25499,44665.242360000004,4/14/22 5:49,4.4
25500,44665.25,4/14/22 6:00,3.5
25501,44665.25278,4/14/22 6:04,3.4
25502,44665.25625,4/14/22 6:09,2.7
25503,44665.25972,4/14/22 6:14,2.6
25504,44665.26319,4/14/22 6:19,3.4
25505,44665.26667,4/14/22 6:24,3.7
25506,44665.27014,4/14/22 6:29,1.9
25507,44665.273610000004,4/14/22 6:34,3.6
25508,44665.27708,4/14/22 6:39,3.7
25509,44665.28056,4/14/22 6:44,4.0
25510,44665.28403,4/14/22 6:49,4.1
25511,44665.2875,4/14/22 6:54,3.4
25512,44665.29097,4/14/22 6:59,3.9
25513,44665.29444,4/14/22 7:04,4.1
25514,44665.29792,4/14/22 7:09,3.5
25515,44665.30139,4/14/22 7:14,4.0
25516,44665.304860000004,4/14/22 7:19,4.2
25517,44665.30833,4/14/22 7:24,4.5
25518,44665.31181,4/14/22 7:29,4.2
25519,44665.31528,4/14/22 7:34,4.6
25520,44665.31875,4/14/22 7:39,4.5
25521,44665.32222,4/14/22 7:44,4.4
25522,44665.32569,4/14/22 7:49,3.9
25523,44665.32917,4/14/22 7:54,4.2
25524,44665.33264,4/14/22 7:59,4.4
25525,44665.336110000004,4/14/22 8:04,4.3
25526,44665.33958,4/14/22 8:09,3.3
25527,44665.34306,4/14/22 8:14,3.2
25528,44665.34653,4/14/22 8:19,4.1
25529,44665.35,4/14/22 8:24,5.7
25530,44665.35347,4/14/22 8:29,5.4
25531,44665.35694,4/14/22 8:34,5.2
25532,44665.36042,4/14/22 8:39,5.5
25533,44665.36389,4/14/22 8:44,4.8
25534,44665.367360000004,4/14/22 8:49,6.1
25535,44665.37083,4/14/22 8:54,5.7
25536,44665.37431,4/14/22 8:59,5.0
25537,44665.37778,4/14/22 9:04,5.6
25538,44665.38819,4/14/22 9:19,6.4
25539,44665.39167,4/14/22 9:24,6.2
25540,44665.39514,4/14/22 9:29,6.1
25541,44665.398610000004,4/14/22 9:34,6.8
25542,44665.40208,4/14/22 9:39,6.1
25543,44665.40556,4/14/22 9:44,6.4
25544,44665.41597,4/14/22 9:59,5.2
25545,44665.41944,4/14/22 10:04,6.8
25546,44665.42292,4/14/22 10:09,6.3
25547,44665.42639,4/14/22 10:14,7.2
25548,44665.429860000004,4/14/22 10:19,7.1
25549,44665.43333,4/14/22 10:24,6.7
25550,44665.43681,4/14/22 10:29,6.9
25551,44665.44028,4/14/22 10:34,6.5
25552,44665.44375,4/14/22 10:39,5.7
25553,44665.44722,4/14/22 10:44,5.3
25554,44665.45069,4/14/22 10:49,6.0
25555,44665.45417,4/14/22 10:54,6.4
25556,44665.46458,4/14/22 11:09,5.9
25557,44665.46806,4/14/22 11:14,5.3
25558,44665.47153,4/14/22 11:19,5.4
25559,44665.475,4/14/22 11:24,6.5
25560,44665.47847,4/14/22 11:29,6.2
25561,44665.48194,4/14/22 11:34,5.5
25562,44665.48542,4/14/22 11:39,6.1
25563,44665.48889,4/14/22 11:44,4.5
25564,44665.492360000004,4/14/22 11:49,3.9
25565,44665.49583,4/14/22 11:54,5.7
25566,44665.49931,4/14/22 11:59,6.1
25567,44665.50278,4/14/22 12:04,6.4
25568,44665.50625,4/14/22 12:09,5.4
25569,44665.50972,4/14/22 12:14,6.2
25570,44665.51319,4/14/22 12:19,5.1
25571,44665.51667,4/14/22 12:24,5.9
25572,44665.52014,4/14/22 12:29,4.5
25573,44665.523610000004,4/14/22 12:34,5.4
25574,44665.52708,4/14/22 12:39,5.7
25575,44665.53056,4/14/22 12:44,5.3
25576,44665.53403,4/14/22 12:49,4.9
25577,44665.5375,4/14/22 12:54,6.3
25578,44665.54097,4/14/22 12:59,5.5
25579,44665.55139,4/14/22 13:14,5.3
25580,44665.554860000004,4/14/22 13:19,4.4
25581,44665.5625,4/14/22 13:30,4.1
25582,44665.57222,4/14/22 13:44,5.7
25583,44665.57569,4/14/22 13:49,5.1
25584,44665.57917,4/14/22 13:54,4.2
25585,44665.58264,4/14/22 13:59,4.1
25586,44665.586110000004,4/14/22 14:04,4.6
25587,44665.58958,4/14/22 14:09,5.4
25588,44665.59306,4/14/22 14:14,3.3
25589,44665.59653,4/14/22 14:19,4.0
25590,44665.6,4/14/22 14:24,5.5
25591,44665.60347,4/14/22 14:29,4.0
25592,44665.60694,4/14/22 14:34,4.6
25593,44665.61042,4/14/22 14:39,3.6
25594,44665.61389,4/14/22 14:44,3.9
25595,44665.617360000004,4/14/22 14:49,4.4
25596,44665.62083,4/14/22 14:54,4.6
25597,44665.62431,4/14/22 14:59,3.8
25598,44665.62778,4/14/22 15:04,4.1
25599,44665.63125,4/14/22 15:09,2.0
25600,44665.63472,4/14/22 15:14,1.8
25601,44665.63819,4/14/22 15:19,3.6
25602,44665.64167,4/14/22 15:24,3.3
25603,44665.64514,4/14/22 15:29,2.5
25604,44665.648610000004,4/14/22 15:34,2.4
25605,44665.6625,4/14/22 15:54,1.6
25606,44665.66597,4/14/22 15:59,1.2
25607,44665.66944,4/14/22 16:04,1.9
25608,44665.67292,4/14/22 16:09,2.9
25609,44665.67639,4/14/22 16:14,4.4
25610,44665.679860000004,4/14/22 16:19,2.3
25611,44665.68333,4/14/22 16:24,3.1
25612,44665.68681,4/14/22 16:29,4.0
25613,44665.69028,4/14/22 16:34,6.0
25614,44665.69375,4/14/22 16:39,4.9
25615,44665.69722,4/14/22 16:44,4.3
25616,44665.70069,4/14/22 16:49,2.3
25617,44665.70417,4/14/22 16:54,2.6
25618,44665.70764,4/14/22 16:59,5.1
25619,44665.711110000004,4/14/22 17:04,3.0
25620,44665.71458,4/14/22 17:09,4.5
25621,44665.725,4/14/22 17:24,5.4
25622,44665.72847,4/14/22 17:29,4.6
25623,44665.73194,4/14/22 17:34,6.0
25624,44665.73542,4/14/22 17:39,4.3
25625,44665.73889,4/14/22 17:44,4.1
25626,44665.742360000004,4/14/22 17:49,4.6
25627,44665.74583,4/14/22 17:54,4.2
25628,44665.74931,4/14/22 17:59,4.7
25629,44665.75972,4/14/22 18:14,5.3
25630,44665.77014,4/14/22 18:29,6.1
25631,44665.773610000004,4/14/22 18:34,0.1
25632,44665.77708,4/14/22 18:39,5.3
25633,44665.78056,4/14/22 18:44,5.7
25634,44665.78403,4/14/22 18:49,6.0
25635,44665.7875,4/14/22 18:54,6.7
25636,44665.79097,4/14/22 18:59,6.4
25637,44665.79444,4/14/22 19:04,6.2
25638,44665.79792,4/14/22 19:09,4.4
25639,44665.80139,4/14/22 19:14,6.2
25640,44665.804860000004,4/14/22 19:19,6.7
25641,44665.80833,4/14/22 19:24,6.2
25642,44665.81181,4/14/22 19:29,6.6
25643,44665.81528,4/14/22 19:34,7.5
25644,44665.81875,4/14/22 19:39,7.8
25645,44665.82222,4/14/22 19:44,7.4
25646,44665.82569,4/14/22 19:49,7.6
25647,44665.82917,4/14/22 19:54,7.3
25648,44665.83264,4/14/22 19:59,7.4
25649,44665.836110000004,4/14/22 20:04,7.1
25650,44665.83958,4/14/22 20:09,6.9
25651,44665.84306,4/14/22 20:14,5.8
25652,44665.84653,4/14/22 20:19,5.4
25653,44665.85,4/14/22 20:24,5.1
25654,44665.85347,4/14/22 20:29,4.5
25655,44665.85694,4/14/22 20:34,5.3
25656,44665.86042,4/14/22 20:39,5.5
25657,44665.86389,4/14/22 20:44,5.1
25658,44665.867360000004,4/14/22 20:49,5.6
25659,44665.87083,4/14/22 20:54,0.1
25660,44665.87431,4/14/22 20:59,3.7
25661,44665.88472,4/14/22 21:14,3.2
25662,44665.88819,4/14/22 21:19,0.1
25663,44665.89167,4/14/22 21:24,4.2
25664,44665.89514,4/14/22 21:29,3.9
25665,44665.898610000004,4/14/22 21:34,3.1
25666,44665.90208,4/14/22 21:39,3.4
25667,44665.90556,4/14/22 21:44,1.6
25668,44665.90903,4/14/22 21:49,2.6
25669,44665.9125,4/14/22 21:54,2.3
25670,44665.91597,4/14/22 21:59,2.5
25671,44665.91944,4/14/22 22:04,0.6
25672,44665.92292,4/14/22 22:09,2.4
25673,44665.92639,4/14/22 22:14,2.5
25674,44665.929860000004,4/14/22 22:19,2.7
25675,44665.93333,4/14/22 22:24,3.5
25676,44665.93681,4/14/22 22:29,3.9
25677,44665.94028,4/14/22 22:34,2.6
25678,44665.94375,4/14/22 22:39,2.5
25679,44665.94722,4/14/22 22:44,3.0
25680,44665.95069,4/14/22 22:49,2.5
25681,44665.95417,4/14/22 22:54,2.6
25682,44665.95764,4/14/22 22:59,3.1
25683,44665.961110000004,4/14/22 23:04,2.7
25684,44665.96875,4/14/22 23:15,4.3
25685,44665.972219999996,4/14/22 23:20,3.5
25686,44665.975,4/14/22 23:24,4.5
25687,44665.97847,4/14/22 23:29,6.7
25688,44665.98194,4/14/22 23:34,3.5
25689,44665.98542,4/14/22 23:39,5.9
25690,44665.98889,4/14/22 23:44,5.8
25691,44665.992360000004,4/14/22 23:49,5.1
25692,44665.99583,4/14/22 23:54,5.7
25693,44665.99931,4/14/22 23:59,4.8
25694,44666.00278,4/15/22 0:04,6.2
25695,44666.00625,4/15/22 0:09,5.0
25696,44666.00972,4/15/22 0:14,5.6
25697,44666.01319,4/15/22 0:19,4.8
25698,44666.01667,4/15/22 0:24,5.2
25699,44666.02014,4/15/22 0:29,5.4
25700,44666.023610000004,4/15/22 0:34,4.1
25701,44666.02708,4/15/22 0:39,6.8
25702,44666.03056,4/15/22 0:44,6.1
25703,44666.03403,4/15/22 0:49,4.8
25704,44666.0375,4/15/22 0:54,6.2
25705,44666.04097,4/15/22 0:59,5.5
25706,44666.04444,4/15/22 1:04,7.5
25707,44666.05833,4/15/22 1:24,4.5
25708,44666.06181,4/15/22 1:29,5.3
25709,44666.06528,4/15/22 1:34,9.2
25710,44666.06875,4/15/22 1:39,5.7
25711,44666.07222,4/15/22 1:44,7.0
25712,44666.07569,4/15/22 1:49,6.6
25713,44666.07917,4/15/22 1:54,4.7
25714,44666.08264,4/15/22 1:59,6.8
25715,44666.086110000004,4/15/22 2:04,8.1
25716,44666.08958,4/15/22 2:09,6.8
25717,44666.09306,4/15/22 2:14,4.6
25718,44666.09653,4/15/22 2:19,6.1
25719,44666.1,4/15/22 2:24,8.8
25720,44666.10347,4/15/22 2:29,7.0
25721,44666.10694,4/15/22 2:34,6.1
25722,44666.11042,4/15/22 2:39,7.0
25723,44666.11806,4/15/22 2:50,7.3
25724,44666.125,4/15/22 3:00,7.2
25725,44666.13194,4/15/22 3:10,7.5
25726,44666.138889999995,4/15/22 3:20,6.4
25727,44666.14167,4/15/22 3:24,6.0
25728,44666.14514,4/15/22 3:29,4.9
25729,44666.148610000004,4/15/22 3:34,6.0
25730,44666.15625,4/15/22 3:45,6.1
25731,44666.15903,4/15/22 3:49,7.0
25732,44666.1625,4/15/22 3:54,6.8
25733,44666.16597,4/15/22 3:59,4.8
25734,44666.16944,4/15/22 4:04,6.8
25735,44666.17292,4/15/22 4:09,4.5
25736,44666.17639,4/15/22 4:14,6.4
25737,44666.179860000004,4/15/22 4:19,5.6
25738,44666.18333,4/15/22 4:24,4.7
25739,44666.19444,4/15/22 4:40,6.4
25740,44666.19722,4/15/22 4:44,5.6
25741,44666.20069,4/15/22 4:49,5.9
25742,44666.20417,4/15/22 4:54,6.3
25743,44666.20764,4/15/22 4:59,4.9
25744,44666.215280000004,4/15/22 5:10,4.6
25745,44666.222219999996,4/15/22 5:20,3.4
25746,44666.225,4/15/22 5:24,4.6
25747,44666.22847,4/15/22 5:29,5.5
25748,44666.23194,4/15/22 5:34,4.3
25749,44666.23958,4/15/22 5:45,3.4
25750,44666.242360000004,4/15/22 5:49,2.4
25751,44666.24583,4/15/22 5:54,2.8
25752,44666.24931,4/15/22 5:59,2.0
25753,44666.26319,4/15/22 6:19,1.9
25754,44666.26667,4/15/22 6:24,1.4
25755,44666.27014,4/15/22 6:29,1.7
25756,44666.28056,4/15/22 6:44,2.1
25757,44666.28403,4/15/22 6:49,0.2
25758,44666.2875,4/15/22 6:54,1.8
25759,44666.29097,4/15/22 6:59,2.2
25760,44666.29444,4/15/22 7:04,0.9
25761,44666.29792,4/15/22 7:09,1.5
25762,44666.30139,4/15/22 7:14,1.4
25763,44666.304860000004,4/15/22 7:19,1.0
25764,44666.30833,4/15/22 7:24,1.4
25765,44666.31181,4/15/22 7:29,2.0
25766,44666.31528,4/15/22 7:34,2.2
25767,44666.31875,4/15/22 7:39,0.4
25768,44666.32917,4/15/22 7:54,1.3
25769,44666.33264,4/15/22 7:59,0.2
25770,44666.336110000004,4/15/22 8:04,1.3
