,Datetime,ecs_az_pos
32925,44638.17613,-0.1
32926,44638.17639,185.5
32927,44638.17648,-0.1
32928,44638.17682,-0.1
32929,44638.17708,185.5
32930,44638.177169999995,-0.1
32931,44638.17752,-0.1
32932,44638.17778,185.5
32933,44638.17787,-0.1
32934,44638.17822,-0.1
32935,44638.17857,-0.1
32936,44638.17892,-0.1
32937,44638.179169999996,185.5
32938,44638.17927,-0.1
32939,44638.179619999995,-0.1
32940,44638.179860000004,187.6
32941,44638.17997,-0.1
32942,44638.18032,-0.1
32943,44638.18056,187.6
32944,44638.18067,-0.1
32945,44638.181019999996,-0.1
32946,44638.18125,187.6
32947,44638.18137,-0.1
32948,44638.18172,-0.1
32949,44638.181939999995,187.6
32950,44638.182069999995,-0.1
32951,44638.18241,-0.1
32952,44638.18264,187.6
32953,44638.18276,-0.1
32954,44638.18311000001,-0.1
32955,44638.18346,-0.1
32956,44638.18381,-0.1
32957,44638.184160000004,-0.1
32958,44638.18451,-0.1
32959,44638.18472,187.6
32960,44638.18486,-0.1
32961,44638.18521,-0.1
32962,44638.18542,187.6
32963,44638.18556000001,-0.1
32964,44638.18591,-0.1
32965,44638.18611,189.6
32966,44638.18625,-0.1
32967,44638.1866,-0.1
32968,44638.18695,-0.1
32969,44638.1873,-0.1
32970,44638.1875,189.6
32971,44638.18765,-0.1
32972,44638.187999999995,-0.1
32973,44638.18819,189.6
32974,44638.18835,-0.1
32975,44638.1887,-0.1
32976,44638.18905,-0.1
32977,44638.1894,-0.1
32978,44638.18975,-0.1
32979,44638.1901,-0.1
32980,44638.19028,189.6
32981,44638.19044,-0.1
32982,44638.19079,-0.1
32983,44638.190969999996,191.5
32984,44638.191139999995,-0.1
32985,44638.19149,-0.1
32986,44638.19167,191.5
32987,44638.19184,-0.1
32988,44638.192189999994,-0.1
32989,44638.19236,191.5
32990,44638.19254,-0.1
32991,44638.19289,-0.1
32992,44638.19306000001,191.5
32993,44638.19324,-0.1
32994,44638.193589999995,-0.1
32995,44638.19394,-0.1
32996,44638.19428,-0.1
32997,44638.19463,-0.1
32998,44638.19498,-0.1
32999,44638.195139999996,191.5
33000,44638.19533,-0.1
33001,44638.195680000004,-0.1
33002,44638.19603,-0.1
33003,44638.19638,-0.1
33004,44638.19673,-0.1
33005,44638.19708,-0.1
33006,44638.19722,193.4
33007,44638.19743,-0.1
33008,44638.19778,-0.1
33009,44638.19792,178.8
33010,44638.198130000004,-0.1
33011,44638.198469999996,-0.1
33012,44638.19861,171.7
33013,44638.19973,-0.1
33014,44638.2,171.7
33015,44638.20008,-0.1
33016,44638.200430000004,-0.1
33017,44638.20078,-0.1
33018,44638.20113,-0.1
33019,44638.201389999995,171.7
33020,44638.20148,-0.1
33021,44638.20182,-0.1
33022,44638.20208,171.7
33023,44638.20217,-0.1
33024,44638.20252,-0.1
33025,44638.20287,-0.1
33026,44638.203219999996,-0.1
33027,44638.20347,173.1
33028,44638.20357,-0.1
33029,44638.20392,-0.1
33030,44638.20417,173.1
33031,44638.20427,-0.1
33032,44638.20462,-0.1
33033,44638.20497,-0.1
33034,44638.20532,-0.1
33035,44638.20566,-0.1
33036,44638.20601,-0.1
33037,44638.20625,173.1
33038,44638.206360000004,-0.1
33039,44638.20671000001,-0.1
33040,44638.20706,-0.1
33041,44638.20741,-0.1
33042,44638.20776000001,-0.1
33043,44638.20811,-0.1
33044,44638.20846,-0.1
33045,44638.208810000004,-0.1
33046,44638.20903,175.3
33047,44638.20916000001,-0.1
33048,44638.20951,-0.1
33049,44638.20972,175.3
33050,44638.20985,-0.1
33051,44638.2102,-0.1
33052,44638.210419999996,175.3
33053,44638.21055,-0.1
33054,44638.2109,-0.1
33055,44638.211110000004,191.3
33056,44638.21125,-0.1
33057,44638.21181,191.3
33058,44638.212439999996,-0.1
33059,44638.2125,191.3
33060,44638.21279,-0.1
33061,44638.21314,-0.1
33062,44638.213489999995,-0.1
33063,44638.21384,-0.1
33064,44638.21389,191.3
33065,44638.21419,-0.1
33066,44638.21453000001,-0.1
33067,44638.21458,191.3
33068,44638.21488,-0.1
33069,44638.21523,-0.1
33070,44638.215580000004,-0.1
33071,44638.21593,-0.1
33072,44638.21628,-0.1
33073,44638.21663,-0.1
33074,44638.21667,191.3
33075,44638.21698000001,-0.1
33076,44638.21733,-0.1
33077,44638.21736,191.3
33078,44638.21768,-0.1
33079,44638.21803,-0.1
33080,44638.21806,199.5
33081,44638.21837,-0.1
33082,44638.21872,-0.1
33083,44638.21907,-0.1
33084,44638.21942,-0.1
33085,44638.219769999996,-0.1
33086,44638.22012,-0.1
33087,44638.22047,-0.1
33088,44638.22082,-0.1
33089,44638.22083,199.5
33090,44638.22117,-0.1
33091,44638.22152,-0.1
33092,44638.22187,-0.1
33093,44638.222219999996,199.5
33094,44638.22256,-0.1
33095,44638.222910000004,-0.1
33096,44638.22326,-0.1
33097,44638.22361,-0.1
33098,44638.22396,-0.1
33099,44638.22431000001,199.5
33100,44638.22466,-0.1
33101,44638.225,201.2
33102,44638.22501,-0.1
33103,44638.225360000004,-0.1
33104,44638.22571,-0.1
33105,44638.22606,-0.1
33106,44638.2264,-0.1
33107,44638.22675,-0.1
33108,44638.227080000004,211.4
33109,44638.2271,-0.1
33110,44638.22892,-0.1
33111,44638.22917,211.4
33112,44638.229269999996,-0.1
33113,44638.22961,-0.1
33114,44638.229960000004,-0.1
33115,44638.23117,-0.1
33116,44638.23152,-0.1
33117,44638.231869999996,-0.1
33118,44638.23194,211.4
33119,44638.23222,-0.1
33120,44638.232560000004,-0.1
33121,44638.232639999995,211.4
33122,44638.23291,-0.1
33123,44638.23326,-0.1
33124,44638.23361,-0.1
33125,44638.23396000001,-0.1
33126,44638.23431,-0.1
33127,44638.23466,-0.1
33128,44638.235,-0.1
33129,44638.23536,-0.1
33130,44638.23542,211.4
33131,44638.23571,-0.1
33132,44638.23606,-0.1
33133,44638.23611000001,211.4
33134,44638.2364,-0.1
33135,44638.23675,-0.1
33136,44638.23681,216.2
33137,44638.2371,-0.1
33138,44638.237460000004,-0.1
33139,44638.2375,216.2
33140,44638.23781000001,-0.1
33141,44638.23816,-0.1
33142,44638.23851,-0.1
33143,44638.23886000001,-0.1
33144,44638.23921,-0.1
33145,44638.23955,-0.1
33146,44638.23958,216.2
33147,44638.2399,-0.1
33148,44638.24025,-0.1
33149,44638.24028,216.2
33150,44638.2406,-0.1
33151,44638.24095,-0.1
33152,44638.24129,-0.1
33153,44638.24164,-0.1
33154,44638.241669999996,216.2
33155,44638.241989999995,-0.1
33156,44638.24234,-0.1
33157,44638.242360000004,216.2
33158,44638.24268,-0.1
33159,44638.24303,-0.1
33160,44638.24306,216.2
33161,44638.24338,-0.1
33162,44638.24373,-0.1
33163,44638.24375,216.2
33164,44638.24407,-0.1
33165,44638.244419999995,-0.1
33166,44638.244439999995,216.2
33167,44638.24477,-0.1
33168,44638.24512,-0.1
33169,44638.24514,216.2
33170,44638.24547,-0.1
33171,44638.24581,-0.1
33172,44638.24616,-0.1
33173,44638.246510000004,-0.1
33174,44638.24686,-0.1
33175,44638.2472,-0.1
33176,44638.24755,-0.1
33177,44638.2479,-0.1
33178,44638.24792,209.1
33179,44638.24825,-0.1
33180,44638.24861,209.1
33181,44638.2498,-0.1
33182,44638.875,110.2
33183,44638.87569,110.2
33184,44638.87639,110.2
33185,44638.87708,110.2
33186,44638.87778,110.2
33187,44638.878469999996,110.2
33188,44638.87917,110.2
33189,44638.87986,110.2
33190,44638.88056000001,110.2
33191,44638.88125,110.2
33192,44638.88194,110.2
33193,44638.882639999996,110.2
33194,44638.883330000004,110.2
33195,44638.88403,110.2
33196,44638.88472,110.2
33197,44638.88542,110.2
33198,44638.88611,110.2
33199,44638.88681,110.2
33200,44638.8875,110.2
33201,44638.88819,110.2
33202,44638.888889999995,110.2
33203,44638.88958,110.2
33204,44638.89028,110.2
33205,44638.89097,110.2
33206,44638.89167,110.2
33207,44638.89236000001,110.2
33208,44638.89306,110.2
33209,44638.89375,110.2
33210,44638.89444,110.2
33211,44638.89514,110.2
33212,44638.89583,110.2
33213,44638.89653,110.2
33214,44638.89722,110.2
33215,44638.897919999996,110.2
33216,44638.898610000004,110.2
33217,44638.89931,110.2
33218,44638.9,110.2
33219,44638.900689999995,110.2
33220,44638.90139,110.2
33221,44638.90208,110.2
33222,44638.902780000004,110.2
33223,44638.90347,110.2
33224,44638.90417,110.2
33225,44638.90486,110.2
33226,44638.90556,110.2
33227,44638.90625,110.2
33228,44638.90694,110.2
33229,44638.90764,110.2
33230,44638.90833,110.2
33231,44638.90903,110.2
33232,44638.909719999996,110.2
33233,44638.91042,110.2
33234,44638.91111,110.2
33235,44638.91181000001,110.2
33236,44638.9125,110.2
33237,44638.91319,110.2
33238,44638.913889999996,110.2
33239,44638.914580000004,110.2
33240,44638.91528,110.2
33241,44638.91597,110.2
33242,44638.91667,110.2
33243,44638.91736,110.2
33244,44638.91806,110.2
33245,44638.91875,110.2
33246,44638.91944,110.2
33247,44638.920139999995,110.2
33248,44638.92083,110.2
33249,44638.92153,110.2
33250,44638.92222,110.2
33251,44638.92292,110.2
33252,44638.92361000001,110.2
33253,44638.92431,110.2
33254,44638.925,110.2
33255,44638.92569,110.2
33256,44638.92639,110.2
33257,44638.92708,110.2
33258,44638.92778,110.2
33259,44638.92847,110.2
33260,44638.929169999996,110.2
33261,44638.929860000004,110.2
33262,44638.93056,110.2
33263,44638.93125,110.2
33264,44638.931939999995,110.2
33265,44638.93264,110.2
33266,44638.93333,110.2
33267,44638.934030000004,110.2
33268,44638.93472,110.2
33269,44638.93542,110.2
33270,44638.93611,110.2
33271,44638.93681,110.2
33272,44638.9375,110.2
33273,44638.93819,110.2
33274,44638.93889,110.2
33275,44638.93958,110.2
33276,44638.94028,110.2
33277,44638.940969999996,110.2
33278,44638.94167,110.2
33279,44638.94236,110.2
33280,44638.94306000001,110.2
33281,44638.94375,110.2
33282,44638.94444,110.2
33283,44638.945139999996,110.2
33284,44638.945830000004,110.2
33285,44638.94653,87.3
33286,44638.94722,74.9
33287,44638.94792,79.8
33288,44638.94861,79.8
33289,44638.94931,79.8
33290,44638.95,79.8
33291,44638.95069,79.8
33292,44638.951389999995,79.8
33293,44638.95208,79.8
33294,44638.95278,79.8
33295,44638.95347,79.8
33296,44638.95417,79.8
33297,44638.95486000001,79.8
33298,44638.95556,119.2
33299,44638.95625,174.3
33300,44638.95694,174.3
33301,44638.95764,174.3
33302,44638.95833,181.4
33303,44638.95903,183.3
33304,44638.95972,183.3
33305,44638.96181,191.4
33306,44638.9625,191.4
33307,44638.963189999995,196.4
33308,44638.96389,196.4
33309,44638.96458,196.4
33310,44638.965280000004,201.4
33311,44638.96736,206.6
33312,44638.96875,185.4
33313,44638.96944,136.6
33314,44638.97014,136.6
33315,44638.970539999995,-0.1
33316,44638.97083,136.6
33317,44638.97112,-0.1
33318,44638.97153,136.6
33319,44638.97171000001,-0.1
33320,44638.972219999996,136.6
33321,44638.97229,-0.1
33322,44638.97292,136.6
33323,44638.97361,136.6
33324,44638.97431000001,126.4
33325,44638.975,126.4
33326,44638.97569,126.4
33327,44638.976389999996,126.4
33328,44638.977080000004,131.3
33329,44638.97778,131.3
33330,44638.97847,131.3
33331,44638.97917,136.5
33332,44638.97986,148.9
33333,44638.98056,192.7
33334,44638.98125,250.4
33335,44638.98194,250.4
33336,44638.982639999995,266.5
33337,44638.98958,265.9
33338,44638.992360000004,267.1
33339,44639.0,267.2
33340,44639.008330000004,265.9
33341,44639.01319,265.9
33342,44639.01528,264.6
33343,44639.02153,264.6
33344,44639.02222,278.8
33345,44639.022919999996,307.9
33346,44639.023610000004,307.9
33347,44639.02431,307.9
33348,44639.02575,-0.1
33349,44639.02628,-0.1
33350,44639.02639,311.3
33351,44639.02663,-0.1
33352,44639.02698,-0.1
33353,44639.02708,311.3
33354,44639.027330000004,-0.1
33355,44639.02768,-0.1
33356,44639.027780000004,311.3
33357,44639.02803,-0.1
33358,44639.02838,-0.1
33359,44639.02847,311.3
33360,44639.02873,-0.1
33361,44639.02908,-0.1
33362,44639.02943,-0.1
33363,44639.02977,-0.1
33364,44639.02986,309.7
33365,44639.030119999996,-0.1
33366,44639.03047,-0.1
33367,44639.03056,309.7
33368,44639.03082,-0.1
33369,44639.03117,-0.1
33370,44639.03125,309.7
33371,44639.03152,-0.1
33372,44639.03187,-0.1
33373,44639.03194,309.7
33374,44639.03222,-0.1
33375,44639.032569999996,-0.1
33376,44639.03264,309.7
33377,44639.03333,309.7
33378,44639.03403,308.0
33379,44639.034719999996,308.0
33380,44639.035169999996,-0.1
33381,44639.03542,308.0
33382,44639.03552,-0.1
33383,44639.03587,-0.1
33384,44639.03611,308.0
33385,44639.03622,-0.1
33386,44639.03657,-0.1
33387,44639.03692,-0.1
33388,44639.03727,-0.1
33389,44639.03761,-0.1
33390,44639.03796,-0.1
33391,44639.03819,306.4
33392,44639.03831,-0.1
33393,44639.03866000001,-0.1
33394,44639.038889999996,306.4
33395,44639.03901,-0.1
33396,44639.03936,-0.1
33397,44639.03971000001,-0.1
33398,44639.04028,306.4
33399,44639.04167,306.4
33400,44639.04215,-0.1
33401,44639.04236,304.9
33402,44639.0425,-0.1
33403,44639.04285,-0.1
33404,44639.04306,304.9
33405,44639.0432,-0.1
33406,44639.04354,-0.1
33407,44639.04375,304.9
33408,44639.04389,-0.1
33409,44639.04444,304.9
33410,44639.04635,-0.1
33411,44639.04653,304.9
33412,44639.0467,-0.1
33413,44639.04705,-0.1
33414,44639.04722,303.4
33415,44639.0474,-0.1
33416,44639.04775,-0.1
33417,44639.04792,303.4
33418,44639.04809,-0.1
33419,44639.04844,-0.1
33420,44639.04861000001,303.4
33421,44639.04879,-0.1
33422,44639.049139999996,-0.1
33423,44639.04949,-0.1
33424,44639.04984,-0.1
33425,44639.05018,-0.1
33426,44639.05053,-0.1
33427,44639.05069,303.4
33428,44639.05088,-0.1
33429,44639.05123000001,-0.1
33430,44639.05139,301.8
33431,44639.05158,-0.1
33432,44639.05192,-0.1
33433,44639.05208,301.8
33434,44639.05227,-0.1
33435,44639.05262,-0.1
33436,44639.05297,-0.1
33437,44639.05332,-0.1
33438,44639.05367,-0.1
33439,44639.05401,-0.1
33440,44639.054169999996,301.8
33441,44639.05436,-0.1
33442,44639.054710000004,-0.1
33443,44639.054860000004,300.2
33444,44639.05506,-0.1
33445,44639.05541,-0.1
33446,44639.05556,300.2
33447,44639.05575,-0.1
33448,44639.0561,-0.1
33449,44639.05625,300.2
33450,44639.05645,-0.1
33451,44639.0568,-0.1
33452,44639.056939999995,300.2
33453,44639.05715,-0.1
33454,44639.0575,-0.1
33455,44639.05764,300.2
33456,44639.057839999994,-0.1
33457,44639.058189999996,-0.1
33458,44639.05854,-0.1
33459,44639.05889,-0.1
33460,44639.059030000004,298.7
33461,44639.059239999995,-0.1
33462,44639.05958,-0.1
33463,44639.05993,-0.1
33464,44639.06028,-0.1
33465,44639.06063,-0.1
33466,44639.06098,-0.1
33467,44639.06111,300.5
33468,44639.061330000004,-0.1
33469,44639.06389,300.5
33470,44639.06424,-0.1
33471,44639.064589999994,-0.1
33472,44639.06494,-0.1
33473,44639.06528,300.2
33474,44639.06529,-0.1
33475,44639.06564,-0.1
33476,44639.065969999996,300.2
33477,44639.065989999996,-0.1
33478,44639.06634,-0.1
33479,44639.06669,-0.1
33480,44639.067039999994,-0.1
33481,44639.06739,-0.1
33482,44639.06774,-0.1
33483,44639.06808000001,-0.1
33484,44639.06843,-0.1
33485,44639.06878,-0.1
33486,44639.06913,-0.1
33487,44639.06948,-0.1
33488,44639.06983,-0.1
33489,44639.070139999996,298.2
33490,44639.07018,-0.1
33491,44639.07053000001,-0.1
33492,44639.07088,-0.1
33493,44639.07123,-0.1
33494,44639.07158,-0.1
33495,44639.07193,-0.1
33496,44639.07222,298.2
33497,44639.07227,-0.1
33498,44639.07262,-0.1
33499,44639.07292,293.9
33500,44639.07297,-0.1
33501,44639.07361,293.1
33502,44639.07431,293.1
33503,44639.07503,-0.1
33504,44639.07538,-0.1
33505,44639.075730000004,-0.1
33506,44639.07608,-0.1
33507,44639.07643,-0.1
33508,44639.07678,-0.1
33509,44639.07708,293.1
33510,44639.07712,-0.1
33511,44639.07747,-0.1
33512,44639.07778,293.1
33513,44639.07782,-0.1
33514,44639.07817,-0.1
33515,44639.07847,293.1
33516,44639.07917,293.1
33517,44639.07954,-0.1
33518,44639.07986000001,291.6
33519,44639.08066,-0.1
33520,44639.08101,-0.1
33521,44639.081360000004,-0.1
33522,44639.08171000001,-0.1
33523,44639.08194,291.6
33524,44639.08206,-0.1
33525,44639.08241,-0.1
33526,44639.08264,291.6
33527,44639.08276000001,-0.1
33528,44639.08311,-0.1
33529,44639.08333,291.6
33530,44639.08345,-0.1
33531,44639.0838,-0.1
33532,44639.08415,-0.1
33533,44639.0845,-0.1
33534,44639.08472,289.8
33535,44639.08485,-0.1
33536,44639.0852,-0.1
33537,44639.085419999996,289.8
33538,44639.08555,-0.1
33539,44639.0859,-0.1
33540,44639.086110000004,289.8
33541,44639.08625,-0.1
33542,44639.0866,-0.1
33543,44639.08695,-0.1
33544,44639.087289999996,-0.1
33545,44639.08764,-0.1
33546,44639.08799,-0.1
33547,44639.088189999995,289.8
33548,44639.088339999995,-0.1
33549,44639.08869,-0.1
33550,44639.08889,293.5
33551,44639.08958,293.5
33552,44639.09072,-0.1
33553,44639.09107,-0.1
33554,44639.09142,-0.1
33555,44639.09167,293.5
33556,44639.09177,-0.1
33557,44639.09212,-0.1
33558,44639.09236,293.5
33559,44639.092469999996,-0.1
33560,44639.09282,-0.1
33561,44639.09306,294.3
33562,44639.09317,-0.1
33563,44639.09352,-0.1
33564,44639.09387,-0.1
33565,44639.09422,-0.1
33566,44639.09456000001,-0.1
33567,44639.09491,-0.1
33568,44639.09514,294.3
33569,44639.09526,-0.1
33570,44639.095610000004,-0.1
33571,44639.09596000001,-0.1
33572,44639.09631,-0.1
33573,44639.09653,294.3
33574,44639.09666,-0.1
33575,44639.09701000001,-0.1
33576,44639.09736,-0.1
33577,44639.09771,-0.1
33578,44639.09792,294.3
33579,44639.098060000004,-0.1
33580,44639.09841000001,-0.1
33581,44639.09861,292.5
33582,44639.09875,-0.1
33583,44639.0991,-0.1
33584,44639.09945,-0.1
33585,44639.0998,-0.1
33586,44639.1,292.5
33587,44639.10015,-0.1
33588,44639.1005,-0.1
33589,44639.10069,292.5
33590,44639.10085,-0.1
33591,44639.1012,-0.1
33592,44639.10155,-0.1
33593,44639.10278,292.5
33594,44639.10331000001,-0.1
33595,44639.10366,-0.1
33596,44639.10401,-0.1
33597,44639.10436000001,-0.1
33598,44639.10471,-0.1
33599,44639.10486,290.7
33600,44639.10506,-0.1
33601,44639.10622,-0.1
33602,44639.106569999996,-0.1
33603,44639.10692,-0.1
33604,44639.10694,290.7
33605,44639.10727,-0.1
33606,44639.10761,-0.1
33607,44639.107639999995,290.7
33608,44639.10796,-0.1
33609,44639.10831,-0.1
33610,44639.10866000001,-0.1
33611,44639.10901,-0.1
33612,44639.10936,-0.1
33613,44639.109710000004,-0.1
33614,44639.10972,290.7
33615,44639.11006,-0.1
33616,44639.11041,-0.1
33617,44639.11076,-0.1
33618,44639.11111000001,290.7
33619,44639.11146,-0.1
33620,44639.1118,-0.1
33621,44639.11181,290.7
33622,44639.11215,-0.1
33623,44639.1125,-0.1
33624,44639.11285,-0.1
33625,44639.11319,289.1
33626,44639.1132,-0.1
33627,44639.11355,-0.1
33628,44639.11389,266.8
33629,44639.1139,-0.1
33630,44639.11458,252.8
33631,44639.11628,-0.1
33632,44639.116630000004,-0.1
33633,44639.116669999996,252.8
33634,44639.116969999995,-0.1
33635,44639.11732,-0.1
33636,44639.11767,-0.1
33637,44639.11802,-0.1
33638,44639.11837,-0.1
33639,44639.11872,-0.1
33640,44639.11875,252.8
33641,44639.11907,-0.1
33642,44639.119419999995,-0.1
33643,44639.119439999995,252.8
33644,44639.11977,-0.1
33645,44639.12012,-0.1
33646,44639.12014,252.8
33647,44639.12047,-0.1
33648,44639.12082,-0.1
33649,44639.12083,252.8
33650,44639.12116,-0.1
33651,44639.121510000004,-0.1
33652,44639.12186,-0.1
33653,44639.12221,-0.1
33654,44639.12256,-0.1
33655,44639.12291000001,-0.1
33656,44639.12292,252.8
33657,44639.12326,-0.1
33658,44639.12361,-0.1
33659,44639.123960000004,-0.1
33660,44639.12431,252.8
33661,44639.12466,-0.1
33662,44639.125,-0.1
33663,44639.12535,-0.1
33664,44639.1257,-0.1
33665,44639.12605,-0.1
33666,44639.1264,-0.1
33667,44639.12675,-0.1
33668,44639.12708,252.8
33669,44639.1271,-0.1
33670,44639.12745,-0.1
33671,44639.12778,252.8
33672,44639.1278,-0.1
33673,44639.12815,-0.1
33674,44639.1285,-0.1
33675,44639.129389999995,-0.1
33676,44639.12986,252.8
33677,44639.12989,-0.1
33678,44639.13024,-0.1
33679,44639.13056000001,252.8
33680,44639.13059,-0.1
33681,44639.130939999995,-0.1
33682,44639.13125,255.7
33683,44639.13129,-0.1
33684,44639.13194,255.7
33685,44639.1326,-0.1
33686,44639.132639999996,255.7
33687,44639.13295,-0.1
33688,44639.1333,-0.1
33689,44639.133330000004,255.7
33690,44639.13364,-0.1
33691,44639.133989999995,-0.1
33692,44639.13403,255.7
33693,44639.13434,-0.1
33694,44639.13469,-0.1
33695,44639.13472,255.7
33696,44639.13504,-0.1
33697,44639.135389999996,-0.1
33698,44639.13542,255.7
33699,44639.13574,-0.1
33700,44639.13609,-0.1
33701,44639.13611,255.7
33702,44639.136439999995,-0.1
33703,44639.13679,-0.1
33704,44639.13681,255.7
33705,44639.13714,-0.1
33706,44639.13749,-0.1
33707,44639.1375,255.7
33708,44639.13783,-0.1
33709,44639.13818,-0.1
33710,44639.13819,255.7
33711,44639.138530000004,-0.1
33712,44639.13888,-0.1
33713,44639.138889999995,255.3
33714,44639.13923,-0.1
33715,44639.13958,255.3
33716,44639.14028,255.3
33717,44639.14097,255.3
33718,44639.141169999995,-0.1
33719,44639.14152,-0.1
33720,44639.14167,255.3
33721,44639.14187,-0.1
33722,44639.14222,-0.1
33723,44639.14236000001,255.3
33724,44639.142569999996,-0.1
33725,44639.14292,-0.1
33726,44639.14306,237.2
33727,44639.14375,227.4
33728,44639.14443,-0.1
33729,44639.14444,227.4
33730,44639.14478,-0.1
33731,44639.145130000004,-0.1
33732,44639.14514,227.4
33733,44639.14548,-0.1
33734,44639.14583,227.4
33735,44639.14618,-0.1
33736,44639.14652,-0.1
33737,44639.14653,227.4
33738,44639.14687,-0.1
33739,44639.14722,227.4
33740,44639.14757,-0.1
33741,44639.147919999996,227.4
33742,44639.14827,-0.1
33743,44639.148610000004,227.4
33744,44639.14862,-0.1
33745,44639.14897,-0.1
33746,44639.14931,227.4
33747,44639.14932,-0.1
33748,44639.14967,-0.1
33749,44639.15,227.4
33750,44639.15002,-0.1
33751,44639.150369999996,-0.1
33752,44639.150689999995,227.4
33753,44639.15071,-0.1
33754,44639.151060000004,-0.1
33755,44639.15139,227.4
33756,44639.15141000001,-0.1
33757,44639.15176,-0.1
33758,44639.15208,227.4
33759,44639.15211,-0.1
33760,44639.15246000001,-0.1
33761,44639.152780000004,227.4
33762,44639.15281,-0.1
33763,44639.15316,-0.1
33764,44639.153510000004,-0.1
33765,44639.15386000001,-0.1
33766,44639.15421,-0.1
33767,44639.15486,227.4
33768,44639.15532,-0.1
33769,44639.15556,227.4
33770,44639.155660000004,-0.1
33771,44639.15601,-0.1
33772,44639.15625,228.4
33773,44639.15636,-0.1
33774,44639.15671,-0.1
33775,44639.15706000001,-0.1
33776,44639.15741,-0.1
33777,44639.15776,-0.1
33778,44639.158110000004,-0.1
33779,44639.15833,228.4
33780,44639.15846000001,-0.1
33781,44639.15881,-0.1
33782,44639.15903,228.4
33783,44639.15916,-0.1
33784,44639.15951000001,-0.1
33785,44639.15985,-0.1
33786,44639.1602,-0.1
33787,44639.16055,-0.1
33788,44639.1609,-0.1
33789,44639.16111,228.4
33790,44639.16125,-0.1
33791,44639.1616,-0.1
33792,44639.16181000001,228.4
33793,44639.16195,-0.1
33794,44639.1623,-0.1
33795,44639.16265,-0.1
33796,44639.163,-0.1
33797,44639.16335,-0.1
33798,44639.16369,-0.1
33799,44639.163889999996,228.4
33800,44639.16528,228.4
33801,44639.166639999996,-0.1
33802,44639.16667,228.4
33803,44639.16698,-0.1
33804,44639.167330000004,-0.1
33805,44639.16768,-0.1
33806,44639.16803,-0.1
33807,44639.16806,228.4
33808,44639.16838,-0.1
33809,44639.16873,-0.1
33810,44639.16908,-0.1
33811,44639.16943,-0.1
33812,44639.169780000004,-0.1
33813,44639.170139999995,228.4
33814,44639.17083,221.7
33815,44639.17165,-0.1
33816,44639.172,-0.1
33817,44639.17222,221.7
33818,44639.17235,-0.1
33819,44639.1727,-0.1
33820,44639.17305,-0.1
33821,44639.1734,-0.1
33822,44639.17361000001,221.7
33823,44639.17375,-0.1
33824,44639.17409,-0.1
33825,44639.17431,221.7
33826,44639.174439999995,-0.1
33827,44639.17479,-0.1
33828,44639.17514,-0.1
33829,44639.175489999994,-0.1
33830,44639.175839999996,-0.1
33831,44639.17619,-0.1
33832,44639.17654,-0.1
33833,44639.176889999995,-0.1
33834,44639.17708,221.7
33835,44639.17724,-0.1
33836,44639.17759,-0.1
33837,44639.17778,221.7
33838,44639.17793,-0.1
33839,44639.17828,-0.1
33840,44639.17847,219.6
33841,44639.17863,-0.1
33842,44639.178980000004,-0.1
33843,44639.179169999996,219.6
33844,44639.17933,-0.1
33845,44639.18152,-0.1
33846,44639.18187,-0.1
33847,44639.18221,-0.1
33848,44639.18256,-0.1
33849,44639.18291,-0.1
33850,44639.18326000001,-0.1
33851,44639.18333,204.8
33852,44639.1849,-0.1
33853,44639.18525,-0.1
33854,44639.18542,204.8
33855,44639.1856,-0.1
33856,44639.18595,-0.1
33857,44639.18611,204.8
33858,44639.1863,-0.1
33859,44639.18665,-0.1
33860,44639.18700000001,-0.1
33861,44639.18734,-0.1
33862,44639.18769,-0.1
33863,44639.18804,-0.1
33864,44639.188389999996,-0.1
33865,44639.18874,-0.1
33866,44639.18909,-0.1
33867,44639.189439999995,-0.1
33868,44639.18958,199.7
33869,44639.18979,-0.1
33870,44639.19014,-0.1
33871,44639.19049,-0.1
33872,44639.190839999996,-0.1
33873,44639.19118,-0.1
33874,44639.191530000004,-0.1
33875,44639.19167,199.7
33876,44639.19188,-0.1
33877,44639.19223,-0.1
33878,44639.19258,-0.1
33879,44639.19293000001,-0.1
33880,44639.19306000001,201.7
33881,44639.19328,-0.1
33882,44639.19375,201.7
33883,44639.194639999994,-0.1
33884,44639.194989999996,-0.1
33885,44639.19534,-0.1
33886,44639.19569,-0.1
33887,44639.195830000004,195.6
33888,44639.196039999995,-0.1
33889,44639.19639,-0.1
33890,44639.19653,192.9
33891,44639.198280000004,-0.1
33892,44639.19861,192.9
33893,44639.19863,-0.1
33894,44639.19898,-0.1
33895,44639.19933,-0.1
33896,44639.19967,-0.1
33897,44639.20002,-0.1
33898,44639.20037,-0.1
33899,44639.20069,192.9
33900,44639.20072,-0.1
33901,44639.201069999996,-0.1
33902,44639.201389999995,192.9
33903,44639.20142,-0.1
33904,44639.20177,-0.1
33905,44639.20212,-0.1
33906,44639.20247,-0.1
33907,44639.20278,194.0
33908,44639.20282,-0.1
33909,44639.20317,-0.1
33910,44639.20351,-0.1
33911,44639.20386,-0.1
33912,44639.20486000001,194.0
33913,44639.20575,-0.1
33914,44639.2061,-0.1
33915,44639.20645,-0.1
33916,44639.2068,-0.1
33917,44639.20714,-0.1
33918,44639.20749,-0.1
33919,44639.207839999995,-0.1
33920,44639.20819,-0.1
