,fecha,hour,datetime,p2,wind
1561,4/28/22,  04:25:00,44679.184030000004,0.75,11.3
1562,4/28/22,  04:29:00,44679.18681,0.82,13.1
1563,4/28/22,  04:34:00,44679.19028,0.75,11.5
1564,4/28/22,  04:38:59,44679.19375,0.72,12.5
1565,4/28/22,  04:43:59,44679.19722,0.81,12.3
1566,4/28/22,  04:48:59,44679.20069,2.27,11.9
1567,4/28/22,  04:54:00,44679.20417,0.8,12.7
1568,4/28/22,  04:59:00,44679.20764,0.85,12.9
1569,4/28/22,  05:03:59,44679.211110000004,0.96,11.9
1570,4/28/22,  05:24:59,44679.22569,0.9,11.3
1571,4/28/22,  05:30:00,44679.22917,0.89,13.0
1572,4/28/22,  05:35:00,44679.232639999995,0.86,11.2
1573,4/28/22,  05:39:59,44679.236110000005,0.87,10.3
1574,4/28/22,  05:44:59,44679.23958,0.88,9.5
1575,4/28/22,  05:50:00,44679.24306,0.99,10.6
1576,4/28/22,  05:55:00,44679.246530000004,1.25,10.8
1577,4/28/22,  22:54:59,44679.954860000005,1.6,15.4
1578,4/29/22,  04:09:00,44680.17292,0.77,8.0
1579,4/29/22,  04:14:00,44680.17639,0.85,8.6
1580,4/29/22,  04:29:00,44680.18681,0.76,9.7
1581,4/29/22,  04:34:00,44680.19028,0.9,10.1
1582,4/29/22,  04:38:59,44680.19375,0.89,10.5
1583,4/29/22,  04:43:59,44680.19722,0.86,11.1
1584,4/29/22,  04:48:59,44680.20069,0.74,11.6
1585,4/29/22,  04:54:00,44680.20417,0.7,9.7
1586,4/29/22,  04:59:00,44680.20764,0.73,12.3
1587,4/29/22,  05:03:59,44680.211110000004,0.55,9.7
1588,4/29/22,  05:08:59,44680.21458,0.59,12.8
1589,4/29/22,  05:14:00,44680.21806,0.55,8.6
1590,4/29/22,  05:19:00,44680.22153,0.53,9.9
1591,4/29/22,  05:23:59,44680.225,0.54,10.8
1592,4/29/22,  05:28:59,44680.22847,0.5,14.1
1593,4/29/22,  05:33:59,44680.23194,0.49,12.4
1594,4/29/22,  05:39:00,44680.23542,0.47,12.5
1595,4/29/22,  05:44:00,44680.23889,1.31,10.5
1596,4/29/22,  05:48:59,44680.242360000004,0.56,11.3
1597,4/29/22,  22:39:59,44680.94444,1.17,0.1
1598,4/30/22,  04:20:00,44681.18056,2.17,2.8
1599,4/30/22,  04:25:00,44681.184030000004,1.07,4.1
1600,4/30/22,  04:30:00,44681.1875,0.82,4.0
1601,4/30/22,  04:34:59,44681.190969999996,0.74,3.8
1602,4/30/22,  04:39:59,44681.19444,1.02,3.1
1603,4/30/22,  04:45:00,44681.19792,0.6,4.2
1604,4/30/22,  04:50:00,44681.201389999995,0.78,4.5
1605,4/30/22,  05:05:00,44681.21181,0.72,4.0
1606,4/30/22,  05:10:00,44681.215280000004,0.64,3.8
1607,4/30/22,  05:24:59,44681.22569,1.11,5.3
1608,4/30/22,  05:30:00,44681.22917,0.58,6.2
1609,4/30/22,  05:35:00,44681.232639999995,0.62,6.3
1610,4/30/22,  05:39:59,44681.236110000005,0.86,4.9
1611,4/30/22,  05:44:59,44681.23958,0.88,6.1
1612,4/30/22,  05:50:00,44681.24306,0.99,5.4
1613,4/30/22,  05:55:00,44681.246530000004,0.94,6.8
1614,4/30/22,  22:43:59,44681.94722,1.2,2.5
1615,4/30/22,  22:48:59,44681.95069,0.86,2.6
1616,4/30/22,  22:59:59,44681.95833,1.32,2.1
1617,4/30/22,  23:05:00,44681.96181,0.94,2.5
1618,4/30/22,  23:10:00,44681.965280000004,0.88,2.2
1619,4/30/22,  23:15:00,44681.96875,0.88,2.3
1620,4/30/22,  23:19:59,44681.972219999996,0.75,2.0
1621,4/30/22,  23:33:59,44681.98194,0.79,2.2
1622,4/30/22,  23:39:00,44681.98542,0.85,2.0
1623,4/30/22,  23:44:00,44681.98889,0.8,1.8
1624,4/30/22,  23:48:59,44681.992360000004,0.84,1.7
1625,4/30/22,  23:53:59,44681.99583,0.94,1.4
1626,4/30/22,  23:59:00,44681.99931,0.9,1.2
1627,5/1/22,  00:04:00,44682.00278,0.81,0.7
1628,5/1/22,  00:58:59,44682.04097,0.81,0.1
1629,5/1/22,  01:14:00,44682.05139,0.68,0.1
1630,5/1/22,  01:18:59,44682.054860000004,0.77,0.5
1631,5/1/22,  01:23:59,44682.05833,0.83,1.2
1632,5/1/22,  01:29:00,44682.06181,0.79,1.4
1633,5/1/22,  01:34:00,44682.06528,0.75,2.1
1634,5/1/22,  01:38:59,44682.06875,0.68,2.3
1635,5/1/22,  01:43:59,44682.07222,0.66,2.4
1636,5/1/22,  01:48:59,44682.07569,0.59,2.0
1637,5/1/22,  01:54:00,44682.07917,0.67,2.4
1638,5/1/22,  01:59:00,44682.08264,0.74,1.4
1639,5/1/22,  02:23:59,44682.1,0.66,1.8
1640,5/1/22,  02:28:59,44682.10347,0.66,2.3
1641,5/1/22,  02:33:59,44682.10694,0.7,2.8
1642,5/1/22,  02:39:00,44682.11042,0.65,2.9
1643,5/1/22,  02:44:00,44682.11389,0.63,2.3
1644,5/1/22,  02:48:59,44682.117360000004,0.6,1.6
1645,5/1/22,  02:53:59,44682.12083,0.76,3.2
1646,5/1/22,  02:59:00,44682.12431,0.72,2.7
1647,5/1/22,  03:04:00,44682.12778,0.81,2.1
1648,5/1/22,  03:08:59,44682.13125,0.83,2.8
1649,5/1/22,  03:13:59,44682.13472,0.76,3.7
1650,5/1/22,  03:18:59,44682.13819,0.84,2.8
1651,5/1/22,  03:24:00,44682.14167,0.93,1.4
1652,5/1/22,  03:29:00,44682.14514,0.83,3.5
1653,5/1/22,  03:33:59,44682.148610000004,0.87,2.1
1654,5/1/22,  03:38:59,44682.15208,0.78,3.2
1655,5/1/22,  03:44:00,44682.15556,0.7,1.6
1656,5/1/22,  05:03:59,44682.211110000004,0.64,0.6
1657,5/1/22,  05:08:59,44682.21458,0.59,2.2
1658,5/1/22,  05:14:00,44682.21806,0.51,2.3
1659,5/1/22,  05:39:59,44682.236110000005,0.81,1.1
1660,5/1/22,  05:44:59,44682.23958,1.02,1.9
1661,5/1/22,  05:50:00,44682.24306,0.83,3.2
1662,5/1/22,  05:55:00,44682.246530000004,0.69,2.2
1663,5/1/22,  23:10:00,44682.965280000004,1.68,0.5
1664,5/2/22,  02:53:59,44683.12083,0.94,3.1
1665,5/2/22,  02:59:00,44683.12431,0.85,1.8
1666,5/2/22,  03:04:00,44683.12778,3.98,2.3
1667,5/2/22,  03:08:59,44683.13125,6.46,3.3
1668,5/2/22,  22:45:00,44683.94792,1.58,2.6
1669,5/2/22,  22:50:00,44683.951389999995,1.48,2.3
1670,5/2/22,  22:54:59,44683.954860000005,1.88,2.2
1671,5/2/22,  22:59:59,44683.95833,1.74,1.2
1672,5/2/22,  23:05:00,44683.96181,1.65,0.1
1673,5/3/22,  02:39:00,44684.11042,2.26,2.6
1674,5/3/22,  02:44:00,44684.11389,1.43,2.7
1675,5/3/22,  02:48:59,44684.117360000004,1.36,3.6
1676,5/3/22,  03:00:00,44684.125,1.45,2.7
1677,5/3/22,  03:04:59,44684.128469999996,1.81,2.9
1678,5/3/22,  03:09:59,44684.13194,1.45,4.9
1679,5/3/22,  03:15:00,44684.13542,1.33,3.1
1680,5/3/22,  03:20:00,44684.138889999995,1.29,4.1
1681,5/3/22,  03:24:59,44684.142360000005,1.4,4.0
1682,5/3/22,  03:40:00,44684.152780000004,1.25,2.5
1683,5/3/22,  03:44:00,44684.15556,1.15,3.7
1684,5/3/22,  03:49:00,44684.15903,1.23,2.9
1685,5/3/22,  03:53:59,44684.1625,1.29,3.6
1686,5/3/22,  03:58:59,44684.16597,1.27,3.0
1687,5/3/22,  04:03:59,44684.16944,1.42,5.5
1688,5/3/22,  04:09:00,44684.17292,1.28,4.7
1689,5/3/22,  04:14:00,44684.17639,1.44,5.4
1690,5/3/22,  04:29:00,44684.18681,1.44,3.9
1691,5/3/22,  04:34:00,44684.19028,1.49,7.3
1692,5/3/22,  04:38:59,44684.19375,1.84,6.5
1693,5/3/22,  04:43:59,44684.19722,1.69,5.6
1694,5/3/22,  04:48:59,44684.20069,1.44,6.6
1695,5/3/22,  04:54:00,44684.20417,1.33,6.0
1696,5/3/22,  04:59:00,44684.20764,1.32,6.2
1697,5/3/22,  05:03:59,44684.211110000004,1.37,4.7
1698,5/3/22,  05:08:59,44684.21458,1.36,6.3
1699,5/3/22,  05:14:00,44684.21806,1.2,8.3
1700,5/3/22,  05:19:00,44684.22153,1.22,6.4
1701,5/3/22,  05:23:59,44684.225,1.34,5.8
1702,5/3/22,  05:39:00,44684.23542,1.3,5.6
1703,5/3/22,  05:44:00,44684.23889,1.38,5.7
1704,5/3/22,  05:48:59,44684.242360000004,1.48,7.7
1705,5/3/22,  05:53:59,44684.24583,1.59,7.3
1706,5/3/22,  05:59:00,44684.24931,1.58,6.6
1707,5/3/22,  22:54:59,44684.954860000005,0.85,4.3
1708,5/3/22,  23:24:59,44684.97569,1.93,3.5
1709,5/3/22,  23:30:00,44684.97917,1.01,0.1
1710,5/3/22,  23:44:59,44684.98958,0.79,3.2
1711,5/3/22,  23:50:00,44684.99306,0.6,2.8
1712,5/3/22,  23:55:00,44684.996530000004,0.6,2.7
1713,5/4/22,  00:00:00,44685.0,0.57,3.1
1714,5/4/22,  00:20:00,44685.013889999995,0.62,2.9
1715,5/4/22,  00:24:59,44685.017360000005,0.54,3.3
1716,5/4/22,  00:29:59,44685.02083,0.55,3.4
1717,5/4/22,  00:35:00,44685.02431,0.62,3.6
1718,5/4/22,  00:40:00,44685.027780000004,0.71,4.0
1719,5/4/22,  00:45:00,44685.03125,0.63,4.1
1720,5/4/22,  00:49:59,44685.034719999996,0.68,3.8
1721,5/4/22,  00:54:59,44685.03819,0.64,3.6
1722,5/4/22,  01:00:00,44685.04167,0.65,3.4
1723,5/4/22,  01:05:00,44685.045139999995,0.62,3.3
1724,5/4/22,  01:09:59,44685.048610000005,0.6,3.7
1725,5/4/22,  01:14:00,44685.05139,0.64,3.6
1726,5/4/22,  01:18:59,44685.054860000004,0.7,2.9
1727,5/4/22,  01:23:59,44685.05833,0.57,3.3
1728,5/4/22,  01:29:00,44685.06181,0.64,2.8
1729,5/4/22,  01:48:59,44685.07569,0.58,4.1
1730,5/4/22,  01:54:00,44685.07917,0.45,0.1
1731,5/4/22,  01:59:00,44685.08264,0.45,4.6
1732,5/4/22,  02:03:59,44685.086110000004,0.5,4.9
1733,5/4/22,  02:08:59,44685.08958,0.51,4.6
1734,5/4/22,  02:23:59,44685.1,0.51,3.1
1735,5/4/22,  02:28:59,44685.10347,0.51,2.0
1736,5/4/22,  02:33:59,44685.10694,0.5,4.9
1737,5/4/22,  02:39:00,44685.11042,0.57,3.3
1738,5/4/22,  02:44:00,44685.11389,0.57,3.4
1739,5/4/22,  02:48:59,44685.117360000004,0.66,2.9
1740,5/4/22,  02:53:59,44685.12083,0.61,4.3
1741,5/4/22,  02:59:00,44685.12431,0.53,3.7
1742,5/4/22,  03:04:00,44685.12778,0.59,4.0
1743,5/4/22,  03:08:59,44685.13125,0.71,4.5
1744,5/4/22,  03:13:59,44685.13472,0.7,4.3
1745,5/4/22,  03:18:59,44685.13819,0.66,4.7
1746,5/4/22,  03:24:00,44685.14167,0.69,3.9
1747,5/4/22,  03:29:00,44685.14514,0.64,5.1
1748,5/4/22,  03:44:00,44685.15556,0.65,5.5
1749,5/4/22,  03:49:00,44685.15903,0.57,4.3
1750,5/4/22,  03:53:59,44685.1625,0.6,4.7
1751,5/4/22,  03:58:59,44685.16597,0.62,5.6
1752,5/4/22,  04:03:59,44685.16944,0.67,5.1
1753,5/4/22,  04:09:00,44685.17292,0.73,4.7
1754,5/4/22,  04:23:59,44685.18333,0.77,4.8
1755,5/4/22,  04:29:00,44685.18681,0.82,5.2
1756,5/4/22,  04:34:00,44685.19028,0.83,4.6
1757,5/4/22,  04:38:59,44685.19375,0.83,4.1
1758,5/4/22,  04:43:59,44685.19722,0.8,6.5
1759,5/4/22,  04:48:59,44685.20069,0.82,5.5
1760,5/4/22,  04:54:00,44685.20417,0.8,4.6
1761,5/4/22,  04:59:00,44685.20764,0.73,5.0
1762,5/4/22,  05:03:59,44685.211110000004,0.73,6.2
1763,5/4/22,  05:08:59,44685.21458,0.78,5.4
1764,5/4/22,  05:14:00,44685.21806,0.7,5.8
1765,5/4/22,  05:19:00,44685.22153,0.72,3.5
1766,5/4/22,  05:23:59,44685.225,0.74,6.4
1767,5/4/22,  05:39:00,44685.23542,0.77,6.1
1768,5/4/22,  05:44:00,44685.23889,0.8,6.6
1769,5/4/22,  05:48:59,44685.242360000004,0.72,3.4
1770,5/4/22,  05:53:59,44685.24583,0.77,6.2
1771,5/4/22,  05:59:00,44685.24931,0.73,6.8
1772,5/4/22,  22:59:59,44685.95833,0.62,3.4
1773,5/5/22,  01:54:59,44686.079860000005,1.24,0.1
1774,5/5/22,  01:59:59,44686.08333,0.57,3.0
1775,5/5/22,  02:05:00,44686.08681,0.65,3.5
1776,5/5/22,  02:19:59,44686.097219999996,0.58,3.4
1777,5/5/22,  02:24:59,44686.10069,0.73,2.6
1778,5/5/22,  02:30:00,44686.10417,0.51,3.6
1779,5/5/22,  02:35:00,44686.107639999995,3.27,3.4
1780,5/5/22,  02:39:59,44686.111110000005,0.7,4.1
1781,5/5/22,  02:55:00,44686.121530000004,0.72,3.9
1782,5/5/22,  03:15:00,44686.13542,0.53,2.7
1783,5/5/22,  03:40:00,44686.152780000004,0.58,2.7
1784,5/5/22,  04:09:59,44686.173610000005,0.7,2.2
1785,5/5/22,  04:54:00,44686.20417,0.45,1.4
1786,5/5/22,  04:59:00,44686.20764,0.5,0.6
1787,5/5/22,  05:03:59,44686.211110000004,0.42,1.7
1788,5/5/22,  05:19:00,44686.22153,0.49,1.1
1789,5/5/22,  05:33:59,44686.23194,0.49,3.8
1790,5/5/22,  22:29:00,44686.93681,10.35,6.5
1791,5/5/22,  22:59:00,44686.95764,0.85,6.9
1792,5/6/22,  00:15:00,44687.01042,1.14,5.6
1793,5/6/22,  00:18:59,44687.01319,4.72,5.2
1794,5/6/22,  00:24:00,44687.01667,0.87,5.1
1795,5/6/22,  00:29:00,44687.02014,1.04,5.0
1796,5/6/22,  00:44:00,44687.03056,0.76,4.8
1797,5/6/22,  00:49:00,44687.03403,0.76,4.3
1798,5/6/22,  00:53:59,44687.0375,0.75,4.7
1799,5/6/22,  00:58:59,44687.04097,1.06,5.6
1800,5/6/22,  01:03:59,44687.04444,0.93,6.3
1801,5/6/22,  01:09:00,44687.04792,0.76,5.7
1802,5/6/22,  01:54:00,44687.07917,0.72,5.7
1803,5/6/22,  05:55:00,44687.246530000004,0.82,8.0
1804,5/6/22,  22:30:00,44687.9375,1.16,6.7
1805,5/6/22,  22:34:59,44687.940969999996,0.8,6.6
1806,5/6/22,  22:50:00,44687.951389999995,1.1,7.4
1807,5/6/22,  22:54:59,44687.954860000005,0.96,7.0
1808,5/6/22,  23:19:59,44687.972219999996,0.78,7.1
1809,5/6/22,  23:24:59,44687.97569,0.82,7.0
1810,5/6/22,  23:30:00,44687.97917,0.78,7.2
1811,5/6/22,  23:35:00,44687.982639999995,0.93,7.1
1812,5/6/22,  23:39:59,44687.986110000005,0.88,7.0
1813,5/6/22,  23:44:59,44687.98958,0.82,7.3
1814,5/6/22,  23:50:00,44687.99306,0.76,7.2
1815,5/6/22,  23:55:00,44687.996530000004,0.87,7.0
1816,5/7/22,  00:00:00,44688.0,0.88,7.1
1817,5/7/22,  00:04:59,44688.003469999996,0.67,6.9
1818,5/7/22,  00:09:59,44688.00694,0.72,7.1
1819,5/7/22,  00:15:00,44688.01042,0.66,7.6
1820,5/7/22,  00:20:00,44688.013889999995,0.72,6.9
1821,5/7/22,  00:24:59,44688.017360000005,0.75,7.5
1822,5/7/22,  00:29:59,44688.02083,0.74,8.9
1823,5/7/22,  00:35:00,44688.02431,0.76,8.2
1824,5/7/22,  00:40:00,44688.027780000004,0.8,7.1
1825,5/7/22,  00:45:00,44688.03125,0.76,7.9
1826,5/7/22,  00:49:59,44688.034719999996,0.83,7.8
1827,5/7/22,  00:54:59,44688.03819,0.99,7.4
1828,5/7/22,  01:00:00,44688.04167,1.11,7.7
1829,5/7/22,  01:14:59,44688.05208,1.02,7.2
1830,5/7/22,  01:18:59,44688.054860000004,0.9,7.6
1831,5/7/22,  01:23:59,44688.05833,0.8,7.9
1832,5/7/22,  01:29:00,44688.06181,0.8,7.7
1833,5/7/22,  01:34:00,44688.06528,0.7,7.5
1834,5/7/22,  01:38:59,44688.06875,0.67,7.7
1835,5/7/22,  01:43:59,44688.07222,0.71,0.1
1836,5/7/22,  01:59:00,44688.08264,0.78,7.7
1837,5/7/22,  02:03:59,44688.086110000004,0.85,7.2
1838,5/7/22,  02:08:59,44688.08958,0.8,7.0
1839,5/7/22,  02:30:00,44688.10417,0.79,6.9
1840,5/7/22,  02:39:59,44688.111110000005,0.77,7.2
1841,5/7/22,  02:44:59,44688.11458,1.17,7.4
1842,5/7/22,  02:59:00,44688.12431,1.01,7.7
1843,5/7/22,  03:13:59,44688.13472,0.83,7.1
1844,5/7/22,  03:18:59,44688.13819,0.76,6.7
1845,5/7/22,  03:24:00,44688.14167,0.82,5.0
1846,5/7/22,  03:35:00,44688.14931,0.97,5.9
1847,5/7/22,  03:40:00,44688.152780000004,1.05,5.4
1848,5/7/22,  03:45:00,44688.15625,1.1,5.0
1849,5/7/22,  03:49:59,44688.159719999996,0.97,4.9
1850,5/7/22,  03:54:59,44688.16319,0.9,0.1
1851,5/7/22,  04:00:00,44688.16667,0.93,4.4
1852,5/7/22,  04:14:59,44688.17708,0.79,3.4
1853,5/7/22,  04:20:00,44688.18056,0.79,4.2
1854,5/7/22,  04:25:00,44688.184030000004,0.71,3.8
1855,5/7/22,  04:30:00,44688.1875,0.72,4.1
1856,5/7/22,  04:34:59,44688.190969999996,0.77,4.0
1857,5/7/22,  04:39:59,44688.19444,0.82,4.1
1858,5/7/22,  04:45:00,44688.19792,0.76,4.2
1859,5/7/22,  04:59:59,44688.20833,0.8,4.9
1860,5/7/22,  05:05:00,44688.21181,0.76,5.3
1861,5/7/22,  05:10:00,44688.215280000004,0.84,5.0
1862,5/7/22,  05:15:00,44688.21875,0.88,5.7
1863,5/7/22,  05:19:59,44688.222219999996,0.83,5.0
1864,5/7/22,  05:24:59,44688.22569,0.76,5.1
1865,5/7/22,  05:30:00,44688.22917,0.76,5.9
1866,5/7/22,  05:35:00,44688.232639999995,0.71,6.4
1867,5/7/22,  05:39:59,44688.236110000005,0.74,5.4
1868,5/7/22,  05:44:59,44688.23958,0.76,5.6
1869,5/7/22,  05:50:00,44688.24306,0.84,5.8
1870,5/7/22,  05:55:00,44688.246530000004,0.99,4.0
1871,5/8/22,  22:45:00,44689.94792,1.28,1.8
1872,5/8/22,  22:50:00,44689.951389999995,0.94,3.0
1873,5/8/22,  22:54:59,44689.954860000005,0.94,2.7
1874,5/8/22,  22:59:59,44689.95833,0.87,0.7
1875,5/9/22,  00:24:59,44690.017360000005,0.97,1.2
1876,5/9/22,  00:29:59,44690.02083,0.86,1.3
1877,5/9/22,  00:45:00,44690.03125,0.94,0.1
1878,5/9/22,  00:49:59,44690.034719999996,0.85,2.0
1879,5/9/22,  00:54:59,44690.03819,0.86,0.9
1880,5/9/22,  01:00:00,44690.04167,0.8,1.2
1881,5/9/22,  03:58:59,44690.16597,0.86,0.2
1882,5/9/22,  04:03:59,44690.16944,0.84,0.7
1883,5/9/22,  04:09:00,44690.17292,0.83,0.1
1884,5/9/22,  04:14:00,44690.17639,0.77,0.6
1885,5/9/22,  04:18:59,44690.179860000004,0.73,0.1
1886,5/9/22,  04:23:59,44690.18333,0.83,1.7
1887,5/9/22,  04:29:00,44690.18681,0.93,0.7
1888,5/9/22,  04:43:59,44690.19722,0.96,1.1
1889,5/9/22,  04:48:59,44690.20069,0.97,0.6
1890,5/9/22,  05:03:59,44690.211110000004,0.85,0.6
1891,5/9/22,  05:08:59,44690.21458,0.88,1.3
1892,5/9/22,  05:14:00,44690.21806,0.95,0.6
1893,5/9/22,  05:19:00,44690.22153,0.94,0.9
1894,5/9/22,  05:23:59,44690.225,1.05,1.1
1895,5/9/22,  05:28:59,44690.22847,1.1,2.4
1896,5/9/22,  05:39:59,44690.236110000005,1.13,2.4
1897,5/9/22,  05:44:59,44690.23958,1.09,1.8
1898,5/9/22,  05:50:00,44690.24306,1.28,1.3
1899,5/9/22,  05:55:00,44690.246530000004,1.23,0.7
1900,5/9/22,  22:34:59,44690.940969999996,1.55,1.5
1901,5/9/22,  22:45:00,44690.94792,1.02,1.1
1902,5/9/22,  22:48:59,44690.95069,0.75,1.6
1903,5/10/22,  00:24:00,44691.01667,0.83,1.3
1904,5/10/22,  00:29:00,44691.02014,0.67,1.4
1905,5/10/22,  00:33:59,44691.023610000004,0.63,1.2
1906,5/10/22,  00:38:59,44691.02708,0.63,1.1
1907,5/10/22,  00:44:00,44691.03056,0.64,2.2
1908,5/10/22,  01:09:00,44691.04792,0.62,1.4
1909,5/10/22,  01:14:00,44691.05139,0.7,1.7
1910,5/10/22,  01:18:59,44691.054860000004,0.63,2.1
1911,5/10/22,  01:54:00,44691.07917,0.57,2.9
1912,5/10/22,  01:59:00,44691.08264,0.68,3.0
1913,5/10/22,  02:03:59,44691.086110000004,0.72,3.2
1914,5/10/22,  02:08:59,44691.08958,0.59,3.5
1915,5/10/22,  02:14:00,44691.09306,0.6,3.2
1916,5/10/22,  02:24:59,44691.10069,0.58,2.8
1917,5/10/22,  02:39:59,44691.111110000005,0.61,4.0
1918,5/10/22,  04:34:59,44691.190969999996,0.8,0.6
1919,5/10/22,  04:39:59,44691.19444,0.74,0.9
1920,5/10/22,  04:45:00,44691.19792,0.83,0.6
1921,5/10/22,  04:50:00,44691.201389999995,0.78,1.5
1922,5/10/22,  04:54:59,44691.204860000005,0.75,2.0
1923,5/10/22,  04:59:59,44691.20833,0.64,0.8
1924,5/10/22,  05:05:00,44691.21181,0.75,0.5
1925,5/10/22,  05:10:00,44691.215280000004,0.74,1.4
1926,5/10/22,  05:15:00,44691.21875,0.85,0.7
1927,5/10/22,  05:19:00,44691.22153,0.93,1.7
1928,5/10/22,  05:23:59,44691.225,0.86,1.6
1929,5/10/22,  05:28:59,44691.22847,0.84,1.7
1930,5/10/22,  05:33:59,44691.23194,0.85,3.2
1931,5/10/22,  05:39:00,44691.23542,0.91,2.4
1932,5/10/22,  05:44:00,44691.23889,2.42,2.9
1933,5/10/22,  05:48:59,44691.242360000004,1.11,1.5
1934,5/10/22,  05:53:59,44691.24583,1.04,1.4
1935,5/10/22,  05:59:00,44691.24931,0.99,0.7
1936,5/10/22,  22:25:00,44691.934030000004,0.88,7.2
1937,5/10/22,  22:29:00,44691.93681,1.04,5.1
1938,5/10/22,  22:34:00,44691.94028,0.79,6.0
1939,5/10/22,  22:38:59,44691.94375,0.6,7.0
1940,5/10/22,  22:48:59,44691.95069,0.66,5.9
1941,5/10/22,  23:03:59,44691.961110000004,0.57,5.3
1942,5/11/22,  05:24:59,44692.22569,1.93,5.5
1943,5/11/22,  05:30:00,44692.22917,1.82,5.6
1944,5/11/22,  05:35:00,44692.232639999995,1.45,6.9
1945,5/11/22,  05:39:59,44692.236110000005,0.73,7.7
1946,5/11/22,  05:44:59,44692.23958,0.64,7.2
1947,5/11/22,  05:50:00,44692.24306,0.55,7.3
1948,5/11/22,  05:55:00,44692.246530000004,0.52,6.3
1949,5/12/22,  22:38:59,44693.94375,0.91,0.4
1950,5/12/22,  22:48:59,44693.95069,0.86,1.2
1951,5/12/22,  22:54:00,44693.95417,0.63,1.6
1952,5/12/22,  22:59:00,44693.95764,0.55,1.9
1953,5/12/22,  23:03:59,44693.961110000004,0.76,2.1
1954,5/12/22,  23:08:59,44693.96458,0.77,1.9
1955,5/12/22,  23:14:00,44693.96806,0.66,2.1
1956,5/12/22,  23:19:00,44693.97153,0.66,1.5
1957,5/12/22,  23:23:59,44693.975,0.61,1.7
1958,5/12/22,  23:28:59,44693.97847,0.71,2.0
1959,5/12/22,  23:33:59,44693.98194,0.71,2.3
1960,5/12/22,  23:39:00,44693.98542,0.73,1.9
1961,5/12/22,  23:44:00,44693.98889,0.76,2.6
1962,5/12/22,  23:48:59,44693.992360000004,0.96,2.3
1963,5/12/22,  23:53:59,44693.99583,0.86,2.7
1964,5/12/22,  23:59:00,44693.99931,0.77,3.1
1965,5/13/22,  00:04:00,44694.00278,0.79,2.9
1966,5/13/22,  00:08:59,44694.00625,0.81,2.7
1967,5/13/22,  00:13:59,44694.00972,0.68,2.4
1968,5/13/22,  00:18:59,44694.01319,0.81,2.6
1969,5/13/22,  00:24:00,44694.01667,0.72,2.7
1970,5/13/22,  00:29:00,44694.02014,0.76,2.3
1971,5/13/22,  00:33:59,44694.023610000004,0.72,2.5
1972,5/13/22,  00:38:59,44694.02708,0.75,3.1
1973,5/13/22,  00:44:00,44694.03056,0.78,3.2
1974,5/13/22,  00:49:00,44694.03403,0.73,2.6
1975,5/13/22,  00:53:59,44694.0375,0.67,2.3
1976,5/13/22,  00:58:59,44694.04097,0.68,2.8
1977,5/13/22,  01:03:59,44694.04444,0.63,2.9
1978,5/13/22,  01:14:00,44694.05139,0.8,3.0
1979,5/13/22,  01:18:59,44694.054860000004,0.7,2.9
1980,5/13/22,  01:23:59,44694.05833,0.76,2.6
1981,5/13/22,  01:29:00,44694.06181,0.7,2.1
1982,5/13/22,  01:34:00,44694.06528,0.66,2.4
1983,5/13/22,  01:38:59,44694.06875,0.75,2.6
1984,5/13/22,  01:43:59,44694.07222,0.62,3.4
1985,5/13/22,  01:48:59,44694.07569,0.7,3.5
1986,5/13/22,  01:54:00,44694.07917,0.56,3.4
1987,5/13/22,  01:59:00,44694.08264,0.7,3.6
1988,5/13/22,  02:03:59,44694.086110000004,0.59,3.4
1989,5/13/22,  02:08:59,44694.08958,0.67,3.7
1990,5/13/22,  02:14:00,44694.09306,0.64,3.9
1991,5/13/22,  02:19:00,44694.09653,0.59,5.0
1992,5/13/22,  02:48:59,44694.117360000004,0.68,5.6
1993,5/13/22,  02:53:59,44694.12083,0.71,5.9
1994,5/13/22,  02:59:00,44694.12431,0.89,5.1
1995,5/13/22,  03:04:00,44694.12778,0.77,5.3
1996,5/13/22,  03:08:59,44694.13125,0.74,5.4
1997,5/13/22,  03:13:59,44694.13472,0.78,5.1
1998,5/13/22,  03:18:59,44694.13819,0.8,4.8
1999,5/13/22,  03:24:00,44694.14167,0.75,5.2
2000,5/13/22,  03:29:00,44694.14514,0.82,5.3
2001,5/13/22,  03:33:59,44694.148610000004,0.73,5.2
2002,5/13/22,  03:38:59,44694.15208,0.68,5.4
2003,5/13/22,  03:44:00,44694.15556,0.7,5.1
2004,5/13/22,  03:49:00,44694.15903,0.7,6.1
2005,5/13/22,  03:53:59,44694.1625,0.86,5.9
2006,5/13/22,  03:58:59,44694.16597,1.04,6.0
2007,5/13/22,  04:03:59,44694.16944,1.01,6.8
2008,5/13/22,  04:09:00,44694.17292,1.21,6.5
2009,5/13/22,  04:14:00,44694.17639,1.76,6.7
2010,5/13/22,  04:18:59,44694.179860000004,1.16,6.9
2011,5/13/22,  04:34:00,44694.19028,0.96,7.9
2012,5/13/22,  04:38:59,44694.19375,2.82,7.2
2013,5/13/22,  04:43:59,44694.19722,1.34,7.1
2014,5/13/22,  04:48:59,44694.20069,1.21,6.7
2015,5/13/22,  04:54:00,44694.20417,1.36,6.4
2016,5/13/22,  04:59:00,44694.20764,1.44,7.0
2017,5/13/22,  05:03:59,44694.211110000004,1.22,6.4
2018,5/13/22,  05:08:59,44694.21458,1.03,6.2
