datetime,fecha,windSp
44667.590280000004,4/16/22 14:10,1.4
44667.59375,4/16/22 14:15,0.9
44667.60347,4/16/22 14:29,0.2
44667.60694,4/16/22 14:34,0.8
44667.61042,4/16/22 14:39,1.7
44667.61389,4/16/22 14:44,1.5
44667.617360000004,4/16/22 14:49,0.6
44667.62083,4/16/22 14:54,0.9
44667.62431,4/16/22 14:59,1.2
44667.63472,4/16/22 15:14,2.3
44667.64514,4/16/22 15:29,2.3
44667.648610000004,4/16/22 15:34,2.7
44667.65208,4/16/22 15:39,2.6
44667.65556,4/16/22 15:44,2.3
44667.65903,4/16/22 15:49,2.1
44667.6625,4/16/22 15:54,2.7
44667.66597,4/16/22 15:59,2.6
44667.66944,4/16/22 16:04,2.9
44667.67292,4/16/22 16:09,3.0
44667.67639,4/16/22 16:14,3.1
44667.679860000004,4/16/22 16:19,2.8
44667.68333,4/16/22 16:24,2.6
44667.68681,4/16/22 16:29,2.8
44667.69028,4/16/22 16:34,2.5
44667.69375,4/16/22 16:39,2.4
44667.70417,4/16/22 16:54,2.4
44667.70764,4/16/22 16:59,2.0
44667.711110000004,4/16/22 17:04,2.4
44667.71458,4/16/22 17:09,2.3
44667.71806,4/16/22 17:14,2.0
44667.72153,4/16/22 17:19,2.8
44667.725,4/16/22 17:24,2.3
44667.72847,4/16/22 17:29,3.0
44667.73194,4/16/22 17:34,2.7
44667.73542,4/16/22 17:39,2.5
44667.73889,4/16/22 17:44,2.3
44667.742360000004,4/16/22 17:49,2.8
44667.74583,4/16/22 17:54,2.6
44667.74931,4/16/22 17:59,2.4
44667.75278,4/16/22 18:04,1.7
44667.75625,4/16/22 18:09,2.1
44667.75972,4/16/22 18:14,1.7
44667.76319,4/16/22 18:19,1.8
44667.76667,4/16/22 18:24,1.7
44667.77014,4/16/22 18:29,2.3
44667.773610000004,4/16/22 18:34,2.1
44667.77708,4/16/22 18:39,2.0
44667.78056,4/16/22 18:44,2.4
44667.78403,4/16/22 18:49,2.0
44667.7875,4/16/22 18:54,1.4
44667.79097,4/16/22 18:59,1.9
44667.79444,4/16/22 19:04,3.9
44667.79792,4/16/22 19:09,3.2
44667.80139,4/16/22 19:14,2.0
44667.804860000004,4/16/22 19:19,1.4
44667.80833,4/16/22 19:24,0.1
44667.81181,4/16/22 19:29,1.7
44667.81528,4/16/22 19:34,1.5
44667.82292,4/16/22 19:45,1.7
44667.826389999995,4/16/22 19:50,1.4
44667.829860000005,4/16/22 19:55,0.9
44667.83333,4/16/22 20:00,1.7
44667.83681,4/16/22 20:05,1.1
44667.840280000004,4/16/22 20:10,1.4
44667.84306,4/16/22 20:14,1.0
44667.85347,4/16/22 20:29,1.1
44667.85694,4/16/22 20:34,1.2
44667.86042,4/16/22 20:39,2.1
44667.86389,4/16/22 20:44,2.7
44667.867360000004,4/16/22 20:49,2.4
44667.87083,4/16/22 20:54,3.1
44667.87431,4/16/22 20:59,2.5
44667.87778,4/16/22 21:04,3.0
44667.88125,4/16/22 21:09,2.7
44667.88472,4/16/22 21:14,2.8
44667.88819,4/16/22 21:19,3.1
44667.89167,4/16/22 21:24,0.1
44667.89514,4/16/22 21:29,2.8
44667.898610000004,4/16/22 21:34,0.1
44667.90208,4/16/22 21:39,3.0
44667.90556,4/16/22 21:44,2.9
44667.90903,4/16/22 21:49,3.6
44667.9125,4/16/22 21:54,3.8
44667.91597,4/16/22 21:59,4.0
44667.92639,4/16/22 22:14,4.0
44667.929860000004,4/16/22 22:19,5.7
44667.93333,4/16/22 22:24,5.3
44667.93681,4/16/22 22:29,6.9
44667.94028,4/16/22 22:34,6.2
44667.94375,4/16/22 22:39,5.3
44667.94722,4/16/22 22:44,7.4
44667.95069,4/16/22 22:49,6.8
44667.95417,4/16/22 22:54,7.3
44667.95764,4/16/22 22:59,6.5
44667.961110000004,4/16/22 23:04,6.6
44667.96458,4/16/22 23:09,8.4
44667.975,4/16/22 23:24,6.8
44667.97847,4/16/22 23:29,6.7
44667.98194,4/16/22 23:34,6.4
44667.98542,4/16/22 23:39,6.7
44667.98889,4/16/22 23:44,6.2
44667.992360000004,4/16/22 23:49,6.5
44667.99583,4/16/22 23:54,5.4
44667.99931,4/16/22 23:59,7.9
44668.00278,4/17/22 0:04,7.8
44668.01319,4/17/22 0:19,6.0
44668.01667,4/17/22 0:24,6.8
44668.02014,4/17/22 0:29,5.8
44668.023610000004,4/17/22 0:34,6.9
44668.02708,4/17/22 0:39,5.3
44668.03056,4/17/22 0:44,6.7
44668.03819,4/17/22 0:55,7.7
44668.04167,4/17/22 1:00,4.4
44668.05139,4/17/22 1:14,5.4
44668.054860000004,4/17/22 1:19,6.3
44668.05833,4/17/22 1:24,6.7
44668.06181,4/17/22 1:29,6.3
44668.06528,4/17/22 1:34,6.6
44668.06875,4/17/22 1:39,6.9
44668.07222,4/17/22 1:44,6.4
44668.07569,4/17/22 1:49,7.1
44668.07917,4/17/22 1:54,6.2
44668.08264,4/17/22 1:59,5.5
44668.086110000004,4/17/22 2:04,6.4
44668.08958,4/17/22 2:09,7.5
44668.09306,4/17/22 2:14,5.6
44668.09653,4/17/22 2:19,4.8
44668.1,4/17/22 2:24,5.9
44668.10347,4/17/22 2:29,6.9
44668.11389,4/17/22 2:44,5.8
44668.117360000004,4/17/22 2:49,4.1
44668.13194,4/17/22 3:10,5.9
44668.13472,4/17/22 3:14,5.6
44668.142360000005,4/17/22 3:25,6.4
44668.14583,4/17/22 3:30,4.6
44668.148610000004,4/17/22 3:34,5.6
44668.15903,4/17/22 3:49,1.7
44668.16944,4/17/22 4:04,3.3
44668.17292,4/17/22 4:09,2.7
44668.17639,4/17/22 4:14,4.5
44668.179860000004,4/17/22 4:19,3.2
44668.18333,4/17/22 4:24,3.5
44668.18681,4/17/22 4:29,5.2
44668.19722,4/17/22 4:44,4.3
44668.20069,4/17/22 4:49,4.5
44668.20417,4/17/22 4:54,3.7
44668.20764,4/17/22 4:59,4.1
44668.211110000004,4/17/22 5:04,4.9
44668.21458,4/17/22 5:09,6.5
44668.21806,4/17/22 5:14,5.7
44668.22153,4/17/22 5:19,6.5
44668.225,4/17/22 5:24,5.4
44668.22847,4/17/22 5:29,5.8
44668.23194,4/17/22 5:34,5.5
44668.23542,4/17/22 5:39,4.8
44668.25,4/17/22 6:00,2.1
44668.253469999996,4/17/22 6:05,3.0
44668.25694,4/17/22 6:10,4.4
44668.26042,4/17/22 6:15,3.4
44668.263889999995,4/17/22 6:20,4.1
44668.267360000005,4/17/22 6:25,4.7
44668.27083,4/17/22 6:30,2.9
44668.27431,4/17/22 6:35,4.5
44668.277780000004,4/17/22 6:40,3.0
44668.28056,4/17/22 6:44,2.8
44668.28403,4/17/22 6:49,4.7
44668.2875,4/17/22 6:54,1.8
44668.29097,4/17/22 6:59,5.3
44668.29444,4/17/22 7:04,3.7
44668.29792,4/17/22 7:09,5.6
44668.30139,4/17/22 7:14,1.2
44668.304860000004,4/17/22 7:19,4.5
44668.30833,4/17/22 7:24,3.5
44668.31181,4/17/22 7:29,3.7
44668.31528,4/17/22 7:34,3.1
44668.31875,4/17/22 7:39,3.6
44668.32222,4/17/22 7:44,3.3
44668.32569,4/17/22 7:49,2.8
44668.32917,4/17/22 7:54,3.4
44668.33264,4/17/22 7:59,2.5
44668.336110000004,4/17/22 8:04,1.5
44668.33958,4/17/22 8:09,1.9
44668.34306,4/17/22 8:14,1.5
44668.34653,4/17/22 8:19,1.8
44668.35,4/17/22 8:24,2.0
44668.35347,4/17/22 8:29,1.0
44668.35694,4/17/22 8:34,1.6
44668.36042,4/17/22 8:39,2.8
44668.36389,4/17/22 8:44,2.1
44668.367360000004,4/17/22 8:49,2.0
44668.37778,4/17/22 9:04,2.8
44668.38125,4/17/22 9:09,1.9
44668.38472,4/17/22 9:14,1.5
44668.38819,4/17/22 9:19,1.1
44668.39167,4/17/22 9:24,1.3
44668.39514,4/17/22 9:29,0.1
44668.398610000004,4/17/22 9:34,1.9
44668.40208,4/17/22 9:39,0.1
44668.40556,4/17/22 9:44,1.4
44668.40903,4/17/22 9:49,1.5
44668.4125,4/17/22 9:54,1.6
44668.41597,4/17/22 9:59,2.3
44668.42639,4/17/22 10:14,1.4
44668.429860000004,4/17/22 10:19,1.3
44668.43333,4/17/22 10:24,2.0
44668.43681,4/17/22 10:29,2.1
44668.44028,4/17/22 10:34,1.9
44668.44375,4/17/22 10:39,2.7
44668.44722,4/17/22 10:44,2.6
44668.45069,4/17/22 10:49,1.6
44668.45417,4/17/22 10:54,2.3
44668.45764,4/17/22 10:59,1.7
44668.461110000004,4/17/22 11:04,1.5
44668.46458,4/17/22 11:09,1.4
44668.46806,4/17/22 11:14,1.9
44668.47153,4/17/22 11:19,1.7
44668.475,4/17/22 11:24,2.2
44668.47847,4/17/22 11:29,1.4
44668.48194,4/17/22 11:34,1.2
44668.48542,4/17/22 11:39,0.9
44668.48889,4/17/22 11:44,0.2
44668.492360000004,4/17/22 11:49,0.3
44668.49583,4/17/22 11:54,0.8
44668.49931,4/17/22 11:59,0.6
44668.50278,4/17/22 12:04,0.4
44668.50625,4/17/22 12:09,1.0
44668.513889999995,4/17/22 12:20,0.2
44668.517360000005,4/17/22 12:25,0.6
44668.52083,4/17/22 12:30,1.0
44668.534719999996,4/17/22 12:50,0.6
44668.54167,4/17/22 13:00,0.3
44668.545139999995,4/17/22 13:05,1.0
44668.548610000005,4/17/22 13:10,0.5
44668.55139,4/17/22 13:14,0.1
44668.554860000004,4/17/22 13:19,0.8
44668.55833,4/17/22 13:24,1.4
44668.56181,4/17/22 13:29,1.3
44668.56528,4/17/22 13:34,1.4
44668.57569,4/17/22 13:49,1.1
44668.57917,4/17/22 13:54,1.9
44668.58264,4/17/22 13:59,0.7
44668.586110000004,4/17/22 14:04,0.6
44668.58958,4/17/22 14:09,0.4
44668.59306,4/17/22 14:14,0.6
44668.59653,4/17/22 14:19,0.9
44668.6,4/17/22 14:24,1.1
44668.60347,4/17/22 14:29,1.4
44668.60694,4/17/22 14:34,2.1
44668.61042,4/17/22 14:39,1.7
44668.61389,4/17/22 14:44,2.4
44668.617360000004,4/17/22 14:49,2.1
44668.62083,4/17/22 14:54,2.4
44668.62431,4/17/22 14:59,2.2
44668.62778,4/17/22 15:04,2.6
44668.63125,4/17/22 15:09,3.5
44668.63472,4/17/22 15:14,3.7
44668.63819,4/17/22 15:19,3.6
44668.64167,4/17/22 15:24,3.4
44668.64514,4/17/22 15:29,3.5
44668.648610000004,4/17/22 15:34,3.0
44668.65208,4/17/22 15:39,2.7
44668.65556,4/17/22 15:44,2.4
44668.65903,4/17/22 15:49,2.1
44668.6625,4/17/22 15:54,1.5
44668.66597,4/17/22 15:59,0.7
44668.66944,4/17/22 16:04,1.4
44668.67292,4/17/22 16:09,1.5
44668.67639,4/17/22 16:14,2.7
44668.679860000004,4/17/22 16:19,1.3
44668.68333,4/17/22 16:24,1.0
44668.68681,4/17/22 16:29,1.2
44668.69722,4/17/22 16:44,0.3
44668.70069,4/17/22 16:49,0.5
44668.70417,4/17/22 16:54,0.4
44668.70764,4/17/22 16:59,0.5
44668.711110000004,4/17/22 17:04,0.4
44668.71458,4/17/22 17:09,0.5
44668.71806,4/17/22 17:14,1.3
44668.72153,4/17/22 17:19,1.4
44668.725,4/17/22 17:24,1.9
44668.72847,4/17/22 17:29,2.2
44668.73194,4/17/22 17:34,1.2
44668.73542,4/17/22 17:39,1.5
44668.73889,4/17/22 17:44,2.1
44668.742360000004,4/17/22 17:49,2.7
44668.74583,4/17/22 17:54,2.6
44668.753469999996,4/17/22 18:05,1.2
44668.75694,4/17/22 18:10,1.5
44668.76042,4/17/22 18:15,2.1
44668.763889999995,4/17/22 18:20,1.8
44668.767360000005,4/17/22 18:25,1.7
44668.77083,4/17/22 18:30,1.2
44668.77431,4/17/22 18:35,0.9
44668.77708,4/17/22 18:39,0.8
44668.78056,4/17/22 18:44,0.3
44668.78403,4/17/22 18:49,0.2
44668.7875,4/17/22 18:54,0.7
44668.79097,4/17/22 18:59,1.1
44668.79444,4/17/22 19:04,1.5
44668.79792,4/17/22 19:09,1.0
44668.80139,4/17/22 19:14,1.6
44668.804860000004,4/17/22 19:19,2.0
44668.80833,4/17/22 19:24,0.1
44668.81181,4/17/22 19:29,1.7
44668.81528,4/17/22 19:34,2.0
44668.81875,4/17/22 19:39,2.3
44668.82222,4/17/22 19:44,1.7
44668.82569,4/17/22 19:49,1.6
44668.82917,4/17/22 19:54,1.9
44668.83264,4/17/22 19:59,2.6
44668.836110000004,4/17/22 20:04,1.6
44668.83958,4/17/22 20:09,2.3
44668.84306,4/17/22 20:14,2.6
44668.84653,4/17/22 20:19,2.7
44668.85,4/17/22 20:24,2.6
44668.85347,4/17/22 20:29,2.2
44668.85694,4/17/22 20:34,1.3
44668.86042,4/17/22 20:39,0.1
44668.86389,4/17/22 20:44,0.4
44668.867360000004,4/17/22 20:49,0.7
44668.87083,4/17/22 20:54,0.6
44668.87431,4/17/22 20:59,0.5
44668.87778,4/17/22 21:04,0.2
44668.88125,4/17/22 21:09,1.3
44668.88472,4/17/22 21:14,1.0
44668.88819,4/17/22 21:19,1.5
44668.89167,4/17/22 21:24,0.8
44668.89514,4/17/22 21:29,1.3
44668.898610000004,4/17/22 21:34,0.8
44668.90208,4/17/22 21:39,0.9
44668.90556,4/17/22 21:44,0.7
44668.90903,4/17/22 21:49,1.1
44668.9125,4/17/22 21:54,0.2
44668.920139999995,4/17/22 22:05,0.9
44668.923610000005,4/17/22 22:10,0.1
44668.92708,4/17/22 22:15,0.6
44668.93056,4/17/22 22:20,0.1
44668.934030000004,4/17/22 22:25,0.7
44668.9375,4/17/22 22:30,1.3
44668.940969999996,4/17/22 22:35,1.5
44668.94375,4/17/22 22:39,0.7
44668.94722,4/17/22 22:44,0.8
44668.95069,4/17/22 22:49,0.9
44668.95417,4/17/22 22:54,2.7
44668.95764,4/17/22 22:59,0.8
44668.961110000004,4/17/22 23:04,1.6
44668.96458,4/17/22 23:09,0.4
44668.96806,4/17/22 23:14,0.3
44668.97847,4/17/22 23:29,2.2
44668.98194,4/17/22 23:34,0.1
44668.98542,4/17/22 23:39,2.0
44669.00972,4/18/22 0:14,2.7
44669.01319,4/18/22 0:19,2.6
44669.01667,4/18/22 0:24,1.8
44669.02014,4/18/22 0:29,3.2
44669.023610000004,4/18/22 0:34,2.0
44669.02708,4/18/22 0:39,1.6
44669.03056,4/18/22 0:44,3.3
44669.03403,4/18/22 0:49,0.9
44669.0375,4/18/22 0:54,2.3
44669.04097,4/18/22 0:59,1.4
44669.04444,4/18/22 1:04,3.1
44669.04792,4/18/22 1:09,2.8
44669.05139,4/18/22 1:14,0.6
44669.054860000004,4/18/22 1:19,1.0
44669.06944,4/18/22 1:40,3.2
44669.07292,4/18/22 1:45,2.3
44669.076389999995,4/18/22 1:50,3.5
44669.079860000005,4/18/22 1:55,2.7
44669.08333,4/18/22 2:00,0.3
44669.086110000004,4/18/22 2:04,4.2
44669.08958,4/18/22 2:09,1.1
44669.09306,4/18/22 2:14,3.4
44669.09653,4/18/22 2:19,2.1
44669.1,4/18/22 2:24,5.1
44669.10347,4/18/22 2:29,2.6
44669.10694,4/18/22 2:34,2.5
44669.12778,4/18/22 3:04,3.2
44669.12778,4/18/22 3:04,2.6
44669.13125,4/18/22 3:09,4.8
44669.14583,4/18/22 3:30,4.1
44669.148610000004,4/18/22 3:34,2.5
44669.15208,4/18/22 3:39,1.7
44669.16319,4/18/22 3:55,0.8
44669.184030000004,4/18/22 4:25,3.2
44669.19375,4/18/22 4:39,1.3
44669.19722,4/18/22 4:44,1.7
44669.20069,4/18/22 4:49,2.5
44669.20417,4/18/22 4:54,2.9
44669.20764,4/18/22 4:59,3.7
44669.211110000004,4/18/22 5:04,1.7
44669.21458,4/18/22 5:09,2.5
44669.23194,4/18/22 5:34,3.2
44669.23542,4/18/22 5:39,2.0
44669.23889,4/18/22 5:44,1.6
44669.242360000004,4/18/22 5:49,3.7
44669.24583,4/18/22 5:54,2.9
44669.24931,4/18/22 5:59,0.8
44669.25278,4/18/22 6:04,0.6
44669.25625,4/18/22 6:09,2.8
44669.25972,4/18/22 6:14,1.7
44669.26319,4/18/22 6:19,1.5
44669.26667,4/18/22 6:24,3.3
44669.27014,4/18/22 6:29,4.1
44669.273610000004,4/18/22 6:34,2.7
44669.28403,4/18/22 6:49,1.7
44669.2875,4/18/22 6:54,2.9
44669.29097,4/18/22 6:59,3.6
44669.30139,4/18/22 7:14,2.4
44669.31875,4/18/22 7:39,1.8
44669.32222,4/18/22 7:44,1.9
44669.32569,4/18/22 7:49,3.0
44669.32917,4/18/22 7:54,2.0
44669.33264,4/18/22 7:59,1.3
44669.336110000004,4/18/22 8:04,1.2
44669.33958,4/18/22 8:09,3.0
44669.34306,4/18/22 8:14,2.7
44669.34653,4/18/22 8:19,1.2
44669.35,4/18/22 8:24,3.0
44669.35347,4/18/22 8:29,2.5
44669.35694,4/18/22 8:34,3.1
44669.36042,4/18/22 8:39,2.3
44669.36389,4/18/22 8:44,2.1
44669.367360000004,4/18/22 8:49,1.9
44669.37778,4/18/22 9:04,2.7
44669.38542,4/18/22 9:15,2.8
44669.388889999995,4/18/22 9:20,1.8
44669.392360000005,4/18/22 9:25,3.1
44669.39583,4/18/22 9:30,3.2
44669.39931,4/18/22 9:35,3.9
44669.409719999996,4/18/22 9:50,3.5
44669.41319,4/18/22 9:55,3.8
44669.41667,4/18/22 10:00,4.0
44669.420139999995,4/18/22 10:05,3.7
44669.423610000005,4/18/22 10:10,3.6
44669.42708,4/18/22 10:15,3.7
44669.43056,4/18/22 10:20,3.8
44669.43333,4/18/22 10:24,4.3
44669.43681,4/18/22 10:29,4.4
44669.44028,4/18/22 10:34,4.9
44669.44375,4/18/22 10:39,5.6
44669.44722,4/18/22 10:44,5.9
44669.45069,4/18/22 10:49,6.2
44669.45417,4/18/22 10:54,5.4
44669.45764,4/18/22 10:59,5.3
44669.461110000004,4/18/22 11:04,5.4
44669.46458,4/18/22 11:09,5.1
44669.46806,4/18/22 11:14,4.4
44669.47153,4/18/22 11:19,4.2
44669.475,4/18/22 11:24,3.4
44669.47847,4/18/22 11:29,2.5
44669.48194,4/18/22 11:34,2.0
44669.48542,4/18/22 11:39,1.2
44669.48889,4/18/22 11:44,0.5
44669.492360000004,4/18/22 11:49,0.4
44669.49583,4/18/22 11:54,0.3
44669.49931,4/18/22 11:59,0.7
44669.50278,4/18/22 12:04,0.3
44669.51319,4/18/22 12:19,0.7
44669.51667,4/18/22 12:24,0.1
44669.52014,4/18/22 12:29,0.5
44669.523610000004,4/18/22 12:34,0.9
44669.52708,4/18/22 12:39,0.3
44669.53056,4/18/22 12:44,0.5
44669.53403,4/18/22 12:49,0.1
44669.5375,4/18/22 12:54,0.3
44669.54097,4/18/22 12:59,0.1
44669.54444,4/18/22 13:04,0.5
44669.55833,4/18/22 13:24,0.7
44669.56181,4/18/22 13:29,0.3
44669.56528,4/18/22 13:34,0.5
44669.57569,4/18/22 13:49,1.6
44669.57917,4/18/22 13:54,1.4
44669.58264,4/18/22 13:59,1.9
44669.586110000004,4/18/22 14:04,2.6
44669.58958,4/18/22 14:09,2.3
44669.59306,4/18/22 14:14,2.0
44669.59653,4/18/22 14:19,1.3
44669.6,4/18/22 14:24,1.9
44669.60347,4/18/22 14:29,2.6
44669.60694,4/18/22 14:34,2.4
44669.61042,4/18/22 14:39,2.9
44669.61389,4/18/22 14:44,2.0
44669.617360000004,4/18/22 14:49,0.6
44669.62083,4/18/22 14:54,2.3
44669.62431,4/18/22 14:59,2.4
44669.62778,4/18/22 15:04,3.0
44669.63125,4/18/22 15:09,2.7
44669.63472,4/18/22 15:14,1.8
44669.63819,4/18/22 15:19,1.3
44669.64167,4/18/22 15:24,1.7
44669.64514,4/18/22 15:29,0.9
44669.648610000004,4/18/22 15:34,1.4
44669.65208,4/18/22 15:39,1.6
44669.65556,4/18/22 15:44,2.9
44669.65903,4/18/22 15:49,3.2
44669.6625,4/18/22 15:54,2.9
44669.66597,4/18/22 15:59,2.6
44669.66944,4/18/22 16:04,3.0
44669.67292,4/18/22 16:09,2.8
44669.67639,4/18/22 16:14,2.5
44669.679860000004,4/18/22 16:19,2.3
44669.68333,4/18/22 16:24,0.9
44669.68681,4/18/22 16:29,2.5
44669.69028,4/18/22 16:34,2.9
44669.69375,4/18/22 16:39,3.0
44669.69722,4/18/22 16:44,3.3
44669.70069,4/18/22 16:49,4.2
44669.70417,4/18/22 16:54,4.0
44669.70764,4/18/22 16:59,4.1
44669.711110000004,4/18/22 17:04,3.5
44669.71458,4/18/22 17:09,3.2
44669.71806,4/18/22 17:14,3.0
44669.72153,4/18/22 17:19,2.7
44669.725,4/18/22 17:24,2.5
44669.72847,4/18/22 17:29,1.7
44669.73194,4/18/22 17:34,1.1
44669.73542,4/18/22 17:39,1.0
44669.73889,4/18/22 17:44,0.6
44669.742360000004,4/18/22 17:49,0.8
44669.74583,4/18/22 17:54,1.1
44669.74931,4/18/22 17:59,0.8
44669.75278,4/18/22 18:04,0.9
44669.75625,4/18/22 18:09,0.7
44669.75972,4/18/22 18:14,0.9
44669.76319,4/18/22 18:19,0.1
44669.76667,4/18/22 18:24,0.4
44669.77014,4/18/22 18:29,1.0
44669.773610000004,4/18/22 18:34,1.7
44669.77708,4/18/22 18:39,1.6
44669.78056,4/18/22 18:44,2.0
44669.78403,4/18/22 18:49,2.6
44669.7875,4/18/22 18:54,3.0
44669.79097,4/18/22 18:59,3.2
44669.79444,4/18/22 19:04,3.1
44669.79792,4/18/22 19:09,2.5
44669.80139,4/18/22 19:14,2.3
44669.804860000004,4/18/22 19:19,1.8
44669.80833,4/18/22 19:24,2.3
44669.81181,4/18/22 19:29,2.6
44669.81528,4/18/22 19:34,2.4
44669.81875,4/18/22 19:39,2.3
44669.82222,4/18/22 19:44,2.2
44669.82569,4/18/22 19:49,2.4
44669.82917,4/18/22 19:54,1.8
44669.83264,4/18/22 19:59,1.9
44669.836110000004,4/18/22 20:04,2.0
44669.83958,4/18/22 20:09,1.5
44669.84306,4/18/22 20:14,2.1
44669.84653,4/18/22 20:19,2.9
44669.85,4/18/22 20:24,0.1
44669.86042,4/18/22 20:39,2.9
44669.86389,4/18/22 20:44,2.6
44669.867360000004,4/18/22 20:49,2.4
44669.87083,4/18/22 20:54,2.3
44669.87431,4/18/22 20:59,2.1
44669.87778,4/18/22 21:04,1.9
44669.88125,4/18/22 21:09,1.8
44669.88472,4/18/22 21:14,2.3
44669.88819,4/18/22 21:19,1.8
44669.89167,4/18/22 21:24,2.1
44669.89514,4/18/22 21:29,1.4
44669.898610000004,4/18/22 21:34,1.1
44669.90208,4/18/22 21:39,1.8
44669.90556,4/18/22 21:44,1.6
44669.90903,4/18/22 21:49,1.5
44669.9125,4/18/22 21:54,1.8
44669.91597,4/18/22 21:59,1.5
44669.91944,4/18/22 22:04,1.3
44669.92292,4/18/22 22:09,0.4
44669.92639,4/18/22 22:14,0.5
44669.929860000004,4/18/22 22:19,1.4
44669.93333,4/18/22 22:24,0.1
44669.93681,4/18/22 22:29,0.3
44669.94028,4/18/22 22:34,0.6
44669.94375,4/18/22 22:39,0.1
44669.94722,4/18/22 22:44,1.1
44669.95069,4/18/22 22:49,0.7
44669.95417,4/18/22 22:54,1.5
44669.95764,4/18/22 22:59,1.4
44669.961110000004,4/18/22 23:04,2.2
44669.96458,4/18/22 23:09,0.8
44669.96806,4/18/22 23:14,0.4
44669.97153,4/18/22 23:19,1.7
44669.97917,4/18/22 23:30,0.5
44669.982639999995,4/18/22 23:35,0.9
44669.98542,4/18/22 23:39,1.3
44669.98889,4/18/22 23:44,1.6
44669.992360000004,4/18/22 23:49,0.9
44669.99583,4/18/22 23:54,2.2
44669.99931,4/18/22 23:59,1.3
44670.00278,4/19/22 0:04,1.1
44670.00625,4/19/22 0:09,2.6
44670.00972,4/19/22 0:14,2.9
44670.023610000004,4/19/22 0:34,2.6
44670.02708,4/19/22 0:39,2.0
44670.03056,4/19/22 0:44,1.5
44670.03403,4/19/22 0:49,3.4
44670.04792,4/19/22 1:09,2.8
44670.06875,4/19/22 1:39,3.8
44670.07222,4/19/22 1:44,2.5
44670.07569,4/19/22 1:49,3.9
44670.07917,4/19/22 1:54,3.3
44670.08264,4/19/22 1:59,2.3
44670.090280000004,4/19/22 2:10,2.9
44670.09375,4/19/22 2:15,3.0
44670.09653,4/19/22 2:19,4.2
44670.1,4/19/22 2:24,4.8
44670.10347,4/19/22 2:29,3.2
44670.10694,4/19/22 2:34,3.0
44670.11042,4/19/22 2:39,5.6
44670.11389,4/19/22 2:44,5.2
44670.117360000004,4/19/22 2:49,3.6
44670.12083,4/19/22 2:54,4.3
44670.12431,4/19/22 2:59,4.0
44670.13472,4/19/22 3:14,3.3
44670.13819,4/19/22 3:19,3.1
44670.14167,4/19/22 3:24,4.2
44670.14514,4/19/22 3:29,4.0
44670.148610000004,4/19/22 3:34,5.1
44670.15208,4/19/22 3:39,4.6
44670.15556,4/19/22 3:44,3.1
44670.15903,4/19/22 3:49,6.4
44670.1625,4/19/22 3:54,5.1
44670.16597,4/19/22 3:59,3.8
44670.16944,4/19/22 4:04,5.5
44670.17292,4/19/22 4:09,5.3
44670.17639,4/19/22 4:14,5.2
44670.179860000004,4/19/22 4:19,5.6
44670.18333,4/19/22 4:24,4.7
44670.18681,4/19/22 4:29,4.9
44670.19028,4/19/22 4:34,5.3
44670.19375,4/19/22 4:39,4.7
44670.19722,4/19/22 4:44,7.1
44670.20069,4/19/22 4:49,4.3
44670.20417,4/19/22 4:54,7.1
44670.20764,4/19/22 4:59,6.4
44670.211110000004,4/19/22 5:04,7.1
44670.21458,4/19/22 5:09,6.4
44670.21806,4/19/22 5:14,3.8
44670.22153,4/19/22 5:19,6.3
44670.225,4/19/22 5:24,5.0
44670.22847,4/19/22 5:29,5.3
44670.23194,4/19/22 5:34,6.0
44670.23542,4/19/22 5:39,4.5
44670.23889,4/19/22 5:44,6.3
44670.242360000004,4/19/22 5:49,4.4
44670.24583,4/19/22 5:54,5.9
44670.24931,4/19/22 5:59,4.7
44670.25694,4/19/22 6:10,6.9
44670.26042,4/19/22 6:15,6.1
44670.26319,4/19/22 6:19,3.2
44670.26667,4/19/22 6:24,4.7
44670.27014,4/19/22 6:29,3.1
44670.273610000004,4/19/22 6:34,5.3
44670.27708,4/19/22 6:39,5.0
44670.28056,4/19/22 6:44,2.8
44670.28403,4/19/22 6:49,5.7
44670.2875,4/19/22 6:54,3.6
44670.29097,4/19/22 6:59,1.2
44670.29444,4/19/22 7:04,2.9
44670.29792,4/19/22 7:09,1.0
44670.30139,4/19/22 7:14,0.4
44670.304860000004,4/19/22 7:19,2.6
44670.30833,4/19/22 7:24,2.7
44670.31181,4/19/22 7:29,0.6
44670.31528,4/19/22 7:34,2.4
44670.31875,4/19/22 7:39,2.2
44670.32222,4/19/22 7:44,1.4
44670.32569,4/19/22 7:49,2.3
44670.32917,4/19/22 7:54,1.4
44670.33264,4/19/22 7:59,0.7
44670.336110000004,4/19/22 8:04,1.5
44670.33958,4/19/22 8:09,1.7
44670.34306,4/19/22 8:14,0.9
44670.34653,4/19/22 8:19,0.4
44670.35,4/19/22 8:24,0.8
44670.36042,4/19/22 8:39,2.0
44670.36389,4/19/22 8:44,1.2
44670.367360000004,4/19/22 8:49,0.5
44670.37083,4/19/22 8:54,1.5
44670.378469999996,4/19/22 9:05,0.9
44670.38194,4/19/22 9:10,1.1
44670.38542,4/19/22 9:15,0.5
44670.38819,4/19/22 9:19,0.6
44670.39167,4/19/22 9:24,0.7
44670.39514,4/19/22 9:29,0.1
44670.398610000004,4/19/22 9:34,0.5
44670.40208,4/19/22 9:39,0.2
