,datetime,p2,wind
33782,44742.29097,0.46,10.9
33783,44742.29444,0.44,13.6
33784,44742.29792,0.49,12.3
33785,44742.30139,0.43,10.5
33786,44742.304860000004,0.56,12.9
33787,44742.30833,0.53,14.1
33788,44742.31181,0.62,10.5
33789,44742.31528,0.6,12.6
33790,44742.31875,0.58,11.1
33791,44742.32917,0.62,11.8
33792,44742.33264,0.57,13.2
33793,44742.336110000004,0.49,14.8
33794,44742.33958,0.46,14.2
33795,44742.34306,0.44,13.8
33796,44742.35347,0.46,4.2
33797,44742.35694,0.45,4.6
33798,44742.36042,0.47,3.7
33799,44742.36389,0.42,4.1
33800,44742.367360000004,0.43,4.4
33801,44742.37778,0.59,3.2
33802,44742.38125,0.32,2.3
33803,44742.38472,0.35,1.5
33804,44742.38819,0.34,1.1
33805,44742.39167,0.35,1.5
33806,44742.39514,0.39,1.7
33807,44742.398610000004,0.39,1.4
33808,44742.40903,0.83,0.6
33809,44742.4125,0.63,1.5
33810,44742.41597,0.61,1.3
33811,44742.41944,0.57,1.4
33812,44742.42292,0.56,1.6
33813,44742.42639,0.66,1.5
33814,44742.44028,0.83,1.6
33815,44742.44375,0.75,1.2
33816,44742.44722,0.78,1.1
33817,44742.45069,0.68,0.1
33818,44742.45417,0.61,1.9
33821,44742.46458,0.77,3.7
33836,44742.5375,0.77,4.9
33892,44742.75972,6.22,3.9
33909,44742.94375,2.81,2.2
33910,44742.94722,1.02,0.4
33914,44742.961110000004,0.76,2.8
33915,44742.96458,0.9,0.2
33916,44742.96806,0.71,1.2
33917,44742.97153,0.67,2.9
33918,44742.975,0.69,2.0
33919,44742.97847,0.66,3.2
33920,44742.98194,0.67,2.4
33921,44742.98542,0.75,2.1
33922,44742.98889,0.78,2.6
33923,44742.992360000004,0.8,0.2
33924,44742.99583,0.87,1.7
33925,44742.99931,0.96,1.1
33926,44743.00278,0.9,3.9
33927,44743.01319,0.88,2.3
33928,44743.01667,0.74,3.0
33929,44743.02014,0.72,2.7
33940,44743.05833,0.76,4.9
33941,44743.06181,0.9,3.8
33942,44743.06528,0.92,4.4
33943,44743.06875,0.84,4.8
33944,44743.07222,1.03,5.0
33945,44743.07569,1.01,5.5
33946,44743.07917,1.1,2.7
33947,44743.08264,0.99,4.1
33948,44743.086110000004,0.76,5.3
33949,44743.08958,0.76,3.4
33950,44743.09306,0.97,5.8
33951,44743.09653,1.11,5.6
33952,44743.1,1.0,4.9
33953,44743.10347,1.08,6.4
33954,44743.10694,1.08,6.7
33955,44743.117360000004,1.03,5.9
33956,44743.12083,1.06,5.3
33957,44743.12431,1.11,6.6
33958,44743.12778,1.06,4.5
33959,44743.13125,1.21,6.0
33960,44743.13472,1.15,6.1
33961,44743.13819,1.14,5.2
33962,44743.14167,1.13,6.2
33963,44743.14514,1.13,6.3
33964,44743.148610000004,1.03,6.7
33965,44743.15208,1.08,6.8
33966,44743.15556,0.89,7.2
33967,44743.15903,0.87,6.7
33968,44743.1625,0.86,6.6
33969,44743.16597,0.65,6.8
33970,44743.16944,0.66,6.9
33971,44743.17292,0.81,6.6
33972,44743.17639,0.7,6.5
33973,44743.179860000004,0.89,5.8
33974,44743.18333,0.91,6.1
33975,44743.18681,0.79,6.3
33976,44743.19028,0.77,5.1
33977,44743.19375,0.81,5.5
33978,44743.19722,0.73,5.8
33979,44743.20069,0.76,6.0
33980,44743.20417,0.68,6.2
33981,44743.20764,0.7,5.6
33982,44743.211110000004,0.78,5.5
33983,44743.21458,0.73,5.1
33984,44743.21806,0.62,5.2
33985,44743.22153,0.64,6.0
33986,44743.225,0.64,6.1
33987,44743.22847,0.64,5.5
33988,44743.23194,0.72,5.7
33989,44743.25278,0.74,6.1
33990,44743.25625,0.92,5.1
33991,44743.25972,0.99,5.9
33992,44743.26319,0.84,5.2
33993,44743.26667,0.92,6.1
33994,44743.27014,0.98,5.2
33995,44743.273610000004,1.06,5.4
33996,44743.27708,0.99,4.9
33997,44743.28056,1.04,5.1
33998,44743.28403,0.88,5.2
33999,44743.2875,0.85,4.8
34000,44743.29097,0.91,5.9
34001,44743.29444,0.94,5.1
34002,44743.29792,0.92,4.9
34003,44743.30139,0.83,5.2
34004,44743.304860000004,0.81,6.7
34005,44743.30833,0.84,6.1
34006,44743.31181,0.82,6.6
34007,44743.31528,0.78,6.8
34008,44743.31875,0.72,6.7
34009,44743.32222,0.76,7.1
34010,44743.32569,0.77,6.9
34011,44743.32917,0.83,7.0
34012,44743.33264,0.85,7.1
34013,44743.336110000004,0.91,7.7
34014,44743.33958,0.87,6.9
34015,44743.34306,0.88,6.8
34016,44743.34653,0.82,6.5
34017,44743.35,0.93,6.6
34018,44743.35347,0.77,6.5
34019,44743.36389,0.74,6.7
34020,44743.367360000004,0.88,6.1
34021,44743.37083,0.95,5.9
34022,44743.37431,1.06,6.5
34023,44743.37778,0.92,6.2
34024,44743.38125,0.89,6.5
34025,44743.38472,0.82,6.9
34026,44743.38819,0.75,7.2
34027,44743.39167,0.73,6.5
34028,44743.39514,0.88,7.5
34029,44743.398610000004,1.32,7.7
34030,44743.40903,0.94,7.9
34031,44743.4125,1.15,7.7
34032,44743.41597,1.02,7.1
34033,44743.42639,1.05,9.1
34034,44743.429860000004,0.96,8.7
34035,44743.43333,1.32,9.3
34036,44743.43681,1.22,8.2
34037,44743.44028,1.18,9.2
34038,44743.44375,1.17,8.8
34039,44743.44722,1.41,8.3
34040,44743.45069,1.36,8.9
34041,44743.45417,1.38,9.1
34044,44743.46458,1.53,9.5
34062,44743.54097,1.53,8.7
34123,44743.76319,5.54,8.1
34292,44744.46458,3.5,8.1
34304,44744.57222,3.5,8.8
34393,44744.929860000004,0.64,5.3
34394,44744.93333,1.2,4.7
34395,44744.93681,1.09,5.2
34398,44744.94722,1.94,4.7
34399,44744.95069,0.83,4.0
34400,44744.95417,0.99,5.3
34401,44744.95764,0.98,6.3
34402,44744.96806,0.9,4.5
34403,44744.97153,1.08,5.2
34404,44744.975,0.96,3.7
34405,44744.97847,1.07,5.5
34406,44744.98194,1.17,4.7
34407,44744.98542,1.08,5.5
34408,44744.99583,1.27,5.5
34409,44744.99931,1.11,6.4
34410,44745.00278,1.09,5.3
34411,44745.01319,1.28,5.6
34412,44745.01667,0.91,6.4
34413,44745.02014,1.16,6.9
34414,44745.0375,0.93,5.3
34424,44745.07917,2.25,6.0
34425,44745.08264,1.88,5.6
34426,44745.086110000004,1.71,4.0
34427,44745.08958,1.76,3.9
34428,44745.1,1.49,4.3
34429,44745.10347,1.3,5.3
34430,44745.10694,1.21,4.6
34431,44745.11042,1.29,5.5
34440,44745.14167,1.13,5.5
34441,44745.14514,1.14,4.4
34442,44745.148610000004,1.45,3.7
34443,44745.15208,1.06,4.1
34444,44745.15556,1.2,5.3
34445,44745.15903,1.31,4.9
34446,44745.1625,1.31,5.8
34447,44745.16597,1.11,6.2
34448,44745.16944,0.95,4.0
34449,44745.17292,0.88,5.0
34450,44745.17639,0.92,5.4
34451,44745.179860000004,0.93,6.1
34452,44745.19028,0.94,6.3
34453,44745.19375,0.95,6.8
34454,44745.19722,0.85,5.4
34455,44745.20069,0.92,5.5
34456,44745.20417,0.87,6.5
34457,44745.20764,0.82,6.3
34458,44745.211110000004,0.78,5.9
34459,44745.21458,0.89,4.8
34460,44745.21806,0.94,5.8
34461,44745.22153,1.01,5.3
34462,44745.225,1.1,5.2
34463,44745.22847,1.18,4.8
34464,44745.23194,0.97,4.9
34465,44745.23542,0.99,5.0
34466,44745.23889,0.84,5.1
34467,44745.242360000004,1.02,5.3
34468,44745.24583,0.98,5.2
34469,44745.24931,1.09,5.7
34483,44745.30833,1.21,6.0
34484,44745.31181,1.05,6.7
34485,44745.31528,0.98,5.5
34486,44745.31875,1.09,6.4
34487,44745.32222,1.15,6.6
34488,44745.32569,1.14,6.9
34489,44745.32917,1.47,6.3
34490,44745.33264,1.36,5.8
34491,44745.336110000004,1.15,5.3
34492,44745.33958,1.81,5.6
34496,44745.35347,0.62,5.7
34497,44745.35694,0.83,5.4
34498,44745.36042,0.71,5.7
34499,44745.36389,0.68,5.9
34500,44745.367360000004,0.6,6.0
34501,44745.37083,0.58,5.7
34502,44745.37431,0.54,5.3
34511,44745.46458,0.58,4.9
34512,44745.53819,0.58,4.5
34597,44745.929860000004,1.63,10.9
34598,44745.93333,1.16,8.6
34599,44745.93681,1.24,9.5
34600,44745.94028,1.11,8.9
34604,44745.95417,1.07,8.1
34605,44745.95764,1.04,10.0
34608,44745.97847,0.9,8.4
34609,44745.98194,0.84,0.9
34610,44745.98542,1.08,11.0
34611,44745.98889,0.98,8.3
34612,44745.992360000004,1.14,10.0
34613,44745.99583,1.19,8.9
34614,44745.99931,1.08,9.4
34615,44746.00972,1.21,0.9
34634,44746.11042,1.99,7.7
34635,44746.11389,1.97,6.3
34636,44746.117360000004,1.85,8.5
34637,44746.12083,2.03,8.7
34638,44746.12431,2.15,8.0
34639,44746.12778,1.89,7.7
34640,44746.13125,1.72,6.3
34641,44746.13472,1.48,7.2
34642,44746.13819,1.6,6.1
34643,44746.14167,1.51,7.0
34644,44746.14514,1.47,7.4
34645,44746.148610000004,1.47,7.5
34646,44746.15208,1.38,8.0
34666,44746.23194,1.16,7.8
34667,44746.23542,1.25,8.5
34668,44746.23889,1.13,9.2
34669,44746.242360000004,1.08,8.7
34670,44746.24583,1.14,9.1
34671,44746.24931,1.09,9.4
34680,44746.29097,1.41,8.5
34681,44746.29444,1.7,9.0
34682,44746.29792,1.69,9.3
34683,44746.30139,1.76,8.1
34684,44746.304860000004,2.05,7.7
34685,44746.30833,1.94,9.5
34686,44746.315969999996,2.14,8.6
34687,44746.31875,1.53,8.3
34688,44746.32917,1.64,8.8
34689,44746.33264,1.56,8.9
34690,44746.336110000004,1.4,8.4
34691,44746.34375,1.6,9.9
34692,44746.34653,1.41,9.4
34693,44746.35,1.46,10.8
34694,44746.35347,1.49,10.2
34695,44746.35694,1.34,10.3
34696,44746.36458,1.66,10.4
34718,44746.47153,1.58,14.1
34733,44746.54097,1.58,12.7
34805,44746.80833,2.15,11.2
34807,44746.81528,0.01,12.2
34839,44746.940969999996,1.13,8.9
34840,44746.94375,1.21,10.3
34841,44746.94722,1.06,10.7
34846,44746.96458,1.88,10.6
34847,44746.96806,1.19,11.5
34848,44746.97153,1.11,14.6
34849,44746.975,1.2,11.6
34850,44746.97847,1.28,12.7
34851,44746.98194,1.13,12.3
34852,44746.98542,1.11,11.0
34853,44746.98889,1.13,10.9
34854,44746.992360000004,1.29,10.7
34855,44747.00694,2.25,11.0
34856,44747.00972,1.36,11.1
34857,44747.01319,1.12,11.7
34858,44747.01667,1.26,11.3
34859,44747.02431,1.27,11.9
34860,44747.02708,1.45,12.0
34861,44747.03056,1.3,11.5
34862,44747.03403,1.19,15.0
34863,44747.04444,1.26,11.5
34864,44747.04792,1.23,10.4
34865,44747.05556,1.35,9.9
34866,44747.05833,1.17,10.8
34867,44747.06181,1.05,10.6
34868,44747.06528,1.02,11.5
34869,44747.06875,1.35,12.9
34870,44747.07917,1.12,9.8
34871,44747.08264,1.09,10.7
34872,44747.086110000004,0.99,7.9
34873,44747.08958,0.91,11.1
34874,44747.10347,0.95,9.2
34875,44747.10694,1.0,8.2
34876,44747.11042,1.08,7.7
34877,44747.11389,1.13,7.4
34878,44747.117360000004,0.99,7.1
34886,44747.14514,1.35,9.3
34887,44747.148610000004,1.8,9.9
34888,44747.15208,1.41,9.8
34889,44747.15556,1.61,10.4
34890,44747.15903,1.61,10.7
34891,44747.1625,1.27,11.0
34895,44747.17639,1.02,12.5
34896,44747.179860000004,0.99,12.2
34897,44747.19028,0.87,12.2
34898,44747.19792,0.83,12.0
34899,44747.20069,0.9,11.6
34900,44747.20417,0.82,11.1
34901,44747.20764,0.87,11.7
34902,44747.211110000004,0.75,11.4
34903,44747.21458,0.84,10.7
34904,44747.21806,0.96,11.2
34905,44747.22153,1.07,11.0
34906,44747.225,1.12,10.9
34907,44747.23958,1.28,11.1
34908,44747.242360000004,1.2,10.8
34909,44747.24583,1.3,10.5
34910,44747.253469999996,0.97,11.0
34912,44747.25972,1.19,10.7
34913,44747.26319,1.11,11.2
34914,44747.26667,0.98,11.1
34915,44747.27014,1.24,11.0
34916,44747.273610000004,1.09,11.3
34917,44747.27708,1.02,11.2
34918,44747.28056,0.96,11.6
34919,44747.28403,1.24,11.1
34920,44747.2875,1.14,10.7
34921,44747.29097,1.03,10.9
34922,44747.298610000005,1.2,11.0
34923,44747.30139,1.15,11.1
34924,44747.304860000004,1.14,10.9
34925,44747.30833,1.07,11.8
34926,44747.31181,1.09,12.2
34927,44747.31528,1.22,12.9
34928,44747.31875,1.02,12.7
34929,44747.326389999995,1.04,13.0
34930,44747.32917,0.86,12.0
34931,44747.33264,1.16,11.7
34932,44747.336110000004,1.48,11.2
34933,44747.33958,1.11,11.6
34934,44747.34306,1.09,10.9
34935,44747.34653,0.99,10.4
34936,44747.35,0.97,10.7
34937,44747.35347,0.97,10.8
34938,44747.35694,1.13,11.5
34939,44747.36042,0.76,11.6
34940,44747.36806,0.7,11.8
34946,44747.39167,1.27,12.3
34947,44747.39514,1.17,13.4
34948,44747.398610000004,0.99,13.0
34949,44747.40625,0.75,13.6
34950,44747.40903,0.68,14.7
34951,44747.4125,0.67,14.1
34952,44747.41597,0.8,14.4
34953,44747.423610000005,0.86,14.7
34955,44747.429860000004,0.88,13.9
34956,44747.440969999996,0.9,12.7
34961,44747.46806,0.92,14.0
34977,44747.54097,0.92,12.6
35008,44747.90556,5.24,11.0
35009,44747.91319,5.13,9.7
35019,44747.961110000004,2.44,9.4
35020,44747.96458,1.2,9.3
35041,44748.14931,1.56,8.6
35042,44748.15208,1.43,12.1
35043,44748.15556,1.74,11.6
35044,44748.15903,2.14,11.2
35045,44748.173610000005,1.85,11.2
35046,44748.17639,6.38,11.1
35047,44748.184030000004,2.28,10.6
35048,44748.18681,1.11,12.9
35049,44748.19444,1.06,12.2
35050,44748.20764,1.56,14.5
35051,44748.21458,1.73,15.5
35052,44748.21806,1.28,13.7
35053,44748.22569,1.4,11.2
35054,44748.22847,1.27,14.3
35055,44748.23194,1.41,11.7
35056,44748.23542,1.55,11.9
35057,44748.23889,1.61,12.8
35058,44748.242360000004,1.32,12.5
35059,44748.24583,1.63,10.1
35060,44748.24931,1.31,6.9
35061,44748.25278,3.97,10.9
35062,44748.26042,1.44,9.9
35063,44748.26319,1.09,12.2
35064,44748.26667,0.83,10.4
35065,44748.27014,0.87,12.9
35066,44748.273610000004,1.29,10.9
35067,44748.27708,0.83,14.3
35068,44748.284719999996,0.95,11.8
35069,44748.2875,0.92,9.3
35070,44748.29097,0.96,9.7
35071,44748.29444,0.93,10.1
35072,44748.30208,0.9,9.9
35073,44748.30833,0.93,10.5
35074,44748.31181,1.06,8.1
35075,44748.31528,0.96,9.3
35076,44748.32569,1.12,9.3
35077,44748.32917,1.17,9.5
35078,44748.33264,0.99,8.4
35079,44748.336110000004,0.8,8.6
35080,44748.33958,0.7,8.1
35081,44748.34306,0.67,7.7
35082,44748.34653,0.7,9.2
35083,44748.35,0.7,8.3
35084,44748.357639999995,0.72,10.4
35085,44748.36042,0.71,10.0
35086,44748.36389,1.16,9.0
35087,44748.371530000004,1.57,11.2
35088,44748.37431,1.35,10.6
35089,44748.37778,1.28,10.9
35090,44748.38125,1.23,10.7
35091,44748.38472,1.41,10.5
35092,44748.38819,1.78,8.6
35093,44748.39167,1.65,9.6
35094,44748.39514,1.49,9.2
35095,44748.398610000004,1.21,8.9
35096,44748.40208,1.22,8.5
35097,44748.409719999996,1.81,9.3
35098,44748.4125,1.92,10.2
35099,44748.41597,1.46,8.9
35100,44748.423610000005,1.43,8.5
35101,44748.42639,1.62,9.3
35102,44748.429860000004,2.27,8.2
35103,44748.43333,1.53,9.9
35104,44748.43681,1.24,8.7
35105,44748.46458,1.21,10.5
35106,44748.69375,2.09,8.9
35107,44748.93333,1.15,11.8
35108,44748.93681,1.13,9.3
35109,44748.94444,1.28,10.3
35110,44748.94722,1.14,0.1
35111,44749.1,3.79,10.1
35112,44749.10347,1.78,9.9
35113,44749.11389,1.8,9.8
35114,44749.117360000004,1.8,9.0
35115,44749.12083,1.55,11.1
35116,44749.12431,1.41,12.2
35117,44749.12778,1.12,9.9
35118,44749.13819,1.11,11.3
35119,44749.14167,1.12,11.9
35120,44749.14514,1.49,15.0
35121,44749.148610000004,1.15,11.8
35122,44749.15208,1.09,13.3
35123,44749.15556,0.98,11.2
35124,44749.15903,0.95,11.4
35125,44749.1625,0.97,11.1
35126,44749.170139999995,0.87,11.4
35127,44749.17292,0.78,12.4
35128,44749.17639,0.86,9.3
35129,44749.179860000004,0.92,11.0
35130,44749.18333,0.95,10.2
35131,44749.18681,0.8,11.9
35132,44749.19028,0.87,9.6
35133,44749.19375,0.74,11.0
35134,44749.19722,0.61,9.8
35135,44749.20069,0.6,11.1
35136,44749.20417,0.58,10.7
35137,44749.20764,0.57,11.3
35138,44749.211110000004,0.87,12.8
35139,44749.21458,0.98,11.7
35140,44749.21806,0.93,10.2
35141,44749.22153,0.96,10.3
35142,44749.225,0.89,10.4
35143,44749.22847,0.87,12.4
35144,44749.23194,0.97,9.7
35145,44749.23542,1.06,12.7
35146,44749.23889,1.05,10.2
35147,44749.242360000004,1.07,10.4
35148,44749.24583,1.0,10.2
35149,44749.24931,0.94,10.5
35150,44749.26667,0.95,10.2
35151,44749.27014,1.15,10.0
35152,44749.28056,1.17,10.0
35153,44749.29097,0.76,8.6
35154,44749.29444,0.82,7.6
35155,44749.29792,0.76,8.4
35156,44749.30139,0.73,9.7
35157,44749.304860000004,0.81,8.7
35158,44749.30833,0.83,7.8
35159,44749.31181,0.79,8.1
35160,44749.31528,0.79,7.7
35161,44749.31875,0.84,8.5
35162,44749.32222,0.84,8.9
35163,44749.32569,0.77,8.4
35164,44749.32917,0.78,9.0
35165,44749.33264,0.7,9.1
35166,44749.336110000004,0.83,9.2
35167,44749.33958,0.79,10.2
35168,44749.34306,0.78,9.8
35169,44749.34653,0.77,10.6
35170,44749.35,0.78,9.5
35171,44749.35347,0.85,10.3
35172,44749.35694,0.86,11.0
35173,44749.36042,0.89,10.3
35177,44749.37431,1.47,11.8
35178,44749.37778,0.88,11.1
35179,44749.38125,0.89,11.6
35180,44749.38472,0.97,10.3
35181,44749.38819,0.96,10.7
35182,44749.40556,0.83,12.0
35185,44749.41597,0.89,11.9
35186,44749.41944,1.22,12.0
35187,44749.434030000004,0.94,11.4
35196,44749.46458,0.64,11.9
35208,44749.54097,0.64,10.4
35309,44749.94792,0.95,12.2
35444,44750.46875,0.86,10.7
35465,44750.54097,0.86,10.9
35522,44750.75625,2.96,8.4
35523,44750.75972,0.08,8.5
35524,44750.76319,2.55,8.8
35569,44750.94722,2.33,7.3
35570,44750.95069,1.4,7.6
35571,44750.95417,1.23,7.2
35572,44750.95764,1.36,6.2
35573,44750.961110000004,1.39,6.0
35574,44750.96458,1.3,6.4
35575,44750.96806,1.32,7.3
35576,44750.97153,1.08,8.3
35577,44750.975,1.19,8.2
35578,44750.97847,1.3,7.6
35579,44750.98194,1.33,6.1
35580,44750.98542,1.29,5.9
35581,44750.98889,1.18,5.8
35582,44750.992360000004,1.23,5.7
35583,44750.99583,1.11,5.3
35584,44751.00625,1.26,6.4
35585,44751.00972,1.14,5.5
35586,44751.01319,1.06,4.2
35587,44751.01667,1.38,5.0
35588,44751.02014,1.38,7.4
35589,44751.023610000004,1.91,5.6
35590,44751.02708,1.46,5.1
35591,44751.03056,1.63,4.9
35592,44751.03403,1.73,5.7
35593,44751.0375,1.3,6.1
35594,44751.04097,2.06,5.3
35595,44751.04444,1.56,6.4
35596,44751.04792,1.02,6.9
35597,44751.05139,1.12,5.6
35598,44751.054860000004,0.92,4.4
35599,44751.05833,1.0,6.8
35600,44751.06181,1.19,7.7
35601,44751.06528,1.83,8.2
35602,44751.06875,1.81,8.5
35603,44751.07222,1.86,5.8
35604,44751.07569,2.0,7.9
35605,44751.07917,1.6,7.0
35606,44751.08264,1.81,4.7
35607,44751.086110000004,1.67,6.2
35608,44751.08958,1.73,8.7
35609,44751.09306,1.79,8.1
35610,44751.09653,1.96,8.8
35611,44751.1,1.53,8.2
35612,44751.10347,1.69,6.2
35613,44751.10694,1.73,7.2
35614,44751.11042,1.81,7.5
35615,44751.11389,2.19,8.2
35616,44751.117360000004,1.7,9.2
35618,44751.12431,2.22,7.0
35619,44751.12778,1.51,7.8
35620,44751.13125,1.86,8.2
35621,44751.13472,1.37,8.7
35622,44751.13819,1.34,7.4
35623,44751.14167,1.43,8.5
35624,44751.14514,0.97,8.3
35625,44751.148610000004,1.31,8.6
35626,44751.15208,1.25,8.9
35627,44751.1625,1.2,8.2
35648,44751.242360000004,1.88,9.5
35649,44751.24583,2.12,10.1
35650,44751.24931,2.2,9.6
35651,44751.25278,2.48,10.5
35652,44751.25625,2.65,9.4
35653,44751.25972,3.65,8.7
35686,44751.38472,2.85,8.0
35687,44751.38819,2.42,7.5
35704,44751.46458,2.42,8.9
35727,44751.586110000004,2.42,7.4
35862,44752.46806,2.42,14.9
35871,44754.40556,2.42,13.7
35872,44754.46458,2.42,19.7
35873,44754.54097,2.42,9.5
35874,44755.46458,2.42,13.9
35875,44755.559030000004,2.42,12.1
35876,44755.75972,3.28,14.7
35877,44758.48194,3.29,39.7
35882,44758.69722,3.29,17.4
36025,44759.465280000004,3.29,6.7
36042,44770.5375,1.52,8.0
36043,44770.85,2.27,7.3
36058,44770.94028,2.35,10.2
36059,44770.94375,1.73,8.3
36060,44770.94722,1.43,7.9
36061,44770.95069,1.46,8.8
36062,44770.95417,1.52,9.9
36064,44770.96806,2.15,8.8
36065,44770.97153,1.4,9.7
36066,44770.975,1.42,9.8
36067,44770.97847,1.48,9.6
36068,44770.98194,1.76,8.4
36069,44770.98542,1.82,8.9
36070,44770.98889,2.14,9.1
36071,44770.992360000004,1.9,10.2
36072,44771.00278,1.71,10.3
36073,44771.00625,1.62,8.7
36074,44771.00972,1.69,9.0
36075,44771.01319,1.4,10.1
36076,44771.01667,2.54,8.6
36077,44771.02014,1.76,9.3
36078,44771.023610000004,1.64,8.0
36079,44771.02708,1.52,8.2
36080,44771.03056,1.44,7.7
36081,44771.03403,1.75,8.4
36082,44771.05139,1.48,8.4
36083,44771.054860000004,1.33,7.3
36084,44771.05833,1.11,8.0
36085,44771.06181,1.16,8.2
36086,44771.06528,1.26,7.5
36087,44771.06875,1.36,6.4
36090,44771.07917,1.31,6.5
36091,44771.08264,1.37,7.8
36092,44771.086110000004,1.35,6.9
36093,44771.08958,1.59,5.9
36094,44771.09306,1.21,8.1
36095,44771.09653,1.28,8.6
36096,44771.1,1.46,7.7
36097,44771.10347,1.36,9.1
36098,44771.10694,1.33,8.5
36099,44771.11042,1.2,7.4
36100,44771.11389,1.4,8.2
36101,44771.117360000004,1.63,8.6
36102,44771.12778,1.89,8.0
36103,44771.13125,1.85,8.1
36104,44771.13472,1.55,7.0
36105,44771.13819,1.31,6.6
36106,44771.14167,1.32,8.6
36107,44771.14514,1.45,8.2
36108,44771.148610000004,1.39,7.9
36109,44771.15208,1.3,9.0
36110,44771.15556,1.39,7.9
36111,44771.15903,1.35,8.1
36112,44771.1625,1.17,8.5
36113,44771.16597,1.23,8.3
36114,44771.16944,1.22,9.4
36115,44771.17292,1.42,8.5
36116,44771.17639,1.54,8.9
36117,44771.179860000004,1.55,8.1
36118,44771.18333,2.29,8.2
36119,44771.18681,1.69,8.6
36120,44771.19722,1.43,8.7
36121,44771.20069,1.47,6.8
36122,44771.20417,1.44,8.5
36123,44771.20764,1.35,7.9
36124,44771.211110000004,1.26,8.7
36125,44771.21458,1.57,8.0
36126,44771.21806,1.97,8.3
36127,44771.22153,2.21,7.8
36129,44771.22847,1.75,8.1
36130,44771.23194,1.31,7.6
36131,44771.23542,1.5,7.9
36132,44771.23889,1.28,8.1
36133,44771.242360000004,1.41,7.4
36134,44771.24583,1.44,7.5
36135,44771.24931,1.01,8.1
36136,44771.25278,1.28,7.6
36137,44771.25625,1.33,6.5
36138,44771.25972,1.91,6.8
36139,44771.26319,1.77,7.2
36141,44771.27014,1.81,6.7
36142,44771.273610000004,1.74,6.6
36143,44771.27708,1.74,6.9
36144,44771.28056,1.63,7.3
36145,44771.28403,1.79,7.2
36146,44771.2875,1.7,7.0
36147,44771.29097,1.18,6.6
36148,44771.29444,1.35,6.5
36149,44771.29792,1.28,6.6
36150,44771.30139,1.77,6.5
36151,44771.304860000004,1.29,6.4
36152,44771.30833,2.03,6.7
36153,44771.31181,1.42,6.4
36154,44771.31528,2.46,6.5
36155,44771.31875,1.4,6.6
36156,44771.32222,1.47,7.1
36157,44771.32569,1.25,7.2
36158,44771.32917,1.14,7.1
36159,44771.33264,1.15,7.3
36161,44771.33958,1.42,7.5
36162,44771.34306,1.27,7.3
36163,44771.34653,1.37,8.1
36164,44771.35,1.26,8.2
36165,44771.35347,1.35,8.6
36166,44771.35694,1.54,8.1
36167,44771.36042,1.65,8.2
36168,44771.36389,1.26,9.1
36169,44771.367360000004,1.23,9.8
36170,44771.37083,0.98,9.7
36171,44771.37431,0.88,9.8
36172,44771.37778,0.93,8.1
36173,44771.38125,1.5,10.7
36174,44771.38472,1.05,10.2
36175,44771.38819,0.82,9.8
36176,44771.39167,1.11,6.9
36177,44771.39514,1.2,9.3
36178,44771.398610000004,1.42,8.0
36179,44771.40903,1.29,8.5
36180,44771.42292,1.03,8.0
36181,44771.42639,0.91,8.7
36182,44771.429860000004,1.03,7.7
36183,44771.43333,0.96,6.9
36184,44771.44375,0.86,8.1
36190,44771.46458,0.92,7.5
36205,44771.54444,0.92,8.1
36231,44771.65903,3.15,7.5
36232,44771.6625,0.37,7.4
36332,44772.054860000004,0.94,17.2
36333,44772.05833,1.16,16.5
36334,44772.06181,1.06,17.6
36335,44772.06528,1.04,14.3
36336,44772.06875,1.32,14.7
36337,44772.07222,1.21,13.8
36338,44772.07569,1.43,16.0
36339,44772.07917,1.65,13.6
36340,44772.08264,1.93,14.2
36341,44772.086110000004,1.77,13.7
36342,44772.08958,1.83,14.7
36343,44772.09306,1.56,13.8
36344,44772.09653,1.32,13.3
36345,44772.1,1.25,14.7
36346,44772.10347,1.33,13.3
36347,44772.11389,1.3,14.2
36348,44772.117360000004,1.07,14.3
36349,44772.12083,1.31,13.4
36350,44772.12431,0.97,11.7
36351,44772.12778,0.94,12.7
36352,44772.13125,0.89,10.3
36353,44772.14167,0.98,10.8
36354,44772.14514,1.02,11.6
36355,44772.148610000004,1.04,10.9
36356,44772.15208,2.2,10.0
36357,44772.15556,3.37,10.5
36358,44772.15903,2.08,7.8
36359,44772.1625,2.06,7.4
36360,44772.16597,1.94,8.7
36362,44772.17292,3.4,9.7
36364,44772.179860000004,1.35,9.9
36365,44772.18333,5.34,9.6
36366,44772.18681,2.76,16.2
36367,44772.19028,2.25,14.7
36368,44772.19375,2.39,13.7
36369,44772.19722,3.53,16.2
