Datetime,westV_fill
44685.01851,85.0
44685.01875,85.0
44685.01875,85.0
44685.01886,85.0
44685.01921,85.0
44685.01944,85.0
44685.01944,85.0
44685.01956,85.0
44685.01991,85.0
44685.02014,85.0
44685.02014,85.0
44685.02026,85.0
44685.02061,85.0
44685.02083,85.0
44685.02083,85.0
44685.02096,85.0
44685.02130,85.0
44685.02153,85.0
44685.02153,85.0
44685.02165,85.0
44685.02200,85.0
44685.02222,85.0
44685.02222,85.0
44685.02235,85.0
44685.02270,85.0
44685.02292,85.0
44685.02305,85.0
44685.02340,85.0
44685.02361,85.0
44685.02375,85.0
44685.02410,85.0
44685.02431,85.0
44685.02445,85.0
44685.02480,85.0
44685.02500,85.0
44685.02514,85.0
44685.02549,85.0
44685.02569,85.0
44685.02584,85.0
44685.02619,85.0
44685.02639,85.0
44685.02654,85.0
44685.02689,85.0
44685.02708,85.0
44685.02724,85.0
44685.02759,85.0
44685.02778,85.0
44685.02794,85.0
44685.02829,85.0
44685.02847,85.0
44685.02864,75.0
44685.02899,75.0
44685.02917,65.0
44685.02917,85.0
44685.02933,75.0
44685.02968,75.0
44685.02986,65.0
44685.03003,65.0
44685.03038,65.0
44685.03056,65.0
44685.03073,65.0
44685.03108,65.0
44685.03125,65.0
44685.03143,65.0
44685.03178,65.0
44685.03194,65.0
44685.03213,57.5
44685.03213,57.5
44685.03248,57.5
44685.03264,50.0
44685.03264,65.0
44685.03283,57.5
44685.03317,57.5
44685.03333,50.0
44685.03352,50.0
44685.03387,50.0
44685.03403,50.0
44685.03422,50.0
44685.03457,50.0
44685.03472,50.0
44685.03492,50.0
44685.03527,50.0
44685.03542,50.0
44685.03562,50.0
44685.03597,50.0
44685.03611,50.0
44685.03611,50.0
44685.03632,50.0
44685.03667,50.0
44685.03681,50.0
44685.03701,50.0
44685.03736,50.0
44685.03750,50.0
44685.03771,50.0
44685.03806,50.0
44685.03819,50.0
44685.03819,50.0
44685.03841,50.0
44685.03876,50.0
44685.03889,50.0
44685.03911,50.0
44685.03946,50.0
44685.03958,50.0
44685.03981,50.0
44685.04016,50.0
44685.04028,50.0
44685.04051,50.0
44685.04086,50.0
44685.04097,50.0
44685.04120,50.0
44685.04155,50.0
44685.04167,50.0
44685.04190,50.0
44685.04225,50.0
44685.04236,50.0
44685.04260,50.0
44685.04295,50.0
44685.04306,50.0
44685.04330,50.0
44685.04365,50.0
44685.04375,50.0
44685.04400,50.0
44685.04435,50.0
44685.04444,50.0
44685.04470,50.0
44685.04504,50.0
44685.04514,50.0
44685.04539,50.0
44685.04574,50.0
44685.04583,50.0
44685.04583,50.0
44685.04609,50.0
44685.04644,50.0
44685.04653,50.0
44685.04679,50.0
44685.04714,50.0
44685.04722,50.0
44685.04749,50.0
44685.04784,50.0
44685.04792,50.0
44685.04819,50.0
44685.04854,50.0
44685.04861,50.0
44685.04889,50.0
44685.04923,50.0
44685.04931,50.0
44685.04931,50.0
44685.04958,50.0
44685.04993,50.0
44685.05000,50.0
44685.05028,50.0
44685.05063,50.0
44685.05069,50.0
44685.05069,50.0
44685.05098,50.0
44685.05133,50.0
44685.05139,50.0
44685.05139,50.0
44685.05168,50.0
44685.05203,50.0
44685.05208,50.0
44685.05238,50.0
44685.05273,50.0
44685.05278,50.0
44685.05307,50.0
44685.05342,50.0
44685.05347,50.0
44685.05347,50.0
44685.05377,50.0
44685.05412,50.0
44685.05417,50.0
44685.05447,50.0
44685.05482,50.0
44685.05486,50.0
44685.05517,50.0
44685.05552,50.0
44685.05556,50.0
44685.05587,50.0
44685.05622,50.0
44685.05625,50.0
44685.05657,50.0
44685.05692,50.0
44685.05694,50.0
44685.05694,50.0
44685.05726,50.0
44685.05761,50.0
44685.05764,50.0
44685.05796,50.0
44685.05831,50.0
44685.05833,50.0
44685.05866,50.0
44685.05901,50.0
44685.05903,50.0
44685.05936,50.0
44685.05971,50.0
44685.05972,50.0
44685.06006,50.0
44685.06041,50.0
44685.06042,50.0
44685.06076,50.0
44685.06110,50.0
44685.06111,50.0
44685.06111,50.0
44685.06145,50.0
44685.06180,50.0
44685.06181,50.0
44685.06215,50.0
44685.06250,50.0
44685.06285,50.0
44685.06319,50.0
44685.06319,50.0
44685.06320,50.0
44685.06355,50.0
44685.06389,50.0
44685.06390,50.0
44685.06425,50.0
44685.06458,50.0
44685.06460,50.0
44685.06494,50.0
44685.06528,50.0
44685.06528,50.0
44685.06529,50.0
44685.06564,50.0
44685.06597,50.0
44685.06597,50.0
44685.06599,50.0
44685.06634,50.0
44685.06667,50.0
44685.06669,50.0
44685.06704,50.0
44685.06736,50.0
44685.06739,50.0
44685.06774,50.0
44685.06806,50.0
44685.06806,50.0
44685.06809,50.0
44685.06844,50.0
44685.06875,50.0
44685.06879,50.0
44685.06913,50.0
44685.06944,50.0
44685.06948,50.0
44685.06983,50.0
44685.07014,50.0
44685.07018,50.0
44685.07053,50.0
44685.07083,50.0
44685.07088,50.0
44685.07123,50.0
44685.07153,50.0
44685.07158,50.0
44685.07193,50.0
44685.07222,50.0
44685.07222,50.0
44685.07228,50.0
44685.07263,50.0
44685.07292,50.0
44685.07297,50.0
44685.07332,50.0
44685.07361,50.0
44685.07367,50.0
44685.07402,50.0
44685.07431,50.0
44685.07437,50.0
44685.07472,50.0
44685.07500,50.0
44685.07507,50.0
44685.07542,50.0
44685.07569,50.0
44685.07577,50.0
44685.07612,50.0
44685.07639,50.0
44685.07647,50.0
44685.07682,50.0
44685.07708,50.0
44685.07716,50.0
44685.07751,50.0
44685.07778,50.0
44685.07786,50.0
44685.07821,50.0
44685.07847,50.0
44685.07856,50.0
44685.07891,50.0
44685.07917,50.0
44685.07926,50.0
44685.07961,50.0
44685.07986,50.0
44685.07996,50.0
44685.08031,50.0
44685.08056,50.0
44685.08066,50.0
44685.08100,50.0
44685.08125,50.0
44685.08135,50.0
44685.08170,50.0
44685.08194,50.0
44685.08205,50.0
44685.08240,50.0
44685.08264,50.0
44685.08275,50.0
44685.08310,50.0
44685.08333,50.0
44685.08345,50.0
44685.08380,50.0
44685.08403,50.0
44685.08415,50.0
44685.08450,50.0
44685.08472,50.0
44685.08484,50.0
44685.08519,50.0
44685.08542,50.0
44685.08542,50.0
44685.08554,50.0
44685.08589,50.0
44685.08611,50.0
44685.08611,50.0
44685.08611,50.0
44685.08624,50.0
44685.08659,50.0
44685.08681,50.0
44685.08681,50.0
44685.08694,50.0
44685.08729,50.0
44685.08750,50.0
44685.08764,50.0
44685.08799,50.0
44685.08819,50.0
44685.08834,50.0
44685.08869,50.0
44685.08889,50.0
44685.08903,50.0
44685.08938,50.0
44685.08958,50.0
44685.08973,50.0
44685.09008,50.0
44685.09028,50.0
44685.09043,50.0
44685.09078,50.0
44685.09097,50.0
44685.09113,50.0
44685.09148,50.0
44685.09167,50.0
44685.09183,47.0
44685.09218,47.0
44685.09236,44.0
44685.09236,44.0
44685.09253,44.0
44685.09287,44.0
44685.09306,44.0
44685.09322,42.0
44685.09357,42.0
44685.09375,40.0
44685.09375,40.0
44685.09392,40.0
44685.09427,40.0
44685.09444,40.0
44685.09462,40.0
44685.09497,40.0
44685.09514,40.0
44685.09532,40.0
44685.09567,40.0
44685.09583,40.0
44685.09602,40.0
44685.09637,40.0
44685.09653,40.0
44685.09653,40.0
44685.09671,40.0
44685.09706,40.0
44685.09722,40.0
44685.09722,40.0
44685.09722,40.0
44685.09741,40.0
44685.09776,40.0
44685.09792,40.0
44685.09811,40.0
44685.09846,40.0
44685.09861,40.0
44685.09881,40.0
44685.09916,40.0
44685.09931,40.0
44685.09951,40.0
44685.09986,40.0
44685.10000,40.0
44685.10021,36.0
44685.10056,36.0
44685.10069,32.0
44685.10069,32.0
44685.10090,32.0
44685.10125,32.0
44685.10139,32.0
44685.10160,32.0
44685.10195,32.0
44685.10208,32.0
44685.10230,32.0
44685.10265,32.0
44685.10278,32.0
44685.10300,31.0
44685.10335,31.0
44685.10347,30.0
44685.10347,32.0
44685.10370,31.0
44685.10405,31.0
44685.10417,30.0
44685.10440,30.0
44685.10474,30.0
44685.10486,30.0
44685.10509,30.0
44685.10544,30.0
44685.10556,30.0
44685.10556,30.0
44685.10579,30.0
44685.10614,30.0
44685.10625,30.0
44685.10649,30.0
44685.10684,30.0
44685.10694,30.0
44685.10719,30.0
44685.10754,30.0
44685.10764,30.0
44685.10789,30.0
44685.10824,30.0
44685.10833,30.0
44685.10859,30.0
44685.10893,30.0
44685.10903,30.0
44685.10928,30.0
44685.10963,30.0
44685.10972,30.0
44685.10998,30.0
44685.11033,30.0
44685.11042,30.0
44685.11068,30.0
44685.11103,30.0
44685.11111,30.0
44685.11138,30.0
44685.11173,30.0
44685.11181,30.0
44685.11208,30.0
44685.11243,30.0
44685.11250,30.0
44685.11250,30.0
44685.11277,30.0
44685.11312,30.0
44685.11319,30.0
44685.11347,30.0
44685.11382,30.0
44685.11389,30.0
44685.11417,30.0
44685.11452,30.0
44685.11458,30.0
44685.11487,30.0
44685.11522,30.0
44685.11528,30.0
44685.11557,30.0
44685.11557,30.0
44685.11592,30.0
44685.11597,30.0
44685.11627,30.0
44685.11662,30.0
44685.11667,30.0
44685.11696,30.0
44685.11731,30.0
44685.11736,30.0
44685.11766,30.0
44685.11801,30.0
44685.11806,30.0
44685.11836,30.0
44685.11871,30.0
44685.11875,30.0
44685.11906,30.0
44685.11941,30.0
44685.11944,30.0
44685.11944,30.0
44685.11976,30.0
44685.12011,30.0
44685.12014,30.0
44685.12046,30.0
44685.12080,30.0
44685.12083,30.0
44685.12115,30.0
44685.12150,30.0
44685.12153,30.0
44685.12185,30.0
44685.12220,30.0
44685.12222,30.0
44685.12255,30.0
44685.12290,30.0
44685.12292,30.0
44685.12325,30.0
44685.12360,30.0
44685.12361,30.0
44685.12395,30.0
44685.12430,30.0
44685.12431,30.0
44685.12464,30.0
44685.12499,30.0
44685.12500,30.0
44685.12500,30.0
44685.12534,30.0
44685.12569,30.0
44685.12604,30.0
44685.12639,30.0
44685.12674,30.0
44685.12708,30.0
44685.12709,30.0
44685.12744,30.0
44685.12778,30.0
44685.12779,30.0
44685.12814,30.0
44685.12847,30.0
44685.12849,30.0
44685.12883,30.0
44685.12917,30.0
44685.12918,30.0
44685.12953,30.0
44685.12986,30.0
44685.12986,30.0
44685.12988,30.0
44685.13023,30.0
44685.13056,30.0
44685.13058,30.0
44685.13093,30.0
44685.13125,30.0
44685.13125,30.0
44685.13128,30.0
44685.13163,30.0
44685.13194,30.0
44685.13198,30.0
44685.13233,30.0
44685.13264,30.0
44685.13264,30.0
44685.13267,30.0
44685.13302,30.0
44685.13333,30.0
44685.13337,30.0
44685.13372,30.0
44685.13403,30.0
44685.13407,30.0
44685.13442,30.0
44685.13472,30.0
44685.13472,30.0
44685.13477,30.0
44685.13512,30.0
44685.13542,30.0
44685.13542,30.0
44685.13547,30.0
44685.13582,30.0
44685.13611,30.0
44685.13617,30.0
44685.13652,30.0
44685.13681,30.0
44685.13686,30.0
44685.13721,30.0
44685.13750,30.0
44685.13756,30.0
44685.13791,30.0
44685.13819,30.0
44685.13819,30.0
44685.13826,30.0
44685.13861,30.0
44685.13889,30.0
44685.13889,30.0
44685.13896,30.0
44685.13931,30.0
44685.13958,30.0
44685.13958,30.0
44685.13958,30.0
44685.13966,30.0
44685.14001,30.0
44685.14028,30.0
44685.14036,30.0
44685.14070,30.0
44685.14097,30.0
44685.14105,-0.1
44685.14140,-0.1
44685.14175,-0.1
44685.14210,-0.1
44685.14236,30.0
44685.14245,30.0
44685.14280,30.0
44685.14306,30.0
44685.14315,30.0
44685.14350,30.0
44685.14375,30.0
44685.14385,30.0
44685.14420,30.0
44685.14444,30.0
44685.14454,30.0
44685.14489,30.0
44685.14514,30.0
44685.14524,30.0
44685.14559,30.0
44685.14583,30.0
44685.14583,30.0
44685.14594,30.0
44685.14629,30.0
44685.14653,30.0
44685.14664,30.0
44685.14699,30.0
44685.14722,30.0
44685.14734,30.0
44685.14769,30.0
44685.14792,30.0
44685.14792,30.0
44685.14804,30.0
44685.14839,30.0
44685.14861,30.0
44685.14861,30.0
44685.14873,30.0
44685.14908,30.0
44685.14931,30.0
44685.14931,30.0
44685.14931,30.0
44685.14943,27.0
44685.14978,27.0
44685.15000,24.0
44685.15000,30.0
44685.15013,25.0
44685.15048,25.0
44685.15069,20.0
44685.15069,24.0
44685.15083,22.0
44685.15118,22.0
44685.15139,20.0
44685.15139,20.0
44685.15153,20.0
44685.15188,20.0
44685.15208,20.0
44685.15208,20.0
44685.15223,20.0
44685.15257,20.0
44685.15278,20.0
44685.15278,20.0
44685.15278,20.0
44685.15292,20.0
44685.15327,20.0
44685.15347,20.0
44685.15362,20.0
44685.15397,20.0
44685.15417,20.0
44685.15417,20.0
44685.15432,20.0
44685.15467,20.0
44685.15486,20.0
44685.15486,20.0
44685.15502,20.0
44685.15537,20.0
44685.15556,20.0
44685.15556,20.0
44685.15572,20.0
44685.15607,20.0
44685.15625,20.0
44685.15625,20.0
44685.15625,20.0
44685.15642,20.0
44685.15676,20.0
44685.15694,20.0
44685.15711,20.0
44685.15746,20.0
44685.15764,20.0
44685.15764,20.0
44685.15781,20.0
44685.15816,20.0
44685.15833,20.0
44685.15833,20.0
44685.15851,20.0
44685.15886,20.0
44685.15903,20.0
44685.15903,20.0
44685.15921,20.0
44685.15956,20.0
44685.15972,20.0
44685.15972,20.0
44685.15972,20.0
44685.15991,20.0
44685.16026,20.0
44685.16042,20.0
44685.16042,20.0
44685.16060,20.0
44685.16095,20.0
44685.16111,20.0
44685.16111,20.0
44685.16130,20.0
44685.16165,20.0
44685.16181,20.0
44685.16181,20.0
44685.16200,20.0
44685.16235,20.0
44685.16250,20.0
44685.16250,20.0
44685.16270,20.0
44685.16305,20.0
44685.16319,20.0
44685.16319,20.0
44685.16319,20.0
44685.16340,20.0
44685.16375,20.0
44685.16389,20.0
44685.16389,20.0
44685.16410,20.0
44685.16444,20.0
44685.16458,20.0
44685.16479,20.0
44685.16514,20.0
44685.16528,20.0
44685.16549,20.0
44685.16584,20.0
44685.16597,20.0
44685.16597,20.0
44685.16619,20.0
44685.16654,20.0
44685.16667,20.0
44685.16667,20.0
44685.16667,20.0
44685.16689,20.0
44685.16724,20.0
44685.16736,20.0
44685.16759,20.0
44685.16794,20.0
44685.16806,20.0
44685.16829,-0.1
44685.16863,-0.1
44685.16898,-0.1
44685.16933,-0.1
44685.16944,20.0
44685.16968,20.0
44685.17003,20.0
44685.17014,20.0
44685.17038,20.0
44685.17073,20.0
44685.17083,20.0
44685.17083,20.0
44685.17108,20.0
44685.17143,20.0
44685.17153,20.0
44685.17178,20.0
44685.17213,20.0
44685.17222,20.0
44685.17247,-0.1
44685.17282,-0.1
44685.17317,-0.1
44685.17352,-0.1
44685.17387,-0.1
44685.17422,-0.1
44685.17431,20.0
44685.17457,20.0
44685.17492,20.0
44685.17500,20.0
44685.17500,20.0
44685.17527,20.0
44685.17562,20.0
44685.17569,20.0
44685.17569,20.0
44685.17597,20.0
44685.17632,20.0
44685.17639,20.0
44685.17666,20.0
44685.17701,20.0
44685.17708,20.0
44685.17736,20.0
44685.17771,20.0
44685.17778,20.0
44685.17778,20.0
44685.17806,20.0
44685.17841,20.0
44685.17847,20.0
44685.17847,20.0
44685.17876,20.0
44685.17911,20.0
44685.17917,20.0
44685.17917,20.0
44685.17917,20.0
44685.17946,20.0
44685.17981,20.0
44685.17986,20.0
44685.18016,20.0
44685.18050,20.0
44685.18056,20.0
44685.18085,20.0
44685.18120,20.0
44685.18125,20.0
44685.18155,20.0
44685.18190,20.0
44685.18194,20.0
44685.18194,20.0
44685.18225,20.0
44685.18260,20.0
44685.18264,20.0
44685.18264,20.0
44685.18295,20.0
44685.18330,20.0
44685.18333,20.0
44685.18333,20.0
44685.18333,20.0
44685.18365,20.0
44685.18400,20.0
44685.18403,20.0
44685.18403,20.0
44685.18403,20.0
44685.18434,20.0
44685.18469,20.0
44685.18472,20.0
44685.18472,20.0
44685.18504,20.0
44685.18539,20.0
44685.18542,20.0
44685.18542,20.0
44685.18574,20.0
44685.18609,20.0
44685.18611,20.0
44685.18611,20.0
44685.18644,20.0
44685.18679,20.0
44685.18681,20.0
44685.18714,20.0
44685.18749,20.0
44685.18750,20.0
44685.18750,20.0
44685.18784,20.0
44685.18819,20.0
44685.18853,20.0
44685.18888,20.0
44685.18889,20.0
44685.18889,20.0
44685.18923,20.0
44685.18958,20.0
44685.18958,20.0
44685.18993,20.0
44685.19028,20.0
44685.19028,20.0
44685.19063,20.0
44685.19097,20.0
44685.19097,20.0
44685.19098,20.0
44685.19133,20.0
44685.19167,20.0
44685.19167,20.0
44685.19168,20.0
44685.19203,20.0
44685.19236,20.0
44685.19237,20.0
44685.19272,20.0
44685.19306,20.0
44685.19306,20.0
44685.19307,20.0
44685.19342,20.0
44685.19375,20.0
44685.19375,20.0
44685.19377,20.0
44685.19412,20.0
44685.19444,20.0
44685.19444,20.0
44685.19447,20.0
44685.19482,20.0
44685.19514,20.0
44685.19514,20.0
44685.19517,20.0
44685.19552,20.0
44685.19583,20.0
44685.19583,20.0
44685.19587,20.0
44685.19622,20.0
44685.19653,20.0
44685.19653,20.0
44685.19656,20.0
44685.19691,20.0
44685.19722,20.0
44685.19722,20.0
44685.19726,20.0
44685.19761,20.0
44685.19792,20.0
44685.19792,20.0
44685.19796,20.0
44685.19831,20.0
44685.19861,20.0
44685.19861,20.0
44685.19861,20.0
44685.19866,20.0
44685.19901,20.0
44685.19931,20.0
44685.19931,20.0
44685.19936,20.0
44685.19971,20.0
44685.20000,20.0
44685.20006,20.0
44685.20040,20.0
44685.20069,20.0
44685.20075,20.0
44685.20110,20.0
44685.20139,20.0
44685.20145,20.0
44685.20180,20.0
44685.20208,20.0
44685.20215,-0.1
44685.20250,-0.1
44685.20285,-0.1
44685.20320,-0.1
44685.20347,20.0
44685.20355,20.0
44685.20390,20.0
44685.20417,20.0
44685.20425,20.0
44685.20460,20.0
44685.20486,20.0
44685.20494,20.0
44685.20529,20.0
44685.20556,20.0
44685.20556,20.0
44685.20564,20.0
44685.20599,20.0
44685.20625,20.0
44685.20634,20.0
44685.20669,20.0
44685.20694,20.0
44685.20704,20.0
44685.20739,20.0
44685.20764,20.0
44685.20774,20.0
44685.20809,20.0
44685.20833,20.0
44685.20844,20.0
44685.20878,20.0
44685.20903,20.0
44685.20913,20.0
44685.20948,20.0
44685.20972,20.0
44685.20983,20.0
44685.21018,20.0
44685.21042,20.0
44685.21053,20.0
44685.21088,20.0
44685.21111,20.0
44685.21123,20.0
44685.21158,20.0
44685.21181,20.0
44685.21193,20.0
44685.21228,20.0
44685.21250,20.0
44685.21250,20.0
44685.21262,20.0
44685.21297,20.0
44685.21319,20.0
44685.21332,20.0
44685.21367,20.0
44685.21389,20.0
44685.21402,20.0
44685.21437,20.0
44685.21458,20.0
44685.21472,20.0
44685.21507,20.0
44685.21528,20.0
44685.21542,20.0
44685.21577,20.0
44685.21597,20.0
44685.21612,20.0
44685.21647,20.0
44685.21667,20.0
44685.21667,20.0
44685.21681,20.0
44685.21716,20.0
44685.21736,20.0
44685.21751,20.0
44685.21786,20.0
44685.21806,20.0
44685.21821,20.0
44685.21856,20.0
44685.21875,20.0
44685.21891,20.0
44685.21926,20.0
44685.21944,20.0
44685.21961,20.0
44685.21996,20.0
44685.22014,20.0
44685.22031,20.0
44685.22065,20.0
44685.22083,20.0
44685.22083,20.0
44685.22100,20.0
44685.22135,20.0
44685.22153,20.0
44685.22170,20.0
44685.22205,20.0
44685.22222,20.0
44685.22240,20.0
44685.22275,20.0
44685.22292,20.0
44685.22292,20.0
44685.22310,20.0
44685.22345,20.0
44685.22361,20.0
44685.22361,20.0
44685.22380,-0.1
44685.22415,-0.1
44685.22450,-0.1
44685.22484,-0.1
44685.22519,-0.1
44685.22554,-0.1
44685.22569,20.0
44685.22589,20.0
44685.22624,20.0
44685.22639,20.0
44685.22659,20.0
44685.22694,20.0
44685.22708,20.0
44685.22729,20.0
44685.22764,20.0
44685.22778,20.0
44685.22799,20.0
44685.22834,20.0
44685.22847,20.0
44685.22869,20.0
44685.22904,20.0
44685.22917,20.0
44685.22938,20.0
44685.22973,20.0
44685.22986,20.0
44685.23008,20.0
44685.23043,20.0
44685.23056,20.0
44685.23078,20.0
44685.23113,20.0
44685.23125,20.0
44685.23125,20.0
44685.23148,20.0
44685.23183,20.0
44685.23194,20.0
44685.23194,20.0
44685.23218,20.0
44685.23253,20.0
44685.23264,20.0
44685.23288,20.0
44685.23323,20.0
44685.23333,20.0
44685.23357,20.0
44685.23392,20.0
44685.23403,20.0
44685.23427,20.0
44685.23462,20.0
44685.23472,20.0
44685.23497,20.0
44685.23532,20.0
44685.23542,20.0
44685.23542,20.0
44685.23567,-0.1
44685.23602,-0.1
44685.23637,-0.1
44685.23672,-0.1
44685.23707,-0.1
44685.23741,-0.1
44685.23750,20.0
44685.23776,20.0
44685.23811,20.0
44685.23819,20.0
44685.23846,20.0
44685.23881,20.0
44685.23889,20.0
44685.23916,20.0
44685.23951,20.0
44685.23958,20.0
44685.23986,-0.1
44685.24021,-0.1
44685.24056,-0.1
44685.24091,-0.1
44685.24126,-0.1
44685.24160,-0.1
44685.24167,20.0
44685.24195,20.0
44685.24230,20.0
44685.24236,20.0
44685.24236,20.0
44685.24265,20.0
44685.24300,20.0
44685.24306,20.0
44685.24306,20.0
44685.24335,20.0
44685.24370,20.0
44685.24375,20.0
44685.24375,20.0
44685.24375,20.0
44685.24405,20.0
44685.24440,20.0
44685.24444,20.0
44685.24475,20.0
44685.24510,20.0
44685.24514,20.0
44685.24544,20.0
44685.24579,20.0
44685.24583,20.0
44685.24614,-0.1
44685.24649,-0.1
44685.24684,-0.1
44685.24719,-0.1
44685.24722,20.0
44685.24754,20.0
44685.24789,20.0
44685.24792,20.0
44685.24824,20.0
44685.24859,20.0
44685.24861,20.0
44685.24861,20.0
44685.24894,20.0
44685.24929,20.0
44685.24931,20.0
44685.24931,20.0
44685.24963,-0.1
44685.24998,-0.1
44685.87500,0.0
44685.91111,0.0
44685.91181,0.0
44685.91250,0.0
44685.91319,0.0
44685.91319,0.0
44685.91389,0.0
44685.91389,0.0
44685.91458,0.0
44685.91458,0.0
44685.91528,0.0
44685.91528,0.0
44685.91597,0.0
44685.91597,0.0
44685.91667,0.0
44685.91667,0.0
44685.91736,0.0
44685.91736,0.0
44685.91806,0.0
44685.91806,37.0
44685.91875,37.0
44685.91875,86.0
44685.91944,90.0
44685.92014,90.0
44685.92292,90.0
44685.92361,90.0
44685.92431,90.0
44685.92500,90.0
44685.92569,90.0
44685.92569,90.0
44685.92639,90.0
44685.92708,90.0
44685.92778,90.0
44685.92847,90.0
44685.92917,90.0
44685.92917,90.0
44685.92986,90.0
44685.93056,90.0
44685.93125,90.0
44685.93125,90.0
44685.93194,90.0
44685.93194,90.0
44685.93194,90.0
44685.93264,90.0
44685.93264,90.0
44685.93333,90.0
44685.93333,90.0
44685.93403,90.0
44685.93403,90.0
44685.93403,90.0
44685.93472,90.0
44685.93472,90.0
44685.93472,90.0
44685.93542,90.0
44685.93542,90.0
44685.93542,90.0
44685.93611,90.0
44685.93611,90.0
44685.93681,90.0
44685.93681,90.0
44685.93750,90.0
44685.93750,90.0
44685.93819,90.0
44685.93819,90.0
44685.93819,90.0
44685.93889,90.0
44685.93889,90.0
44685.93958,90.0
44685.93958,90.0
44685.94028,90.0
44685.94028,90.0
44685.94097,90.0
44685.94097,90.0
44685.94167,90.0
44685.94236,90.0
44685.94306,90.0
44685.94375,90.0
44685.94444,90.0
44685.94514,90.0
44685.94583,90.0
44685.94583,90.0
44685.94653,90.0
44685.94722,90.0
44685.94792,90.0
44685.94861,90.0
44685.94861,90.0
44685.94931,90.0
44685.95000,90.0
44685.95069,90.0
44685.95139,90.0
44685.95139,90.0
44685.95198,90.0
44685.95208,90.0
44685.95233,90.0
44685.95268,90.0
44685.95278,90.0
44685.95303,90.0
44685.95338,90.0
44685.95347,90.0
44685.95347,90.0
44685.95373,90.0
44685.95408,90.0
44685.95417,90.0
44685.95443,90.0
44685.95477,90.0
44685.95486,90.0
44685.95486,90.0
44685.95512,90.0
44685.95547,90.0
44685.95556,90.0
44685.95556,90.0
44685.95582,90.0
44685.95625,90.0
44685.95694,90.0
44685.95764,67.0
44685.95764,67.0
44685.95833,50.0
44685.95833,67.0
44685.95903,50.0
44685.95903,50.0
44685.95972,50.0
44685.96042,50.0
44685.96042,50.0
44685.96111,50.0
44685.96181,50.0
44685.96250,50.0
44685.96319,50.0
44685.96319,50.0
44685.96389,50.0
44685.96458,50.0
44685.96528,50.0
44685.96528,50.0
44685.96597,50.0
44685.96667,50.0
44685.96736,50.0
44685.96806,50.0
44685.96875,50.0
44685.96875,50.0
44685.96944,50.0
44685.97014,50.0
44685.97083,50.0
44685.97153,50.0
44685.97153,50.0
44685.97222,50.0
44685.97292,50.0
44685.97361,50.0
44685.97361,50.0
44685.97431,50.0
44685.97431,50.0
44685.97431,50.0
44685.97500,50.0
44685.97500,50.0
44685.97569,50.0
44685.97569,50.0
44685.97639,50.0
44685.97639,50.0
44685.97708,50.0
44685.97708,50.0
44685.97708,50.0
44685.97778,50.0
44685.97847,50.0
44685.97847,50.0
44685.97917,50.0
44685.97917,50.0
44685.97986,50.0
44685.97986,50.0
44685.98056,50.0
44685.98056,50.0
44685.98056,50.0
44685.98125,50.0
44685.98125,50.0
44685.98194,50.0
44685.98194,50.0
44685.98264,50.0
44685.98264,50.0
44685.98333,50.0
44685.98333,50.0
44685.98333,50.0
44685.98403,50.0
44685.98403,50.0
44685.98472,50.0
44685.98472,50.0
44685.98542,50.0
44685.98542,50.0
44685.98611,50.0
44685.98611,50.0
44685.98611,50.0
44685.98681,50.0
44685.98681,50.0
44685.98750,50.0
44685.98750,50.0
44685.98819,50.0
44685.98819,50.0
44685.98889,50.0
44685.98889,50.0
44685.98889,50.0
44685.98958,50.0
44685.99028,50.0
44685.99028,50.0
44685.99097,50.0
44685.99097,50.0
44685.99167,50.0
44685.99167,50.0
44685.99167,50.0
44685.99236,50.0
44685.99306,50.0
44685.99306,50.0
44685.99375,50.0
44685.99375,50.0
44685.99444,50.0
44685.99444,50.0
44685.99444,50.0
44685.99514,50.0
44685.99514,50.0
44685.99583,50.0
44685.99583,50.0
44685.99653,50.0
44685.99653,50.0
44685.99722,50.0
44685.99722,50.0
44685.99722,50.0
44685.99792,50.0
44685.99792,50.0
44685.99861,50.0
44685.99861,50.0
44685.99931,50.0
44686.00000,50.0
44686.00000,50.0
44686.00069,50.0
44686.00069,50.0
44686.00139,50.0
44686.00139,50.0
44686.00208,50.0
44686.00208,50.0
44686.00278,50.0
44686.00278,50.0
44686.00278,50.0
44686.00347,50.0
44686.00347,50.0
44686.00417,50.0
44686.00417,50.0
44686.00486,50.0
44686.00486,50.0
44686.00486,50.0
44686.00556,50.0
44686.00556,50.0
44686.00625,50.0
44686.00625,50.0
44686.00694,50.0
44686.00694,50.0
44686.00764,50.0
44686.00764,50.0
44686.00833,50.0
44686.00833,50.0
44686.00833,50.0
44686.00903,50.0
44686.00903,50.0
44686.00972,50.0
44686.00972,50.0
44686.01042,50.0
44686.01042,50.0
44686.01111,50.0
44686.01111,50.0
44686.01111,50.0
44686.01181,50.0
44686.01181,50.0
44686.01250,50.0
44686.01250,50.0
44686.01319,50.0
44686.01319,50.0
44686.01389,50.0
44686.01389,50.0
44686.01389,50.0
44686.01458,50.0
44686.01458,50.0
44686.01528,50.0
44686.01528,50.0
44686.01597,50.0
44686.01597,50.0
44686.01667,50.0
44686.01667,50.0
44686.01667,50.0
44686.01736,50.0
44686.01736,50.0
44686.01806,50.0
44686.01806,50.0
44686.01875,50.0
44686.01875,50.0
