fecha_x,datetime,ecs_az_pos,topshut_pos,botshut_pos,eastVent_pos,westVent_pos,fecha_y,pwfs2_see,fecha,windSp
,44562.2416,,,,,,1/1/22 5:47,0.672153007,,0.0
,44562.33513,,,,,,1/1/22 8:02,6.471798849,,0.0
,44562.335719999995,,,,,,1/1/22 8:03,1.70111216,,0.0
,44562.33607,,,,,,1/1/22 8:03,1.3061533509999999,,0.0
,44562.33642,,,,,,1/1/22 8:04,1.341245587,,0.0
,44562.33677,,,,,,1/1/22 8:04,1.5413469659999999,,0.0
,44562.33712,,,,,,1/1/22 8:05,1.184320678,,0.0
,44562.33747,,,,,,1/1/22 8:05,1.22821987,,0.0
,44562.33782,,,,,,1/1/22 8:06,1.590377524,,0.0
,44562.338169999995,,,,,,1/1/22 8:06,1.513825143,,0.0
,44562.33852,,,,,,1/1/22 8:07,1.627769636,,0.0
,44562.33887,,,,,,1/1/22 8:07,1.292368245,,0.0
,44562.33922,,,,,,1/1/22 8:08,1.786361156,,0.0
,44562.33956,,,,,,1/1/22 8:08,1.651475338,,0.0
,44562.33991,,,,,,1/1/22 8:09,1.731089136,,0.0
,44562.340260000004,,,,,,1/1/22 8:09,2.088795594,,0.0
,44562.34061,,,,,,1/1/22 8:10,1.5276857069999998,,0.0
,44562.34096,,,,,,1/1/22 8:10,1.617040069,,0.0
,44562.42096,,,,,,1/1/22 10:06,0.0,,0.0
,44562.42096,,,,,,1/1/22 10:06,0.0,,0.0
,44562.42106,,,,,,1/1/22 10:06,1.617040069,,0.0
,44563.01952,,,,,,1/2/22 0:28,1.601478542,,0.0
,44563.01987,,,,,,1/2/22 0:28,1.3496273580000002,,0.0
,44563.02022,,,,,,1/2/22 0:29,1.3295444140000001,,0.0
,44563.020560000004,,,,,,1/2/22 0:29,1.36994675,,0.0
,44563.02091,,,,,,1/2/22 0:30,1.382918059,,0.0
,44563.02126,,,,,,1/2/22 0:30,1.532895891,,0.0
,44563.02161,,,,,,1/2/22 0:31,1.51494401,,0.0
,44563.02196000001,,,,,,1/2/22 0:31,1.456160114,,0.0
,44563.02231,,,,,,1/2/22 0:32,1.8621819869999998,,0.0
