Datetime,az_fill
44645.24090,300.4
44645.24097,300.4
44645.24125,300.4
44645.24160,300.4
44645.24167,300.4
44645.24194,300.4
44645.24229,300.4
44645.24236,300.4
44645.24264,299.7
44645.24299,299.7
44645.24306,299.0
44645.24334,299.0
44645.24369,299.0
44645.24375,299.0
44645.24404,299.0
44645.24439,299.0
44645.24444,299.0
44645.24474,299.0
44645.24509,299.0
44645.24514,299.0
44645.24544,299.0
44645.24578,299.0
44645.24583,299.0
44645.24613,298.3
44645.24648,298.3
44645.24653,297.6
44645.24683,297.6
44645.24718,297.6
44645.24722,297.6
44645.24753,297.6
44645.24788,297.6
44645.24792,297.6
44645.24823,297.6
44645.24858,297.6
44645.24861,297.6
44645.24893,297.6
44645.24928,297.6
44645.24931,297.6
44645.24962,-0.1
44645.24997,-0.1
44645.87500,110.8
44645.87569,110.8
44645.87639,110.8
44645.87708,110.8
44645.87778,110.8
44645.87847,110.8
44645.87917,110.8
44645.87986,110.8
44645.88056,110.8
44645.88125,110.8
44645.88194,110.8
44645.88264,110.8
44645.88333,110.8
44645.88403,110.8
44645.88472,110.8
44645.88542,110.8
44645.88611,110.8
44645.88681,110.8
44645.88750,110.8
44645.88819,110.8
44645.88889,110.8
44645.88958,110.8
44645.89028,110.8
44645.89097,110.8
44645.89167,110.8
44645.89236,110.8
44645.89306,110.8
44645.89375,110.8
44645.89444,110.8
44645.89514,110.8
44645.89583,110.8
44645.89653,110.8
44645.89722,110.8
44645.89792,110.8
44645.89861,110.8
44645.89931,110.8
44645.90000,110.8
44645.90069,110.8
44645.90139,110.8
44645.90208,110.8
44645.90278,110.8
44645.90347,110.8
44645.90417,110.8
44645.90486,110.8
44645.90556,110.8
44645.90625,110.8
44645.90694,110.8
44645.90764,110.8
44645.90833,110.8
44645.90903,110.8
44645.90972,110.8
44645.91042,110.8
44645.91111,110.8
44645.91181,110.8
44645.91250,110.8
44645.91319,110.8
44645.91389,110.8
44645.91458,110.8
44645.91528,110.8
44645.91597,110.8
44645.91667,110.8
44645.91736,110.8
44645.91806,110.8
44645.91875,110.8
44645.91944,110.8
44645.92014,110.8
44645.92083,110.8
44645.92153,110.8
44645.92222,110.8
44645.92292,110.8
44645.92361,110.8
44645.92431,110.8
44645.92500,110.8
44645.92569,110.8
44645.92639,110.8
44645.92708,110.8
44645.92778,110.8
44645.92847,110.8
44645.92917,110.8
44645.92986,110.8
44645.93056,110.8
44645.93125,110.8
44645.93194,110.8
44645.93264,110.8
44645.93333,110.8
44645.93403,110.8
44645.93472,110.8
44645.93542,110.8
44645.93611,110.8
44645.93681,110.8
44645.93750,110.8
44645.93819,110.8
44645.93889,110.8
44645.93958,110.8
44645.94028,110.8
44645.94097,110.8
44645.94167,110.8
44645.94236,110.8
44645.94306,110.8
44645.94375,110.8
44645.94444,110.8
44645.94514,110.8
44645.94583,110.8
44645.94653,110.8
44645.94722,110.8
44645.94792,110.8
44645.94861,110.8
44645.94931,110.8
44645.95000,110.8
44645.95069,110.8
44645.95139,110.8
44645.95208,110.8
44645.95278,87.7
44645.95347,87.7
44645.95417,87.7
44645.95486,87.7
44645.95556,87.7
44645.95625,87.7
44645.95694,87.7
44645.95764,87.7
44645.95833,87.7
44645.95903,87.7
44645.95972,87.7
44645.96042,87.7
44645.96111,87.7
44645.96181,87.7
44645.96250,133.4
44645.96319,230.0
44645.96389,230.0
44645.96458,230.0
44645.96597,230.0
44645.96736,230.0
44645.96806,230.0
44645.96875,230.0
44645.96944,234.8
44645.97014,234.8
44645.97153,234.8
44645.97361,234.8
44645.97431,222.8
44645.97500,176.8
44645.97569,115.3
44645.97639,77.8
44645.97708,77.8
44645.97778,77.8
44645.97917,77.8
44645.97986,77.8
44645.98056,77.8
44645.98194,77.8
44645.98264,77.8
44645.98333,73.4
44645.98403,73.4
44645.98472,73.4
44645.98520,-0.1
44645.98649,-0.1
44645.98681,73.4
44645.98707,73.4
44645.98750,73.4
44645.98765,-0.1
44645.98823,-0.1
44645.98889,73.4
44645.98927,73.4
44645.98958,73.4
44645.98962,68.0
44645.98997,68.0
44645.99028,62.5
44645.99097,326.4
44645.99167,310.3
44645.99236,310.3
44645.99306,310.3
44645.99368,310.3
44645.99375,310.3
44645.99403,309.6
44645.99438,309.6
44645.99444,309.0
44645.99473,309.0
44645.99508,309.0
44645.99514,309.0
44645.99543,309.0
44645.99578,309.0
44645.99583,309.0
44645.99613,309.0
44645.99648,309.0
44645.99653,309.0
44645.99683,309.0
44645.99718,309.0
44645.99722,309.0
44645.99752,-0.1
44645.99787,-0.1
44645.99822,-0.1
44645.99857,-0.1
44645.99861,307.2
44645.99892,-0.1
44645.99927,-0.1
44645.99962,-0.1
44645.99997,-0.1
44646.00000,307.2
44646.00032,307.2
44646.00067,307.2
44646.00069,307.2
44646.00102,307.2
44646.00137,307.2
44646.00139,307.2
44646.00171,-0.1
44646.00206,-0.1
44646.00241,-0.1
44646.00276,-0.1
44646.00278,305.4
44646.00311,305.4
44646.00346,305.4
44646.00347,305.4
44646.00381,305.4
44646.00416,305.4
44646.00417,305.4
44646.00451,305.4
44646.00486,305.4
44646.00521,-0.1
44646.00555,-0.1
44646.00590,-0.1
44646.00625,-0.1
44646.00660,-0.1
44646.00694,303.7
44646.00695,303.7
44646.00730,303.7
44646.00764,303.7
44646.00765,303.7
44646.00800,303.7
44646.00833,303.7
44646.00835,303.7
44646.00870,303.7
44646.00903,303.7
44646.00905,303.7
44646.00940,303.7
44646.00972,303.7
44646.00974,303.7
44646.01009,303.7
44646.01042,303.7
44646.01044,303.1
44646.01079,303.1
44646.01111,302.6
44646.01114,302.1
44646.01149,302.1
44646.01181,301.7
44646.01184,301.4
44646.01219,301.4
44646.01250,301.0
44646.01254,301.0
44646.01289,301.0
44646.01319,301.0
44646.01324,301.0
44646.01358,301.0
44646.01389,301.0
44646.01393,301.0
44646.01428,301.0
44646.01458,301.0
44646.01463,301.0
44646.01498,301.0
44646.01528,301.0
44646.01533,300.4
44646.01568,300.4
44646.01597,299.7
44646.01603,299.7
44646.01638,299.7
44646.01667,299.7
44646.01673,299.7
44646.01708,299.7
44646.01736,299.7
44646.01742,299.7
44646.01777,299.7
44646.01806,299.7
44646.01812,299.7
44646.01847,299.7
44646.01875,299.7
44646.01882,299.7
44646.01917,299.7
44646.01944,299.7
44646.01952,299.0
44646.01987,299.0
44646.02014,298.3
44646.02022,298.3
44646.02057,298.3
44646.02083,298.3
44646.02092,298.3
44646.02127,298.3
44646.02153,298.3
44646.02161,298.3
44646.02196,298.3
44646.02222,298.3
44646.02231,298.3
44646.02266,298.3
44646.02292,298.3
44646.02301,298.3
44646.02336,298.3
44646.02361,298.3
44646.02371,298.3
44646.02406,298.3
44646.02431,298.3
44646.02441,298.3
44646.02476,298.3
44646.02500,298.3
44646.02511,297.5
44646.02545,297.5
44646.02569,296.7
44646.02580,296.7
44646.02615,296.7
44646.02639,296.7
44646.02650,296.7
44646.02685,296.7
44646.02708,296.7
44646.02720,296.7
44646.02755,296.7
44646.02778,296.7
44646.02790,296.7
44646.02825,296.7
44646.02847,296.7
44646.02860,296.7
44646.02895,296.7
44646.02917,296.7
44646.02930,296.7
44646.02964,296.7
44646.02986,296.7
44646.02999,295.9
44646.03034,295.9
44646.03056,295.2
44646.03069,295.2
44646.03104,295.2
44646.03125,295.2
44646.03139,295.2
44646.03174,295.2
44646.03194,295.2
44646.03209,295.2
44646.03244,295.2
44646.03264,295.2
44646.03279,295.2
44646.03314,295.2
44646.03333,295.2
44646.03348,294.4
44646.03383,294.4
44646.03403,293.7
44646.03418,293.7
44646.03453,293.7
44646.03472,293.7
44646.03488,293.7
44646.03523,293.7
44646.03542,293.7
44646.03558,293.7
44646.03593,293.7
44646.03611,293.7
44646.03628,293.7
44646.03663,293.7
44646.03681,293.7
44646.03698,293.7
44646.03732,293.7
44646.03750,293.7
44646.03767,293.7
44646.03802,293.7
44646.03819,293.7
44646.03837,292.9
44646.03872,292.9
44646.03889,292.2
44646.03907,292.2
44646.03942,292.2
44646.03958,292.2
44646.03977,292.2
44646.04012,292.2
44646.04028,292.2
44646.04047,292.2
44646.04082,292.2
44646.04097,292.2
44646.04117,292.2
44646.04151,292.2
44646.04167,292.2
44646.04186,292.2
44646.04221,292.2
44646.04236,292.2
44646.04256,292.2
44646.04291,292.2
44646.04306,292.2
44646.04326,292.2
44646.04361,292.2
44646.04375,292.2
44646.04396,291.5
44646.04431,291.5
44646.04444,290.9
44646.04466,290.9
44646.04501,290.9
44646.04514,290.9
44646.04535,290.9
44646.04570,290.9
44646.04583,290.9
44646.04605,290.9
44646.04640,290.9
44646.04653,290.9
44646.04675,290.9
44646.04710,290.9
44646.04722,290.9
44646.04745,290.9
44646.04780,290.9
44646.04792,290.9
44646.04815,290.1
44646.04850,290.1
44646.04861,289.4
44646.04885,289.4
44646.04920,289.4
44646.04931,289.4
44646.04954,289.4
44646.04989,289.4
44646.05000,289.4
44646.05024,289.4
44646.05059,289.4
44646.05069,289.4
44646.05094,289.4
44646.05129,289.4
44646.05139,289.4
44646.05164,289.4
44646.05199,289.4
44646.05208,289.4
44646.05234,289.4
44646.05269,289.4
44646.05278,289.4
44646.05304,289.4
44646.05338,289.4
44646.05347,289.4
44646.05373,288.8
44646.05408,288.8
44646.05417,288.1
44646.05443,288.1
44646.05478,288.1
44646.05486,288.1
44646.05513,288.1
44646.05548,288.1
44646.05556,288.1
44646.05583,288.1
44646.05618,288.1
44646.05625,288.1
44646.05653,288.1
44646.05688,288.1
44646.05694,288.1
44646.05722,292.3
44646.05764,296.5
44646.05833,296.5
44646.05862,296.5
44646.05903,296.5
44646.05920,296.5
44646.05972,296.5
44646.06010,296.5
44646.06042,296.5
44646.06045,296.5
44646.06080,296.5
44646.06111,296.5
44646.06115,298.2
44646.06149,298.2
44646.06181,300.0
44646.06184,300.0
44646.06219,300.0
44646.06250,300.0
44646.06254,300.0
44646.06289,300.0
44646.06319,300.0
44646.06324,300.0
44646.06359,300.0
44646.06389,300.0
44646.06394,300.0
44646.06429,300.0
44646.06458,300.0
44646.06464,295.9
44646.06499,295.9
44646.06528,291.7
44646.06597,291.7
44646.06667,291.7
44646.06736,291.7
44646.06806,291.7
44646.06875,291.7
44646.06944,291.7
44646.07014,291.7
44646.07083,291.7
44646.07153,291.7
44646.07222,291.7
44646.07292,291.7
44646.07361,285.6
44646.07431,285.6
44646.07500,285.6
44646.07569,285.6
44646.07639,285.6
44646.07708,285.6
44646.07778,285.6
44646.07847,285.6
44646.07917,285.6
44646.07986,285.6
44646.08056,285.6
44646.08125,285.6
44646.08194,281.6
44646.08264,281.6
44646.08333,281.6
44646.08403,281.6
44646.08472,281.6
44646.08542,281.6
44646.08611,281.6
44646.08681,281.6
44646.08750,281.6
44646.08819,281.6
44646.08889,281.6
44646.08958,281.6
44646.09028,281.6
44646.09097,278.3
44646.09167,278.3
44646.09236,278.3
44646.09306,278.3
44646.09375,278.3
44646.09444,278.3
44646.09514,278.3
44646.09583,278.3
44646.09653,278.3
44646.09722,278.3
44646.09792,278.3
44646.09861,278.3
44646.09931,278.3
44646.10000,278.3
44646.10069,278.3
44646.10139,275.3
44646.10208,275.3
44646.10278,275.3
44646.10347,275.3
44646.10417,275.3
44646.10486,275.3
44646.10556,275.3
44646.10625,275.3
44646.10694,275.3
44646.10764,275.3
44646.10833,275.3
44646.10903,275.3
44646.10972,275.3
44646.11042,275.3
44646.11111,275.3
44646.11181,272.9
44646.11250,272.9
44646.11319,272.9
44646.11389,272.9
44646.11458,272.9
44646.11528,272.9
44646.11597,272.9
44646.11667,272.9
44646.11736,272.9
44646.11806,272.9
44646.11875,272.9
44646.11944,272.9
44646.12014,272.9
44646.12083,272.9
44646.12153,272.9
44646.12222,272.9
44646.12292,201.9
44646.12361,141.1
44646.12431,141.1
44646.12500,111.6
44646.12569,111.6
44646.12639,114.0
44646.12708,119.0
44646.12778,124.1
44646.12847,129.1
44646.12917,135.2
44646.12986,143.6
44646.13056,133.1
44646.13125,92.6
44646.13194,92.6
44646.13264,92.6
44646.13333,92.6
44646.13398,92.6
44646.13403,92.6
44646.13433,92.6
44646.13468,92.6
44646.13472,92.6
44646.13503,92.6
44646.13538,92.6
44646.13542,92.6
44646.13574,92.6
44646.13609,92.6
44646.13611,92.6
44646.13643,92.6
44646.13678,92.6
44646.13681,92.6
44646.13713,92.6
44646.13748,92.6
44646.13750,92.6
44646.13783,89.8
44646.13818,89.8
44646.13819,86.9
44646.13853,86.9
44646.13888,86.9
44646.13889,86.9
44646.13923,86.9
44646.13958,86.9
44646.13993,86.9
44646.14028,86.9
44646.14062,86.9
44646.14097,86.9
44646.14132,86.9
44646.14167,86.9
44646.14202,86.9
44646.14236,86.9
44646.14237,86.9
44646.14272,86.9
44646.14306,86.9
44646.14307,86.9
44646.14342,86.9
44646.14375,86.9
44646.14377,86.2
44646.14412,86.2
44646.14444,85.6
44646.14446,85.6
44646.14481,85.6
44646.14514,85.6
44646.14516,85.6
44646.14551,85.6
44646.14583,85.6
44646.14586,85.6
44646.14621,85.6
44646.14653,85.6
44646.14656,82.3
44646.14691,82.3
44646.14722,79.1
44646.14726,79.1
44646.14792,79.1
44646.14861,79.1
44646.14931,79.1
44646.15000,79.1
44646.15046,79.1
44646.15069,79.1
44646.15081,-0.1
44646.15116,-0.1
44646.15151,-0.1
44646.15186,-0.1
44646.15208,76.2
44646.15221,-0.1
44646.15256,-0.1
44646.15291,-0.1
44646.15326,-0.1
44646.15361,-0.1
44646.15395,-0.1
44646.15430,-0.1
44646.15465,-0.1
44646.15486,76.2
44646.15500,76.2
44646.15535,76.2
44646.15556,76.2
44646.15570,76.2
44646.15605,76.2
44646.15625,76.2
44646.15640,76.2
44646.15675,76.2
44646.15694,76.2
44646.15710,75.7
44646.15745,75.7
44646.15764,75.1
44646.15779,75.1
44646.15814,75.1
44646.15833,75.1
44646.15849,75.1
44646.15884,75.1
44646.15903,75.1
44646.15919,75.1
44646.15954,75.1
44646.15972,75.1
44646.15989,75.1
44646.16024,75.1
44646.16042,75.1
44646.16059,75.1
44646.16094,75.1
44646.16111,75.1
44646.16129,75.1
44646.16164,75.1
44646.16181,75.1
44646.16198,74.5
44646.16233,74.5
44646.16250,73.9
44646.16268,73.9
44646.16303,73.9
44646.16319,73.9
44646.16338,73.9
44646.16373,73.9
44646.16389,73.9
44646.16408,73.9
44646.16443,73.9
44646.16458,73.9
44646.16478,73.9
44646.16513,73.9
44646.16528,73.9
44646.16548,73.9
44646.16582,73.9
44646.16597,73.9
44646.16617,73.9
44646.16652,73.9
44646.16667,73.9
44646.16687,73.3
44646.16722,73.3
44646.16736,72.7
44646.16757,72.7
44646.16792,72.7
44646.16806,72.7
44646.16827,72.7
44646.16862,72.7
44646.16875,72.7
44646.16897,72.7
44646.16932,72.7
44646.16944,72.7
44646.16967,72.7
44646.17001,72.7
44646.17014,72.7
44646.17036,72.7
44646.17071,72.7
44646.17083,72.7
44646.17106,72.7
44646.17141,72.7
44646.17153,72.7
44646.17176,72.1
44646.17211,72.1
44646.17222,71.5
44646.17246,71.5
44646.17281,71.5
44646.17292,71.5
44646.17316,71.5
44646.17351,71.5
44646.17361,71.5
44646.17385,71.5
44646.17420,71.5
44646.17431,71.5
44646.17455,71.5
44646.17490,71.5
44646.17500,71.5
44646.17525,71.5
44646.17560,71.5
44646.17569,71.5
44646.17595,71.5
44646.17630,71.5
44646.17639,71.5
44646.17665,71.5
44646.17700,71.5
44646.17708,71.5
44646.17735,70.8
44646.17769,70.8
44646.17778,70.2
44646.17804,70.2
44646.17839,70.2
44646.17847,70.2
44646.17874,70.2
44646.17909,70.2
44646.17917,70.2
44646.17944,70.2
44646.17979,70.2
44646.17986,70.2
44646.18014,70.2
44646.18049,70.2
44646.18056,70.2
44646.18084,70.2
44646.18119,70.2
44646.18125,70.2
44646.18154,69.6
44646.18188,69.6
44646.18194,69.0
44646.18223,69.0
44646.18258,69.0
44646.18264,69.0
44646.18293,69.0
44646.18328,69.0
44646.18333,69.0
44646.18363,69.0
44646.18398,69.0
44646.18403,69.0
44646.18433,69.0
44646.18468,69.0
44646.18472,69.0
44646.18503,69.0
44646.18538,69.0
44646.18542,69.0
44646.18572,69.0
44646.18607,69.0
44646.18611,69.0
44646.18642,68.3
44646.18677,68.3
44646.18681,67.7
44646.18712,67.7
44646.18747,67.7
44646.18750,67.7
44646.18782,67.7
44646.18817,67.7
44646.18819,67.7
44646.18852,67.7
44646.18887,67.7
44646.18889,67.7
44646.18922,67.7
44646.18956,67.7
44646.18958,67.7
44646.18991,67.7
44646.19026,67.7
44646.19028,67.7
44646.19061,67.7
44646.19096,67.7
44646.19097,67.7
44646.19131,67.1
44646.19166,67.1
44646.19167,66.4
44646.19201,66.4
44646.19236,66.4
44646.19271,66.4
44646.19306,66.4
44646.19341,66.4
44646.19375,66.4
44646.19410,66.4
44646.19444,66.4
44646.19445,66.4
44646.19480,66.4
44646.19514,66.4
44646.19515,65.7
44646.19550,65.7
44646.19583,65.0
44646.19585,65.0
44646.19620,65.0
44646.19653,65.0
44646.19655,65.0
44646.19690,65.0
44646.19722,65.0
44646.19725,65.0
44646.19759,65.0
44646.19792,65.0
44646.19794,65.0
44646.19829,65.0
44646.19861,65.0
44646.19864,65.0
44646.19899,65.0
44646.19931,65.0
44646.19934,64.3
44646.19969,64.3
44646.20000,63.7
44646.20004,63.7
44646.20039,63.7
44646.20069,63.7
44646.20074,63.7
44646.20109,63.7
44646.20139,63.7
44646.20144,63.7
44646.20178,63.7
44646.20208,63.7
44646.20213,63.7
44646.20248,63.7
44646.20278,63.7
44646.20283,63.7
44646.20318,63.7
44646.20347,63.7
44646.20353,63.7
44646.20388,63.7
44646.20417,63.7
44646.20423,63.0
44646.20458,63.0
44646.20486,62.3
44646.20493,62.3
44646.20528,62.3
44646.20556,62.3
44646.20562,62.3
44646.20597,62.3
44646.20625,62.3
44646.20632,62.3
44646.20667,62.3
44646.20694,62.3
44646.20702,62.3
44646.20737,62.3
44646.20764,62.3
44646.20772,62.3
44646.20807,62.3
44646.20833,62.3
44646.20842,61.6
44646.20877,61.6
44646.20903,60.9
44646.20912,60.9
44646.20946,60.9
44646.20972,60.9
44646.20981,60.9
44646.21016,60.9
44646.21042,60.9
44646.21051,60.9
44646.21086,60.9
44646.21111,60.9
44646.21121,60.9
44646.21156,60.9
44646.21181,60.9
44646.21191,60.9
44646.21226,60.9
44646.21250,60.9
44646.21261,60.9
44646.21296,60.9
44646.21319,60.9
44646.21331,60.1
44646.21365,60.1
44646.21389,59.4
44646.21400,59.4
44646.21435,59.4
44646.21458,59.4
44646.21470,59.4
44646.21505,59.4
44646.21528,59.4
44646.21540,59.4
44646.21575,59.4
44646.21597,59.4
44646.21610,59.4
44646.21645,59.4
44646.21667,59.4
44646.21680,59.4
44646.21715,59.4
44646.21736,59.4
44646.21749,58.6
44646.21784,58.6
44646.21806,57.9
44646.21819,57.9
44646.21854,57.9
44646.21875,57.9
44646.21889,57.9
44646.21924,57.9
44646.21944,57.9
44646.21959,57.9
44646.21994,57.9
44646.22014,57.9
44646.22029,57.9
44646.22064,57.9
44646.22083,57.9
44646.22099,57.9
44646.22134,57.9
44646.22153,57.9
44646.22168,57.1
44646.22203,57.1
44646.22222,56.4
44646.22238,56.4
44646.22273,56.4
44646.22292,56.4
44646.22308,56.4
44646.22343,56.4
44646.22361,56.4
44646.22378,56.4
44646.22413,56.4
44646.22431,56.4
44646.22448,56.4
44646.22483,56.4
44646.22500,56.4
44646.22518,56.4
44646.22552,56.4
44646.22569,56.4
44646.22587,55.6
44646.22622,55.6
44646.22639,54.9
44646.22657,54.9
44646.22692,54.9
44646.22708,54.9
44646.22727,54.9
44646.22762,54.9
44646.22778,54.9
44646.22797,54.9
44646.22832,54.9
44646.22847,54.9
44646.22867,54.9
44646.22902,54.9
44646.22917,54.9
44646.22936,54.1
44646.22971,54.1
44646.22986,53.3
44646.23006,53.3
44646.23041,53.3
44646.23056,53.3
44646.23076,53.3
44646.23111,53.3
44646.23125,53.3
44646.23146,53.3
44646.23181,53.3
44646.23194,53.3
44646.23216,53.3
44646.23251,53.3
44646.23264,53.3
44646.23286,53.3
44646.23321,53.3
44646.23333,53.3
44646.23355,52.5
44646.23390,52.5
44646.23403,51.6
44646.23425,51.6
44646.23460,51.6
44646.23472,51.6
44646.23495,51.6
44646.23530,51.6
44646.23542,51.6
44646.23565,51.6
44646.23600,51.6
44646.23611,51.6
44646.23635,51.6
44646.23670,51.6
44646.23681,51.6
44646.23705,50.8
44646.23739,50.8
44646.23750,50.0
44646.23774,50.0
44646.23809,50.0
44646.23819,50.0
44646.23844,50.0
44646.23879,50.0
44646.23889,50.0
44646.23914,50.0
44646.23949,50.0
44646.23958,50.0
44646.23984,50.0
44646.24019,50.0
44646.24028,50.0
44646.24054,49.1
44646.24089,49.1
44646.24097,48.2
44646.24124,48.2
44646.24158,48.2
44646.24167,48.2
44646.24193,48.2
44646.24228,48.2
44646.24236,48.2
44646.24263,48.2
44646.24298,48.2
44646.24306,48.2
44646.24333,48.2
44646.24368,48.2
44646.24375,48.2
44646.24403,47.4
44646.24438,47.4
44646.24444,46.5
44646.24473,46.5
44646.24508,46.5
44646.24514,46.5
44646.24542,46.5
44646.24577,46.5
44646.24583,46.5
44646.24612,46.5
44646.24647,46.5
44646.24653,46.5
44646.24682,46.5
44646.24717,46.5
44646.24722,46.5
44646.24752,46.5
44646.24787,46.5
44646.24792,46.5
44646.24822,45.6
44646.24857,45.6
44646.24861,44.8
44646.24892,44.8
44646.24926,44.8
44646.24931,44.8
44646.24961,-0.1
44646.24996,-0.1
44646.87778,0.0
44646.89583,0.0
44646.89931,0.0
44646.94583,0.0
44646.94653,0.0
44646.94722,0.0
44646.94792,0.0
44646.94861,0.0
44646.94931,0.0
44646.95000,161.5
44646.95069,143.9
44646.95139,143.9
44646.95208,143.9
44646.95278,143.9
44646.95347,143.9
44646.95417,143.9
44646.95486,143.9
44646.95556,143.9
44646.95625,163.5
44646.95694,212.4
44646.95764,227.4
44646.95833,227.4
44646.96042,227.4
44646.96111,230.6
44646.96181,230.6
44646.96736,235.8
44646.96806,235.8
44646.97153,210.7
44646.97222,151.8
44646.97292,93.7
44646.97361,75.7
44646.98125,73.2
44646.98577,-0.1
44646.98636,-0.1
44646.98694,-0.1
44646.98752,-0.1
44646.98810,-0.1
44646.98819,69.6
44646.98870,-0.1
44646.98905,-0.1
44646.98940,-0.1
44646.98975,-0.1
44646.99010,-0.1
44646.99045,-0.1
44646.99080,-0.1
44646.99115,-0.1
44646.99150,-0.1
44646.99185,-0.1
44646.99219,-0.1
44646.99254,-0.1
44646.99289,-0.1
44646.99324,-0.1
44646.99359,-0.1
44646.99394,-0.1
44646.99429,-0.1
44646.99464,-0.1
44646.99499,-0.1
44646.99514,65.6
44646.99534,65.5
44646.99569,65.5
44646.99583,65.4
44646.99603,77.2
44646.99653,89.0
44646.99881,-0.1
44646.99916,-0.1
44646.99951,-0.1
44646.99986,-0.1
44647.00021,-0.1
44647.00055,-0.1
44647.00090,-0.1
44647.00125,-0.1
44647.00160,-0.1
44647.00195,-0.1
44647.00230,-0.1
44647.00265,-0.1
44647.00300,-0.1
44647.00335,-0.1
44647.00370,-0.1
44647.00405,-0.1
44647.00417,89.0
44647.00439,-0.1
44647.00474,-0.1
44647.00510,-0.1
44647.00547,-0.1
44647.00581,-0.1
44647.00618,-0.1
44647.00657,-0.1
44647.00696,-0.1
44647.00737,-0.1
44647.00771,-0.1
44647.00812,-0.1
44647.00916,-0.1
44647.01006,-0.1
44647.01041,-0.1
44647.01076,-0.1
44647.01111,-0.1
44647.01146,-0.1
44647.01180,-0.1
44647.01215,-0.1
44647.01250,-0.1
44647.01286,-0.1
44647.01322,-0.1
44647.01358,-0.1
44647.01393,-0.1
44647.01432,-0.1
44647.01470,-0.1
44647.01510,-0.1
44647.01551,-0.1
44647.01645,-0.1
44647.01725,-0.1
44647.01736,89.0
44647.01760,89.0
44647.01806,89.0
44647.02014,97.8
44647.02778,97.8
44647.04028,56.9
44647.04097,254.3
44647.04167,320.4
44647.04306,316.7
44647.04514,311.5
44647.04583,311.5
44647.04792,306.6
44647.05139,301.5
44647.05347,301.5
44647.05556,296.5
44647.06042,296.5
44647.06111,291.4
44647.06389,291.4
44647.06528,291.4
44647.06597,291.4
44647.06667,291.4
44647.06736,291.4
44647.06806,291.4
44647.06875,286.8
44647.06944,286.8
44647.07014,286.8
44647.07361,286.8
44647.07500,286.8
44647.07708,282.5
44647.07917,282.5
44647.08125,282.5
44647.08264,282.5
44647.08333,282.5
44647.08472,282.5
44647.08542,279.1
44647.08611,279.1
44647.08681,298.5
44647.08750,222.5
44647.08819,47.8
44647.08889,63.4
44647.08958,63.4
44647.09097,63.4
44647.09167,63.4
44647.09236,63.4
44647.09306,62.8
44647.09444,62.8
44647.09514,62.8
44647.09583,62.8
44647.09653,62.8
44647.09722,61.6
44647.09861,61.6
44647.09931,61.6
44647.10000,61.6
44647.10069,61.6
44647.10139,60.4
44647.10208,60.4
44647.10278,60.4
44647.10347,60.4
44647.10417,60.4
44647.10486,60.4
44647.10556,59.1
44647.10764,59.1
44647.10833,59.1
44647.10903,59.1
44647.10972,57.8
44647.11250,57.8
44647.11389,56.5
44647.11528,56.5
44647.11597,56.5
44647.11667,56.5
44647.11736,56.5
44647.11806,55.1
44647.11875,55.1
44647.12153,55.1
44647.12222,53.8
44647.12292,53.8
44647.12361,53.8
44647.12431,53.8
44647.12500,53.8
44647.12569,53.8
44647.12639,52.4
44647.12778,52.4
44647.12917,51.1
44647.12986,51.1
44647.13056,51.1
44647.13125,51.1
44647.13194,51.1
44647.13333,49.6
44647.13403,49.6
44647.13472,49.6
44647.13542,49.6
44647.13611,49.6
44647.13681,48.2
44647.13750,48.2
44647.13819,48.2
44647.14028,46.8
44647.14097,46.8
44647.14167,46.8
44647.14236,63.6
44647.14306,78.8
44647.14375,78.8
44647.14444,78.8
44647.14514,78.8
44647.14583,78.8
44647.14653,78.8
44647.14722,78.8
44647.14736,78.8
44647.14792,78.8
44647.14810,78.7
44647.14845,78.7
44647.14861,78.6
44647.14880,78.6
44647.14915,78.6
44647.14931,78.6
44647.14949,-0.1
44647.14984,-0.1
44647.15019,-0.1
44647.15054,-0.1
44647.15069,78.6
44647.15089,78.6
44647.15123,78.6
44647.15139,78.6
44647.15158,78.6
44647.15193,78.6
44647.15208,78.6
44647.15246,78.6
44647.15278,78.6
44647.15281,78.6
44647.15316,78.6
44647.15347,78.6
44647.15351,77.9
44647.15385,77.9
44647.15417,77.3
44647.15420,77.3
44647.15455,77.3
44647.15486,77.3
44647.15490,77.3
44647.15525,77.3
44647.15556,77.3
44647.15559,77.3
44647.15594,77.3
44647.15625,77.3
44647.15629,77.3
44647.15664,77.3
44647.15694,77.3
44647.15699,77.3
44647.15734,77.3
44647.15764,77.3
44647.15768,77.3
44647.15803,77.3
44647.15833,77.3
44647.15838,76.8
44647.15873,76.8
44647.15903,76.2
44647.15908,76.2
44647.15942,76.2
44647.15972,76.2
44647.15977,76.2
44647.16012,76.2
44647.16042,76.2
44647.16047,76.2
44647.16082,76.2
44647.16111,76.2
44647.16116,76.2
44647.16151,76.2
44647.16181,76.2
44647.16186,76.2
44647.16221,76.2
44647.16250,76.2
44647.16256,76.2
44647.16291,76.2
44647.16319,76.2
44647.16325,75.5
44647.16360,75.5
44647.16389,74.8
44647.16395,74.8
44647.16430,74.8
44647.16458,74.8
44647.16465,74.8
44647.16499,74.8
44647.16528,74.8
44647.16534,-0.1
44647.16569,-0.1
44647.16604,-0.1
44647.16639,-0.1
44647.16667,74.8
44647.16674,74.8
44647.16708,74.8
44647.16736,74.8
44647.16743,74.8
44647.16778,74.8
