datetime,p2,wind
44639.12431,0.60750,8.6
44639.12778,0.61333,7.3
44639.13125,0.83625,8.7
44639.13472,1.01750,7.9
44639.13819,1.01000,7.7
44639.14167,0.99000,8.9
44639.14514,0.70286,9.0
44639.148610000004,0.82000,8.0
44639.15208,0.73400,8.7
44639.15556,0.68500,9.5
44639.15903,0.80600,8.1
44639.1625,0.73700,6.9
44639.16597,0.72250,7.9
44639.16944,0.85222,6.7
44639.17292,0.71800,7.7
44639.17639,0.71000,7.5
44639.179860000004,0.81000,7.6
44639.18333,0.78667,7.3
44639.18681,0.69333,6.9
44639.19028,0.75100,6.7
44639.19375,0.73556,6.4
44639.19722,0.73500,6.7
44639.20069,0.66571,7.2
44639.20417,0.62100,8.1
44639.20764,0.92833,7.9
44639.211110000004,0.85200,7.1
44639.21458,0.97900,7.5
44639.225,0.79538,7.8
44639.22847,0.75800,7.5
44639.23194,0.69429,7.1
44639.23542,0.70300,6.8
44639.23889,0.64000,9.8
44639.242360000004,0.67300,8.4
44639.24583,0.58286,7.3
44639.24931,0.71400,9.5
44639.25278,0.84200,8.4
44639.26319,1.30077,7.6
44639.26667,4.00000,6.8
44639.27708,7.45500,8.0
44639.2875,0.66789,7.2
44639.29097,0.85400,7.8
44639.29444,0.90800,7.0
44639.30208,1.04200,10.5
44639.30556,0.82500,10.9
44639.315969999996,0.76240,10.5
44639.31944,0.37500,8.6
44639.32292,0.37100,9.1
44639.326389999995,0.44333,10.8
44639.329860000005,0.67000,11.4
44639.34375,0.61091,9.4
44639.347219999996,0.52000,9.7
44639.35069,0.57000,10.2
44639.35417,0.74667,10.6
44639.357639999995,0.62100,9.3
44639.361110000005,0.67500,9.4
44639.36458,0.65300,7.8
44639.36806,0.72250,10.1
44639.371530000004,0.47100,9.7
44639.375,0.47700,10.0
44639.378469999996,0.49667,9.0
44639.38194,0.48800,10.5
44639.38542,0.56571,9.7
44639.388889999995,0.69500,9.2
44639.392360000005,0.54700,9.5
44639.402780000004,0.52481,9.6
44639.40625,0.68714,10.2
44639.409719999996,0.49750,9.7
44639.41319,0.56222,8.9
44639.41667,0.39333,10.0
44639.43056,0.36000,8.5
44639.97847,1.83000,5.1
44639.99583,2.02000,4.0
44640.003469999996,0.89000,2.7
44640.00694,0.88700,3.2
44640.01042,1.15400,2.4
44640.013889999995,1.19300,2.2
44640.017360000005,1.21400,2.0
44640.02083,1.08900,2.1
44640.03056,1.04786,2.2
44640.03403,1.41400,2.5
44640.0375,1.14200,2.3
44640.04097,1.04400,2.8
44640.04444,0.93714,3.0
44640.04792,1.23111,2.6
44640.05139,1.32833,3.2
44640.054860000004,0.75200,2.9
44640.07222,1.27976,3.3
44640.07569,2.61200,3.1
44640.07917,3.23300,3.3
44640.08264,2.40167,3.1
44640.086110000004,0.50900,3.8
44640.08958,0.53300,3.5
44640.09306,0.49300,3.7
44640.09653,0.56857,3.9
44640.1,0.73250,3.7
44640.10347,0.80100,3.6
44640.10694,0.81000,3.3
44640.11042,0.66000,3.6
44640.11389,0.68222,3.7
44640.117360000004,0.69600,3.8
44640.12083,0.74400,3.6
44640.12431,0.60000,4.1
44640.12778,8.23000,3.7
44640.13125,2.30250,3.5
44640.13472,0.58800,3.9
44640.13819,0.72000,4.0
44640.14167,0.92125,3.9
44640.14514,0.92000,3.7
44640.148610000004,1.40750,3.2
44640.15208,2.02429,3.7
44640.15556,1.61000,4.4
44640.15903,1.89444,4.0
44640.1625,2.29333,4.6
44640.16597,1.42167,5.2
44640.16944,0.95600,4.8
44640.179860000004,0.81480,4.6
44640.18333,0.71000,4.7
44640.18681,0.54571,4.6
44640.19028,0.52833,5.1
44640.19375,0.52700,4.9
44640.20417,0.63522,4.2
44640.20764,0.67300,4.8
44640.211110000004,0.69800,5.4
44640.21458,0.70111,5.1
44640.21806,0.58889,5.3
44640.22153,0.58100,5.0
44640.225,0.58000,4.6
44640.22847,0.57800,4.7
44640.23194,0.67700,4.3
44640.23542,0.75000,4.1
44640.23889,0.64500,4.7
44640.242360000004,0.56800,5.5
44640.24583,0.51500,5.4
44640.24931,0.57200,5.9
44640.25278,0.62300,6.2
44640.25625,0.63000,6.1
44640.25972,0.56700,6.3
44640.26319,0.68100,6.2
44640.26667,0.67900,5.7
44640.27014,0.71600,5.5
44640.273610000004,0.67400,6.8
44640.27708,0.70100,6.5
44640.28056,0.81333,6.8
44640.28403,0.78667,6.9
44640.2875,0.77100,7.3
44640.29792,0.77933,7.9
44640.30556,0.75318,6.6
44640.309030000004,0.77100,6.7
44640.3125,0.71300,6.9
44640.315969999996,0.73300,7.0
44640.31944,0.70200,6.8
44640.32292,0.71600,7.1
44640.326389999995,0.68200,6.8
44640.329860000005,0.70600,7.2
44640.33333,0.70500,6.7
44640.33681,0.65600,6.9
44640.340280000004,0.63400,6.5
44640.34375,0.65889,6.1
44640.347219999996,0.66222,5.6
44640.35069,0.72600,6.1
44640.35417,0.78200,5.8
44640.357639999995,0.64700,6.1
44640.361110000005,0.59500,5.7
44640.36458,0.62100,6.5
44640.36806,0.64000,7.1
44640.371530000004,0.57000,6.0
44640.375,0.58000,5.3
44640.378469999996,0.53100,5.5
44640.38194,0.56100,6.3
44640.38542,0.65700,5.7
44640.388889999995,0.63900,5.9
44640.392360000005,0.55375,5.0
44640.39583,1.91857,5.7
44640.398610000004,0.75375,6.7
44640.40208,0.54667,7.1
44640.40556,0.52100,6.9
44640.40903,0.63167,6.7
44640.4125,2.39000,6.5
44640.42292,1.14654,0.1
44640.982639999995,0.50000,1.7
44640.986110000005,0.54000,0.9
44641.03403,0.78222,0.2
44641.0375,0.83250,0.8
44641.04097,0.84500,0.2
44641.04444,0.76000,0.6
44641.04792,0.58500,0.1
44641.05139,0.86000,0.3
44641.06181,0.90367,0.3
44641.06528,0.84000,0.4
44641.06875,0.87900,1.4
44641.07222,0.91800,3.0
44641.07569,0.91400,3.4
44641.07917,0.89300,3.7
44641.08264,1.12600,4.1
44641.086110000004,1.53111,3.9
44641.08958,1.64889,4.3
44641.09306,1.65800,4.6
44641.09653,1.80400,4.3
44641.1,1.92000,4.0
44641.10347,1.76000,5.1
44641.10694,1.51300,5.2
44641.11042,1.51400,5.3
44641.11389,1.40857,5.1
44641.117360000004,0.84000,4.3
44641.12083,0.89400,3.5
44641.12431,0.81200,4.9
44641.12778,0.68100,5.3
44641.13125,0.64125,5.4
44641.13472,0.66750,5.2
44641.13819,0.62800,4.8
44641.14583,0.73700,5.3
44641.14931,0.72500,5.1
44641.159719999996,0.68690,5.6
44641.16319,0.73500,4.8
44641.16667,0.70286,5.7
44641.170139999995,0.66600,3.1
44641.173610000005,0.63200,7.0
44641.17708,0.66750,6.0
44641.18056,0.66000,6.6
44641.184030000004,0.66111,7.3
44641.1875,0.65600,7.9
44641.190969999996,0.71600,8.1
44641.19444,0.92500,8.0
44641.19792,0.91333,7.6
44641.201389999995,0.81286,7.4
44641.204860000005,0.78800,7.1
44641.20833,0.74500,6.7
44641.21181,0.77143,6.6
44641.215280000004,0.83857,6.5
44641.21875,0.78778,6.8
44641.22917,0.62632,6.9
44641.23958,0.53880,6.4
44641.24306,0.54800,6.5
44641.246530000004,0.58100,6.8
44641.25,0.55100,6.7
44641.253469999996,0.58000,6.9
44641.25694,0.70125,6.3
44641.26042,0.65900,7.2
44641.263889999995,0.65300,6.9
44641.27431,0.51680,6.8
44641.277780000004,0.49900,6.9
44641.28125,0.64600,6.2
44641.284719999996,0.69889,6.4
44641.295139999995,0.75826,6.2
44641.298610000005,0.57333,5.6
44641.30208,0.58800,5.9
44641.30556,0.56500,5.6
44641.315969999996,1.03545,6.2
44641.31944,1.23800,6.4
44641.340280000004,0.60585,4.1
44641.34375,0.51000,6.6
44641.347219999996,0.53100,6.8
44641.35069,0.56900,5.7
44641.35417,0.63700,6.8
44641.357639999995,0.57571,6.6
44641.361110000005,0.64500,5.8
44641.36458,0.73500,5.5
44641.36806,0.89200,5.7
44641.371530000004,0.97200,5.3
44641.375,0.93800,6.0
44641.378469999996,1.21333,4.9
44641.388889999995,1.21467,5.1
44641.392360000005,1.30222,6.8
44641.39583,0.59500,6.7
44641.39931,1.32333,6.3
44641.402780000004,0.92600,6.7
44641.40625,1.27375,7.1
44641.409719999996,0.81000,7.0
44641.41319,1.34222,6.1
44641.42708,1.19000,4.9
44641.773610000004,1.90000,5.7
44642.065969999996,1.07222,3.2
44642.06944,0.46900,3.1
44642.079860000005,0.55444,3.4
44642.08333,0.52750,3.7
44642.08681,0.56200,3.8
44642.097219999996,0.54692,4.4
44642.107639999995,1.11105,4.8
44642.11806,1.11214,5.5
44642.121530000004,1.04000,5.6
44642.125,0.95667,6.2
44642.13194,0.47556,6.3
44642.13542,0.60125,5.8
44642.138889999995,0.56444,4.6
44642.142360000005,0.63000,5.8
44642.14583,0.47125,5.6
44642.14931,0.52714,5.5
44642.152780000004,0.76000,5.4
44642.15625,0.90600,4.4
44642.159719999996,0.82750,5.5
44642.16667,2.45000,4.7
44642.170139999995,1.45556,5.5
44642.173610000005,1.18100,5.8
44642.17708,1.07889,4.5
44642.18056,0.97500,5.2
44642.184030000004,0.44875,5.0
44642.19444,0.44182,5.0
44642.19792,0.44300,5.2
44642.201389999995,3.21000,5.6
44642.204860000005,3.11300,6.3
44642.20764,2.78250,6.2
44642.21806,2.49864,5.8
44642.22153,1.68333,5.5
44642.225,0.79333,5.3
44642.22847,0.76556,5.1
44642.23194,0.44000,5.0
44642.23542,0.48000,5.6
44642.23889,0.57000,6.2
44642.242360000004,0.66333,6.3
44642.24583,0.54000,6.6
44642.24931,1.09000,6.4
44642.25278,1.10400,6.2
44642.25625,1.18125,6.5
44642.25972,1.30200,6.6
44642.27014,1.03810,6.6
44642.273610000004,0.77667,7.2
44642.27708,0.78100,7.1
44642.28056,0.93700,6.7
44642.304860000004,0.77700,7.5
44642.30833,0.74200,7.4
44642.31181,0.68900,7.5
44642.31528,0.80111,7.7
44642.31875,0.74200,7.5
44642.32917,0.84700,8.0
44642.33264,0.74100,8.3
44642.336110000004,0.63000,8.4
44642.33958,0.58000,8.2
44642.34306,0.66100,8.6
44642.34653,0.69200,8.3
44642.35,0.63300,8.5
44642.35347,0.56500,8.4
44642.35694,0.57500,8.6
44642.36042,0.65100,8.7
44642.36389,0.73600,8.5
44642.367360000004,0.68100,8.3
44642.37083,0.58800,8.4
44642.37431,0.59300,8.6
44642.37778,0.56778,8.8
44642.38125,0.58889,8.7
44642.38472,0.59100,9.0
44642.38819,0.61400,9.1
44642.39167,0.53200,9.2
44642.39514,0.50700,9.3
44642.398610000004,0.55400,9.2
44642.40208,0.63100,9.3
44642.40556,0.62200,9.4
44642.40903,0.73900,9.5
44642.4125,0.65500,9.6
44642.41597,0.60600,9.4
44642.42292,0.81000,9.4
44642.78125,1.55500,7.5
44642.97569,1.23500,3.8
44642.97917,1.24100,5.4
44642.982639999995,1.42400,5.1
44642.986110000005,1.53300,4.2
44643.045139999995,3.46750,4.2
44643.05208,4.34778,4.3
44643.05556,4.70444,3.8
44643.059030000004,4.55800,4.1
44643.0625,4.88111,3.8
44643.065969999996,5.33125,4.1
44643.06944,5.42857,3.8
44643.07292,3.73833,4.1
44643.076389999995,1.32400,4.2
44643.079860000005,1.30300,3.9
44643.08333,1.43400,4.2
44643.08681,1.28250,4.6
44643.152780000004,0.80875,5.6
44643.15625,0.80200,5.3
44643.159719999996,0.98375,5.5
44643.16319,1.11200,5.6
44643.16667,1.38333,5.5
44643.170139999995,1.41000,5.3
44643.173610000005,1.22800,5.0
44643.17708,0.99111,5.1
44643.18056,1.09600,5.2
44643.184030000004,2.12429,5.3
44643.1875,1.00600,5.7
44643.190969999996,0.99100,5.8
44643.20833,0.92857,5.8
44643.21181,1.19500,5.5
44643.215280000004,1.22700,5.6
44643.21875,1.06500,5.7
44643.222219999996,0.96375,5.8
44643.22569,0.92700,6.1
44643.236110000005,1.10333,6.0
44643.23958,1.15600,6.3
44643.24306,1.21875,6.5
44643.246530000004,1.68875,6.2
44643.25694,1.81167,6.3
44643.26042,1.84571,6.2
44643.263889999995,2.48750,5.8
44643.267360000005,1.01400,6.1
44643.27083,0.99800,5.6
44643.27431,0.95400,6.5
44643.277780000004,1.02700,7.1
44643.28125,0.97500,6.9
44643.284719999996,1.04100,7.0
44643.295139999995,1.17033,7.7
44643.298610000005,0.85000,7.2
44643.30208,0.92000,6.3
44643.30556,1.95429,6.4
44643.309030000004,1.13200,7.1
44643.3125,0.69000,6.5
44643.32292,1.14286,7.4
44643.326389999995,1.18889,7.7
44643.329860000005,1.01300,8.1
44643.33333,0.86600,7.9
44643.33681,0.93800,8.0
44643.340280000004,0.87600,7.6
44643.34375,0.85333,7.5
44643.347219999996,2.42750,8.0
44643.35069,1.58400,8.1
44643.35417,1.42000,8.3
44643.357639999995,1.00667,8.2
44643.361110000005,0.70300,9.6
44643.36458,0.76800,10.2
44643.36806,0.80100,10.5
44643.371530000004,0.80800,9.7
44643.375,1.03600,11.7
44643.378469999996,1.48000,10.7
44643.38194,1.62333,9.9
44643.38542,0.85889,11.7
44643.388889999995,0.91300,10.4
44643.39167,1.04333,10.3
44643.42292,0.95000,11.0
44643.51319,0.95000,11.5
44643.57292,6.12000,10.5
44643.576389999995,4.67000,10.2
44643.72917,4.43600,7.5
44643.732639999995,7.49000,6.2
44643.97153,1.05200,1.9
44643.975,0.86000,0.9
44643.98889,1.37200,0.6
44643.992360000004,0.98167,1.1
44643.99583,0.83000,3.2
44643.99931,3.45500,2.6
44644.00278,1.75500,2.5
44644.059030000004,4.82750,1.0
44644.0625,1.37750,1.4
44644.21181,1.37500,6.3
44644.215280000004,1.40600,7.4
44644.21875,1.36500,8.3
44644.222219999996,1.26700,7.5
44644.22569,1.26222,7.7
44644.22917,1.48857,7.8
44644.232639999995,1.46200,8.1
44644.236110000005,2.88714,8.2
44644.23958,1.31143,7.4
44644.24306,1.27200,7.3
44644.246530000004,1.16600,7.0
44644.25,1.08300,7.3
44644.253469999996,0.98000,8.0
44644.25694,1.37667,8.3
44644.26042,1.41000,8.2
44644.263889999995,1.34800,8.6
44644.267360000005,1.26900,8.3
44644.27083,1.20900,8.4
44644.27431,1.03600,7.6
44644.277780000004,1.30400,7.2
44644.28125,2.18800,6.2
44644.284719999996,3.64167,5.0
44644.28819,2.67400,6.4
44644.295139999995,1.11700,6.8
44644.298610000005,1.06100,6.6
44644.30208,1.41900,5.5
44644.30556,1.02200,5.8
44644.309030000004,1.04600,5.9
44644.3125,0.87200,6.1
44644.315969999996,0.75600,5.5
44644.31944,0.81200,5.8
44644.32292,0.80900,5.7
44644.326389999995,0.81200,5.4
44644.329860000005,2.45167,6.7
44644.33264,1.59250,6.5
44644.336110000004,0.82000,6.8
44644.33958,2.89000,6.7
44644.34306,0.77400,7.2
44644.34653,3.51500,7.9
44644.35,0.78333,8.6
44644.35347,0.61000,8.5
44644.35694,0.62833,7.9
44644.367360000004,0.59056,9.5
44644.37083,0.81800,8.2
44644.37431,2.10000,9.1
44644.37778,1.97200,9.3
44644.38125,1.63167,10.1
44644.38472,1.39200,10.7
44644.39514,0.93793,11.6
44644.398610000004,0.80556,12.0
44644.40903,1.10458,10.2
44644.4125,0.78000,8.2
44644.42292,0.81000,9.8
44644.49931,0.81000,9.0
44644.71181,6.86000,6.8
44644.715280000004,4.11800,7.6
44644.96806,1.31000,6.9
44644.97153,0.49000,5.4
44644.975,0.37100,5.9
44644.97847,0.42300,5.5
44644.98194,0.41000,6.4
44645.04097,0.56000,6.2
44645.05139,0.59433,5.9
44645.054860000004,0.57000,5.0
44645.05833,0.59100,5.5
44645.06181,0.54900,5.1
44645.07222,0.52414,4.2
44645.08264,0.45200,4.2
44645.097219999996,0.42167,4.5
44645.10069,0.69600,4.0
44645.10417,0.68000,5.9
44645.107639999995,0.67400,5.8
44645.111110000005,0.65600,7.0
44645.11458,0.63900,7.1
44645.11806,0.61000,8.4
44645.128469999996,0.64500,8.8
44645.13194,0.64000,8.3
44645.13542,0.67444,8.4
44645.138889999995,0.60111,8.8
44645.142360000005,0.61800,7.6
44645.14583,0.79200,8.1
44645.15625,0.88533,7.5
44645.159719999996,0.87800,7.3
44645.16319,0.89200,8.2
44645.16667,0.83000,6.3
44645.170139999995,0.79500,7.1
44645.173610000005,0.70700,6.8
44645.17708,0.72500,6.7
44645.18056,0.67600,5.7
44645.184030000004,0.71200,6.1
44645.1875,0.71300,6.5
44645.19792,0.91655,5.8
44645.201389999995,0.75000,6.7
44645.204860000005,0.65900,5.9
44645.20833,0.69600,6.3
44645.21181,0.62800,5.9
44645.215280000004,0.70700,5.8
44645.21875,0.67700,6.1
44645.222219999996,0.71700,6.8
44645.22569,1.23000,5.5
44645.22917,0.72000,6.6
44645.232639999995,0.72600,6.1
44645.236110000005,0.74600,6.5
44645.23958,0.72500,6.9
44645.24306,0.79200,6.3
44645.246530000004,0.78200,6.8
44645.25,0.74200,7.5
44645.253469999996,0.76111,6.5
44645.25694,0.71400,7.1
44645.26042,0.74700,7.0
44645.263889999995,0.80600,6.4
44645.267360000005,0.78600,5.8
44645.277780000004,0.97889,5.0
44645.28125,6.96500,5.3
44645.284719999996,7.23000,4.8
44645.28819,2.03333,5.4
44645.29167,1.52200,4.4
44645.31181,7.51200,4.5
44645.31528,3.21571,6.3
44645.31875,2.63250,6.1
44645.32222,2.74000,5.1
44645.33264,0.63444,5.8
44645.340280000004,0.61462,6.4
44645.34375,0.61000,4.6
44645.347219999996,0.69500,5.1
44645.35069,1.53200,5.2
44645.35417,1.44200,4.8
44645.357639999995,1.42000,5.5
44645.361110000005,0.85750,4.9
44645.36458,1.03167,6.1
44645.36806,1.22000,5.9
44645.371530000004,1.15667,6.3
44645.375,0.87167,5.4
44645.378469999996,0.83667,6.5
44645.38194,0.76500,6.2
44645.38542,1.07000,5.6
44645.388889999995,0.73833,6.0
44645.392360000005,0.78500,5.6
44645.39583,0.79167,5.7
44645.39931,0.79333,5.3
44645.402780000004,0.73167,4.8
44645.40625,0.72833,4.7
44645.409719999996,0.72200,4.6
44645.41319,7.71000,4.0
44645.420139999995,0.56111,5.2
44645.423610000005,0.48750,4.6
44645.496530000004,0.51000,4.7
44645.73194,6.40667,6.3
44645.98542,1.42000,1.9
44645.98889,0.92500,1.8
44645.992360000004,0.58333,3.0
44645.99583,1.96714,2.8
44645.99931,1.98000,2.7
44646.00278,2.24800,2.0
44646.00625,2.20889,2.9
44646.00972,1.84111,2.2
44646.01319,1.72300,2.3
44646.01667,1.82300,2.2
44646.02014,1.86500,2.8
44646.023610000004,1.66400,3.1
44646.02708,1.47100,2.1
44646.03056,1.44400,3.0
44646.03403,1.43000,2.7
44646.0375,1.45100,2.5
44646.04097,1.45300,2.8
44646.04444,1.45600,2.7
44646.04792,1.49300,2.3
44646.05139,1.49700,2.7
44646.054860000004,1.56400,2.5
44646.0625,1.39375,1.8
44646.065969999996,0.66875,1.6
44646.13542,0.62400,2.0
44646.138889999995,0.69700,2.3
44646.14931,0.64250,2.7
44646.152780000004,0.45571,2.8
44646.15625,0.56300,3.0
44646.159719999996,0.62100,2.8
44646.16319,0.56800,2.9
44646.16667,0.48100,2.7
44646.170139999995,0.51100,2.9
44646.173610000005,0.45300,2.8
44646.17708,0.46400,2.7
44646.18056,0.42800,2.5
44646.184030000004,0.44700,2.7
44646.1875,0.40500,2.4
44646.190969999996,0.38400,2.9
44646.19444,0.38889,2.8
44646.19792,0.37600,2.7
44646.201389999995,0.36400,2.8
44646.204860000005,0.40400,2.6
44646.20833,0.33400,2.5
44646.21181,0.37700,2.4
44646.215280000004,0.37600,2.6
44646.21875,0.38500,2.9
44646.222219999996,0.34800,3.2
44646.22569,0.41000,3.3
44646.22917,0.38700,2.9
44646.232639999995,0.41500,2.8
44646.236110000005,0.35300,2.6
44646.23958,0.32100,2.7
44646.24306,0.36300,2.8
44646.253469999996,0.30700,3.0
44646.25694,0.31667,2.9
44646.26042,0.30600,3.3
44646.263889999995,0.32700,3.2
44646.267360000005,0.38000,3.0
44646.27083,0.45900,3.1
44646.28056,0.62800,3.1
44646.28403,0.34600,1.7
44646.2875,0.31300,2.4
44646.29792,0.63407,2.0
44646.30139,0.32333,1.7
44646.31181,0.32778,0.9
44646.31528,0.62800,1.2
44646.31875,0.62600,1.0
44646.32222,0.30200,1.9
44646.32569,0.32333,1.1
44646.32917,0.40400,1.4
44646.33264,0.33833,1.7
44646.336110000004,0.37400,1.9
44646.33958,0.37000,1.8
44646.34306,0.40167,1.5
44646.34653,0.45167,1.1
44646.35,0.40200,1.3
44646.35347,0.28667,1.5
44646.35694,0.32500,1.0
44646.367360000004,0.38563,1.2
44646.37083,0.96200,1.8
44646.38125,0.88941,1.5
44646.38472,0.81750,1.4
44646.38819,0.74400,1.6
44646.39167,0.88111,1.5
44646.39514,0.48222,1.8
44646.398610000004,0.47200,1.5
44646.40208,0.45100,1.7
44646.4125,0.53091,1.2
44646.42292,0.46000,1.2
44646.54444,0.46000,2.7
44646.986110000005,0.58000,4.5
44646.98958,1.36714,3.9
44646.99306,0.73900,1.5
44646.996530000004,0.79111,3.4
44647.0,0.93250,2.1
44647.003469999996,1.03900,1.1
44647.00694,1.40333,0.9
44647.01042,1.66000,2.3
44647.013889999995,1.12222,2.9
44647.017360000005,1.71571,2.5
44647.02083,0.72000,0.6
44647.148610000004,3.62000,1.6
44647.15208,1.26200,1.9
44647.15556,1.34556,1.4
44647.15903,1.23900,1.8
44647.16944,1.21667,1.8
44647.17292,1.15100,2.1
44647.19028,1.08940,3.1
44647.19375,1.00300,3.3
44647.19722,1.00222,3.1
44647.20069,0.33500,3.0
44647.20417,0.50167,2.8
44647.20764,0.30833,3.0
44647.211110000004,0.29833,3.1
44647.21458,0.33167,3.3
44647.21806,0.31500,3.1
44647.22153,0.33333,3.4
44647.23194,0.34833,3.3
44647.23542,0.36167,3.6
44647.23889,0.43500,3.1
44647.242360000004,0.44833,3.0
44647.24583,0.41000,3.5
44647.24931,0.38500,3.0
44647.25278,0.88125,3.5
44647.25625,0.96333,3.7
44647.25972,0.48333,3.5
44647.26319,0.45333,3.7
44647.26667,0.70600,3.6
44647.27014,0.52333,3.7
44647.273610000004,0.48167,3.3
44647.27708,0.61667,3.4
44647.28056,0.43333,3.6
44647.28403,0.41833,2.7
44647.29444,0.52167,3.3
44647.29792,0.52333,2.8
44647.30139,0.46667,3.0
44647.304860000004,0.53167,2.8
44647.30833,0.62500,2.7
44647.31181,0.55000,3.0
44647.31528,0.69000,3.4
44647.31875,0.85250,3.1
44647.32222,1.09200,4.0
44647.32569,1.23625,4.3
44647.32917,1.26000,3.5
44647.33958,0.35875,4.6
44647.34306,0.57100,5.0
44647.35069,0.36650,5.2
44647.35417,0.43143,4.9
44647.357639999995,0.46200,4.0
44647.361110000005,0.51700,4.9
44647.36458,0.57111,5.0
44647.36806,0.51444,5.3
44647.371530000004,0.48600,4.5
44647.38194,0.64826,5.5
44647.38542,0.59000,6.0
44647.388889999995,1.02857,5.8
44647.392360000005,0.60000,5.4
44647.39583,1.39167,5.6
44647.39931,0.79778,5.3
44647.402780000004,0.71300,5.2
44647.40625,0.82917,4.8
44647.409719999996,1.21889,5.1
44647.41319,0.76250,4.6
44647.41667,0.45333,3.9
44647.434030000004,0.51000,3.5
44647.49931,0.51000,4.4
44647.99306,0.43200,5.7
44647.996530000004,0.62500,6.3
44648.08681,0.40682,1.7
44648.090280000004,0.49200,1.5
44648.09375,0.50700,1.4
44648.097219999996,0.46800,1.6
44648.10069,0.51200,1.8
44648.111110000005,0.55700,1.3
44648.11458,0.51200,1.9
44648.11806,0.48556,0.9
44648.121530000004,0.54222,1.1
44648.125,0.53000,0.9
44648.128469999996,0.54200,1.8
44648.13194,0.68400,0.6
44648.13542,0.49400,1.5
44648.138889999995,0.56300,1.4
44648.142360000005,0.59000,1.3
44648.14583,0.50000,0.7
44648.14931,1.07286,0.5
44648.152780000004,0.27600,1.2
44648.15625,0.27600,1.3
44648.159719999996,0.28200,0.4
44648.16319,0.25100,1.3
44648.16597,0.29250,0.6
44648.16944,0.33889,0.7
44648.17708,0.35091,0.7
44648.18056,0.37500,0.6
44648.190969999996,0.40333,0.4
44648.21181,0.41250,1.3
44648.22153,0.53526,1.2
44648.225,0.41400,1.6
44648.22847,4.62250,1.9
44648.23194,1.19200,2.2
44648.23542,1.36800,2.1
44648.23889,1.43700,1.8
44648.242360000004,1.37500,2.1
44648.24583,1.40900,2.2
44648.24931,1.33100,1.7
44648.26319,1.70179,1.5
44648.26667,1.73200,1.4
44648.27014,2.40700,1.1
44648.273610000004,2.11200,1.3
44648.27708,2.18714,1.4
44648.28056,1.16667,1.1
44648.28403,1.13200,1.4
44648.2875,1.74500,1.0
44648.29097,0.38000,1.3
44648.29444,0.32500,1.1
44648.29792,0.31500,1.5
44648.32222,0.39083,2.1
44648.32569,0.37300,1.8
44648.32917,0.34000,2.6
44648.33264,0.33300,2.8
44648.336110000004,0.41556,2.4
44648.33958,0.39444,2.9
44648.347219999996,0.68333,2.3
44648.423610000005,0.32000,2.2
44648.496530000004,0.32000,5.4
44648.554860000004,10.74000,7.1
44648.6625,5.10500,3.8
44648.954860000005,2.89500,2.8
44648.96181,20001.18000,3.5
44648.965280000004,3.39000,4.0
44648.96875,3.07667,1.7
44648.972219999996,0.90000,2.4
44648.97569,3.15000,1.6
44648.97917,1.05667,4.6
44649.277780000004,0.63000,0.3
44649.28125,0.47000,0.8
44649.284719999996,0.54400,1.4
44649.28819,0.64600,1.3
44649.42708,1.17000,1.8
44649.496530000004,1.17000,1.6
44649.74931,5.50667,1.3
44649.986110000005,1.65000,5.1
44649.996530000004,0.47875,5.2
44650.0,1.10222,4.2
44650.01042,1.33429,4.4
44650.02083,1.59267,5.6
44650.02431,6.24000,3.9
44650.034719999996,0.78333,4.0
44650.03819,0.69250,5.8
44650.05208,0.60385,5.0
44650.05556,1.42500,2.5
44650.07222,0.91464,3.4
44650.07569,0.82667,2.9
44650.086110000004,0.92944,2.1
44650.08958,0.67250,1.6
44650.09306,0.43250,0.7
44650.10347,1.07714,1.9
44650.10694,0.82750,2.6
44650.13125,0.39545,0.2
44650.201389999995,0.68375,1.4
44650.204860000005,0.65100,1.5
44650.222219999996,0.68536,1.4
44650.232639999995,0.81333,1.0
44650.236110000005,0.96556,1.6
44650.23958,0.76500,1.4
44650.24306,0.82400,1.7
44650.253469999996,1.00581,2.2
44650.25694,1.21000,2.4
44650.267360000005,1.20233,2.0
44650.27083,1.06100,2.6
44650.27431,1.03167,2.5
44650.392360000005,0.52000,7.4
44650.39583,0.60300,7.5
44650.39931,0.54700,6.4
44650.402780000004,0.60400,6.8
44650.40625,0.70900,6.5
44650.409719999996,0.59600,6.0
44650.41319,0.65600,6.3
44650.41667,0.66333,6.0
44650.423610000005,0.66000,5.6
44650.50972,0.66000,6.3
44650.75625,3.73000,5.0
44650.97917,1.79200,6.2
44651.13472,0.50190,0.9
44651.13819,0.49500,1.5
44651.14167,0.49000,1.6
44651.14514,0.51300,0.7
44651.148610000004,0.43400,2.4
44651.15208,0.49000,1.5
44651.159719999996,0.46227,2.0
44651.16319,0.34600,2.2
44651.16597,0.31000,1.7
44651.16944,2.86750,1.4
44651.17292,0.98000,0.5
44651.17639,1.35222,1.5
44651.179860000004,0.84800,1.4
44651.18333,0.67700,1.5
44651.18681,0.61000,0.9
44651.32222,0.53333,2.6
44651.33264,0.63300,2.3
44651.336110000004,0.56400,1.8
44651.33958,1.67000,1.7
44651.34306,0.91000,1.9
44651.34653,0.83200,1.6
44651.35,0.73500,2.1
44651.35347,0.64300,1.9
44651.35694,0.69100,2.1
44651.36042,0.87714,1.9
44651.36389,0.97300,2.0
44651.367360000004,0.88111,2.3
44651.37083,0.87222,2.5
